I
1050 Generated by WorldEditor 2.0.0r4

1    645 1 0 KPWK Chicago Executive
120 Linear Feature 120
111  42.11283913 -087.89677932 1
115  42.11281885 -087.89683704
120 Linear Feature 120
111  42.11294984 -087.89684741 1
115  42.11292956 -087.89690513
120 Linear Feature 120
111  42.11306431 -087.89691624 1
115  42.11304403 -087.89697396
120 Linear Feature 120
111  42.11196830 -087.89578563 1
115  42.11194802 -087.89584335
120 Linear Feature 120
111  42.11207892 -087.89585445 1
115  42.11205864 -087.89591217
120 Linear Feature 120
111  42.11219307 -087.89592487 1
115  42.11217279 -087.89598259
120 Linear Feature 120
111  42.11230528 -087.89599267 1
115  42.11228500 -087.89605039
120 Linear Feature 120
111  42.11241813 -087.89605787 1
115  42.11239785 -087.89611559
120 Linear Feature 120
111  42.11253034 -087.89612742 1
115  42.11251006 -087.89618514
120 Linear Feature 120
111  42.11264062 -087.89619609 1
115  42.11262034 -087.89625381
120 Linear Feature 120
111  42.11275412 -087.89626651 1
115  42.11273384 -087.89632423
120 Linear Feature 120
111  42.11286633 -087.89633171 1
115  42.11284605 -087.89638943
120 Linear Feature 120
111  42.11298048 -087.89640125 1
115  42.11296020 -087.89645898
120 Linear Feature 120
111  42.11309140 -087.89647080 1
115  42.11307112 -087.89652852
120 Linear Feature 120
111  42.11320490 -087.89654295 1
115  42.11318462 -087.89660068
120 Linear Feature 120
111  42.11334548 -087.89616654 1
115  42.11332520 -087.89622426
120 Linear Feature 120
111  42.11323263 -087.89609612 1
115  42.11321235 -087.89615384
120 Linear Feature 120
111  42.11311913 -087.89602570 1
115  42.11309885 -087.89608342
120 Linear Feature 120
111  42.11300756 -087.89595964 1
115  42.11298728 -087.89601736
120 Linear Feature 120
111  42.11289535 -087.89588922 1
115  42.11287507 -087.89594694
120 Linear Feature 120
111  42.11278120 -087.89581967 1
115  42.11276093 -087.89587739
120 Linear Feature 120
111  42.11266899 -087.89575187 1
115  42.11264871 -087.89580959
120 Linear Feature 120
111  42.11255829 -087.89568667 1
115  42.11253801 -087.89574439
120 Linear Feature 120
111  42.11244543 -087.89561495 1
115  42.11242515 -087.89567267
120 Linear Feature 120
111  42.11233741 -087.89554830 1
115  42.11231713 -087.89560602
120 Linear Feature 120
111  42.11222348 -087.89547876 1
115  42.11220320 -087.89553648
120 Linear Feature 120
111  42.11211116 -087.89540849 1
115  42.11209088 -087.89546621
120 Linear Feature 120
111  42.11199723 -087.89534111 1
115  42.11197695 -087.89539883
120 Linear Feature 120
111  42.11188545 -087.89527447 1
115  42.11186517 -087.89533219
120 Linear Feature 120
111  42.11177367 -087.89520420 1
115  42.11175339 -087.89526192
120 Linear Feature 120
111  42.11178936 -087.89535421 1
115  42.11180952 -087.89529642
120 Linear Feature 120
111  42.11190177 -087.89542243 1
115  42.11192193 -087.89536464
120 Linear Feature 120
111  42.11201552 -087.89548944 1
115  42.11203568 -087.89543165
120 Linear Feature 120
111  42.11212658 -087.89555645 1
115  42.11214675 -087.89549866
120 Linear Feature 120
111  42.11223809 -087.89562406 1
115  42.11225826 -087.89556627
120 Linear Feature 120
111  42.11235050 -087.89569168 1
115  42.11237067 -087.89563388
120 Linear Feature 120
111  42.11246201 -087.89575808 1
115  42.11248218 -087.89570029
120 Linear Feature 120
111  42.11257487 -087.89582811 1
115  42.11259504 -087.89577032
120 Linear Feature 120
111  42.11268773 -087.89589633 1
115  42.11270789 -087.89583854
120 Linear Feature 120
111  42.11280013 -087.89596515 1
115  42.11282030 -087.89590736
120 Linear Feature 120
111  42.11291254 -087.89603397 1
115  42.11293271 -087.89597618
120 Linear Feature 120
111  42.11302584 -087.89610340 1
115  42.11304601 -087.89604560
120 Linear Feature 120
111  42.11313870 -087.89617282 1
115  42.11315887 -087.89611503
120 Linear Feature 120
111  42.11325021 -087.89623983 1
115  42.11327038 -087.89618204
120 Linear Feature 120
111  42.11248562 -087.89716711 1
115  42.11250579 -087.89710932
120 Linear Feature 120
111  42.11259902 -087.89723666 1
115  42.11261918 -087.89717886
120 Linear Feature 120
111  42.11270972 -087.89730475 1
115  42.11272989 -087.89724696
120 Linear Feature 120
111  42.11282419 -087.89737430 1
115  42.11284436 -087.89731651
120 Linear Feature 120
111  42.11296593 -087.89699860 1
115  42.11298609 -087.89694081
120 Linear Feature 120
111  42.11285403 -087.89692947 1
115  42.11287419 -087.89687168
120 Linear Feature 120
111  42.11274054 -087.89686138 1
115  42.11276071 -087.89680359
120 Linear Feature 120
111  42.11262713 -087.89679331 1
115  42.11264730 -087.89673551
120 Linear Feature 120
111  42.11251517 -087.89672388 1
115  42.11253534 -087.89666609
120 Linear Feature 120
111  42.11240299 -087.89665745 1
115  42.11242315 -087.89659966
120 Linear Feature 120
111  42.11229266 -087.89658821 1
115  42.11231282 -087.89653042
120 Linear Feature 120
111  42.11209695 -087.89600290 1
115  42.11211711 -087.89594511
120 Linear Feature 120
111  42.11220920 -087.89607141 1
115  42.11222936 -087.89601362
120 Linear Feature 120
111  42.11232217 -087.89614036 1
115  42.11234234 -087.89608257
120 Linear Feature 120
111  42.11243502 -087.89620832 1
115  42.11245519 -087.89615053
120 Linear Feature 120
111  42.11254678 -087.89627383 1
115  42.11256695 -087.89621603
120 Linear Feature 120
111  42.11265845 -087.89634213 1
115  42.11267862 -087.89628434
120 Linear Feature 120
111  42.11277173 -087.89641065 1
115  42.11279190 -087.89635286
120 Linear Feature 120
111  42.11288407 -087.89647957 1
115  42.11290423 -087.89642178
120 Linear Feature 120
111  42.11299603 -087.89654698 1
115  42.11301619 -087.89648919
120 Linear Feature 120
111  42.11310981 -087.89661795 1
115  42.11312998 -087.89656016
120 Linear Feature 119
111  42.11264694 -087.89759109 1
111  42.11267550 -087.89760930 1
115  42.11270434 -087.89762769
120 Linear Feature 119
111  42.11274367 -087.89765339 1
111  42.11277223 -087.89767160 1
115  42.11280108 -087.89768999
120 Linear Feature 119
111  42.11243942 -087.89700488 1
111  42.11246798 -087.89702308 1
115  42.11249683 -087.89704148
120 Linear Feature 119
111  42.11255292 -087.89707181 1
111  42.11258148 -087.89709002 1
115  42.11261033 -087.89710841
120 Linear Feature 119
111  42.11266578 -087.89713962 1
111  42.11269434 -087.89715783 1
115  42.11272318 -087.89717622
120 Linear Feature 119
111  42.11277863 -087.89720830 1
111  42.11280719 -087.89722650 1
115  42.11283604 -087.89724490
120 Linear Feature 119
111  42.11289278 -087.89727871 1
111  42.11292134 -087.89729692 1
115  42.11295018 -087.89731531
120 Linear Feature 119
111  42.11224791 -087.89641700 1
111  42.11227647 -087.89643521 1
115  42.11230532 -087.89645360
120 Linear Feature 119
111  42.11236130 -087.89648582 1
111  42.11238986 -087.89650403 1
115  42.11241871 -087.89652242
120 Linear Feature 119
111  42.11246932 -087.89655247 1
111  42.11249788 -087.89657068 1
115  42.11252673 -087.89658907
120 Linear Feature 119
111  42.11258540 -087.89662347 1
111  42.11261396 -087.89664167 1
115  42.11264281 -087.89666007
120 Linear Feature 119
111  42.11269718 -087.89669229 1
111  42.11272574 -087.89671050 1
115  42.11275459 -087.89672889
120 Linear Feature 119
111  42.11281058 -087.89676111 1
111  42.11283913 -087.89677932 1
115  42.11286798 -087.89679771
120 Linear Feature 119
111  42.11292128 -087.89682921 1
111  42.11294984 -087.89684741 1
115  42.11297869 -087.89686581
120 Linear Feature 119
111  42.11303575 -087.89689803 1
111  42.11306431 -087.89691624 1
115  42.11309316 -087.89693463
120 Linear Feature 119
111  42.11193974 -087.89576743 1
111  42.11196830 -087.89578563 1
115  42.11199715 -087.89580402
120 Linear Feature 119
111  42.11205036 -087.89583625 1
111  42.11207892 -087.89585445 1
115  42.11210777 -087.89587285
120 Linear Feature 119
111  42.11216451 -087.89590666 1
111  42.11219307 -087.89592487 1
115  42.11222191 -087.89594326
120 Linear Feature 119
111  42.11227672 -087.89597447 1
111  42.11230528 -087.89599267 1
115  42.11233412 -087.89601107
120 Linear Feature 119
111  42.11238957 -087.89603967 1
111  42.11241813 -087.89605787 1
115  42.11244698 -087.89607627
120 Linear Feature 119
111  42.11250178 -087.89610921 1
111  42.11253034 -087.89612742 1
115  42.11255919 -087.89614581
120 Linear Feature 119
111  42.11261206 -087.89617789 1
111  42.11264062 -087.89619609 1
115  42.11266947 -087.89621449
120 Linear Feature 119
111  42.11272556 -087.89624830 1
111  42.11275412 -087.89626651 1
115  42.11278297 -087.89628490
120 Linear Feature 119
111  42.11283777 -087.89631350 1
111  42.11286633 -087.89633171 1
115  42.11289518 -087.89635010
120 Linear Feature 119
111  42.11295192 -087.89638305 1
111  42.11298048 -087.89640125 1
115  42.11300932 -087.89641965
120 Linear Feature 119
111  42.11306284 -087.89645259 1
111  42.11309140 -087.89647080 1
115  42.11312024 -087.89648919
120 Linear Feature 119
111  42.11317634 -087.89652475 1
111  42.11320490 -087.89654295 1
115  42.11323374 -087.89656135
120 Linear Feature 119
111  42.11331692 -087.89614833 1
111  42.11334548 -087.89616654 1
115  42.11337433 -087.89618493
120 Linear Feature 119
111  42.11320407 -087.89607791 1
111  42.11323263 -087.89609612 1
115  42.11326148 -087.89611451
120 Linear Feature 119
111  42.11309057 -087.89600750 1
111  42.11311913 -087.89602570 1
115  42.11314797 -087.89604410
120 Linear Feature 119
111  42.11297900 -087.89594143 1
111  42.11300756 -087.89595964 1
115  42.11303641 -087.89597803
120 Linear Feature 119
111  42.11286679 -087.89587101 1
111  42.11289535 -087.89588922 1
115  42.11292420 -087.89590761
120 Linear Feature 119
111  42.11275265 -087.89580147 1
111  42.11278120 -087.89581967 1
115  42.11281005 -087.89583807
120 Linear Feature 119
111  42.11264044 -087.89573366 1
111  42.11266899 -087.89575187 1
115  42.11269784 -087.89577026
120 Linear Feature 119
111  42.11252973 -087.89566846 1
111  42.11255829 -087.89568667 1
115  42.11258714 -087.89570506
120 Linear Feature 119
111  42.11241687 -087.89559674 1
111  42.11244543 -087.89561495 1
115  42.11247428 -087.89563334
120 Linear Feature 119
111  42.11230885 -087.89553009 1
111  42.11233741 -087.89554830 1
115  42.11236626 -087.89556669
120 Linear Feature 119
111  42.11219492 -087.89546055 1
111  42.11222348 -087.89547876 1
115  42.11225233 -087.89549715
120 Linear Feature 119
111  42.11208261 -087.89539028 1
111  42.11211116 -087.89540849 1
115  42.11214001 -087.89542688
120 Linear Feature 119
111  42.11196868 -087.89532291 1
111  42.11199723 -087.89534111 1
115  42.11202608 -087.89535951
120 Linear Feature 119
111  42.11185689 -087.89525626 1
111  42.11188545 -087.89527447 1
115  42.11191430 -087.89529286
120 Linear Feature 119
111  42.11174511 -087.89518599 1
111  42.11177367 -087.89520420 1
115  42.11180252 -087.89522259
120 Linear Feature 119
111  42.11181795 -087.89537232 1
111  42.11178936 -087.89535421 1
115  42.11176047 -087.89533592
120 Linear Feature 119
111  42.11193036 -087.89544054 1
111  42.11190177 -087.89542243 1
115  42.11187288 -087.89540414
120 Linear Feature 119
111  42.11204411 -087.89550755 1
111  42.11201552 -087.89548944 1
115  42.11198663 -087.89547115
120 Linear Feature 119
111  42.11215518 -087.89557455 1
111  42.11212658 -087.89555645 1
115  42.11209770 -087.89553816
120 Linear Feature 119
111  42.11226669 -087.89564217 1
111  42.11223809 -087.89562406 1
115  42.11220921 -087.89560577
120 Linear Feature 119
111  42.11237910 -087.89570978 1
111  42.11235050 -087.89569168 1
115  42.11232162 -087.89567339
120 Linear Feature 119
111  42.11249061 -087.89577619 1
111  42.11246201 -087.89575808 1
115  42.11243313 -087.89573979
120 Linear Feature 119
111  42.11260346 -087.89584622 1
111  42.11257487 -087.89582811 1
115  42.11254599 -087.89580982
120 Linear Feature 119
111  42.11271632 -087.89591443 1
111  42.11268773 -087.89589633 1
115  42.11265884 -087.89587804
120 Linear Feature 119
111  42.11282873 -087.89598326 1
111  42.11280013 -087.89596515 1
115  42.11277125 -087.89594686
120 Linear Feature 119
111  42.11294113 -087.89605208 1
111  42.11291254 -087.89603397 1
115  42.11288366 -087.89601568
120 Linear Feature 119
111  42.11305444 -087.89612150 1
111  42.11302584 -087.89610340 1
115  42.11299696 -087.89608511
120 Linear Feature 119
111  42.11316729 -087.89619093 1
111  42.11313870 -087.89617282 1
115  42.11310982 -087.89615453
120 Linear Feature 119
111  42.11327881 -087.89625794 1
111  42.11325021 -087.89623983 1
115  42.11322133 -087.89622154
120 Linear Feature 119
111  42.11251422 -087.89718522 1
111  42.11248562 -087.89716711 1
115  42.11245674 -087.89714882
120 Linear Feature 119
111  42.11262761 -087.89725476 1
111  42.11259902 -087.89723666 1
115  42.11257013 -087.89721837
120 Linear Feature 119
111  42.11273832 -087.89732286 1
111  42.11270972 -087.89730475 1
115  42.11268084 -087.89728646
120 Linear Feature 119
111  42.11285279 -087.89739240 1
111  42.11282419 -087.89737430 1
115  42.11279531 -087.89735601
120 Linear Feature 119
111  42.11299452 -087.89701671 1
111  42.11296593 -087.89699860 1
115  42.11293704 -087.89698031
120 Linear Feature 119
111  42.11288262 -087.89694758 1
111  42.11285403 -087.89692947 1
115  42.11282514 -087.89691118
120 Linear Feature 119
111  42.11276913 -087.89687948 1
111  42.11274054 -087.89686138 1
115  42.11271166 -087.89684309
120 Linear Feature 119
111  42.11265572 -087.89681141 1
111  42.11262713 -087.89679331 1
115  42.11259825 -087.89677502
120 Linear Feature 119
111  42.11254376 -087.89674199 1
111  42.11251517 -087.89672388 1
115  42.11248629 -087.89670559
120 Linear Feature 119
111  42.11243158 -087.89667556 1
111  42.11240299 -087.89665745 1
115  42.11237410 -087.89663916
120 Linear Feature 119
111  42.11232125 -087.89660632 1
111  42.11229266 -087.89658821 1
115  42.11226377 -087.89656992
120 Linear Feature 119
111  42.11212554 -087.89602101 1
111  42.11209695 -087.89600290 1
115  42.11206806 -087.89598461
120 Linear Feature 119
111  42.11223779 -087.89608952 1
111  42.11220920 -087.89607141 1
115  42.11218032 -087.89605312
120 Linear Feature 119
111  42.11235077 -087.89615847 1
111  42.11232217 -087.89614036 1
115  42.11229329 -087.89612208
120 Linear Feature 119
111  42.11246362 -087.89622642 1
111  42.11243502 -087.89620832 1
115  42.11240614 -087.89619003
120 Linear Feature 119
111  42.11257538 -087.89629193 1
111  42.11254678 -087.89627383 1
115  42.11251790 -087.89625554
120 Linear Feature 119
111  42.11268704 -087.89636023 1
111  42.11265845 -087.89634213 1
115  42.11262957 -087.89632384
120 Linear Feature 119
111  42.11280033 -087.89642875 1
111  42.11277173 -087.89641065 1
115  42.11274285 -087.89639236
120 Linear Feature 119
111  42.11291266 -087.89649768 1
111  42.11288407 -087.89647957 1
115  42.11285518 -087.89646128
120 Linear Feature 119
111  42.11302462 -087.89656509 1
111  42.11299603 -087.89654698 1
115  42.11296714 -087.89652870
120 Linear Feature 119
111  42.11313841 -087.89663606 1
111  42.11310981 -087.89661795 1
115  42.11308093 -087.89659966
120 Linear Feature 18
111  42.11878002 -087.90761457 53
115  42.11896570 -087.90697821
120 Linear Feature 17
112  42.11941408 -087.90675784  42.11933237 -087.90672161 53 102
112  42.11917408 -087.90683392  42.11912077 -087.90689394
111  42.11917408 -087.90683392
112  42.11917408 -087.90683392  42.11915907 -087.90685082 53 102
112  42.11914301 -087.90688466  42.11913786 -087.90690098
111  42.11914301 -087.90688466
112  42.11914301 -087.90688466  42.11913061 -087.90696268 53
112  42.11925393 -087.90717815  42.11932006 -087.90725431
111  42.11925393 -087.90717815 53
111  42.11932971 -087.90717908 53
111  42.11934900 -087.90717165 53
111  42.11936140 -087.90713543 53
111  42.12056312 -087.90776449 53
111  42.12055164 -087.90780783 53
111  42.12058896 -087.90782641
112  42.12058896 -087.90782641  42.12064449 -087.90782786 53 102
112  42.12066710 -087.90761602  42.12065959 -087.90750457
111  42.12066710 -087.90761602
112  42.12066710 -087.90761602  42.12066017 -087.90751316 53 102
116  42.12054049 -087.90735050  42.12045981 -087.90730012
120 Linear Feature 16
111  42.12161581 -087.90772220 53 102
115  42.12190311 -087.90784604
120 Linear Feature 15
112  42.12163560 -087.90353925  42.12164564 -087.90346120 53
111  42.12165361 -087.90334957
112  42.12165361 -087.90334957  42.12165597 -087.90329433 53
112  42.12163088 -087.90325298  42.12162211 -087.90323954
111  42.12163088 -087.90325298 53
111  42.12159367 -087.90320189
112  42.12159367 -087.90320189  42.12155234 -087.90315452 53
112  42.12149342 -087.90313911  42.12145691 -087.90313725
111  42.12149342 -087.90313911 53
115  42.12148884 -087.90277077
120 Linear Feature 14
112  42.12152154 -087.90430298  42.12150281 -087.90438253 53 102
116  42.12159708 -087.90455048  42.12169697 -087.90460714
120 Linear Feature 13
112  42.12129272 -087.90439006  42.12131321 -087.90439752 53 102
116  42.12143928 -087.90426267  42.12149172 -087.90410709
120 Linear Feature 12
111  42.11790295 -087.90118158 53
115  42.11771177 -087.90118491
120 Linear Feature 10
111  42.11678620 -087.90309896 53 102
115  42.11678384 -087.90324522
120 Linear Feature 9
111  42.11661716 -087.90310956 53 102
115  42.11666905 -087.90302476
120 Linear Feature 8
112  42.11362008 -087.90659847  42.11365797 -087.90659847 53 102
116  42.11366949 -087.90650847  42.11364940 -087.90644579
120 Linear Feature 7
111  42.11247058 -087.90309208 53
111  42.11256045 -087.90332841 53
116  42.11264509 -087.90318413  42.11271802 -087.90311845
120 Linear Feature 6
112  42.11210360 -087.89953878  42.11215596 -087.89956385 53 102
116  42.11224126 -087.89947820  42.11228122 -087.89939554
120 Linear Feature 5
112  42.11226271 -087.89895210  42.11228200 -087.89897996 53 102
112  42.11248633 -087.89896352  42.11254540 -087.89883738
111  42.11248633 -087.89896352 53 102
115  42.11250156 -087.89892647
120 Linear Feature 4
111  42.11484405 -087.89456858 53
115  42.11480695 -087.89460829
120 Linear Feature 3
112  42.11116416 -087.89881728  42.11113019 -087.89900495 53 102
111  42.11123767 -087.89907682 53 102
115  42.11129851 -087.89911279
120 Linear Feature 2
111  42.11042816 -087.89799277 53
111  42.11038930 -087.89788819 53
112  42.11039090 -087.89776351  42.11040851 -087.89769992
111  42.11039090 -087.89776351 53
115  42.11047730 -087.89749843
120 Linear Feature 25
111  42.12375385 -087.90568425 9
115  42.12284845 -087.90521005
120 Linear Feature 63
111  42.11587498 -087.89988568 53
111  42.11613139 -087.90002270 53
115  42.11621069 -087.89975032
120 Linear Feature 106
111  42.11075090 -087.89700477 9
111  42.11051480 -087.89772946
112  42.11051480 -087.89772946  42.11049686 -087.89778768 9
112  42.11051767 -087.89794459  42.11054358 -087.89802342
111  42.11051767 -087.89794459 9
111  42.11082634 -087.89875493
112  42.11082634 -087.89875493  42.11086021 -087.89884084 9
112  42.11095035 -087.89892878  42.11100661 -087.89897057
111  42.11095035 -087.89892878 9
115  42.11123767 -087.89907682
120 Linear Feature 105
111  42.11075673 -087.89742271 52
111  42.11061911 -087.89782308 52
111  42.11093584 -087.89866202 52
115  42.11117627 -087.89877846
120 Linear Feature 131
111  42.11231223 -087.89411935 53
115  42.11246695 -087.89421728
120 Linear Feature 151
111  42.11050267 -087.89210096 53
111  42.11138663 -087.89260334
112  42.11138663 -087.89260334  42.11151973 -087.89268358 59
115  42.11156747 -087.89280646
120 Linear Feature 150
111  42.11152440 -087.89305541 59
112  42.11134941 -087.89274616  42.11122292 -087.89267150
111  42.11134941 -087.89274616 53
115  42.11045808 -087.89224072
120 Linear Feature 38
111  42.11122876 -087.90566951 53
115  42.11111611 -087.90566960
120 Linear Feature 121
111  42.11301321 -087.89455939 53
115  42.11317818 -087.89466537
21  42.11210892 -087.90308263 2 63.8100 3.00 6 PAPI-4L
21  42.12086217 -087.90522642 2 159.2200 3.00 16  PAPI-4L
21  42.11106230 -087.89723749 2 298.0700 3.00 30  PAPI-4L
21  42.11246145 -087.90201770 2 337.7400 3.00 34  PAPI-4L
14  42.11626139 -087.89818043  49.21 0 New Tower Viewpoint 2
1300  42.11847541 -087.90676632  90.00 hangar turboprops|props Hangar 9 A
1301 A none 
1300  42.11816410 -087.90677064  90.00 hangar turboprops|props Hangar 9 B
1301 A none 
1300  42.11785760 -087.90676848  90.00 hangar turboprops|props Hangar 9 C
1301 A none 
1300  42.11755490 -087.90676294  90.00 hangar turboprops|props Hangar 9 D
1301 A none 
1300  42.11618400 -087.90675510  90.00 hangar turboprops|props Hangar 10 D
1301 A none 
1300  42.11648671 -087.90676445  90.00 hangar turboprops|props Hangar 10 C
1301 A none 
1300  42.11679173 -087.90676445  90.00 hangar turboprops|props Hangar 10 B
1301 A none 
1300  42.11709444 -087.90677068  90.25 hangar turboprops|props Hangar 10 A
1301 A none 
1300  42.11260072 -087.90606380  90.54 hangar turboprops|props Hangar 11
1301 A none 
1300  42.11265685 -087.90695991  90.22 hangar jets|turboprops|props Hangar 8 D
1301 B none 
1300  42.11292965 -087.90696712  89.82 hangar jets|turboprops|props Hangar 8 C
1301 B none 
1300  42.11320379 -087.90697072  89.83 hangar jets|turboprops|props Hangar 8 B
1301 B none 
1300  42.11347525 -087.90697072  89.22 hangar jets|turboprops|props Hangar 8 A
1301 B none 
1300  42.11124219 -087.90606266  77.01 hangar turboprops|props Hangar 6 B
1301 A none 
1300  42.11142320 -087.90606785 116.22 hangar turboprops|props Hangar 6 A
1301 A none 
1300  42.11166395 -087.90588628  88.98 hangar turboprops|props Hangar 5 C
1301 B none 
1300  42.11194317 -087.90588411  88.85 hangar turboprops|props Hangar 5 B
1301 B none 
1300  42.11221757 -087.90588844  88.84 hangar turboprops|props Hangar 5 A
1301 B none 
1300  42.11374137 -087.89537837 244.94 tie_down props Area 2 Stand C1
1301 A general_aviation 
1300  42.11362807 -087.89530702 244.94 tie_down props Area 2 Stand C2
1301 A general_aviation 
1300  42.11352216 -087.89561418 244.94 tie_down props Area 2 Stand B1
1301 A general_aviation 
1300  42.11351576 -087.89523602 244.94 tie_down props Area 2 Stand C3
1301 A general_aviation 
1300  42.11340985 -087.89554318 244.94 tie_down props Area 2 Stand B2
1301 A general_aviation 
1300  42.11340075 -087.89516430 244.94 tie_down props Area 2 Stand C4
1301 A general_aviation 
1300  42.11329484 -087.89547146 244.94 tie_down props Area 2 Stand B3
1301 A general_aviation 
1300  42.11328628 -087.89509185 244.94 tie_down props Area 2 Stand C5
1301 A general_aviation 
1300  42.11318037 -087.89539902 244.94 tie_down props Area 2 Stand B4
1301 A general_aviation 
1300  42.11317074 -087.89502014 244.94 tie_down props Area 2 Stand C6
1301 A general_aviation 
1300  42.11306483 -087.89532730 244.94 tie_down props Area 2 Stand B5
1301 A general_aviation 
1300  42.11305251 -087.89494552 244.94 tie_down props Area 2 Stand C7
1301 A general_aviation 
1300  42.11294660 -087.89525268 244.94 tie_down props Area 2 Stand B6
1301 A general_aviation 
1300  42.11293238 -087.89487123 244.94 tie_down props Area 2 Stand C8
1301 A general_aviation 
1300  42.11282461 -087.89517589 244.94 tie_down props Area 2 Stand B7
1301 A general_aviation 
1300  42.11281399 -087.89479355 244.94 tie_down props Area 2 Stand C9
1301 A general_aviation 
1300  42.11270477 -087.89509983 244.94 tie_down props Area 2 Stand B8
1301 A general_aviation 
1300  42.11268976 -087.89471587 244.94 tie_down props Area 2 Stand C10
1301 A general_aviation 
1300  42.11258385 -087.89502304 244.94 tie_down props Area 2 Stand B9
1301 A general_aviation 
1300  42.11257016 -087.89464106 244.94 tie_down props Area 2 Stand C11
1301 A general_aviation 
1300  42.11246240 -087.89494697 244.94 tie_down props Area 2 Stand B10
1301 A general_aviation 
1300  42.11245599 -087.89456881 244.94 tie_down props Area 2 Stand C12
1301 A general_aviation 
1300  42.11235008 -087.89487598 244.94 tie_down props Area 2 Stand B11
1301 A general_aviation 
1300  42.11234367 -087.89449854 244.94 tie_down props Area 2 Stand C13
1301 A general_aviation 
1300  42.11223776 -087.89480571 244.94 tie_down props Area 2 Stand B12
1301 A general_aviation 
1300  42.11222769 -087.89442587 244.94 tie_down props Area 2 Stand C14
1301 A general_aviation 
1300  42.11212179 -087.89473304 244.94 tie_down props Area 2 Stand B13
1301 A general_aviation 
1300  42.11211291 -087.89435377 244.94 tie_down props Area 2 Stand C15
1301 A general_aviation 
1300  42.11200701 -087.89466093 244.94 tie_down props Area 2 Stand B14
1301 A general_aviation 
1300  42.11200006 -087.89428248 244.94 tie_down props Area 2 Stand C16
1301 A general_aviation 
1300  42.11189415 -087.89458965 244.94 tie_down props Area 2 Stand B15
1301 A general_aviation 
1300  42.11179697 -087.89487774 244.94 tie_down props Area 2 Stand A14
1301 A general_aviation 
1300  42.11191073 -087.89494972 244.94 tie_down props Area 2 Stand A13
1301 A general_aviation 
1300  42.11202371 -087.89502274 244.94 tie_down props Area 2 Stand A12
1301 A general_aviation 
1300  42.11213825 -087.89509472 244.94 tie_down props Area 2 Stand A11
1301 A general_aviation 
1300  42.11224968 -087.89516462 244.94 tie_down props Area 2 Stand A10
1301 A general_aviation 
1300  42.11236035 -087.89523451 244.94 tie_down props Area 2 Stand A9
1301 A general_aviation 
1300  42.11248262 -087.89531170 244.94 tie_down props Area 2 Stand A8
1301 A general_aviation 
1300  42.11260334 -087.89538890 244.94 tie_down props Area 2 Stand A7
1301 A general_aviation 
1300  42.11272329 -087.89546609 244.94 tie_down props Area 2 Stand A6
1301 A general_aviation 
1300  42.11284014 -087.89554016 244.94 tie_down props Area 2 Stand A5
1301 A general_aviation 
1300  42.11296396 -087.89561840 244.94 tie_down props Area 2 Stand A4
1301 A general_aviation 
1300  42.11308082 -087.89569247 244.94 tie_down props Area 2 Stand A3
1301 A general_aviation 
1300  42.11319612 -087.89576549 244.94 tie_down props Area 2 Stand A2
1301 A general_aviation 
1300  42.11330833 -087.89583643 244.94 tie_down props Area 2 Stand A1
1301 A general_aviation 
1300  42.11267550 -087.89760930  64.58 tie_down props Area 3 Stand A2
1301 A general_aviation 
1300  42.11277223 -087.89767160  64.58 tie_down props Area 3 Stand A1
1301 A general_aviation 
1300  42.11246798 -087.89702308  64.58 tie_down props Area 3 Stand B9
1301 A general_aviation 
1300  42.11258148 -087.89709002  64.58 tie_down props Area 3 Stand B7
1301 A general_aviation 
1300  42.11269434 -087.89715783  64.58 tie_down props Area 3 Stand B5
1301 A general_aviation 
1300  42.11280719 -087.89722650  64.58 tie_down props Area 3 Stand B3
1301 A general_aviation 
1300  42.11292134 -087.89729692  64.58 tie_down props Area 3 Stand B1
1301 A general_aviation 
1300  42.11227647 -087.89643521  64.58 tie_down props Area 3 Stand C15
1301 A general_aviation 
1300  42.11238986 -087.89650403  64.58 tie_down props Area 3 Stand C13
1301 A general_aviation 
1300  42.11249788 -087.89657068  64.58 tie_down props Area 3 Stand C11
1301 A general_aviation 
1300  42.11261396 -087.89664167  64.58 tie_down props Area 3 Stand C9
1301 A general_aviation 
1300  42.11272574 -087.89671050  64.58 tie_down props Area 3 Stand C7
1301 A general_aviation 
1300  42.11283913 -087.89677932  64.58 tie_down props Area 3 Stand C5
1301 A general_aviation 
1300  42.11294984 -087.89684741  64.58 tie_down props Area 3 Stand C3
1301 A general_aviation 
1300  42.11306431 -087.89691624  64.58 tie_down props Area 3 Stand C1
1301 A general_aviation 
1300  42.11196830 -087.89578563  64.58 tie_down props Area 3 Stand D23
1301 A general_aviation 
1300  42.11207892 -087.89585445  64.58 tie_down props Area 3 Stand D21
1301 A general_aviation 
1300  42.11219307 -087.89592487  64.58 tie_down props Area 3 Stand D19
1301 A general_aviation 
1300  42.11230528 -087.89599267  64.58 tie_down props Area 3 Stand D17
1301 A general_aviation 
1300  42.11241813 -087.89605787  64.58 tie_down props Area 3 Stand D15
1301 A general_aviation 
1300  42.11253034 -087.89612742  64.58 tie_down props Area 3 Stand D13
1301 A general_aviation 
1300  42.11264062 -087.89619609  64.58 tie_down props Area 3 Stand D11
1301 A general_aviation 
1300  42.11275412 -087.89626651  64.58 tie_down props Area 3 Stand D9
1301 A general_aviation 
