I
1050 Generated by WorldEditor

1    115 1 0 LGIR Iraklion  - Nikos Kazantzakis
120 Linear Feature 63
112  35.34037189  025.17922498  35.34048361  025.17909268 1
112  35.34073051  025.17924014  35.34075327  025.17925873 1
111  35.34144159  025.17990338 1
111  35.34158549  025.18004282 1
111  35.34165376  025.18010526 1
111  35.34174694  025.18018894 1
111  35.34192466  025.18035898 1
111  35.34197992  025.18041610 1
112  35.34213921  025.18061669  35.34215871  025.18064724 1
111  35.34225949  025.18083056 1
112  35.34232016  025.18095144  35.34232558  025.18096473
111  35.34232016  025.18095144
112  35.34232016  025.18095144  35.34232666  025.18096606 1
112  35.34242744  025.18123838  35.34243936  025.18127425 1
112  35.34248921  025.18149210  35.34249245  025.18151070 1
111  35.34250330  025.18156915 1
111  35.34251630  025.18164620 1
112  35.34252822  025.18175380  35.34253039  025.18178435 1
112  35.34253364  025.18212044  35.34253039  025.18220147 1
111  35.34250330  025.18245254 1
111  35.34245995  025.18278331 1
115  35.34231366  025.18383142
120 Linear Feature 30
111  35.33890751  025.17801067 1
112  35.33862054  025.17818495  35.33844397  025.17821474
111  35.33862054  025.17818495
112  35.33862054  025.17818495  35.33859727  025.17818434 1
112  35.33836239  025.17816477  35.33824254  025.17814891
111  35.33836239  025.17816477
112  35.33836239  025.17816477  35.33812446  025.17811643 1
112  35.33745867  025.17794043  35.33730890  025.17789322
111  35.33745867  025.17794043
112  35.33745867  025.17794043  35.33729722  025.17788954 1
111  35.33705498  025.17778383 1
111  35.33696810  025.17773371 1
111  35.33636510  025.17742677 1
111  35.33624502  025.17736413 1
111  35.33568409  025.17708078 1
111  35.33557933  025.17702754 1
111  35.33511041  025.17679431 1
111  35.33505692  025.17676904 1
111  35.33496902  025.17672958 1
111  35.33473365  025.17663141 1
112  35.33464822  025.17660178  35.33462616  025.17659671 1
112  35.33456511  025.17658398  35.33454627  025.17658116 1
112  35.33448970  025.17658112  35.33442370  025.17657991 1
111  35.33416461  025.17660353 1
112  35.33403687  025.17663848  35.33398169  025.17666142 1
111  35.33392758  025.17668447 1
111  35.33387648  025.17671002 1
112  35.33366283  025.17684348  35.33363328  025.17687246 1
111  35.33358776  025.17691310 1
112  35.33356221  025.17693816  35.33356284  025.17693789
111  35.33356221  025.17693816
112  35.33356221  025.17693816  35.33352316  025.17696551 1
112  35.33332863  025.17721656  35.33329500  025.17726799
111  35.33332863  025.17721656
112  35.33332863  025.17721656  35.33328355  025.17729442 1
112  35.33315192  025.17759569  35.33304243  025.17787207 1
111  35.33298341  025.17830638 1
112  35.33297915  025.17859452  35.33299467  025.17868373 1
111  35.33303332  025.17872022 1
115  35.33628756  025.18093800
120 Linear Feature 209
112  35.33697243  025.18838257  35.33695126  025.18837183 1
111  35.33690853  025.18839654 1
111  35.33674714  025.18852624 1
116  35.33668124  025.18855241  35.33665277  025.18855062
120 Linear Feature 208
112  35.33656418  025.18847415  35.33660068  025.18847773 1
111  35.33664027  025.18844370 1
111  35.33680014  025.18832096 1
116  35.33685487  025.18829521  35.33687677  025.18829252
120 Linear Feature 207
112  35.33674626  025.18821449  35.33672728  025.18821091 1
111  35.33669050  025.18823932 1
111  35.33652697  025.18836640 1
116  35.33644298  025.18839311  35.33642035  025.18838684
120 Linear Feature 206
112  35.33680333  025.18825691  35.33682450  025.18828465 1
115  35.33680014  025.18832096
120 Linear Feature 205
112  35.33690406  025.18833176  35.33692231  025.18836218 1
115  35.33690853  025.18839654
120 Linear Feature 204
112  35.33701510  025.18841428  35.33703627  025.18844023 1
115  35.33702736  025.18848177
120 Linear Feature 203
112  35.33626230  025.18785487  35.33627653  025.18787389 1
111  35.33628504  025.18796973 1
111  35.33629539  025.18822654 1
112  35.33635746  025.18833593  35.33641049  025.18837239
111  35.33635746  025.18833593 1
111  35.33644298  025.18839311 1
111  35.33656418  025.18847415 1
111  35.33668124  025.18855241 1
111  35.33677000  025.18861177 1
112  35.33686441  025.18859116  35.33692260  025.18855787
111  35.33686441  025.18859116 1
111  35.33702736  025.18848177 1
116  35.33710530  025.18848130  35.33714410  025.18849557
21  35.33887418  025.18647973 2 274.0000 3.00 PAPI 27 (Left)
21  35.34090315  025.17040257 2 94.8600 3.00 09  PAPI-4L
14  35.33706312  025.17547163  98.43 0 Tower Viewpoint
1300  35.33727339  025.18814561 -175.60 tie_down jets|turboprops Apron L 01
1301 C general_aviation 
1300  35.33777760  025.18647475 183.09 tie_down props Apron L 04B
1301 A general_aviation 
1300  35.33763817  025.18677437 184.94 tie_down jets|turboprops|props Apron L 04A
1301 B general_aviation 
1300  35.33798833  025.17941871 212.76 tie_down jets|turboprops Apron T 05
1301 C cargo 
1300  35.33773727  025.17983831 213.48 tie_down jets|turboprops Apron T 04
1301 C cargo 
1300  35.33835579  025.17942483 -23.45 tie_down jets|turboprops Apron T 04A
1301 D cargo 
1300  35.33793054  025.18010642 -23.18 tie_down jets|turboprops Apron T 03A
1301 D cargo 
1300  35.33749408  025.18026259 214.12 tie_down jets|turboprops Apron T 03
1301 C cargo 
1300  35.33724016  025.18068392 -146.37 tie_down jets|turboprops Apron T 02
1301 C cargo 
1300  35.33751702  025.18083344 -23.98 tie_down jets|turboprops Apron T 02A
1301 D cargo 
1300  35.33698343  025.18111855 213.52 tie_down jets|turboprops Apron T 01
1301 C cargo 
1300  35.33706855  025.18160477 -21.80 tie_down jets|turboprops Apron T 01B
1301 D cargo 
1300  35.33707655  025.18165237 -10.50 tie_down jets|turboprops Apron T 01A
1301 C cargo 
1300  35.33800111  025.17902809 184.40 tie_down jets|turboprops Apron T 06
1301 C cargo 
1300  35.33803989  025.17851130 183.97 tie_down jets|turboprops Apron T 07
1301 C cargo 
1300  35.33923206  025.16729972 -42.55 gate jets|turboprops Gate 15
1301 C airline 
1300  35.33917341  025.16813076 -44.22 gate jets|turboprops Gate 14
1301 C airline 
1300  35.33911542  025.16907594 -45.95 gate jets|turboprops Gate 13
1301 C airline 
1300  35.33900628  025.17052761 314.65 gate jets|turboprops Gate 12
1301 C airline 
1300  35.33892592  025.17152688 316.20 gate jets|turboprops Gate 11
1301 C airline 
1300  35.33768190  025.17405730 -85.66 gate jets|turboprops Gate 06
1301 C airline 
1300  35.33759643  025.17531089 -84.72 gate jets|turboprops Gate 03
1301 C airline 
1300  35.33866329  025.17665481 -42.76 gate jets|turboprops Gate 02
1301 C airline 
1300  35.33813183  025.17661425 -85.48 gate jets|turboprops Gate 01
1301 C airline 
1300  35.33387088  025.17726284 237.83 hangar fighters Air Force Base Hangar 7
1301 A none 
1300  35.33383960  025.17627703  58.39 hangar fighters Air Force Base Hangar 6
1301 A none 
1300  35.33467004  025.17617326  97.31 hangar fighters Air Force Base Hangar 5
1301 A none 
1300  35.33496682  025.17720308 -68.96 hangar fighters Air Force Base Hangar 4
1301 A none 
1300  35.33560323  025.17789892 -89.44 hangar fighters Air Force Base Hangar 3
1301 A none 
1300  35.33640122  025.17700624 121.33 hangar fighters Air Force Base Hangar 2
1301 A none 
1300  35.33683518  025.17809958 -51.21 hangar fighters Air Force Base Hangar 1
1301 A none 
1300  35.34210311  025.18264046   6.05 hangar fighters Military Hangar North 6
1301 A none 
1300  35.34292085  025.18205678 271.05 hangar fighters Military Hangar North 5
1301 A none 
1300  35.34216830  025.18161336 -14.32 hangar fighters Military Hangar North 4
1301 A none 
1300  35.34258871  025.18069459 150.82 hangar fighters Military Hangar North 3
1301 A none 
1300  35.34171930  025.18069522 -49.53 hangar fighters Military Hangar North 2
1301 A none 
1300  35.34182480  025.17977287 128.98 hangar fighters Military Hangar North 1
1301 A none 
1300  35.33730628  025.18765483 185.29 tie_down jets|turboprops Apron L 02
1301 C general_aviation 
1300  35.33741002  025.18714975 185.43 tie_down jets|turboprops Apron L 03
1301 C general_aviation 
1300  35.33777631  025.17288745 -85.07 gate jets|turboprops Gate 09
1301 B airline 
1300  35.33816986  025.17535597 -43.47 gate jets|turboprops Gate 04
1301 D airline 
1300  35.33873474  025.17543100 -43.92 gate jets|turboprops Gate 05
1301 D airline 
1300  35.33881646  025.17421710 -43.23 gate jets|turboprops Gate 08
1301 D airline 
1300  35.33824832  025.17413067 -42.16 gate jets|turboprops Gate 07
1301 D airline 
1300  35.33866093  025.17299386 -45.00 gate jets|turboprops Gate 10
1301 D airline 
1300  35.33884159  025.17264658 -42.80 gate heavy|jets|turboprops Gate 10A
1301 E airline 
1300  35.33845677  025.17666986 311.40 gate heavy|jets|turboprops Gate 01A
1301 E airline 
18  35.33706312  025.17547163 1 New Airport Beacon 4
50 12755 ATIS
53 12170 Kazantzakis Ground
54 12085 Kazantzakis Tower
55 12397 Iraklion Approach
51 12917 Kazantzakis Unicom
99
