I
1050 Generated by WorldEditor 1.6.0r1

1   2090 1 0 UCFM Manas International
1302 city Bishkek
111  43.05668540  074.47440169 1
111  43.05659956  074.47442228
112  43.05659956  074.47442228  43.05642367  074.47445980 1
111  43.05637308  074.47417491 1
111  43.05636495  074.47411170 1
111  43.05630737  074.47366364 1
111  43.05628762  074.47350995 1
111  43.05628083  074.47344897 1
111  43.05623369  074.47309030 1
111  43.05622632  074.47303295 1
111  43.05620966  074.47290330 1
111  43.05617030  074.47259708 1
111  43.05615310  074.47246318 1
111  43.05611931  074.47220032
112  43.05611931  074.47220032  43.05609936  074.47196891 1
115  43.05629244  074.47191358
120 Linear Feature 15
111  43.06420194  074.50029335 1
111  43.06430521  074.50107472 1
112  43.06425762  074.50137749  43.06418757  074.50152632
111  43.06425762  074.50137749 1
111  43.06392272  074.50221431
112  43.06392272  074.50221431  43.06381798  074.50251698 1
112  43.06426541  074.50278956  43.06457577  074.50270991
111  43.06426541  074.50278956
112  43.06426541  074.50278956  43.06443094  074.50275239 1
115  43.06446973  074.50258247
120 Linear Feature 16
111  43.05527961  074.46508491 1
112  43.05549414  074.46527773  43.05565142  074.46524255
111  43.05549414  074.46527773 1
111  43.05564273  074.46524078 1
112  43.05543062  074.46543296  43.05535651  074.46557991 1
111  43.05534542  074.46574962 1
112  43.05549928  074.46586466  43.05561875  074.46585845
111  43.05549928  074.46586466
112  43.05549928  074.46586466  43.05539039  074.46591433 1
115  43.05538131  074.46603537
120 Linear Feature 53
111  43.05922014  074.47800807 1
112  43.05901697  074.47835530  43.05883171  074.47840758
111  43.05901697  074.47835530
112  43.05901697  074.47835530  43.05921559  074.47833962 1
115  43.05929326  074.47857756
120 Linear Feature 52
111  43.05935592  074.47906564 1
112  43.05912965  074.47947641  43.05889474  074.47956528
111  43.05912965  074.47947641
112  43.05912965  074.47947641  43.05939703  074.47949471 1
115  43.05945850  074.47986455
120 Linear Feature 51
111  43.05909246  074.47701367 1
112  43.05889283  074.47738296  43.05869612  074.47745876
111  43.05889283  074.47738296
112  43.05889283  074.47738296  43.05910864  074.47736989 1
115  43.05917076  074.47762352
120 Linear Feature 50
111  43.05898311  074.47615955 1
112  43.05876487  074.47654654  43.05851659  074.47662496
111  43.05876487  074.47654654
112  43.05876487  074.47654654  43.05901697  074.47653347 1
115  43.05906839  074.47682616
120 Linear Feature 37
111  43.05695909  074.46492532 1
112  43.05677461  074.46472986  43.05674278  074.46453818
111  43.05677461  074.46472986
112  43.05677461  074.46472986  43.05677620  074.46492589 1
115  43.05662175  074.46500616
120 Linear Feature 36
111  43.05744580  074.46428867 1
112  43.05714906  074.46487979  43.05681165  074.46503008
111  43.05714906  074.46487979
112  43.05714906  074.46487979  43.05749919  074.46485365 1
111  43.05758742  074.46528587 1
112  43.05788789  074.46470273  43.05823644  074.46457422
111  43.05788789  074.46470273
114  43.05788789  074.46470273  43.05752502  074.46472015 1
120 Linear Feature 33
111  43.05938282  074.46314975 1
111  43.05947195  074.46379668 1
112  43.05915683  074.46440222  43.05879078  074.46454816
111  43.05915683  074.46440222
112  43.05915683  074.46440222  43.05953402  074.46436519 1
111  43.05960405  074.46482697 1
115  43.05970590  074.46557627
120 Linear Feature 39
111  43.06023163  074.46962093 1
111  43.06033641  074.47046318 1
112  43.06002341  074.47103679  43.05969847  074.47117293
111  43.06002341  074.47103679
112  43.06002341  074.47103679  43.06039742  074.47101501 1
111  43.06046373  074.47147062 1
115  43.06055790  074.47219671
120 Linear Feature 44
111  43.05736086  074.47166198 1
112  43.05752164  074.47173324  43.05760376  074.47181689 1
115  43.05774775  074.47221409
120 Linear Feature 42
111  43.05862171  074.47329629 1
116  43.05845087  074.47344880  43.05831527  074.47339130
120 Linear Feature 41
111  43.05843769  074.47191024 1
112  43.05874774  074.47132994  43.05908196  074.47120447
111  43.05874774  074.47132994
112  43.05874774  074.47132994  43.05840588  074.47136391 1
111  43.05831160  074.47092793 1
112  43.05802358  074.47150228  43.05770845  074.47164604
111  43.05802358  074.47150228
112  43.05802358  074.47150228  43.05831960  074.47148399 1
115  43.05842803  074.47183504
120 Linear Feature 31
111  43.06227947  074.48544616 1
111  43.06237815  074.48624778 1
112  43.06207416  074.48698188  43.06172403  074.48729991
111  43.06207416  074.48698188
112  43.06207416  074.48698188  43.06176859  074.48727159 1
115  43.06156965  074.48701673
120 Linear Feature 69
111  43.05804956  074.47923688 2
115  43.05786090  074.47928084
120 Linear Feature 68
111  43.05778430  074.47815535 2
115  43.05787714  074.47813267
120 Linear Feature 67
111  43.05765720  074.47717821 2
115  43.05774009  074.47716005
120 Linear Feature 30
111  43.06144919  074.48648768 4
115  43.06125838  074.48670871
120 Linear Feature 29
111  43.06114411  074.48450741 4
115  43.06131679  074.48469501
120 Linear Feature 28
111  43.05958850  074.47099708 4
115  43.05962308  074.47126407
120 Linear Feature 27
111  43.05873060  074.46436298 4
115  43.05876736  074.46463617
120 Linear Feature 26
111  43.05719394  074.45232503 4
115  43.05723777  074.45269971
120 Linear Feature 25
111  43.05626980  074.46566280 3
116  43.05655592  074.46522510  43.05681375  074.46520332
120 Linear Feature 21
111  43.05669963  074.47993007 3
111  43.05631384  074.48002939 3
111  43.05620116  074.47927926 3
111  43.05606938  074.47931585 3
115  43.05605425  074.47919786
120 Linear Feature 20
111  43.05790705  074.47963657 3 102
111  43.05752277  074.47972882 3 102
115  43.05751513  074.47970791
120 Linear Feature 19
112  43.05894994  074.47936335  43.05892217  074.47937712 3 102
111  43.05888701  074.47938806 3 102
111  43.05848504  074.47949901 3 102
112  43.05824299  074.47930872  43.05820850  074.47906730 3 102
115  43.05842780  074.47903088
120 Linear Feature 18
111  43.05880196  074.47893916 3 102
116  43.05891408  074.47892572  43.05899631  074.47892027
120 Linear Feature 17
112  43.05904628  074.48111730  43.05952148  074.48101097 3 102
111  43.05958238  074.48161601 3 102
111  43.05997975  074.48467518 3
115  43.05999920  074.48563716
120 Linear Feature 16
111  43.05879637  074.47553047 3 102
116  43.05846131  074.47618394  43.05804132  074.47629437
120 Linear Feature 12
112  43.05645730  074.46481855  43.05641061  074.46490170 3 102
115  43.05635812  074.46493369
120 Linear Feature 11
111  43.05662393  074.46441622 3 102
116  43.05656819  074.46459776  43.05651511  074.46471768
120 Linear Feature 10
111  43.05706199  074.46211726 3 102
116  43.05704017  074.46233730  43.05700819  074.46246598
120 Linear Feature 9
111  43.05784473  074.45320469 3 102
112  43.05723777  074.45269971  43.05679214  074.45257555
111  43.05723777  074.45269971
112  43.05723777  074.45269971  43.05715371  074.45267776 3 102
111  43.05708293  074.45268186 3 102
115  43.05678872  074.45275021
120 Linear Feature 6
111  43.06006585  074.47038988 3 102
112  43.05967052  074.47097799  43.05932293  074.47106164
111  43.05967052  074.47097799 3 102
111  43.05958850  074.47099708 3 102
111  43.05882828  074.47117403
112  43.05882828  074.47117403  43.05861056  074.47121585 3 102
115  43.05840885  074.47085178
120 Linear Feature 5
112  43.05876805  074.47148924  43.05879669  074.47146310 3 102
111  43.05884738  074.47144587 3 102
111  43.05962308  074.47126407 3 102
111  43.05975073  074.47123415
112  43.05975073  074.47123415  43.06000092  074.47117926 3 102
115  43.06021063  074.47158651
120 Linear Feature 4
111  43.06154979  074.48190595 3 102
112  43.06149823  074.48331224  43.06144857  074.48382196
111  43.06149823  074.48331224
112  43.06149823  074.48331224  43.06149059  074.48339589 3 102
111  43.06147149  074.48348476 3 102
111  43.06128814  074.48423234 3 102
111  43.06114411  074.48450741 3 102
111  43.06104369  074.48467148 3 102
112  43.06069419  074.48488843  43.06048792  074.48490934
111  43.06069419  074.48488843
112  43.06069419  074.48488843  43.06017853  074.48488059 3 102
111  43.06010596  074.48408596 3 102
115  43.05955306  074.47980843
120 Linear Feature 3
111  43.06215521  074.48656920 3 102
112  43.06164910  074.48674695  43.06131488  074.48653783
111  43.06164910  074.48674695 3 102
111  43.06144919  074.48648768 3 102
111  43.06113918  074.48608562 3 102
111  43.06057387  074.48517859 3 102
112  43.06082596  074.48516552  43.06097875  074.48511847
111  43.06082596  074.48516552
112  43.06082596  074.48516552  43.06114873  074.48506357 3 102
111  43.06131679  074.48469501 3 102
112  43.06157271  074.48406506  43.06160518  074.48383764
111  43.06157271  074.48406506 3 102
111  43.06166820  074.48362069 3 102
111  43.06170831  074.48352659 3 102
111  43.06174077  074.48351875 3 102
115  43.06176560  074.48355795
120 Linear Feature 2
111  43.06033102  074.48555131 3
111  43.06033658  074.48522146 3 102
111  43.06125838  074.48670871 3 102
111  43.06174243  074.48751591 3 102
116  43.06252679  074.48937654  43.06274460  074.49027991
120 Linear Feature 8
111  43.05918301  074.46365162 3 102
116  43.05883595  074.46433814  43.05846671  074.46453854
120 Linear Feature 7
112  43.05886481  074.46461349  43.05931363  074.46467012 3 102
115  43.05938470  074.46512310
120 Linear Feature 15
112  43.05835939  074.47352421  43.05853733  074.47369514 3 102
115  43.05859533  074.47392164
120 Linear Feature 14
112  43.05772290  074.47286093  43.05773395  074.47292748 3 102
115  43.05776744  074.47296055
120 Linear Feature 13
112  43.05728998  074.47182560  43.05762154  074.47199501 3 102
115  43.05764877  074.47224213
120 Linear Feature 23
111  43.05302102  074.48147923 3
111  43.05310772  074.48145842 3
111  43.05350669  074.48136265 3
111  43.05394273  074.48125797 3
115  43.05437799  074.48115349
120 Linear Feature 22
111  43.05588313  074.47973549 3
111  43.05590806  074.48012670 3
115  43.05484333  074.48038807
120 Linear Feature 24
111  43.05733512  074.47403257 3
111  43.05708365  074.47213977 3
115  43.05716379  074.47185496
21  43.05910570  074.45678754 2 80.6100 3.00 PAPI 4R 08
21  43.06334393  074.49782416 3 259.2900 3.00 PAPI 4R 26
14  43.05393275  074.46393687 9908.14 0 Tower Viewpoint
1300  43.05306528  074.48114704 260.00 tie_down jets|turboprops|props Foxtrot 01
1301 C none 
1300  43.05346792  074.48104783 260.00 tie_down jets|turboprops|props Foxtrot 02
1301 C none 
1300  43.05390970  074.48094851 260.00 tie_down jets|turboprops|props Foxtrot 03
1301 C none 
1300  43.05461639  074.48144940 260.00 tie_down jets|turboprops Foxtrot 04 Mil
1301 D military 
1300  43.05502311  074.48135074 260.00 tie_down jets|turboprops Foxtrot 05 Mil
1301 D military 
1300  43.05543739  074.48124883 260.00 tie_down jets|turboprops Foxtrot 06 Mil
1301 D military 
1300  43.05585203  074.48114965 260.00 tie_down jets|turboprops Foxtrot 07 Mil
1301 D military 
1300  43.05630528  074.48103970 260.00 tie_down jets|turboprops Foxtrot 08 Mil
1301 D military 
1300  43.05685315  074.48079150 260.00 tie_down heavy|jets|turboprops Foxtrot 09 Mil
1301 E military 
1300  43.05749441  074.48063594 260.00 tie_down heavy|jets|turboprops Foxtrot 10 Mil
1301 E military 
1300  43.05812708  074.48048246 260.00 tie_down heavy|jets|turboprops Foxtrot 11 Mil
1301 E military 
1300  43.05876031  074.48032884 260.00 tie_down heavy|jets|turboprops Foxtrot 12 Mil
1301 E military 
1300  43.05613682  074.47974628  76.00 tie_down jets|turboprops Foxtrot 13
1301 C none 
1300  43.05437552  074.47959024 260.00 tie_down jets|turboprops Foxtrot 14 Repair
1301 C none 
1300  43.05400687  074.47955090 260.00 tie_down jets|turboprops Foxtrot 15 Repair
1301 C none 
1300  43.05361231  074.47964662 260.00 tie_down jets|turboprops Foxtrot 16 Repair
1301 C none 
1300  43.05320905  074.47974446 260.00 tie_down jets|turboprops Foxtrot 17 Repair
1301 C none 
1300  43.05281896  074.47983908 260.00 tie_down jets|turboprops Foxtrot 18 Repair
1301 C none 
1300  43.05604170  074.47368330 350.00 tie_down jets|turboprops Juliet 1 Cargo
1301 C cargo 
1300  43.05598610  074.47325830 350.00 tie_down jets|turboprops Juliet 2 Cargo
1301 C cargo 
1300  43.05593330  074.47283330 350.00 tie_down jets|turboprops Juliet 3 Cargo
1301 C cargo 
1300  43.05588610  074.47247220 350.00 tie_down jets|turboprops Juliet 4 Cargo
1301 B cargo 
1300  43.05668540  074.47440169 170.00 tie_down jets|turboprops Juliet 5 Cargo
1301 D cargo 
1300  43.05661211  074.47381425 170.00 tie_down jets|turboprops Juliet 6 Cargo
1301 D cargo 
1300  43.05653860  074.47322669 170.00 tie_down jets|turboprops Juliet 7 Cargo
1301 D cargo 
1300  43.05646520  074.47263777 170.00 tie_down jets|turboprops Juliet 8 Cargo
1301 D cargo 
1300  43.05460280  074.46492780 170.00 tie_down jets|turboprops Kilo 1
1301 C airline 
1300  43.05453330  074.46438330 170.00 tie_down jets|turboprops Kilo 2
1301 C airline 
1300  43.05446390  074.46383890 170.00 tie_down jets|turboprops Kilo 3
1301 C airline 
1300  43.05439440  074.46329440 170.00 tie_down jets|turboprops Kilo 4
1301 C airline 
1300  43.05548330  074.46459170 170.00 tie_down jets|turboprops Kilo 5
1301 C airline 
1300  43.05542780  074.46414720 170.00 tie_down jets|turboprops Kilo 6
1301 C airline 
1300  43.05536940  074.46370560 170.00 tie_down jets|turboprops Kilo 7
1301 C airline 
1300  43.05531390  074.46326110 170.00 tie_down jets|turboprops Kilo 8
1301 B airline 
1300  43.05527220  074.46293330 170.00 tie_down jets|turboprops Kilo 9
1301 B airline 
1300  43.05521390  074.47165830 170.00 tie_down jets|turboprops Lima 01
1301 D airline 
1300  43.05513330  074.47099170 170.00 tie_down jets|turboprops Lima 02
1301 D airline 
1300  43.05504440  074.47028060 170.00 tie_down jets|turboprops Lima 03
1301 D airline 
1300  43.05474440  074.46966670 170.00 gate heavy|jets|turboprops Lima 04 Gate
1301 E airline 
1300  43.05461390  074.46865000 170.00 tie_down heavy|jets|turboprops Lima 05 Gate
1301 E airline 
1300  43.05482780  074.46790830 170.00 tie_down jets|turboprops Lima 06
1301 C airline 
1300  43.05467780  074.46727220 170.00 tie_down jets|turboprops Lima 07
1301 D airline 
1300  43.05459720  074.46660000 170.00 tie_down jets|turboprops Lima 08
1301 D airline 
1300  43.05448610  074.46573890 170.00 tie_down jets|turboprops Lima 09
1301 D airline 
1300  43.05674720  074.47116940 350.00 tie_down jets|turboprops Lima 10
1301 C airline 
1300  43.05671092  074.47056975 350.00 tie_down jets|turboprops Lima 11
1301 D airline 
1300  43.05663833  074.46998881 350.00 tie_down jets|turboprops Lima 12
1301 D airline 
1300  43.05656949  074.46943581 350.00 tie_down jets|turboprops Lima 13
1301 D airline 
1300  43.05649319  074.46882574 350.00 tie_down jets|turboprops Lima 14
1301 D airline 
1300  43.05639970  074.46807682 350.00 tie_down jets|turboprops Lima 15
1301 D airline 
1300  43.05631502  074.46739759 350.00 tie_down jets|turboprops Lima 16
1301 D airline 
1300  43.05610000  074.46673610 350.00 tie_down jets|turboprops Lima 17
1301 C airline 
1300  43.05604720  074.46630560 350.00 tie_down jets|turboprops Lima 18
1301 C airline 
1300  43.05598060  074.46575280 350.00 tie_down jets|turboprops Lima 19
1301 C airline 
1300  43.05664170  074.46637500 170.00 tie_down heavy|jets|turboprops Lima 20
1301 E airline 
1300  43.05677500  074.46738330 170.00 tie_down heavy|jets|turboprops Lima 21
1301 E airline 
1300  43.05690560  074.46840280 170.00 tie_down heavy|jets|turboprops Lima 22
1301 E airline 
1300  43.05704170  074.46945000 170.00 tie_down heavy|jets|turboprops Lima 23
1301 E airline 
1300  43.05716940  074.47044170 170.00 tie_down heavy|jets|turboprops Lima 24
1301 E airline 
1300  43.05810045  074.47858001 170.00 tie_down heavy|jets|turboprops Papa 1 Mil
1301 F military 
1300  43.05797234  074.47760473 170.00 tie_down heavy|jets|turboprops Papa 2 Mil
1301 F military 
1300  43.05785896  074.47676601 170.00 tie_down heavy|jets|turboprops Papa 3 Mil
1301 E military 
55 12460 Bishkek Approach
54 11810 Bishkek Tower
53 12110 Bishkek Taxiing
56 13220 Bishkek Control
50 12790 Manas ATIS
99
