I
1050 Generated by WorldEditor 2.0.0r4

1   4292 1 0 KCVS Cannon AFB
115  34.38919364 -103.31957005
120 Linear Feature 122
111  34.38960777 -103.31954656 19
115  34.38956844 -103.31958876
120 Linear Feature 122
111  34.38942586 -103.31976097 19
115  34.38938653 -103.31980317
120 Linear Feature 122
111  34.38980138 -103.31978027 19
115  34.38976204 -103.31982247
120 Linear Feature 122
111  34.38962146 -103.31999738 19
115  34.38958213 -103.32003958
120 Linear Feature 122
111  34.38999810 -103.32001773 19
115  34.38995877 -103.32005993
120 Linear Feature 122
111  34.38981648 -103.32023308 19
115  34.38977715 -103.32027528
120 Linear Feature 122
111  34.39005198 -103.32008278 19
115  34.39001265 -103.32012497
120 Linear Feature 122
111  34.38986701 -103.32029415 19
115  34.38982767 -103.32033635
120 Linear Feature 122
111  34.38991767 -103.32035538 19
115  34.38987834 -103.32039758
120 Linear Feature 122
111  34.38995430 -103.32042776 19
115  34.38990502 -103.32045103
120 Linear Feature 122
111  34.38996726 -103.32051788 19
115  34.38991230 -103.32052395
120 Linear Feature 122
111  34.38995035 -103.32060732 19
115  34.38991102 -103.32059102
120 Linear Feature 122
111  34.38990190 -103.32070154 19
115  34.38986115 -103.32066287
120 Linear Feature 122
111  34.38971091 -103.32093200 19
115  34.38967158 -103.32088473
120 Linear Feature 122
111  34.38951863 -103.32116401 19
115  34.38947930 -103.32111674
120 Linear Feature 122
111  34.38932321 -103.32139982 19
115  34.38928387 -103.32135255
120 Linear Feature 122
111  34.38913209 -103.32163044 19
115  34.38909275 -103.32158317
120 Linear Feature 122
111  34.38893785 -103.32186481 19
115  34.38889852 -103.32181754
120 Linear Feature 122
111  34.38874441 -103.32209822 19
115  34.38870508 -103.32205095
120 Linear Feature 122
111  34.38855153 -103.32233097 19
115  34.38851219 -103.32228370
120 Linear Feature 122
111  34.38816599 -103.32279617 19
115  34.38812666 -103.32274890
120 Linear Feature 122
111  34.38797076 -103.32303176 19
115  34.38793142 -103.32298449
120 Linear Feature 122
111  34.38777869 -103.32326351 19
115  34.38773936 -103.32321624
120 Linear Feature 122
111  34.38759482 -103.32344472 19
115  34.38761228 -103.32346627
120 Linear Feature 122
111  34.38755302 -103.32344084 19
115  34.38758350 -103.32349393
120 Linear Feature 122
111  34.38707490 -103.32353584 19
115  34.38704858 -103.32358894
120 Linear Feature 122
111  34.38703417 -103.32349570 19
115  34.38700194 -103.32355166
120 Linear Feature 122
111  34.38564198 -103.32197310 19
115  34.38561113 -103.32199059
120 Linear Feature 122
111  34.38543691 -103.32220387 19
115  34.38542085 -103.32225123
120 Linear Feature 122
111  34.38568412 -103.32202531 19
115  34.38564834 -103.32207266
120 Linear Feature 122
111  34.38473871 -103.32187251 19
115  34.38469583 -103.32183671
120 Linear Feature 122
111  34.38477131 -103.32179971 19
115  34.38472015 -103.32177395
120 Linear Feature 122
111  34.38479513 -103.32169148 19
115  34.38473923 -103.32168292
120 Linear Feature 122
111  34.38478322 -103.32153274 19
115  34.38472969 -103.32154999
120 Linear Feature 122
111  34.38524526 -103.32117218 19
115  34.38526745 -103.32122814
120 Linear Feature 122
111  34.38516538 -103.32121577 19
115  34.38518048 -103.32128033
120 Linear Feature 122
111  34.38502707 -103.32122296 19
115  34.38501613 -103.32128466
120 Linear Feature 122
111  34.38493528 -103.32117821 19
115  34.38491014 -103.32123703
120 Linear Feature 122
111  34.38472544 -103.32138545 19
115  34.38467546 -103.32142851
120 Linear Feature 122
111  34.37101824 -103.31278210 19
115  34.37103809 -103.31280695
120 Linear Feature 122
111  34.37113683 -103.31263842 19
115  34.37115687 -103.31266480
120 Linear Feature 122
111  34.37127929 -103.31246582 19
115  34.37130003 -103.31249347
120 Linear Feature 122
111  34.37131628 -103.31244334 19
115  34.37131587 -103.31248756
120 Linear Feature 122
111  34.37157970 -103.31245009 19
115  34.37158094 -103.31249073
120 Linear Feature 122
111  34.37185746 -103.31245720 19
115  34.37185473 -103.31249399
120 Linear Feature 122
111  34.37212170 -103.31246397 19
115  34.37211977 -103.31249716
120 Linear Feature 122
111  34.37215580 -103.31247843 19
115  34.37213307 -103.31250659
120 Linear Feature 122
111  34.37230577 -103.31265577 19
115  34.37228304 -103.31268393
120 Linear Feature 122
111  34.37242245 -103.31279375 19
115  34.37239972 -103.31282191
120 Linear Feature 122
111  34.37067722 -103.31477048 19
115  34.37072771 -103.31475980
120 Linear Feature 122
111  34.37066730 -103.31468992 19
115  34.37072596 -103.31468419
120 Linear Feature 122
111  34.37040846 -103.31435517 19
115  34.37046713 -103.31435688
120 Linear Feature 122
111  34.37066696 -103.31435928 19
115  34.37072562 -103.31436098
120 Linear Feature 122
111  34.37066669 -103.31409476 19
115  34.37072535 -103.31409647
120 Linear Feature 122
111  34.37066811 -103.31376652 19
115  34.37072678 -103.31376822
120 Linear Feature 122
111  34.37041034 -103.31376241 19
115  34.37046900 -103.31376412
120 Linear Feature 122
111  34.37041154 -103.31338488 19
115  34.37047020 -103.31338658
120 Linear Feature 122
111  34.37041258 -103.31305423 19
115  34.37047124 -103.31305594
120 Linear Feature 122
111  34.37058849 -103.31281493 19
115  34.37058990 -103.31288103
120 Linear Feature 122
111  34.37086240 -103.31280805 19
115  34.37086382 -103.31287416
120 Linear Feature 122
111  34.37267695 -103.31313768 19
115  34.37265588 -103.31320874
120 Linear Feature 122
111  34.37248045 -103.31312194 19
115  34.37248187 -103.31318804
120 Linear Feature 122
111  34.37220357 -103.31312155 19
115  34.37220499 -103.31318766
120 Linear Feature 122
111  34.37193065 -103.31312118 19
115  34.37193207 -103.31318728
120 Linear Feature 122
111  34.37165773 -103.31312080 19
115  34.37165915 -103.31318691
120 Linear Feature 122
111  34.37138383 -103.31312042 19
115  34.37138524 -103.31318653
120 Linear Feature 122
111  34.37093090 -103.31280633 19
115  34.37093231 -103.31287244
120 Linear Feature 122
111  34.37247489 -103.31281583 19
115  34.37247631 -103.31288194
120 Linear Feature 122
111  34.37273686 -103.31281058 19
115  34.37272635 -103.31289114
120 Linear Feature 122
111  34.37285853 -103.31287140 19
115  34.37282758 -103.31294164
120 Linear Feature 122
111  34.37658814 -103.31780939 19
115  34.37654525 -103.31786105
120 Linear Feature 122
111  34.37740079 -103.32303942 19
115  34.37736353 -103.32308296
120 Linear Feature 122
111  34.37734693 -103.32293857 19
115  34.37729604 -103.32296972
120 Linear Feature 122
111  34.37738435 -103.32301035 19
115  34.37734368 -103.32305389
120 Linear Feature 122
111  34.37732284 -103.32285889 19
111  34.37732284 -103.32285889 19
115  34.37727024 -103.32287352
120 Linear Feature 122
111  34.37732298 -103.32277405 19
115  34.37726528 -103.32277011
120 Linear Feature 122
111  34.37733446 -103.32268836 19
115  34.37728017 -103.32266790
120 Linear Feature 122
111  34.37736210 -103.32261315 19
115  34.37731291 -103.32257411
120 Linear Feature 122
111  34.37954341 -103.31996385 19
115  34.37949423 -103.31990830
120 Linear Feature 122
111  34.38170423 -103.31785511 19
115  34.38174023 -103.31779095
120 Linear Feature 122
111  34.38163987 -103.31781321 19
115  34.38166759 -103.31774189
120 Linear Feature 122
111  34.38157043 -103.31777859 19
115  34.38158277 -103.31770870
120 Linear Feature 122
111  34.38149441 -103.31777276 19
115  34.38149610 -103.31769427
120 Linear Feature 122
111  34.38143000 -103.31778288 19
115  34.38141750 -103.31770726
120 Linear Feature 122
111  34.38135884 -103.31780834 19
115  34.38133450 -103.31773989
120 Linear Feature 122
111  34.38130442 -103.31785220 19
115  34.38126470 -103.31778518
120 Linear Feature 122
111  34.38125218 -103.31790200 19
115  34.38120299 -103.31784645
120 Linear Feature 122
111  34.38108662 -103.31810178 19
115  34.38103743 -103.31804622
120 Linear Feature 122
111  34.38090310 -103.31832321 19
115  34.38085392 -103.31826766
120 Linear Feature 122
111  34.37651618 -103.31547209 19
115  34.37646699 -103.31541654
120 Linear Feature 122
111  34.37670596 -103.31525475 19
115  34.37665678 -103.31519920
120 Linear Feature 122
111  34.37689046 -103.31503238 19
115  34.37684127 -103.31497683
120 Linear Feature 122
111  34.37707416 -103.31481096 19
115  34.37702497 -103.31475541
120 Linear Feature 122
111  34.37725454 -103.31459354 19
115  34.37720536 -103.31453799
120 Linear Feature 122
111  34.37743758 -103.31437293 19
115  34.37738839 -103.31431738
120 Linear Feature 122
111  34.37773288 -103.31472641 19
115  34.37768370 -103.31467086
120 Linear Feature 122
111  34.37755185 -103.31494532 19
115  34.37750266 -103.31488976
120 Linear Feature 122
111  34.37737039 -103.31516473 19
115  34.37732120 -103.31510918
120 Linear Feature 122
111  34.37718558 -103.31538821 19
115  34.37713639 -103.31533265
120 Linear Feature 122
111  34.37699839 -103.31561456 19
115  34.37694920 -103.31555901
120 Linear Feature 122
111  34.37682479 -103.31582447 19
115  34.37677560 -103.31576892
120 Linear Feature 122
111  34.37828091 -103.31758413 19
115  34.37823172 -103.31752858
120 Linear Feature 122
111  34.37845640 -103.31737290 19
115  34.37840721 -103.31731735
120 Linear Feature 122
111  34.37864126 -103.31715038 19
115  34.37859207 -103.31709483
120 Linear Feature 122
111  34.37882560 -103.31692849 19
115  34.37877641 -103.31687294
120 Linear Feature 122
111  34.37901118 -103.31670512 19
115  34.37896199 -103.31664957
120 Linear Feature 122
111  34.37918838 -103.31649182 19
115  34.37913920 -103.31643627
120 Linear Feature 122
111  34.38070815 -103.31855844 19
115  34.38065897 -103.31850289
120 Linear Feature 122
111  34.38051652 -103.31878967 19
115  34.38046734 -103.31873411
120 Linear Feature 122
111  34.38032294 -103.31902324 19
115  34.38027376 -103.31896769
120 Linear Feature 122
111  34.38012694 -103.31925975 19
115  34.38007775 -103.31920420
120 Linear Feature 122
111  34.37993236 -103.31949454 19
115  34.37988317 -103.31943898
120 Linear Feature 122
111  34.37973768 -103.31972945 19
115  34.37968849 -103.31967389
120 Linear Feature 122
111  34.37935084 -103.32019622 19
115  34.37930165 -103.32014067
120 Linear Feature 122
111  34.37915315 -103.32043476 19
115  34.37910396 -103.32037920
120 Linear Feature 122
111  34.37895820 -103.32066999 19
115  34.37890901 -103.32061443
120 Linear Feature 122
111  34.37876056 -103.32090846 19
115  34.37871138 -103.32085291
120 Linear Feature 122
111  34.37856762 -103.32114331 19
115  34.37851843 -103.32108776
120 Linear Feature 122
111  34.37837681 -103.32137318 19
115  34.37832763 -103.32131762
120 Linear Feature 122
111  34.37817799 -103.32161270 19
115  34.37812880 -103.32155714
120 Linear Feature 122
111  34.37798624 -103.32184370 19
115  34.37793705 -103.32178815
120 Linear Feature 122
111  34.37779443 -103.32207478 19
115  34.37774524 -103.32201922
120 Linear Feature 122
111  34.37760099 -103.32230782 19
115  34.37755180 -103.32225226
120 Linear Feature 122
111  34.37740663 -103.32254215 19
115  34.37735745 -103.32248660
120 Linear Feature 122
111  34.37673358 -103.32231998 19
115  34.37677129 -103.32227268
120 Linear Feature 122
111  34.37675716 -103.32234445 19
115  34.37679146 -103.32229096
120 Linear Feature 122
111  34.37682960 -103.32239976 19
115  34.37685198 -103.32233801
120 Linear Feature 122
111  34.37690503 -103.32242862 19
115  34.37691547 -103.32236068
120 Linear Feature 122
111  34.37699038 -103.32243343 19
115  34.37698379 -103.32236549
120 Linear Feature 122
111  34.37706878 -103.32241660 19
115  34.37705026 -103.32235072
120 Linear Feature 122
111  34.37714817 -103.32237571 19
115  34.37711432 -103.32231603
120 Linear Feature 122
111  34.37721614 -103.32232031 19
115  34.37716696 -103.32226476
120 Linear Feature 122
111  34.37741106 -103.32208700 19
115  34.37736187 -103.32203145
120 Linear Feature 122
111  34.37779833 -103.32162394 19
115  34.37774915 -103.32156838
120 Linear Feature 122
111  34.37799502 -103.32138876 19
115  34.37794583 -103.32133321
120 Linear Feature 122
111  34.37818970 -103.32115598 19
115  34.37814051 -103.32110043
120 Linear Feature 122
111  34.37838178 -103.32092385 19
115  34.37833259 -103.32086830
120 Linear Feature 122
111  34.37848112 -103.32080483 19
115  34.37843194 -103.32074928
120 Linear Feature 122
111  34.37852927 -103.32071889 19
115  34.37847724 -103.32068054
120 Linear Feature 122
111  34.37856400 -103.32063231 19
115  34.37850914 -103.32060429
120 Linear Feature 122
111  34.37858881 -103.32053371 19
115  34.37852827 -103.32051945
120 Linear Feature 122
111  34.37859278 -103.32042910 19
115  34.37853792 -103.32043032
120 Linear Feature 122
111  34.37858187 -103.32033531 19
115  34.37852842 -103.32035201
120 Linear Feature 122
111  34.37855706 -103.32024392 19
115  34.37850361 -103.32026922
120 Linear Feature 122
111  34.37851438 -103.32014772 19
115  34.37846945 -103.32019195
120 Linear Feature 122
111  34.37848045 -103.32008968 19
115  34.37843756 -103.32014134
120 Linear Feature 122
111  34.37833495 -103.31991421 19
115  34.37829206 -103.31996587
120 Linear Feature 122
111  34.37814180 -103.31968128 19
115  34.37809892 -103.31973294
120 Linear Feature 122
111  34.37794785 -103.31944981 19
115  34.37790496 -103.31950147
120 Linear Feature 122
111  34.37775234 -103.31921395 19
115  34.37770946 -103.31926561
120 Linear Feature 122
111  34.37755925 -103.31898099 19
115  34.37751636 -103.31903265
120 Linear Feature 122
111  34.37736495 -103.31874658 19
115  34.37732207 -103.31879824
120 Linear Feature 122
111  34.37717065 -103.31851217 19
115  34.37712777 -103.31856382
120 Linear Feature 122
111  34.37697755 -103.31827921 19
115  34.37693467 -103.31833086
120 Linear Feature 122
111  34.37678205 -103.31804335 19
115  34.37673917 -103.31809501
120 Linear Feature 122
111  34.37639264 -103.31757354 19
115  34.37634975 -103.31762519
120 Linear Feature 122
111  34.37620074 -103.31734203 19
115  34.37615786 -103.31739368
120 Linear Feature 122
111  34.37600525 -103.31710617 19
115  34.37596236 -103.31715783
120 Linear Feature 122
111  34.37580975 -103.31687031 19
115  34.37576686 -103.31692197
120 Linear Feature 122
111  34.37561381 -103.31663392 19
115  34.37557092 -103.31668558
120 Linear Feature 122
111  34.37542153 -103.31640195 19
115  34.37537865 -103.31645361
120 Linear Feature 122
111  34.37522762 -103.31616800 19
115  34.37518473 -103.31621966
120 Linear Feature 122
111  34.37503414 -103.31593459 19
115  34.37499126 -103.31598625
120 Linear Feature 122
111  34.37483498 -103.31569430 19
115  34.37479209 -103.31574596
120 Linear Feature 122
111  34.37469779 -103.31552880 19
115  34.37465491 -103.31558046
120 Linear Feature 122
111  34.37449660 -103.31528608 19
115  34.37445372 -103.31533774
120 Linear Feature 122
111  34.37430674 -103.31505701 19
115  34.37426386 -103.31510867
120 Linear Feature 122
111  34.37411567 -103.31482650 19
115  34.37407279 -103.31487816
120 Linear Feature 122
111  34.37391935 -103.31458965 19
115  34.37387647 -103.31464131
120 Linear Feature 122
111  34.37372588 -103.31435624 19
115  34.37368300 -103.31440790
120 Linear Feature 122
111  34.37353399 -103.31412473 19
115  34.37349111 -103.31417639
120 Linear Feature 122
111  34.37334172 -103.31389277 19
115  34.37329884 -103.31394443
120 Linear Feature 122
111  34.37314945 -103.31366081 19
115  34.37310657 -103.31371247
120 Linear Feature 122
111  34.37295193 -103.31342251 19
115  34.37290905 -103.31347417
120 Linear Feature 122
111  34.37277313 -103.31320679 19
115  34.37273024 -103.31325845
120 Linear Feature 122
111  34.37313306 -103.31320016 19
115  34.37309018 -103.31325182
120 Linear Feature 122
111  34.37332763 -103.31343505 19
115  34.37328474 -103.31348671
120 Linear Feature 122
111  34.37352096 -103.31366846 19
115  34.37347807 -103.31372012
120 Linear Feature 122
111  34.37371619 -103.31390416 19
115  34.37367331 -103.31395582
120 Linear Feature 122
111  34.37390907 -103.31413703 19
115  34.37386619 -103.31418869
120 Linear Feature 122
111  34.37410214 -103.31437012 19
115  34.37405926 -103.31442178
120 Linear Feature 122
111  34.37429384 -103.31460155 19
115  34.37425095 -103.31465321
120 Linear Feature 122
111  34.37448788 -103.31483581 19
115  34.37444499 -103.31488747
120 Linear Feature 122
111  34.37468050 -103.31506837 19
115  34.37463762 -103.31512003
120 Linear Feature 122
111  34.37497956 -103.31542942 19
115  34.37493667 -103.31548108
120 Linear Feature 122
111  34.37487574 -103.31530408 19
115  34.37483285 -103.31535573
120 Linear Feature 122
111  34.37577032 -103.31459399 19
115  34.37572744 -103.31464564
120 Linear Feature 122
111  34.37594726 -103.31480986 19
115  34.37590438 -103.31486152
120 Linear Feature 122
111  34.37630876 -103.31525090 19
115  34.37626588 -103.31530255
120 Linear Feature 122
111  34.37645628 -103.31543087 19
115  34.37641340 -103.31548253
120 Linear Feature 122
111  34.37682150 -103.31584745 19
115  34.37677862 -103.31589910
120 Linear Feature 122
111  34.37693231 -103.31598105 19
115  34.37688943 -103.31603271
120 Linear Feature 122
111  34.37712677 -103.31621551 19
115  34.37708388 -103.31626716
120 Linear Feature 122
111  34.37732145 -103.31645024 19
115  34.37727857 -103.31650189
120 Linear Feature 122
111  34.37751684 -103.31668582 19
115  34.37747396 -103.31673748
120 Linear Feature 122
111  34.37770914 -103.31691767 19
115  34.37766626 -103.31696933
120 Linear Feature 122
111  34.37790550 -103.31715442 19
115  34.37786262 -103.31720608
120 Linear Feature 122
111  34.37821661 -103.31753247 19
115  34.37817373 -103.31758413
120 Linear Feature 122
111  34.37918838 -103.31635907 19
115  34.37914550 -103.31641072
120 Linear Feature 122
111  34.37903566 -103.31617794 19
115  34.37899277 -103.31622960
120 Linear Feature 122
111  34.37887899 -103.31598781 19
115  34.37883610 -103.31603947
120 Linear Feature 122
111  34.37829600 -103.31528031 19
115  34.37825311 -103.31533197
120 Linear Feature 122
111  34.37848945 -103.31551508 19
115  34.37844656 -103.31556674
120 Linear Feature 122
111  34.37868457 -103.31575187 19
115  34.37864169 -103.31580353
120 Linear Feature 122
111  34.37810207 -103.31504496 19
115  34.37805918 -103.31509662
120 Linear Feature 122
111  34.37790765 -103.31480902 19
115  34.37786477 -103.31486068
120 Linear Feature 122
111  34.37779206 -103.31466875 19
115  34.37774918 -103.31472041
120 Linear Feature 122
111  34.37725449 -103.31402216 19
115  34.37721161 -103.31407381
120 Linear Feature 122
111  34.37689492 -103.31358966 19
115  34.37685203 -103.31364132
120 Linear Feature 122
111  34.37671312 -103.31337099 19
115  34.37667023 -103.31342265
120 Linear Feature 122
111  34.37653153 -103.31315259 19
115  34.37648865 -103.31320425
120 Linear Feature 122
111  34.37634876 -103.31293275 19
115  34.37630588 -103.31298441
120 Linear Feature 122
111  34.37616842 -103.31271584 19
115  34.37612553 -103.31276750
120 Linear Feature 122
111  34.37598755 -103.31249829 19
115  34.37594466 -103.31254995
120 Linear Feature 122
111  34.37580619 -103.31228016 19
115  34.37576331 -103.31233181
120 Linear Feature 122
111  34.37570224 -103.31215513 19
115  34.37565936 -103.31220679
120 Linear Feature 122
111  34.38097275 -103.31644956 19
115  34.38092987 -103.31650122
120 Linear Feature 122
111  34.38110108 -103.31660454 19
115  34.38105820 -103.31665619
120 Linear Feature 122
111  34.38146852 -103.31704827 19
115  34.38142563 -103.31709993
120 Linear Feature 122
111  34.38161966 -103.31723080 19
115  34.38157677 -103.31728246
120 Linear Feature 122
111  34.38179534 -103.31740085 19
115  34.38175246 -103.31745251
120 Linear Feature 122
111  34.38198556 -103.31763055 19
115  34.38194267 -103.31768220
120 Linear Feature 122
111  34.38180077 -103.31785235 19
115  34.38175789 -103.31790400
120 Linear Feature 122
111  34.38217745 -103.31786226 19
115  34.38213456 -103.31791392
120 Linear Feature 122
111  34.38199446 -103.31808595 19
115  34.38195158 -103.31813761
120 Linear Feature 122
111  34.38237074 -103.31809567 19
115  34.38232786 -103.31814733
120 Linear Feature 122
111  34.38218930 -103.31832094 19
115  34.38214641 -103.31837260
120 Linear Feature 122
111  34.38256548 -103.31833083 19
115  34.38252260 -103.31838249
120 Linear Feature 122
111  34.38238585 -103.31855800 19
115  34.38234296 -103.31860966
120 Linear Feature 122
111  34.38275737 -103.31856254 19
115  34.38271449 -103.31861420
120 Linear Feature 122
111  34.38257678 -103.31878997 19
115  34.38253389 -103.31884163
120 Linear Feature 122
111  34.38295264 -103.31879834 19
115  34.38290976 -103.31885000
120 Linear Feature 122
111  34.38276946 -103.31902219 19
115  34.38272657 -103.31907385
120 Linear Feature 122
111  34.38314400 -103.31902942 19
115  34.38310112 -103.31908107
120 Linear Feature 122
111  34.38296469 -103.31925748 19
115  34.38292181 -103.31930914
120 Linear Feature 122
111  34.38333984 -103.31926590 19
115  34.38329696 -103.31931756
120 Linear Feature 122
111  34.38316159 -103.31949479 19
115  34.38311871 -103.31954645
120 Linear Feature 122
111  34.38353652 -103.31950340 19
115  34.38349364 -103.31955506
120 Linear Feature 122
111  34.38335709 -103.31973040 19
115  34.38331420 -103.31978206
120 Linear Feature 122
111  34.38373122 -103.31973851 19
115  34.38368834 -103.31979017
120 Linear Feature 122
111  34.38354951 -103.31996230 19
115  34.38350662 -103.32001396
120 Linear Feature 122
111  34.38392508 -103.31997261 19
115  34.38388220 -103.32002427
120 Linear Feature 122
111  34.38374443 -103.32019723 19
115  34.38370155 -103.32024888
120 Linear Feature 122
111  34.38411785 -103.32020539 19
115  34.38407497 -103.32025704
120 Linear Feature 122
111  34.38393685 -103.32042913 19
115  34.38389397 -103.32048079
120 Linear Feature 122
111  34.38431229 -103.32044018 19
115  34.38426941 -103.32049183
120 Linear Feature 122
111  34.38412985 -103.32066173 19
115  34.38408696 -103.32071338
120 Linear Feature 122
111  34.38450559 -103.32067359 19
115  34.38446270 -103.32072525
120 Linear Feature 122
111  34.38432671 -103.32089899 19
115  34.38428383 -103.32095064
120 Linear Feature 122
111  34.38467825 -103.32088235 19
115  34.38463537 -103.32093401
120 Linear Feature 122
111  34.38449691 -103.32110415 19
115  34.38445403 -103.32115581
120 Linear Feature 122
111  34.38484856 -103.32108905 19
115  34.38480568 -103.32114071
120 Linear Feature 122
111  34.38466222 -103.32130184 19
115  34.38461934 -103.32135350
120 Linear Feature 122
111  34.38551071 -103.32225466 19
115  34.38547493 -103.32230202
120 Linear Feature 122
111  34.38579151 -103.32214713 19
115  34.38575572 -103.32219448
120 Linear Feature 122
111  34.38562235 -103.32237234 19
115  34.38558657 -103.32241970
120 Linear Feature 122
111  34.38585223 -103.32221324 19
115  34.38581644 -103.32226059
120 Linear Feature 122
111  34.38568293 -103.32243844 19
115  34.38564715 -103.32248580
120 Linear Feature 122
111  34.38605240 -103.32243118 19
115  34.38601661 -103.32247853
120 Linear Feature 122
111  34.38588288 -103.32265658 19
115  34.38584709 -103.32270394
120 Linear Feature 122
111  34.38625573 -103.32265255 19
115  34.38621994 -103.32269991
120 Linear Feature 122
111  34.38608612 -103.32287833 19
115  34.38605034 -103.32292569
120 Linear Feature 122
111  34.38646131 -103.32287639 19
115  34.38642552 -103.32292374
120 Linear Feature 122
111  34.38629178 -103.32310271 19
115  34.38625600 -103.32315007
120 Linear Feature 122
111  34.38666615 -103.32309941 19
115  34.38663036 -103.32314676
120 Linear Feature 122
111  34.38650105 -103.32333103 19
115  34.38646526 -103.32337838
120 Linear Feature 122
111  34.38687007 -103.32332144 19
115  34.38683429 -103.32336880
120 Linear Feature 122
111  34.38670595 -103.32355458 19
115  34.38667016 -103.32360193
120 Linear Feature 122
111  34.38698611 -103.32344778 19
115  34.38695033 -103.32349514
120 Linear Feature 122
111  34.38681238 -103.32367070 19
115  34.38677660 -103.32371806
120 Linear Feature 122
111  34.38685903 -103.32373444 19
115  34.38682206 -103.32377033
120 Linear Feature 122
111  34.38688582 -103.32380299 19
115  34.38684176 -103.32382167
120 Linear Feature 122
111  34.38690369 -103.32388236 19
115  34.38685844 -103.32389387
120 Linear Feature 122
111  34.38691659 -103.32396053 19
115  34.38686897 -103.32396917
120 Linear Feature 122
111  34.38691857 -103.32404711 19
115  34.38687096 -103.32404429
120 Linear Feature 122
111  34.38691361 -103.32412648 19
115  34.38686363 -103.32412079
120 Linear Feature 122
111  34.38689773 -103.32421066 19
115  34.38685130 -103.32419207
120 Linear Feature 122
111  34.38687689 -103.32428522 19
115  34.38683164 -103.32426376
120 Linear Feature 122
111  34.38684513 -103.32435737 19
115  34.38680343 -103.32432874
120 Linear Feature 122
111  34.38681040 -103.32442592 19
115  34.38676515 -103.32439156
120 Linear Feature 122
111  34.38676359 -103.32448838 19
115  34.38672426 -103.32444111
120 Linear Feature 122
111  34.38671440 -103.32454775 19
115  34.38667506 -103.32450048
120 Linear Feature 122
111  34.38666520 -103.32460711 19
115  34.38662586 -103.32455984
120 Linear Feature 122
111  34.38647216 -103.32484004 19
115  34.38643283 -103.32479277
120 Linear Feature 122
111  34.38628025 -103.32507161 19
115  34.38624092 -103.32502434
120 Linear Feature 122
111  34.38608681 -103.32530502 19
115  34.38604748 -103.32525775
120 Linear Feature 122
111  34.38589393 -103.32553777 19
115  34.38585459 -103.32549050
120 Linear Feature 122
111  34.38570183 -103.32576955 19
115  34.38566250 -103.32572228
120 Linear Feature 122
111  34.38550996 -103.32600109 19
115  34.38547062 -103.32595382
120 Linear Feature 122
111  34.38531436 -103.32623711 19
115  34.38527502 -103.32618984
120 Linear Feature 122
111  34.38512053 -103.32647099 19
115  34.38508119 -103.32642372
120 Linear Feature 122
111  34.38492844 -103.32670278 19
115  34.38488910 -103.32665551
120 Linear Feature 122
111  34.38473479 -103.32693645 19
115  34.38469546 -103.32688918
120 Linear Feature 122
111  34.38453919 -103.32717246 19
115  34.38449986 -103.32712519
120 Linear Feature 122
111  34.38434808 -103.32740307 19
115  34.38430874 -103.32735580
120 Linear Feature 122
111  34.38415522 -103.32763578 19
115  34.38411589 -103.32758851
120 Linear Feature 122
111  34.38396197 -103.32786896 19
115  34.38392264 -103.32782169
120 Linear Feature 122
111  34.38395592 -103.32831839 19
115  34.38391659 -103.32827112
120 Linear Feature 122
111  34.38814356 -103.33183841 19
115  34.38819368 -103.33186512
120 Linear Feature 122
111  34.38787548 -103.33175717 19
115  34.38791424 -103.33180797
120 Linear Feature 122
111  34.38810879 -103.33195819 19
115  34.38814120 -103.33195907
120 Linear Feature 122
111  34.38810821 -103.33220004 19
115  34.38814062 -103.33220092
120 Linear Feature 122
111  34.38810762 -103.33244976 19
115  34.38814085 -103.33244864
120 Linear Feature 122
111  34.38810027 -103.33246312 19
115  34.38812676 -103.33249262
120 Linear Feature 122
111  34.38791261 -103.33268962 19
115  34.38793910 -103.33271912
120 Linear Feature 122
111  34.38771922 -103.33292303 19
115  34.38774571 -103.33295253
120 Linear Feature 122
111  34.38753205 -103.33314769 19
115  34.38755743 -103.33317977
120 Linear Feature 122
111  34.38751918 -103.33315384 19
115  34.38752072 -103.33319717
120 Linear Feature 122
111  34.38731230 -103.33315441 19
115  34.38731218 -103.33319463
120 Linear Feature 122
111  34.38715003 -103.33315485 19
115  34.38714868 -103.33319264
120 Linear Feature 122
111  34.38703478 -103.33321013 19
115  34.38707354 -103.33326093
120 Linear Feature 122
111  34.38684102 -103.33344467 19
115  34.38687978 -103.33349547
120 Linear Feature 122
111  34.38664794 -103.33367840 19
115  34.38668670 -103.33372919
120 Linear Feature 122
111  34.38645418 -103.33391294 19
115  34.38649294 -103.33396374
120 Linear Feature 122
111  34.38665574 -103.33321983 19
115  34.38669450 -103.33327063
120 Linear Feature 122
111  34.38685005 -103.33298683 19
115  34.38688881 -103.33303762
120 Linear Feature 122
111  34.38706273 -103.33273179 19
115  34.38710149 -103.33278259
120 Linear Feature 122
111  34.38724724 -103.33251053 19
115  34.38728600 -103.33256133
120 Linear Feature 122
111  34.38743992 -103.33227949 19
115  34.38747867 -103.33233028
120 Linear Feature 122
111  34.38763479 -103.33204581 19
115  34.38767354 -103.33209661
120 Linear Feature 122
111  34.38782554 -103.33181706 19
115  34.38786430 -103.33186786
120 Linear Feature 122
111  34.38791543 -103.33169257 19
115  34.38796839 -103.33171068
120 Linear Feature 122
111  34.38792765 -103.33163411 19
115  34.38797918 -103.33163501
120 Linear Feature 122
111  34.38791547 -103.33156604 19
