I
1050 Generated by WorldEditor 2.1.0r1

1   1843 1 0 SCBQ El Bosque
1302 city Santiago
1300 -33.56134180 -070.68446905 123.66 tie_down jets|turboprops|props Apron NE 6
1301 A military 
1300 -33.56144645 -070.68455257 123.66 tie_down jets|turboprops|props Apron NE 5
1301 A military 
1300 -33.56155054 -070.68463564 123.66 tie_down jets|turboprops|props Apron NE 4
1301 A military 
1300 -33.56165672 -070.68472038 123.66 tie_down jets|turboprops|props Apron NE 3
1301 A military 
1300 -33.56175969 -070.68480256 123.66 tie_down jets|turboprops|props Apron NE 2
1301 A military 
1300 -33.56186615 -070.68488752 123.66 tie_down jets|turboprops|props Apron NE 1
1301 A military 
18 -33.55990880 -070.69028486 4 Airport Beacon
54 11880 Tower
54 12010 Tower
54 12180 Ground
99
