A
1050 Generated by WorldEditor 2.0.0r4

1      8 1 0 KOAK Metro Oakland Intl
112  37.71326832 -122.21763962  37.71331607 -122.21759508 20
111  37.71328710 -122.21754099 20
111  37.71273850 -122.21660071
112  37.71273850 -122.21660071  37.71272187 -122.21657392 20
115  37.71270814 -122.21656039
120 Linear Feature 4
111  37.71345320 -122.21768124 20
111  37.71340974 -122.21765194
112  37.71340974 -122.21765194  37.71336913 -122.21763576 20
111  37.71333653 -122.21766472 20
115  37.71326141 -122.21773283
120 Linear Feature 20
111  37.70842449 -122.21508726 22
115  37.70767782 -122.21579158
120 Linear Feature 19
111  37.70766168 -122.21576391 20
115  37.70840787 -122.21506009
120 Linear Feature 18
111  37.70844105 -122.21511625 20
115  37.70769370 -122.21581883
120 Linear Feature 17
111  37.70878885 -122.21460247 20
111  37.70877261 -122.21457458 22
111  37.70950607 -122.21388302 20
115  37.70948968 -122.21385576
120 Linear Feature 16
111  37.71033027 -122.21507728 22
115  37.70966185 -122.21395406
120 Linear Feature 15
111  37.71038658 -122.21305360 22
111  37.70965918 -122.21373914 20
115  37.70967546 -122.21376720
120 Linear Feature 14
111  37.71048645 -122.21264011 22
111  37.71042492 -122.21225654 22
115  37.71025209 -122.21175639
120 Linear Feature 13
111  37.71124449 -122.21374601 22
115  37.71065985 -122.21304611
120 Linear Feature 12
111  37.71145506 -122.21398094 22
115  37.71159375 -122.21406456
120 Linear Feature 11
111  37.70851369 -122.21434132 20
115  37.70853582 -122.21431977
120 Linear Feature 10
111  37.70968017 -122.21629670 20
115  37.70965867 -122.21631799
120 Linear Feature 9
111  37.70971491 -122.21616715 20
111  37.70969484 -122.21614471 22
111  37.71105192 -122.21427533 22
115  37.71131541 -122.21402723
120 Linear Feature 8
111  37.71061383 -122.21759955 20
111  37.71060103 -122.21762960 22
111  37.71038972 -122.21747127
112  37.71038972 -122.21747127  37.71037150 -122.21745592 22
111  37.71035949 -122.21743547 22
111  37.70968017 -122.21629670 22
111  37.70851369 -122.21434132 22
111  37.70842755 -122.21419692
112  37.70842755 -122.21419692  37.70837630 -122.21410718 22
111  37.70840016 -122.21398642 22
115  37.70854158 -122.21348018
120 Linear Feature 7
111  37.71193496 -122.21416201 20
111  37.71188590 -122.21414630 20
111  37.71183855 -122.21413114 20
111  37.71168946 -122.21408340 20
111  37.71144926 -122.21393808
112  37.71144926 -122.21393808  37.71143671 -122.21392981 20
111  37.71142262 -122.21391328 20
111  37.71059993 -122.21292595
112  37.71059993 -122.21292595  37.71054570 -122.21285515 20
111  37.71053325 -122.21276831 20
111  37.71045194 -122.21224278 20
111  37.71038911 -122.21206274 20
115  37.71027472 -122.21173495
120 Linear Feature 6
111  37.71035258 -122.21505440
112  37.71035258 -122.21505440  37.71040609 -122.21511098 20
111  37.71045198 -122.21505193 20
111  37.71103487 -122.21424965 20
111  37.71130706 -122.21399227 20
112  37.71130525 -122.21386779  37.71125731 -122.21380532
111  37.71130525 -122.21386779 20
111  37.71063582 -122.21306510
112  37.71063582 -122.21306510  37.71053889 -122.21296346 20
111  37.71045492 -122.21303623 20
111  37.70967546 -122.21376720
112  37.70967546 -122.21376720  37.70963324 -122.21381972 20
113  37.70965471 -122.21388426 20
120 Linear Feature 5
111  37.70959354 -122.21609294
112  37.70959354 -122.21609294  37.70964421 -122.21615475 20
111  37.70969386 -122.21609555 20
111  37.71031780 -122.21523545
112  37.71031780 -122.21523545  37.71035425 -122.21518170 20
111  37.71032604 -122.21512564 20
111  37.70961182 -122.21392515
112  37.70961182 -122.21392515  37.70957786 -122.21387208 20
111  37.70952321 -122.21391115 20
111  37.70878885 -122.21460247
112  37.70878885 -122.21460247  37.70874996 -122.21464031 20
113  37.70876861 -122.21471010 20
120 Linear Feature 4
111  37.70974920 -122.21855812 20
111  37.70972904 -122.21857798 22
112  37.70970486 -122.21843816  37.70972091 -122.21834935
111  37.70970486 -122.21843816
112  37.70970486 -122.21843816  37.70972709 -122.21838759 22
111  37.70970850 -122.21833791 22
115  37.70910298 -122.21731704
120 Linear Feature 3
111  37.70989142 -122.21877446 20
111  37.70989723 -122.21873766 22
112  37.70998614 -122.21874141  37.71004230 -122.21872840
111  37.70998614 -122.21874141
112  37.70998614 -122.21874141  37.71005131 -122.21872406 22
111  37.71009391 -122.21875865 22
111  37.71042846 -122.21907779 22
115  37.71240200 -122.22203402
120 Linear Feature 2
111  37.71063159 -122.21779265 22
111  37.70991338 -122.21855161 20
115  37.70989614 -122.21852500
120 Linear Feature 1
111  37.70858033 -122.21344547 20
111  37.70842839 -122.21399741 20
112  37.70844554 -122.21416798  37.70848554 -122.21423447
111  37.70844554 -122.21416798 20
111  37.70853582 -122.21431977 20
111  37.70866662 -122.21453968 20
112  37.70875718 -122.21454683  37.70881034 -122.21450564
111  37.70875718 -122.21454683 20
111  37.70948968 -122.21385576 20
111  37.71033417 -122.21305904
112  37.71033417 -122.21305904  37.71049100 -122.21290261 20
111  37.71045611 -122.21266496 20
111  37.71040315 -122.21227853 20
115  37.71022570 -122.21178140
120 Linear Feature 5
111  37.71226225 -122.22206364 20
111  37.71232330 -122.22215676 20
112  37.71237664 -122.22216086  37.71239639 -122.22213198
111  37.71237664 -122.22216086
112  37.71237664 -122.22216086  37.71240997 -122.22211481 20
111  37.71237662 -122.22205489 20
111  37.71043345 -122.21913789
112  37.71043345 -122.21913789  37.71040974 -122.21910512 20
111  37.71039195 -122.21908633 20
111  37.71010724 -122.21881365 20
112  37.71004149 -122.21878559  37.71000667 -122.21878372
111  37.71004149 -122.21878559 20
111  37.70995395 -122.21878645
112  37.70995395 -122.21878645  37.70993094 -122.21878449 20
112  37.70989109 -122.21877309  37.70987225 -122.21876658
111  37.70989109 -122.21877309
112  37.70989109 -122.21877309  37.70981994 -122.21874850 20
111  37.70977972 -122.21870083 20
111  37.70969612 -122.21858400 20
112  37.70968002 -122.21842817  37.70970067 -122.21832393
111  37.70968002 -122.21842817
112  37.70968002 -122.21842817  37.70969236 -122.21839890 20
111  37.70968441 -122.21835532 20
111  37.70903843 -122.21726853 20
112  37.70897201 -122.21723767  37.70893299 -122.21725924
111  37.70897201 -122.21723767 20
112  37.70882755 -122.21719804  37.70876442 -122.21709915 20
111  37.70886453 -122.21699811
112  37.70886453 -122.21699811  37.70891639 -122.21695363 20
111  37.70895589 -122.21701295 20
111  37.70973420 -122.21832104 20
112  37.70973589 -122.21844151  37.70970922 -122.21850107
111  37.70973589 -122.21844151 20
112  37.70974920 -122.21855812  37.70978832 -122.21860869
111  37.70974920 -122.21855812
112  37.70974920 -122.21855812  37.70979454 -122.21861993 20
111  37.70984508 -122.21857903 20
111  37.70989614 -122.21852500 20
111  37.70990263 -122.21851814 21
111  37.71059444 -122.21778613
112  37.71059444 -122.21778613  37.71061141 -122.21775304 21
112  37.71060702 -122.21770071  37.71060179 -122.21767895
111  37.71060702 -122.21770071
112  37.71060702 -122.21770071  37.71059961 -122.21766986 20
111  37.71058034 -122.21765439 20
111  37.71037340 -122.21749764
112  37.71037340 -122.21749764  37.71035266 -122.21748209 20
111  37.71033880 -122.21745956 20
111  37.70965867 -122.21631799 20
111  37.70838276 -122.21417639
112  37.70838276 -122.21417639  37.70835370 -122.21413017 20
111  37.70836830 -122.21400405 20
115  37.70850268 -122.21351664
120 Linear Feature 4
111  37.71243380 -122.22203342 20
111  37.71047277 -122.21909123
112  37.71047277 -122.21909123  37.71044816 -122.21905627 20
111  37.71042726 -122.21903264 20
111  37.71008526 -122.21870483 20
112  37.70997414 -122.21869861  37.70990932 -122.21873189
111  37.70997414 -122.21869861
112  37.70997414 -122.21869861  37.70985306 -122.21871678 20
111  37.70990602 -122.21860649 20
111  37.70994562 -122.21856551 21
111  37.71059289 -122.21788044 21
115  37.71067376 -122.21778074
120 Linear Feature 3
111  37.71251909 -122.21643245 20
111  37.71251431 -122.21646537
112  37.71251431 -122.21646537  37.71215263 -122.21635599 22
111  37.71189537 -122.21660095 22
111  37.71076114 -122.21765597 20
115  37.71077669 -122.21768366
120 Linear Feature 2
111  37.71267389 -122.21643228 20
111  37.71264882 -122.21643906 22
111  37.71249649 -122.21553267
112  37.71249649 -122.21553267  37.71248242 -122.21547044 22
111  37.71245832 -122.21542205 22
115  37.71225424 -122.21507415
120 Linear Feature 1
111  37.71327973 -122.21747007 22
115  37.71276005 -122.21657656
120 Linear Feature 8
111  37.71221827 -122.21508093 20
111  37.71243674 -122.21544838 20
112  37.71247012 -122.21554918  37.71247987 -122.21560520
111  37.71247012 -122.21554918 20
111  37.71260068 -122.21633166 20
112  37.71251909 -122.21643245  37.71242378 -122.21642897
111  37.71251909 -122.21643245
112  37.71251909 -122.21643245  37.71215793 -122.21631878 20
111  37.71186203 -122.21658422 20
111  37.71073597 -122.21763620
112  37.71073597 -122.21763620  37.71070013 -122.21766344 20
111  37.71066270 -122.21763675 20
111  37.71061383 -122.21759955 20
111  37.71038963 -122.21742890 20
111  37.70970329 -122.21627751 20
112  37.70970721 -122.21617775  37.70973710 -122.21612505
111  37.70970721 -122.21617775 20
111  37.70971491 -122.21616715 20
111  37.71106977 -122.21430313 20
111  37.71137161 -122.21401612
112  37.71137161 -122.21401612  37.71139904 -122.21399121 20
111  37.71143730 -122.21400790 20
111  37.71166762 -122.21414799 20
115  37.71179776 -122.21436583
120 Linear Feature 23
111  37.71609745 -122.22125266 2
111  37.71625961 -122.22102039 2
111  37.71638219 -122.22084480 2
111  37.71685830 -122.22016280 2
111  37.71694181 -122.22004318 2
111  37.71755132 -122.21917010 2
111  37.71851203 -122.21816484 2
111  37.71838298 -122.21796577 2
111  37.71811143 -122.21739313 2
111  37.71795826 -122.21707013 2
115  37.71764255 -122.21659518
120 Linear Feature 24
111  37.71724015 -122.21716770 2
111  37.71748041 -122.21753267 2
111  37.71766523 -122.21794576 2
115  37.71719231 -122.21861643
120 Linear Feature 79
111  37.71178535 -122.22237214 51
115  37.71177658 -122.22238141
120 Linear Feature 79
111  37.71182460 -122.22243141 51
115  37.71181584 -122.22244068
120 Linear Feature 79
111  37.71184571 -122.22246244 51
115  37.71183694 -122.22247171
120 Linear Feature 79
111  37.71187092 -122.22249953 51
115  37.71186215 -122.22250880
120 Linear Feature 79
111  37.71188939 -122.22252699 51
115  37.71188062 -122.22253626
120 Linear Feature 79
111  37.71191887 -122.22257152 51
115  37.71191011 -122.22258079
120 Linear Feature 78
111  37.71175098 -122.22207816 51
111  37.71174634 -122.22208320 51
111  37.71174195 -122.22208796 51
111  37.71169863 -122.22202380 51
113  37.71170762 -122.22201406 51
120 Linear Feature 78
111  37.71156132 -122.22227791 51
111  37.71155668 -122.22228295 51
111  37.71155230 -122.22228771 51
111  37.71150898 -122.22222355 51
113  37.71151796 -122.22221381 51
120 Linear Feature 77
111  37.71130330 -122.22228561 51
115  37.71179707 -122.22175769
120 Linear Feature 76
111  37.71133082 -122.22236919 51
111  37.71159069 -122.22209181 51
115  37.71185630 -122.22180828
120 Linear Feature 75
111  37.71213374 -122.22290419 51
112  37.71199336 -122.22281873  37.71190128 -122.22279174 51
111  37.71185449 -122.22272865 51
115  37.71155668 -122.22228295
120 Linear Feature 74
111  37.71213374 -122.22290419 51
112  37.71208979 -122.22270513  37.71208312 -122.22259547
111  37.71208979 -122.22270513
112  37.71208979 -122.22270513  37.71208667 -122.22260070 51
111  37.71204684 -122.22253461 51
115  37.71174634 -122.22208320
120 Linear Feature 73
111  37.71216237 -122.22294701 51
111  37.71213374 -122.22290419 51
111  37.71159069 -122.22209181 51
115  37.71148516 -122.22193393
120 Linear Feature 3
111  37.71973312 -122.20891108 51
115  37.71994976 -122.20859314
120 Linear Feature 4
111  37.73907631 -122.22619243 20
115  37.73892568 -122.22626056
21  37.72542026 -122.20813267 2 291.9600 3.00 PAPI 28R
21  37.72899136 -122.21940803 3 111.8500 3.00 PAPI 10L
21  37.72819961 -122.22269798 2 112.4200 3.00 PAPI 10R
21  37.72372435 -122.20886185 3 292.3800 3.00 PAPI 28L
21  37.70369862 -122.21860540 2 310.1800 3.00 PAPI 30
21  37.71712742 -122.23873992 3 129.9800 2.75 PAPI 12
14  37.71947710 -122.22192792 255.91 0 Metro Oakland Intl Tower
1300  37.73913398 -122.22638360 -160.55 hangar props West GA Hangar 44
1301 A none 
1300  37.73907998 -122.22619128 -160.55 hangar props West GA Hangar 43
1301 A none 
1300  37.73901275 -122.22594381 -160.55 hangar props West GA Hangar 42
1301 A none 
1300  37.73896887 -122.22578841 -160.55 hangar props West GA Hangar 41
1301 A none 
1300  37.73891449 -122.22559265 -160.55 hangar props West GA Hangar 40
1301 A none 
1300  37.73902994 -122.22564911  20.05 hangar props West GA Hangar 39
1301 A none 
1300  37.73907795 -122.22581850  20.05 hangar props West GA Hangar 38
1301 A none 
1300  37.73912682 -122.22598676  20.05 hangar props West GA Hangar 37
1301 A none 
1300  37.73917303 -122.22614875  20.05 hangar props West GA Hangar 36
1301 A none 
1300  37.73922783 -122.22634019  20.05 hangar props West GA Hangar 35
1301 A none 
1300  37.73957347 -122.22627944 -153.37 hangar props West GA Hangar 34
1301 A none 
1300  37.73949981 -122.22609059 -153.37 hangar props West GA Hangar 33
1301 A none 
1300  37.73942245 -122.22589788 -153.37 hangar props West GA Hangar 32
1301 A none 
1300  37.73934867 -122.22571061 -153.37 hangar props West GA Hangar 31
1301 A none 
1300  37.73927662 -122.22552855 -153.37 hangar props West GA Hangar 30
1301 A none 
1300  37.73931635 -122.22537015  26.55 hangar props West GA Hangar 29
1301 A none 
1300  37.73939429 -122.22556395  26.55 hangar props West GA Hangar 28
1301 A none 
1300  37.73946554 -122.22574144  26.55 hangar props West GA Hangar 27
1301 A none 
1300  37.73954334 -122.22594045  26.55 hangar props West GA Hangar 26
1301 A none 
1300  37.73962078 -122.22613098  26.55 hangar props West GA Hangar 25
1301 A none 
1300  37.73987632 -122.22585971 -146.19 hangar props West GA Hangar 24
1301 A none 
1300  37.73979293 -122.22570272 -146.19 hangar props West GA Hangar 23
1301 A none 
1300  37.73970909 -122.22554280 -146.19 hangar props West GA Hangar 22
1301 A none 
1300  37.73962439 -122.22538170 -146.19 hangar props West GA Hangar 21
1301 A none 
1300  37.73953963 -122.22522138 -146.19 hangar props West GA Hangar 20
1301 A none 
1300  37.73964757 -122.22524284  33.07 hangar props West GA Hangar 19
1301 A none 
1300  37.73973151 -122.22540382  33.07 hangar props West GA Hangar 18
1301 A none 
1300  37.73981601 -122.22556409  33.07 hangar props West GA Hangar 17
1301 A none 
1300  37.73990106 -122.22572296  33.07 hangar props West GA Hangar 16
1301 A none 
1300  37.73999834 -122.22590613  33.07 hangar props West GA Hangar 15
1301 A none 
1300  37.74026005 -122.22562213 221.35 hangar props West GA Hangar 14
1301 A none 
1300  37.74015710 -122.22547042 221.35 hangar props West GA Hangar 13
1301 A none 
1300  37.74006253 -122.22533492 221.35 hangar props West GA Hangar 12
1301 A none 
1300  37.73995634 -122.22517801 221.35 hangar props West GA Hangar 11
1301 A none 
1300  37.73986975 -122.22505698 221.35 hangar props West GA Hangar 10
1301 A none 
1300  37.73986484 -122.22488606  40.80 hangar props West GA Hangar 9
1301 A none 
1300  37.73997000 -122.22503954  40.80 hangar props West GA Hangar 8
1301 A none 
1300  37.74007192 -122.22518599  40.80 hangar props West GA Hangar 7
1301 A none 
1300  37.74017322 -122.22533176  40.80 hangar props West GA Hangar 6
1301 A none 
1300  37.74027113 -122.22547469  40.80 hangar props West GA Hangar 5
1301 A none 
1300  37.74051590 -122.22505401 164.10 hangar props West GA Hangar 4
1301 A none 
1300  37.74057060 -122.22481023 164.10 hangar props West GA Hangar 3
1301 A none 
1300  37.74064021 -122.22497057 -15.39 hangar props West GA Hangar 2
1301 A none 
1300  37.74058386 -122.22522450 -15.39 hangar props West GA Hangar 1
1301 A none 
1300  37.73855520 -122.22467280 164.74 tie_down props West GA Ramp 103
1301 A general_aviation 
1300  37.73858408 -122.22453967 164.74 tie_down props West GA Ramp 102
1301 A general_aviation 
1300  37.73861296 -122.22440577 164.74 tie_down props West GA Ramp 101
1301 A general_aviation 
1300  37.73864424 -122.22427340 164.74 tie_down props West GA Ramp 100
1301 A general_aviation 
1300  37.73867312 -122.22414103 164.74 tie_down props West GA Ramp 99
1301 A general_aviation 
1300  37.73870200 -122.22400865 164.74 tie_down props West GA Ramp 98
1301 A general_aviation 
1300  37.73873208 -122.22387324 164.74 tie_down props West GA Ramp 97
1301 A general_aviation 
1300  37.73876216 -122.22374086 164.74 tie_down props West GA Ramp 96
1301 A general_aviation 
1300  37.73879104 -122.22360773 164.74 tie_down props West GA Ramp 95
1301 A general_aviation 
1300  37.73888577 -122.22356842 -15.17 tie_down props West GA Ramp 94
1301 A general_aviation 
1300  37.73885569 -122.22370282 -15.17 tie_down props West GA Ramp 93
1301 A general_aviation 
1300  37.73882661 -122.22383659 -15.17 tie_down props West GA Ramp 92
1301 A general_aviation 
1300  37.73879614 -122.22396940 -15.17 tie_down props West GA Ramp 91
1301 A general_aviation 
1300  37.73876655 -122.22410368 -15.17 tie_down props West GA Ramp 90
1301 A general_aviation 
1300  37.73873638 -122.22423539 -15.17 tie_down props West GA Ramp 89
1301 A general_aviation 
1300  37.73870736 -122.22436820 -15.17 tie_down props West GA Ramp 88
1301 A general_aviation 
1300  37.73867728 -122.22449986 -15.17 tie_down props West GA Ramp 87
1301 A general_aviation 
1300  37.73864845 -122.22463552 -15.17 tie_down props West GA Ramp 86
1301 A general_aviation 
1300  37.73853099 -122.22484390 164.49 tie_down props West GA Ramp 85
1301 A general_aviation 
1300  37.73885173 -122.22448979 164.49 tie_down props West GA Ramp 84
1301 A general_aviation 
1300  37.73888131 -122.22435665 164.49 tie_down props West GA Ramp 83
1301 A general_aviation 
1300  37.73891177 -122.22422457 164.49 tie_down props West GA Ramp 82
1301 A general_aviation 
1300  37.73894103 -122.22409097 164.49 tie_down props West GA Ramp 81
1301 A general_aviation 
1300  37.73897062 -122.22395669 164.49 tie_down props West GA Ramp 80
1301 A general_aviation 
1300  37.73900021 -122.22382461 164.49 tie_down props West GA Ramp 79
1301 A general_aviation 
1300  37.73903016 -122.22369077 164.49 tie_down props West GA Ramp 78
1301 A general_aviation 
1300  37.73912371 -122.22365327 -15.20 tie_down props West GA Ramp 77
1301 A general_aviation 
1300  37.73909447 -122.22378587 -15.20 tie_down props West GA Ramp 76
1301 A general_aviation 
1300  37.73906480 -122.22391903 -15.20 tie_down props West GA Ramp 75
1301 A general_aviation 
1300  37.73903539 -122.22405253 -15.20 tie_down props West GA Ramp 74
1301 A general_aviation 
1300  37.73900614 -122.22418514 -15.20 tie_down props West GA Ramp 73
1301 A general_aviation 
1300  37.73897606 -122.22431880 -15.20 tie_down props West GA Ramp 72
1301 A general_aviation 
1300  37.73894612 -122.22445176 -15.20 tie_down props West GA Ramp 71
1301 A general_aviation 
1300  37.73891722 -122.22458516 -15.20 tie_down props West GA Ramp 70
1301 A general_aviation 
1300  37.73881357 -122.22472788 164.30 tie_down props West GA Ramp 69
1301 A general_aviation 
1300  37.73914982 -122.22430857 164.49 tie_down props West GA Ramp 68
1301 A general_aviation 
1300  37.73917990 -122.22417385 164.49 tie_down props West GA Ramp 67
1301 A general_aviation 
1300  37.73920873 -122.22404072 164.49 tie_down props West GA Ramp 66
1301 A general_aviation 
1300  37.73923756 -122.22390811 164.49 tie_down props West GA Ramp 65
1301 A general_aviation 
1300  37.73926805 -122.22377445 164.49 tie_down props West GA Ramp 64
1301 A general_aviation 
1300  37.73936206 -122.22373694 -14.95 tie_down props West GA Ramp 63
1301 A general_aviation 
1300  37.73933239 -122.22387060 -14.95 tie_down props West GA Ramp 62
1301 A general_aviation 
1300  37.73930273 -122.22400374 -14.95 tie_down props West GA Ramp 61
1301 A general_aviation 
1300  37.73927307 -122.22413634 -14.95 tie_down props West GA Ramp 60
1301 A general_aviation 
1300  37.73924382 -122.22427001 -14.95 tie_down props West GA Ramp 59
1301 A general_aviation 
1300  37.73921481 -122.22440224 -14.95 tie_down props West GA Ramp 58
1301 A general_aviation 
1300  37.73911075 -122.22454579 165.37 tie_down props West GA Ramp 57
1301 A general_aviation 
1300  37.73885292 -122.22546420 -164.10 tie_down props West GA Ramp 56
1301 A general_aviation 
1300  37.73882202 -122.22533230 -163.55 tie_down props West GA Ramp 55
1301 A general_aviation 
1300  37.73885915 -122.22522472 110.96 tie_down props West GA Ramp 54
1301 A general_aviation 
1300  37.73893781 -122.22528001  22.93 tie_down props West GA Ramp 53
1301 A general_aviation 
1300  37.73898147 -122.22540732  22.49 tie_down props West GA Ramp 52
1301 A general_aviation 
1300  37.73915951 -122.22531297 -156.18 tie_down props West GA Ramp 51
1301 A general_aviation 
1300  37.73911599 -122.22518603 -156.51 tie_down props West GA Ramp 50
1301 A general_aviation 
1300  37.73914029 -122.22507357 117.22 tie_down props West GA Ramp 49
1301 A general_aviation 
1300  37.73922702 -122.22511271  30.59 tie_down props West GA Ramp 48
1301 A general_aviation 
1300  37.73928342 -122.22523581  29.05 tie_down props West GA Ramp 47
1301 A general_aviation 
1300  37.73944601 -122.22510890 -151.96 tie_down props West GA Ramp 46
1301 A general_aviation 
1300  37.73939308 -122.22499247 -149.19 tie_down props West GA Ramp 45
1301 A general_aviation 
1300  37.73940296 -122.22487812 123.04 tie_down props West GA Ramp 44
1301 A general_aviation 
1300  37.73948806 -122.22491195  37.22 tie_down props West GA Ramp 43
1301 A general_aviation 
1300  37.73955421 -122.22502246  37.93 tie_down props West GA Ramp 42
1301 A general_aviation 
1300  37.73969370 -122.22488242 -141.84 tie_down props West GA Ramp 41
1301 A general_aviation 
1300  37.73962769 -122.22477305 -143.15 tie_down props West GA Ramp 40
1301 A general_aviation 
1300  37.73962935 -122.22465723 133.74 tie_down props West GA Ramp 39
1301 A general_aviation 
1300  37.73971973 -122.22467036  41.44 tie_down props West GA Ramp 38
1301 A general_aviation 
1300  37.73979409 -122.22477603  40.71 tie_down props West GA Ramp 37
1301 A general_aviation 
1300  37.74025833 -122.22459993  74.75 tie_down props West GA Ramp 36
1301 A general_aviation 
1300  37.74011433 -122.22454907  74.45 tie_down props West GA Ramp 35
1301 A general_aviation 
1300  37.73992667 -122.22437440  53.42 tie_down props West GA Ramp 34
1301 A general_aviation 
1300  37.73992100 -122.22453676 -136.92 tie_down props West GA Ramp 33
1301 A general_aviation 
1300  37.73999891 -122.22469923 -138.71 tie_down props West GA Ramp 32
1301 A general_aviation 
1300  37.74009876 -122.22484241 -138.41 tie_down props West GA Ramp 31
1301 A general_aviation 
1300  37.74019778 -122.22498664 -138.43 tie_down props West GA Ramp 30
1301 A general_aviation 
1300  37.74032019 -122.22489126 -15.90 tie_down props West GA Ramp 29
1301 A general_aviation 
1300  37.74036280 -122.22470952 -16.14 tie_down props West GA Ramp 28
1301 A general_aviation 
1300  37.74036552 -122.22603973 -144.55 tie_down props West GA Ramp 27
1301 A general_aviation 
1300  37.74030682 -122.22594357 -138.57 tie_down props West GA Ramp 26
1301 A general_aviation 
1300  37.74035130 -122.22584610 128.82 tie_down props West GA Ramp 25
1301 A general_aviation 
1300  37.74042848 -122.22577365 129.81 tie_down props West GA Ramp 24
1301 A general_aviation 
1300  37.74051256 -122.22575126  43.15 tie_down props West GA Ramp 23
1301 A general_aviation 
1300  37.74048972 -122.22568598 133.26 tie_down props West GA Ramp 22
1301 A general_aviation 
1300  37.74056696 -122.22573695  42.77 tie_down props West GA Ramp 21
1301 A general_aviation 
1300  37.74058324 -122.22589156 -138.69 tie_down props West GA Ramp 20
1301 A general_aviation 
1300  37.74065548 -122.22598806 -139.46 tie_down props West GA Ramp 19
1301 A general_aviation 
1300  37.74074081 -122.22611103 -139.46 tie_down props West GA Ramp 18
1301 A general_aviation 
1300  37.74082753 -122.22623170 -139.46 tie_down props West GA Ramp 17
1301 A general_aviation 
1300  37.74102936 -122.22609281 -138.34 tie_down props West GA Ramp 16
1301 A general_aviation 
1300  37.74096251 -122.22599137 -138.23 tie_down props West GA Ramp 15
1301 A general_aviation 
1300  37.74089044 -122.22588747 -140.43 tie_down props West GA Ramp 14
1301 A general_aviation 
1300  37.74081903 -122.22578160 -139.14 tie_down props West GA Ramp 13
1301 A general_aviation 
1300  37.74077041 -122.22564705 -142.40 tie_down props West GA Ramp 12
1301 A general_aviation 
1300  37.74076119 -122.22515675 164.97 tie_down props West GA Ramp 11
1301 A general_aviation 
1300  37.74079127 -122.22501727 164.40 tie_down props West GA Ramp 10
1301 A general_aviation 
1300  37.74082295 -122.22487330 164.40 tie_down props West GA Ramp 9
1301 A general_aviation 
1300  37.74085303 -122.22473192 164.59 tie_down props West GA Ramp 8
1301 A general_aviation 
1300  37.74069909 -122.22452469 -105.68 tie_down props West GA Ramp 7
1301 A general_aviation 
1300  37.74058502 -122.22448087 -106.90 tie_down props West GA Ramp 6
1301 A general_aviation 
1300  37.74047673 -122.22444055 -107.44 tie_down props West GA Ramp 5
1301 A general_aviation 
1300  37.74036493 -122.22439871 -106.05 tie_down props West GA Ramp 4
1301 A general_aviation 
1300  37.74027017 -122.22436194 -105.98 tie_down props West GA Ramp 3
1301 A general_aviation 
1300  37.74016478 -122.22431273 -119.20 tie_down props West GA Ramp 2
1301 A general_aviation 
1300  37.74008136 -122.22424032 -127.92 tie_down props West GA Ramp 1
1301 A general_aviation 
1300  37.73435708 -122.21867296 -160.98 tie_down jets|turboprops|props Private Ramp
1301 C general_aviation 
1300  37.73510393 -122.21901141 146.95 hangar jets|turboprops|props Private Hangar
1301 C none 
1300  37.73907839 -122.22019553  56.56 gate jets|turboprops|props DHL Ramp 3
1301 C cargo 
1300  37.73880377 -122.21978006  56.56 gate jets|turboprops|props DHL Ramp 2
1301 D cargo 
1300  37.73843794 -122.21895153  56.60 gate jets|turboprops|props DHL Ramp 1
1301 D cargo 
1300  37.72840671 -122.21044993  34.80 tie_down jets|turboprops|props KaiserAir Ramp 10
1301 C general_aviation 
1300  37.72856035 -122.21073776  34.80 tie_down jets|turboprops|props KaiserAir Ramp 9
1301 C general_aviation 
1300  37.72871595 -122.21102282  34.80 tie_down jets|turboprops|props KaiserAir Ramp 8
1301 C general_aviation 
1300  37.72887371 -122.21130866  34.80 tie_down jets|turboprops|props KaiserAir Ramp 7
1301 C general_aviation 
1300  37.72877940 -122.21026925  34.45 tie_down jets|turboprops|props KaiserAir Ramp 6
1301 B general_aviation 
1300  37.72887288 -122.21043894  34.45 tie_down jets|turboprops|props KaiserAir Ramp 5
1301 B general_aviation 
1300  37.72896770 -122.21060948  34.45 tie_down jets|turboprops|props KaiserAir Ramp 4
1301 B general_aviation 
1300  37.72906118 -122.21078002  34.45 tie_down jets|turboprops|props KaiserAir Ramp 3
1301 B general_aviation 
1300  37.72915400 -122.21095056  34.45 tie_down jets|turboprops|props KaiserAir Ramp 2
1301 B general_aviation 
1300  37.72923915 -122.21113043  34.45 tie_down jets|turboprops|props KaiserAir Ramp 1
1301 B general_aviation 
1300  37.72948323 -122.20948276 125.41 hangar jets|turboprops|props KaiserAir Hangar 2
1301 C none 
1300  37.72920158 -122.20897638 -55.06 hangar jets|turboprops|props KaiserAir Hangar 1
1301 C none 
1300  37.72895150 -122.21214278 124.99 tie_down jets|turboprops|props Signature Ramp 13
1301 C general_aviation 
1300  37.72921773 -122.21191937 124.99 tie_down jets|turboprops|props Signature Ramp 12
1301 B general_aviation 
1300  37.72940709 -122.21172965 124.99 tie_down jets|turboprops|props Signature Ramp 11
1301 B general_aviation 
1300  37.72960637 -122.21155696 124.99 tie_down jets|turboprops|props Signature Ramp 10
1301 B general_aviation 
1300  37.72981590 -122.21139771 124.99 tie_down jets|turboprops|props Signature Ramp 9
1301 B general_aviation 
1300  37.72929395 -122.21290581 -55.04 tie_down jets|turboprops|props Signature Ramp 8
1301 B general_aviation 
