I
1050 Generated by WorldEditor 2.1.0r1

1    187 1 0 LPMR Monte Real AB
1302 city Monte Real
1302 country Portugal
112  39.82074910 -008.88240550  39.82075097 -008.88235772 1
115  39.82079576 -008.88232293
120 Linear Feature 155
111  39.81934691 -008.88964502 51
112  39.81935363 -008.88958476  39.81935213 -008.88955561
111  39.81935363 -008.88958476 51
111  39.81932899 -008.88923879
112  39.81932899 -008.88923879  39.81932601 -008.88919700 51
111  39.81934542 -008.88916493 51
111  39.81942001 -008.88906135 51
111  39.81943617 -008.88903891 51
111  39.81954769 -008.88888406 51
111  39.81957131 -008.88885126 51
111  39.81965967 -008.88872858 51
112  39.81971117 -008.88870331  39.81974774 -008.88869942
111  39.81971117 -008.88870331 51
111  39.82000452 -008.88868776
112  39.82000452 -008.88868776  39.82002840 -008.88868485 51
115  39.82004217 -008.88866791
120 Linear Feature 153
111  39.81954769 -008.88888406 51
112  39.81959697 -008.88885783  39.81962981 -008.88885394
111  39.81959697 -008.88885783 51
111  39.81989031 -008.88884228
112  39.81989031 -008.88884228  39.81989574 -008.88884162 51
112  39.81990524 -008.88883854  39.81990973 -008.88883682
111  39.81990524 -008.88883854
112  39.81990524 -008.88883854  39.81992052 -008.88883271
115  39.81992820 -008.88882461
120 Linear Feature 153
111  39.81932899 -008.88923879 51
112  39.81938274 -008.88916396  39.81943275 -008.88915910
111  39.81938274 -008.88916396 51
111  39.81967609 -008.88914841
112  39.81967609 -008.88914841  39.81969030 -008.88914689 51
115  39.81970434 -008.88913243
120 Linear Feature 153
111  39.81943617 -008.88903891 51
112  39.81948500 -008.88901138  39.81951635 -008.88900749
111  39.81948500 -008.88901138 51
111  39.81977835 -008.88899583
112  39.81977835 -008.88899583  39.81980223 -008.88899292 51
115  39.81981764 -008.88897664
120 Linear Feature 154
111  39.81973207 -008.88863917 1
115  39.81973207 -008.88867513
120 Linear Feature 154
111  39.81977984 -008.88871886 1
115  39.81977984 -008.88875482
120 Linear Feature 154
111  39.81961861 -008.88879175 1
115  39.81961861 -008.88882771
120 Linear Feature 154
111  39.81966564 -008.88887338 1
115  39.81966564 -008.88890934
120 Linear Feature 154
111  39.81957131 -008.88885126 1
115  39.81959174 -008.88887435
120 Linear Feature 154
111  39.81942001 -008.88906135 1
115  39.81943947 -008.88908330
120 Linear Feature 154
111  39.81941484 -008.88910273 1
115  39.81941484 -008.88913869
120 Linear Feature 154
111  39.81950665 -008.88895113 1
115  39.81950665 -008.88898709
120 Linear Feature 154
111  39.81945141 -008.88917951 1
115  39.81945141 -008.88921547
120 Linear Feature 154
111  39.81955367 -008.88902693 1
115  39.81955367 -008.88906289
120 Linear Feature 151
111  39.82020939 -008.88671482 51
115  39.82023547 -008.88667986
120 Linear Feature 151
111  39.82020416 -008.88650005 51
115  39.82023024 -008.88646508
120 Linear Feature 151
111  39.82018998 -008.88585766 51
115  39.82021606 -008.88582269
120 Linear Feature 151
111  39.82019446 -008.88607146 51
115  39.82022054 -008.88603650
120 Linear Feature 151
111  39.82020043 -008.88628721 51
115  39.82022651 -008.88625225
120 Linear Feature 151
111  39.82024858 -008.88666228 51
115  39.82027591 -008.88662564
120 Linear Feature 151
111  39.82024336 -008.88644750 51
115  39.82027068 -008.88641087
120 Linear Feature 151
111  39.82023366 -008.88601892 51
115  39.82026098 -008.88598228
120 Linear Feature 151
111  39.82023963 -008.88623467 51
115  39.82026695 -008.88619803
120 Linear Feature 151
111  39.82022370 -008.88660972 51
115  39.82024135 -008.88658628
120 Linear Feature 151
111  39.82021848 -008.88639494 51
115  39.82023613 -008.88637150
120 Linear Feature 151
111  39.82020430 -008.88575256 51
115  39.82022194 -008.88572911
120 Linear Feature 151
111  39.82020877 -008.88596636 51
115  39.82022642 -008.88594292
120 Linear Feature 151
111  39.82021475 -008.88618211 51
115  39.82023239 -008.88615866
120 Linear Feature 151
111  39.82017951 -008.88666842 51
115  39.82019716 -008.88664498
120 Linear Feature 151
111  39.82017429 -008.88645365 51
115  39.82019193 -008.88643020
120 Linear Feature 151
111  39.82017055 -008.88624081 51
115  39.82018820 -008.88621737
120 Linear Feature 152
111  39.82035754 -008.88529027 51
112  39.82032882 -008.88535690  39.82030302 -008.88539049
111  39.82032882 -008.88535690 51
111  39.82019016 -008.88554723 51
112  39.82014717 -008.88566338  39.82014717 -008.88573475
111  39.82014717 -008.88566338 51
111  39.82014749 -008.88567742 51
111  39.82015232 -008.88588870 51
111  39.82015722 -008.88610562 51
111  39.82016212 -008.88632115 51
111  39.82016697 -008.88653431 51
112  39.82020011 -008.88661828  39.82022788 -008.88665326
111  39.82020011 -008.88661828 51
111  39.82036582 -008.88682120
112  39.82036582 -008.88682120  39.82039001 -008.88685152 51
115  39.82039608 -008.88689018
120 Linear Feature 150
111  39.82016212 -008.88632115 51
112  39.82019489 -008.88640350  39.82022266 -008.88643848
111  39.82019489 -008.88640350 51
111  39.82036060 -008.88660642
112  39.82036060 -008.88660642  39.82036730 -008.88661483 51
112  39.82037683 -008.88663320  39.82038103 -008.88664226
111  39.82037683 -008.88663320
112  39.82037683 -008.88663320  39.82038778 -008.88665680
115  39.82039168 -008.88667911
120 Linear Feature 150
111  39.82014749 -008.88567742 51
112  39.82018071 -008.88576111  39.82020847 -008.88579610
111  39.82018071 -008.88576111 51
111  39.82034641 -008.88596403
112  39.82034641 -008.88596403  39.82037060 -008.88599435 51
115  39.82037663 -008.88603652
120 Linear Feature 150
111  39.82015232 -008.88588870 51
112  39.82018518 -008.88597492  39.82021295 -008.88600990
111  39.82018518 -008.88597492 51
111  39.82035089 -008.88617784
112  39.82035089 -008.88617784  39.82037508 -008.88620816 51
115  39.82038135 -008.88624990
120 Linear Feature 150
111  39.82015722 -008.88610562 51
112  39.82019116 -008.88619067  39.82021892 -008.88622565
111  39.82019116 -008.88619067 51
111  39.82035687 -008.88639359
112  39.82035687 -008.88639359  39.82038105 -008.88642391 51
115  39.82038610 -008.88646453
120 Linear Feature 8
112  39.82050421 -008.88516041  39.82037395 -008.88514194 51
115  39.82033932 -008.88498808
120 Linear Feature 21
111  39.83413935 -008.88714193 51
111  39.83467063 -008.88711946 51
116  39.83492926 -008.88679671  39.83493733 -008.88648564
120 Linear Feature 21
111  39.82945044 -008.88732416 51
111  39.82997499 -008.88730314 51
116  39.83024085 -008.88698472  39.83024892 -008.88667367
120 Linear Feature 20
112  39.83488218 -008.88487731  39.83490944 -008.88456628 51
115  39.83511186 -008.88453595
120 Linear Feature 20
112  39.83019847 -008.88507723  39.83021979 -008.88477872 51
115  39.83041683 -008.88473777
120 Linear Feature 19
111  39.82750641 -008.88485358 51
112  39.82772590 -008.88453614  39.82775979 -008.88427344
111  39.82772590 -008.88453614
112  39.82772590 -008.88453614  39.82775818 -008.88479044 51
111  39.82795764 -008.88483448 51
112  39.82774128 -008.88515918  39.82772998 -008.88542188
111  39.82774128 -008.88515918
112  39.82774128 -008.88515918  39.82769609 -008.88486496 51
115  39.82748396 -008.88485453
120 Linear Feature 18
112  39.82639262 -008.88496935  39.82633258 -008.88491387 51
115  39.82625644 -008.88490678
120 Linear Feature 17
112  39.82627758 -008.88482944  39.82635505 -008.88489501 51
115  39.82642524 -008.88489933
120 Linear Feature 16
112  39.82604490 -008.88454646  39.82612430 -008.88468768 51
116  39.82592584 -008.88492138  39.82578446 -008.88494912
120 Linear Feature 15
112  39.82664144 -008.88527196  39.82655235 -008.88512316 51
116  39.82675607 -008.88488533  39.82688196 -008.88487020
120 Linear Feature 14
112  39.82792175 -008.88682903  39.82804571 -008.88703330 51
112  39.82772139 -008.88739000  39.82749672 -008.88740009
111  39.82772139 -008.88739000 51
115  39.82718490 -008.88741270
120 Linear Feature 13
112  39.82869667 -008.88777405  39.82861339 -008.88760760 51
112  39.82883505 -008.88738747  39.82899387 -008.88737991
111  39.82883505 -008.88738747 51
115  39.82927858 -008.88737234
120 Linear Feature 7
111  39.82987913 -008.88946340 51
116  39.82994356 -008.88928345  39.82988875 -008.88915188
120 Linear Feature 94
112  39.82743606 -008.88715276  39.82762742 -008.88713026 3 102
112  39.82758093 -008.88656265  39.82741748 -008.88636433
111  39.82758093 -008.88656265 3 102
111  39.82721465 -008.88611557 3 102
111  39.82672767 -008.88552118 3 102
111  39.82645351 -008.88518654
112  39.82645351 -008.88518654  39.82633092 -008.88503660 3 102
111  39.82613776 -008.88503660 3 102
111  39.82572740 -008.88505523 3 102
111  39.82075373 -008.88528098 3 102
111  39.82059253 -008.88528830
112  39.82059253 -008.88528830  39.82045323 -008.88530006 3 102
111  39.82044033 -008.88551333 3 102
115  39.82044162 -008.88562249
120 Linear Feature 93
111  39.82785928 -008.88636989 3 102
111  39.82785773 -008.88643842
112  39.82785773 -008.88643842  39.82785773 -008.88659764 3 102
111  39.82793667 -008.88668631 3 102
111  39.82825087 -008.88706521
112  39.82825087 -008.88706521  39.82829421 -008.88711560 3 102
115  39.82835922 -008.88711762
120 Linear Feature 92
112  39.82765329 -008.88532407  39.82763782 -008.88498145 3 102
111  39.82737005 -008.88498749 3 102
111  39.82696614 -008.88500532 3 102
111  39.82682212 -008.88501168
112  39.82682212 -008.88501168  39.82673699 -008.88501974 3 102
112  39.82676021 -008.88525756  39.82683296 -008.88534019
111  39.82676021 -008.88525756 3 102
111  39.82684372 -008.88535839 3 102
111  39.82733381 -008.88595010 3 102
111  39.82750471 -008.88615643
112  39.82750471 -008.88615643  39.82756662 -008.88622899 3 102
112  39.82767342 -008.88602744  39.82767187 -008.88590450
111  39.82767342 -008.88602744 3 102
115  39.82767187 -008.88599117
120 Linear Feature 91
112  39.83013288 -008.88522329  39.83010347 -008.88489477 3 102
111  39.82985892 -008.88489074 3 102
111  39.82982647 -008.88489201 3 102
111  39.82809754 -008.88495983 3 102
111  39.82806037 -008.88496129 3 102
116  39.82782820 -008.88531802  39.82780962 -008.88563444
120 Linear Feature 90
112  39.83482119 -008.88502979  39.83479023 -008.88467302 3 102
111  39.83454259 -008.88469116 3 102
111  39.83451177 -008.88469247 3 102
111  39.83055857 -008.88485939 3 102
111  39.83053222 -008.88486050 3 102
116  39.83027218 -008.88521926  39.83026909 -008.88556592
120 Linear Feature 89
112  39.84203766 -008.88472677  39.84201173 -008.88434322 3 102
111  39.84176378 -008.88438281 3 102
111  39.83524784 -008.88466056 3 102
111  39.83520640 -008.88466233 3 102
116  39.83494973 -008.88502850  39.83494070 -008.88536948
120 Linear Feature 88
112  39.82780632 -008.88436750  39.82781478 -008.88466061 3 102
111  39.82806428 -008.88470340 3 102
111  39.82809437 -008.88470212 3 102
111  39.82981648 -008.88462889 3
111  39.83055190 -008.88459762 3 102
111  39.83253470 -008.88451331 3
111  39.83305518 -008.88449118 3 102
111  39.83450247 -008.88442963 3 102
111  39.83523800 -008.88439836 3 102
111  39.83535922 -008.88439313 3
111  39.83591330 -008.88436958 3 102
111  39.84175962 -008.88412104 3 102
111  39.84217564 -008.88410335 3 106
115  39.84218307 -008.88438638
120 Linear Feature 87
112  39.82492724 -008.88279840  39.82483808 -008.88295076 3 102
111  39.82492353 -008.88305959 3 102
111  39.82596122 -008.88432116 3 102
111  39.82621207 -008.88462613
112  39.82621207 -008.88462613  39.82633977 -008.88477560 3 102
111  39.82650358 -008.88476553 3 102
111  39.82695756 -008.88474778 3 102
111  39.82736261 -008.88473194
112  39.82736261 -008.88473194  39.82762832 -008.88472018 3 102
115  39.82763477 -008.88436917
120 Linear Feature 86
111  39.82039475 -008.88464797 3 102
111  39.82040094 -008.88480919
112  39.82040094 -008.88480919  39.82041229 -008.88503389 3 102
111  39.82059287 -008.88503086 3 102
111  39.82074478 -008.88502399 3 102
111  39.82572024 -008.88479896 3 102
111  39.82587380 -008.88479202
112  39.82587380 -008.88479202  39.82596409 -008.88478698 3 102
112  39.82594990 -008.88454010  39.82588154 -008.88445612
111  39.82594990 -008.88454010 3 102
111  39.82587153 -008.88444519 3 102
111  39.82463942 -008.88295302
112  39.82463942 -008.88295302  39.82444336 -008.88271957 3 102
111  39.82421119 -008.88271118 3
115  39.82412864 -008.88271454
120 Linear Feature 85
111  39.82012213 -008.88252487 3
111  39.82023976 -008.88252084
112  39.82023976 -008.88252084  39.82033418 -008.88251882 3
111  39.82034347 -008.88266392 3
115  39.82035894 -008.88323019
120 Linear Feature 84
111  39.82028229 -008.88535045 3
115  39.82026139 -008.88464781
120 Linear Feature 83
111  39.81838538 -008.89103380 3
111  39.81860993 -008.89067746 3
111  39.81857696 -008.89063373 3
115  39.81831509 -008.89095119
120 Linear Feature 82
111  39.81811106 -008.89119658 3
112  39.81804700 -008.89128404  39.81799723 -008.89135612 3
112  39.81813221 -008.89140714  39.81818695 -008.89135369 3
115  39.81821494 -008.89129700
120 Linear Feature 81
111  39.82957645 -008.88940648 3
111  39.82989381 -008.88938659 3
115  39.82966461 -008.88910418
120 Linear Feature 80
111  39.84146701 -008.88871488 3
112  39.84202821 -008.88790447  39.84224490 -008.88732190
111  39.84202821 -008.88790447
112  39.84202821 -008.88790447  39.84217990 -008.88747510 3
115  39.84215578 -008.88711028
120 Linear Feature 79
112  39.84237673 -008.88790624  39.84226529 -008.88832755 3
111  39.84209232 -008.88855160 3
115  39.84258619 -008.88837262
120 Linear Feature 163
112  39.83723866 -008.89331027  39.83727972 -008.89339205 3
112  39.83722291 -008.89354703  39.83718715 -008.89359572
111  39.83722291 -008.89354703
112  39.83722291 -008.89354703  39.83719368 -008.89358559 3
115  39.83719838 -008.89361619
120 Linear Feature 163
112  39.83609245 -008.89300127  39.83607547 -008.89312521 3
112  39.83594568 -008.89315941  39.83589874 -008.89315321
111  39.83594568 -008.89315941
112  39.83594568 -008.89315941  39.83590442 -008.89315242 3
115  39.83588721 -008.89318423
120 Linear Feature 163
112  39.83553392 -008.89176542  39.83546771 -008.89186172 3
112  39.83533127 -008.89177135  39.83528132 -008.89170701
111  39.83533127 -008.89177135
112  39.83533127 -008.89177135  39.83530273 -008.89173193 3
115  39.83526947 -008.89173654
120 Linear Feature 163
112  39.82111360 -008.89378469  39.82105126 -008.89369866 3
112  39.82111312 -008.89352737  39.82116499 -008.89346567
111  39.82111312 -008.89352737
112  39.82111312 -008.89352737  39.82114480 -008.89349226 3
115  39.82114159 -008.89346044
120 Linear Feature 163
112  39.81995055 -008.89356555  39.81993146 -008.89344823 3
112  39.82004660 -008.89333146  39.82011418 -008.89330641
111  39.82004660 -008.89333146
112  39.82004660 -008.89333146  39.82008699 -008.89331846 3
115  39.82009414 -008.89328069
120 Linear Feature 163
112  39.81964570 -008.89195585  39.81960723 -008.89201977 3
112  39.81948968 -008.89198433  39.81945693 -008.89196131 3
115  39.81943089 -008.89198519
120 Linear Feature 163
112  39.81973335 -008.89083710  39.81969433 -008.89101541 3
112  39.81947930 -008.89089227  39.81942738 -008.89078729
111  39.81947930 -008.89089227
112  39.81947930 -008.89089227  39.81945806 -008.89084568 3
115  39.81942607 -008.89084908
120 Linear Feature 163
112  39.81731269 -008.89336465  39.81726605 -008.89337891 3
112  39.81715680 -008.89319494  39.81714872 -008.89307432 3
112  39.81726864 -008.89300477  39.81730988 -008.89299760 3
115  39.81732017 -008.89296108
120 Linear Feature 163
112  39.81826620 -008.89403805  39.81816764 -008.89397837 3
112  39.81824044 -008.89370785  39.81833021 -008.89362659
111  39.81824044 -008.89370785
112  39.81824044 -008.89370785  39.81827592 -008.89367956 3
115  39.81827397 -008.89364074
120 Linear Feature 163
112  39.81691754 -008.89169748  39.81692727 -008.89155361 3
112  39.81709222 -008.89151982  39.81718297 -008.89153546
111  39.81709222 -008.89151982
112  39.81709222 -008.89151982  39.81713366 -008.89152476 3
115  39.81714587 -008.89151126
120 Linear Feature 163
112  39.81640041 -008.89072189  39.81647520 -008.89061502 3
112  39.81660626 -008.89068461  39.81666286 -008.89073882
111  39.81660626 -008.89068461
112  39.81660626 -008.89068461  39.81663889 -008.89071821 3
115  39.81666621 -008.89070245
120 Linear Feature 162
111  39.83707591 -008.89363984 3
112  39.83703882 -008.89357208  39.83700479 -008.89355242
111  39.83703882 -008.89357208
112  39.83703882 -008.89357208  39.83694150 -008.89351022 3
116  39.83713866 -008.89323243  39.83733987 -008.89324300
120 Linear Feature 162
111  39.83579097 -008.89308104 3
112  39.83580997 -008.89300159  39.83580141 -008.89295442
111  39.83580997 -008.89300159
112  39.83580997 -008.89300159  39.83578085 -008.89284867 3
116  39.83604931 -008.89283550  39.83618828 -008.89296822
120 Linear Feature 162
111  39.83525544 -008.89157946 3
112  39.83531505 -008.89153480  39.83533135 -008.89149122
111  39.83531505 -008.89153480
112  39.83531505 -008.89153480  39.83536601 -008.89141036 3
116  39.83557503 -008.89160867  39.83560745 -008.89180836
120 Linear Feature 162
111  39.82124813 -008.89343830 3
112  39.82129760 -008.89350530  39.82133019 -008.89352871
111  39.82129760 -008.89350530
112  39.82129760 -008.89350530  39.82140120 -008.89358953 3
116  39.82123173 -008.89384608  39.82107695 -008.89387813
120 Linear Feature 162
111  39.82019946 -008.89333613 3
112  39.82021512 -008.89342317  39.82023626 -008.89346306
111  39.82021512 -008.89342317
112  39.82021512 -008.89342317  39.82027332 -008.89354207 3
116  39.82003521 -008.89368914  39.81988572 -008.89362785
120 Linear Feature 162
111  39.81937572 -008.89184598 3
112  39.81941365 -008.89177903  39.81941742 -008.89173081
111  39.81941365 -008.89177903
112  39.81941365 -008.89177903  39.81942944 -008.89161022 3
116  39.81968847 -008.89175880  39.81977446 -008.89197714
120 Linear Feature 162
111  39.81943616 -008.89069189 3
112  39.81949697 -008.89065536  39.81952020 -008.89061749 3
116  39.81970411 -008.89066089  39.81978392 -008.89077257
120 Linear Feature 162
111  39.81742779 -008.89303880 3
112  39.81742847 -008.89312892  39.81744075 -008.89316319
111  39.81742847 -008.89312892
112  39.81742847 -008.89312892  39.81746010 -008.89320937 3
115  39.81741976 -008.89328127
120 Linear Feature 162
111  39.81839316 -008.89365550 3
112  39.81841668 -008.89373285  39.81844609 -008.89376256
111  39.81841668 -008.89373285
112  39.81841668 -008.89373285  39.81848901 -008.89380230 3
116  39.81838312 -008.89404279  39.81828336 -008.89412295
120 Linear Feature 162
111  39.81723950 -008.89162006 3
112  39.81720045 -008.89171669  39.81720322 -008.89176573
111  39.81720045 -008.89171669
112  39.81720045 -008.89171669  39.81720672 -008.89186435 3
116  39.81696644 -008.89185036  39.81686480 -008.89176485
120 Linear Feature 162
111  39.81669666 -008.89085320 3
112  39.81664900 -008.89090861  39.81663773 -008.89095480
111  39.81664900 -008.89090861
112  39.81664900 -008.89090861  39.81661245 -008.89104132 3
116  39.81637721 -008.89088471  39.81632288 -008.89069331
120 Linear Feature 163
112  39.81769583 -008.88396873  39.81767505 -008.88394870 3
112  39.81774764 -008.88368930  39.81785305 -008.88362593 3
112  39.81794140 -008.88378385  39.81795100 -008.88382539 3
115  39.81798536 -008.88383591
120 Linear Feature 163
111  39.81854108 -008.88193437 3
112  39.81853336 -008.88200356  39.81852033 -008.88204348 3
115  39.81852814 -008.88208485
120 Linear Feature 163
112  39.81860917 -008.88383347  39.81849813 -008.88383366 3
112  39.81844918 -008.88366074  39.81844175 -008.88356978
111  39.81844918 -008.88366074
112  39.81844918 -008.88366074  39.81844623 -008.88360671 3
115  39.81841887 -008.88359109
120 Linear Feature 163
112  39.81969044 -008.88313227  39.81962864 -008.88301215 3
112  39.81972330 -008.88288359  39.81975017 -008.88285793 3
115  39.81974631 -008.88281225
120 Linear Feature 162
111  39.81795991 -008.88399788 3
112  39.81789716 -008.88401168  39.81786823 -008.88404218
111  39.81789716 -008.88401168
112  39.81789716 -008.88401168  39.81785296 -008.88405804 3
115  39.81780313 -008.88404946
120 Linear Feature 162
111  39.81842822 -008.88217506 3
112  39.81837110 -008.88212697  39.81833299 -008.88211817
111  39.81837110 -008.88212697
112  39.81837110 -008.88212697  39.81828652 -008.88210687 3
112  39.81826878 -008.88186522  39.81831109 -008.88174949 3
116  39.81848440 -008.88179497  39.81854407 -008.88186655
120 Linear Feature 162
111  39.81848381 -008.88346013 3
112  39.81854738 -008.88346857  39.81858118 -008.88344825
111  39.81854738 -008.88346857
112  39.81854738 -008.88346857  39.81864730 -008.88341419 3
116  39.81871716 -008.88374594  39.81864526 -008.88392727
120 Linear Feature 162
111  39.81986775 -008.88280768 3
112  39.81989582 -008.88288262  39.81992757 -008.88290793
111  39.81989582 -008.88288262
112  39.81989582 -008.88288262  39.81999785 -008.88296786 3
116  39.81979515 -008.88322079  39.81961103 -008.88322160
120 Linear Feature 96
111  39.84092170 -008.88923762 3
112  39.84094936 -008.88930116  39.84097223 -008.88932073
111  39.84094936 -008.88930116
112  39.84094936 -008.88930116  39.84105979 -008.88938600 3
112  39.84087587 -008.88964977  39.84073128 -008.88965861 3
112  39.84077624 -008.88931303  39.84088813 -008.88921524
111  39.84077624 -008.88931303
112  39.84077624 -008.88931303  39.84079618 -008.88929507 3
115  39.84079596 -008.88924691
120 Linear Feature 96
111  39.83961776 -008.88959370 3
112  39.83966587 -008.88963227  39.83969323 -008.88963232
111  39.83966587 -008.88963227
112  39.83966587 -008.88963227  39.83979393 -008.88962444 3
112  39.83974213 -008.88997029  39.83962490 -008.89008086 3
112  39.83952380 -008.88976148  39.83957627 -008.88959983
111  39.83952380 -008.88976148
112  39.83952380 -008.88976148  39.83953293 -008.88973222 3
115  39.83951443 -008.88968758
120 Linear Feature 96
111  39.83917799 -008.88949596 3
112  39.83912823 -008.88946866  39.83910093 -008.88947125
111  39.83912823 -008.88946866
112  39.83912823 -008.88946866  39.83900096 -008.88948884 3
112  39.83902405 -008.88914077  39.83913466 -008.88901919 3
112  39.83925537 -008.88933166  39.83921225 -008.88949793
111  39.83925537 -008.88933166
112  39.83925537 -008.88933166  39.83924793 -008.88936171 3
115  39.83927004 -008.88939720
120 Linear Feature 96
111  39.83864911 -008.89055723 3
112  39.83858738 -008.89056479  39.83855902 -008.89059160
111  39.83858738 -008.89056479
112  39.83858738 -008.89056479  39.83848242 -008.89066068 3
112  39.83837688 -008.89033950  39.83843046 -008.89016439 3
112  39.83865296 -008.89035719  39.83867508 -008.89053030
111  39.83865296 -008.89035719
112  39.83865296 -008.89035719  39.83865727 -008.89038826 3
115  39.83869178 -008.89040386
120 Linear Feature 96
111  39.83854435 -008.89143732 3
112  39.83848801 -008.89147081  39.83847129 -008.89149903
111  39.83848801 -008.89147081
112  39.83848801 -008.89147081  39.83841465 -008.89160775 3
112  39.83823095 -008.89135316  39.83823519 -008.89116473 3
112  39.83849446 -008.89124440  39.83856230 -008.89138451
111  39.83849446 -008.89124440
112  39.83849446 -008.89124440  39.83850669 -008.89127166 3
115  39.83854677 -008.89128150
120 Linear Feature 96
111  39.83886967 -008.89164475 3
112  39.83892031 -008.89162127  39.83893822 -008.89159432
111  39.83892031 -008.89162127
112  39.83892031 -008.89162127  39.83899942 -008.89148987 3
112  39.83917194 -008.89175741  39.83915964 -008.89194523 3
112  39.83890468 -008.89183522  39.83884498 -008.89167789
111  39.83890468 -008.89183522
112  39.83890468 -008.89183522  39.83889364 -008.89180711 3
115  39.83886029 -008.89180830
120 Linear Feature 96
111  39.83888327 -008.89276734 3
112  39.83894491 -008.89276738  39.83896979 -008.89275252
111  39.83894491 -008.89276738
112  39.83894491 -008.89276738  39.83907067 -008.89269440 3
112  39.83913056 -008.89302712  39.83905959 -008.89319140 3
112  39.83886408 -008.89296531  39.83885982 -008.89278990
111  39.83886408 -008.89296531
112  39.83886408 -008.89296531  39.83886298 -008.89293377 3
115  39.83882473 -008.89291265
120 Linear Feature 96
111  39.83820183 -008.89343183 3
112  39.83825118 -008.89346489  39.83827841 -008.89346122
111  39.83825118 -008.89346489
112  39.83825118 -008.89346489  39.83837793 -008.89343972 3
112  39.83836291 -008.89378853  39.83825516 -008.89391440 3
112  39.83812727 -008.89360682  39.83816651 -008.89343893
111  39.83812727 -008.89360682
112  39.83812727 -008.89360682  39.83813401 -008.89357649 3
115  39.83811437 -008.89353679
120 Linear Feature 96
111  39.83769030 -008.89417655 3
112  39.83774009 -008.89423747  39.83776621 -008.89424808
111  39.83774009 -008.89423747
112  39.83774009 -008.89423747  39.83786418 -008.89427943 3
112  39.83774477 -008.89459226  39.83760764 -008.89465260 3
112  39.83758324 -008.89430427  39.83767013 -008.89417014
111  39.83758324 -008.89430427
112  39.83758324 -008.89430427  39.83759862 -008.89427986 3
115  39.83758838 -008.89422276
120 Linear Feature 96
111  39.83672441 -008.89434942 3
112  39.83674530 -008.89442960  39.83676599 -008.89445291
111  39.83674530 -008.89442960
112  39.83674530 -008.89442960  39.83684620 -008.89453260 3
112  39.83664080 -008.89475731  39.83649658 -008.89474132 3
112  39.83658101 -008.89440927  39.83670181 -008.89433150
111  39.83658101 -008.89440927
112  39.83658101 -008.89440927  39.83660259 -008.89439489 3
115  39.83660752 -008.89434043
120 Linear Feature 96
111  39.83539162 -008.89315232 3
112  39.83537008 -008.89321977  39.83537214 -008.89325531
111  39.83537008 -008.89321977
112  39.83537008 -008.89321977  39.83538590 -008.89338546 3
112  39.83511186 -008.89334851  39.83501822 -008.89320478 3
112  39.83525783 -008.89304677  39.83538561 -008.89310249
111  39.83525783 -008.89304677
112  39.83525783 -008.89304677  39.83528093 -008.89305638 3
115  39.83531993 -008.89302182
120 Linear Feature 96
111  39.83484002 -008.89247101 3
112  39.83479198 -008.89252502  39.83478614 -008.89255420
111  39.83479198 -008.89252502
112  39.83479198 -008.89252502  39.83475844 -008.89268616 3
112  39.83451951 -008.89252733  39.83447464 -008.89234812 3
112  39.83474236 -008.89232006  39.83484442 -008.89243464
111  39.83474236 -008.89232006
112  39.83474236 -008.89232006  39.83475783 -008.89233764 3
115  39.83480282 -008.89232713
120 Linear Feature 96
111  39.83469278 -008.89052310 3
112  39.83466182 -008.89059638  39.83466177 -008.89063201
111  39.83466182 -008.89059638
112  39.83466182 -008.89059638  39.83466781 -008.89076316 3
112  39.83439739 -008.89069493  39.83431251 -008.89054225 3
112  39.83456074 -008.89040870  39.83468485 -008.89047705
111  39.83456074 -008.89040870
112  39.83456074 -008.89040870  39.83458320 -008.89042060 3
115  39.83462382 -008.89039481
120 Linear Feature 96
111  39.83529874 -008.89048793 3
112  39.83534014 -008.89044114  39.83534584 -008.89040629
111  39.83534014 -008.89044114
112  39.83534014 -008.89044114  39.83536076 -008.89027635 3
112  39.83561098 -008.89040233  39.83566977 -008.89057457 3
112  39.83540569 -008.89063837  39.83529512 -008.89053806
111  39.83540569 -008.89063837
112  39.83540569 -008.89063837  39.83538560 -008.89062068 3
115  39.83534531 -008.89063401
120 Linear Feature 96
111  39.83455234 -008.88970157 3
112  39.83456899 -008.88963008  39.83456380 -008.88959509
111  39.83456899 -008.88963008
112  39.83456899 -008.88963008  39.83453859 -008.88946788 3
112  39.83480671 -008.88945667  39.83491247 -008.88958537 3
112  39.83468846 -008.88977834  39.83455660 -008.88974220
111  39.83468846 -008.88977834
112  39.83468846 -008.88977834  39.83466467 -008.88977226 3
115  39.83464656 -008.88980689
120 Linear Feature 96
111  39.82637261 -008.89031950 3
112  39.82640450 -008.89038226  39.82642722 -008.89040213
111  39.82640450 -008.89038226
112  39.82640450 -008.89038226  39.82651427 -008.89046852 3
112  39.82633136 -008.89072403  39.82618671 -008.89073098 3
112  39.82623954 -008.89038808  39.82635218 -008.89029178
111  39.82623954 -008.89038808
112  39.82623954 -008.89038808  39.82625962 -008.89037040 3
115  39.82626927 -008.89032390
120 Linear Feature 96
111  39.82543862 -008.89044072 3
112  39.82547530 -008.89049993  39.82550026 -008.89051456
111  39.82547530 -008.89049993
112  39.82547530 -008.89049993  39.82559462 -008.89056100 3
112  39.82544720 -008.89085282  39.82530550 -008.89089125 3
112  39.82531342 -008.89054169  39.82541207 -008.89042216
111  39.82531342 -008.89054169
