I
1050 Generated by WorldEditor 2.0.0r4

1   1334 1 0 KMFR Rogue Valley Intl
111  42.37640748 -122.87933632 3
111  42.37637912 -122.87944726 3
112  42.37625565 -122.87967341  42.37619281 -122.87976111
111  42.37625565 -122.87967341 3
112  42.37615991 -122.87977088  42.37612667 -122.87979582
111  42.37615991 -122.87977088 3
111  42.37605965 -122.87984859 3
111  42.37597284 -122.87990122 3
111  42.37593960 -122.87993674 3
111  42.37594714 -122.87996171 3
111  42.37598300 -122.87995857 3
112  42.37620541 -122.87979653  42.37626093 -122.87973136
111  42.37620541 -122.87979653 3
111  42.37637364 -122.88007639 3
115  42.37649068 -122.88018719
120 Linear Feature 172
111  42.37659196 -122.87631849 5
115  42.37627099 -122.87615017
120 Linear Feature 171
111  42.37248589 -122.87530153 1
116  42.37235004 -122.87512530  42.37224765 -122.87505881
120 Linear Feature 170
111  42.37499833 -122.87958332 3
111  42.37491277 -122.88055625 3
112  42.37491461 -122.88077137  42.37492562 -122.88081703
111  42.37491461 -122.88077137 3
111  42.37493525 -122.88085548
112  42.37493525 -122.88085548  42.37495103 -122.88090855 3
115  42.37499225 -122.88100603
120 Linear Feature 169
111  42.37610573 -122.87761522 9
111  42.37567080 -122.87912682 9
111  42.37481554 -122.87911452 9
111  42.37449172 -122.87918350 3 102
111  42.37414694 -122.87925725 3 102
111  42.37309346 -122.87986694
112  42.37309346 -122.87986694  42.37306894 -122.87988230 3
111  42.37306719 -122.87991291 3
115  42.37307482 -122.87996363
120 Linear Feature 168
111  42.37329357 -122.87741887 5
115  42.37306866 -122.87754623
120 Linear Feature 167
111  42.37324105 -122.87537962 3 102
111  42.37286461 -122.87546438 3 102
112  42.37275470 -122.87566137  42.37275817 -122.87583121
111  42.37275470 -122.87566137 3 102
111  42.37286835 -122.87627509 3 102
111  42.37351933 -122.87831505 3 102
111  42.37380937 -122.87898141 3 102
112  42.37392781 -122.87905508  42.37401411 -122.87905591
111  42.37392781 -122.87905508 3 102
111  42.37447150 -122.87900698 3 102
111  42.37455516 -122.87898880 3 102
116  42.37460059 -122.87888487  42.37458077 -122.87880709
120 Linear Feature 166
111  42.37178005 -122.87506073 9
112  42.37188463 -122.87515110  42.37192213 -122.87521615
111  42.37188463 -122.87515110 9
111  42.37274959 -122.87787350 9
116  42.37272095 -122.87807854  42.37266972 -122.87817638
120 Linear Feature 165
111  42.37239701 -122.87660282 1
116  42.37223289 -122.87653073  42.37213740 -122.87658518
120 Linear Feature 164
111  42.37578040 -122.87790395 3 102
111  42.37579298 -122.87793154
112  42.37579298 -122.87793154  42.37584053 -122.87797762 3 102
111  42.37587830 -122.87791433 3 102
111  42.37626139 -122.87658337 3 102
111  42.37635840 -122.87597657
112  42.37635840 -122.87597657  42.37637189 -122.87587797 3 102
111  42.37631632 -122.87580767 3 102
111  42.37619384 -122.87571086 3 102
111  42.37565824 -122.87551921 3 102
111  42.37478686 -122.87538947 3 102
115  42.37467033 -122.87538579
120 Linear Feature 163
111  42.37625883 -122.87683766 1
116  42.37649761 -122.87670864  42.37665204 -122.87676774
120 Linear Feature 162
111  42.37624620 -122.87752042 1
111  42.37620453 -122.87747550 1
116  42.37615055 -122.87721330  42.37617588 -122.87705745
120 Linear Feature 161
111  42.37603893 -122.87759998 1
112  42.37624620 -122.87752042  42.37636205 -122.87757524
111  42.37624620 -122.87752042 1
115  42.37663416 -122.87786056
120 Linear Feature 160
111  42.37615933 -122.87835302 1
111  42.37601380 -122.87799375 1
116  42.37599406 -122.87775555  42.37601155 -122.87761740
120 Linear Feature 159
111  42.37606660 -122.87924940 1
112  42.37618936 -122.87924481  42.37623627 -122.87922056
111  42.37618936 -122.87924481 1
116  42.37630647 -122.87903107  42.37634097 -122.87886584
120 Linear Feature 158
111  42.37599413 -122.87972587 1
111  42.37610288 -122.87965763 1
112  42.37625397 -122.87946566  42.37631091 -122.87933888 1
111  42.37631170 -122.87918242 1
111  42.37630647 -122.87903107 1
111  42.37629801 -122.87875693 1
112  42.37627357 -122.87862295  42.37625470 -122.87857142
111  42.37627357 -122.87862295 1
111  42.37615933 -122.87835302 1
112  42.37596654 -122.87824576  42.37584783 -122.87827485 1
115  42.37580990 -122.87839386
120 Linear Feature 157
111  42.37570350 -122.87796985 1
116  42.37593502 -122.87796006  42.37605087 -122.87776567
120 Linear Feature 156
111  42.37573883 -122.87864609 1
116  42.37582224 -122.87900952  42.37594796 -122.87917802
120 Linear Feature 155
111  42.37557351 -122.87940393 1
116  42.37557120 -122.87922901  42.37558228 -122.87915033
120 Linear Feature 154
111  42.37551997 -122.87939844 1
111  42.37557120 -122.87922901 1
115  42.37572795 -122.87867798
120 Linear Feature 153
111  42.37598500 -122.87974161 1
111  42.37598261 -122.87973476 1
115  42.37598004 -122.87972724
120 Linear Feature 152
111  42.37552118 -122.87921718 1
111  42.37557351 -122.87940393 1
111  42.37559117 -122.87946433 1
112  42.37561596 -122.87952570  42.37562318 -122.87953924
111  42.37561596 -122.87952570 1
112  42.37580192 -122.87974607  42.37588059 -122.87978579
111  42.37580192 -122.87974607 1
112  42.37594948 -122.87975201  42.37601202 -122.87972243
111  42.37594948 -122.87975201 1
111  42.37598261 -122.87973476 1
111  42.37599413 -122.87972587 1
112  42.37610648 -122.87955469  42.37613308 -122.87945276
111  42.37610648 -122.87955469 1
112  42.37611771 -122.87941693  42.37611771 -122.87933300
111  42.37611771 -122.87941693 1
112  42.37606660 -122.87924940  42.37601917 -122.87918415
111  42.37606660 -122.87924940 1
111  42.37601945 -122.87919229 1
111  42.37582224 -122.87900952 1
111  42.37575465 -122.87895645 1
112  42.37558455 -122.87889055  42.37548274 -122.87886923
111  42.37558455 -122.87889055 1
115  42.37549446 -122.87888274
120 Linear Feature 151
111  42.37619783 -122.88010842 1
111  42.37619169 -122.88011758 1
115  42.37618473 -122.88012795
120 Linear Feature 150
111  42.37546609 -122.87959046 1
112  42.37557143 -122.87989824  42.37571046 -122.88000095
111  42.37557143 -122.87989824 1
111  42.37624508 -122.88028441 1
112  42.37627421 -122.88020955  42.37623952 -122.88012854
111  42.37627421 -122.88020955 1
115  42.37619169 -122.88011758
120 Linear Feature 149
111  42.37524496 -122.87893550 1
112  42.37550448 -122.87915705  42.37558126 -122.87939214
111  42.37550448 -122.87915705 1
111  42.37552118 -122.87921718 1
112  42.37551997 -122.87939844  42.37550580 -122.87946148
111  42.37551997 -122.87939844 1
111  42.37546609 -122.87959046 1
115  42.37541241 -122.87977386
120 Linear Feature 148
111  42.37476326 -122.87874987 3 102
112  42.37472765 -122.87886947  42.37474957 -122.87895046 3 102
111  42.37480869 -122.87893605 3 102
111  42.37511106 -122.87887237 3 102
111  42.37554127 -122.87870016
112  42.37554127 -122.87870016  42.37558007 -122.87868330 3 102
111  42.37559968 -122.87864414 3 102
111  42.37571032 -122.87837846 3 102
112  42.37569820 -122.87828200  42.37567342 -122.87824056 3 102
113  42.37562984 -122.87824784 3 102
120 Linear Feature 147
111  42.37466198 -122.87888888 1
112  42.37473542 -122.87866930  42.37483951 -122.87859349
111  42.37473542 -122.87866930 1
111  42.37562214 -122.87815536 1
116  42.37578731 -122.87823794  42.37584938 -122.87836948
120 Linear Feature 146
111  42.37455224 -122.87854553 1
112  42.37463143 -122.87832572  42.37473558 -122.87825599
111  42.37463143 -122.87832572 1
111  42.37551794 -122.87781449 1
116  42.37567784 -122.87788907  42.37574979 -122.87801187
120 Linear Feature 145
111  42.37456131 -122.87907852 1
116  42.37465145 -122.87885757  42.37462956 -122.87868793
120 Linear Feature 144
111  42.37479523 -122.87902885 1
112  42.37467685 -122.87893261  42.37463407 -122.87883546
111  42.37467685 -122.87893261 1
111  42.37466198 -122.87888888 1
111  42.37465145 -122.87885757 1
111  42.37455224 -122.87854553 1
111  42.37444476 -122.87820860 1
112  42.37451273 -122.87799200  42.37460971 -122.87792226
111  42.37451273 -122.87799200 1
111  42.37541334 -122.87747499 1
112  42.37557962 -122.87757892  42.37564155 -122.87773403
111  42.37557962 -122.87757892 1
111  42.37567784 -122.87788907 1
111  42.37570350 -122.87796985 1
111  42.37578731 -122.87823794 1
111  42.37580604 -122.87829765 1
116  42.37580990 -122.87839386  42.37580155 -122.87843114
120 Linear Feature 143
111  42.37368596 -122.87906510 1
116  42.37401522 -122.87923599  42.37423627 -122.87914788
120 Linear Feature 142
111  42.37356728 -122.87949400 1
111  42.37401522 -122.87923599 1
111  42.37411032 -122.87918118 1
112  42.37415265 -122.87916530  42.37417920 -122.87915704
111  42.37415265 -122.87916530 1
111  42.37456131 -122.87907852 1
111  42.37479523 -122.87902885 1
111  42.37524496 -122.87893550 1
111  42.37549446 -122.87888274 1
112  42.37572795 -122.87867798  42.37580530 -122.87848301
111  42.37572795 -122.87867798 1
111  42.37573883 -122.87864609 1
111  42.37580990 -122.87839386 1
111  42.37593502 -122.87796006 1
111  42.37599406 -122.87775555 1
111  42.37603893 -122.87759998 1
111  42.37615055 -122.87721330 1
111  42.37625883 -122.87683766 1
115  42.37638557 -122.87639800
120 Linear Feature 141
111  42.37101584 -122.87569233 1
111  42.37101064 -122.87569524 1
115  42.37100541 -122.87569818
120 Linear Feature 140
111  42.37085615 -122.87522182 1
115  42.37101064 -122.87569524
120 Linear Feature 139
112  42.37206264 -122.87618834  42.37202621 -122.87604416
111  42.37206264 -122.87618834 51
112  42.37193162 -122.87611419  42.37183925 -122.87615406
111  42.37193162 -122.87611419 51
112  42.37187139 -122.87630395  42.37190867 -122.87644887
111  42.37187139 -122.87630395 51
112  42.37200232 -122.87637852  42.37209536 -122.87634123
113  42.37200232 -122.87637852 51
120 Linear Feature 139
112  42.37196974 -122.87589738  42.37193542 -122.87575427
111  42.37196974 -122.87589738 51
112  42.37183951 -122.87581997  42.37174497 -122.87585543
111  42.37183951 -122.87581997 51
112  42.37177896 -122.87601112  42.37181580 -122.87615663
111  42.37177896 -122.87601112 51
112  42.37190876 -122.87608769  42.37200179 -122.87605382
113  42.37190876 -122.87608769 51
120 Linear Feature 139
112  42.37187557 -122.87560068  42.37183908 -122.87545258
111  42.37187557 -122.87560068 51
112  42.37174413 -122.87552653  42.37164851 -122.87556581
111  42.37174413 -122.87552653 51
112  42.37168400 -122.87571714  42.37172171 -122.87586265
111  42.37168400 -122.87571714 51
112  42.37181509 -122.87579202  42.37190957 -122.87575374
113  42.37181509 -122.87579202 51
120 Linear Feature 139
112  42.37178260 -122.87530803  42.37174829 -122.87516140
111  42.37178260 -122.87530803 51
112  42.37165117 -122.87523388  42.37155121 -122.87526494
111  42.37165117 -122.87523388 51
112  42.37159032 -122.87542449  42.37162630 -122.87557176
111  42.37159032 -122.87542449 51
112  42.37172162 -122.87549834  42.37182261 -122.87546790
113  42.37172162 -122.87549834 51
120 Linear Feature 138
112  42.37293390 -122.87969367  42.37298319 -122.87973348 3
111  42.37304249 -122.87969490 3 102
111  42.37350770 -122.87932382
112  42.37350770 -122.87932382  42.37358203 -122.87925524 3 102
111  42.37355716 -122.87913278 3 102
111  42.37339824 -122.87839032 3 102
111  42.37329363 -122.87806032
112  42.37329363 -122.87806032  42.37322209 -122.87794999 3 102
115  42.37312623 -122.87802096
120 Linear Feature 137
111  42.37190707 -122.87692098 51
112  42.37182507 -122.87715501  42.37170175 -122.87723273
111  42.37182507 -122.87715501 51
111  42.37179399 -122.87717311 1
115  42.37136650 -122.87742088
120 Linear Feature 136
111  42.37218711 -122.87594592 1
116  42.37208682 -122.87617635  42.37195004 -122.87624653
120 Linear Feature 135
111  42.37209283 -122.87565138 1
116  42.37199336 -122.87588316  42.37185713 -122.87595347
120 Linear Feature 134
111  42.37199847 -122.87535490 1
116  42.37189936 -122.87559040  42.37176218 -122.87566458
120 Linear Feature 133
111  42.37194117 -122.87669351 51
111  42.37190582 -122.87670701 51
112  42.37188570 -122.87670987  42.37187718 -122.87670980
111  42.37188570 -122.87670987 51
111  42.37173489 -122.87669756 51
116  42.37170495 -122.87670290  42.37169082 -122.87670891
120 Linear Feature 132
111  42.37180901 -122.87661395 51
112  42.37194117 -122.87669351  42.37201635 -122.87668685
111  42.37194117 -122.87669351 51
111  42.37197764 -122.87667928 51
111  42.37216273 -122.87657104 1
111  42.37223289 -122.87653073 1
116  42.37230955 -122.87632846  42.37230461 -122.87617089
120 Linear Feature 131
111  42.37177126 -122.87649531 51
112  42.37170495 -122.87670290  42.37162197 -122.87677659
111  42.37170495 -122.87670290 51
111  42.37165366 -122.87673075 1
115  42.37122502 -122.87697921
120 Linear Feature 130
111  42.37169013 -122.87624104 51
116  42.37185169 -122.87631013  42.37194846 -122.87625528
120 Linear Feature 129
112  42.37153847 -122.87620308  42.37154105 -122.87620195 51
116  42.37170393 -122.87628441  42.37175883 -122.87640988
120 Linear Feature 128
111  42.37161051 -122.87599104 51
112  42.37153847 -122.87620308  42.37144059 -122.87627814
111  42.37153847 -122.87620308 51
111  42.37149441 -122.87622876 1
115  42.37106559 -122.87647669
120 Linear Feature 127
111  42.37159756 -122.87595054 51
116  42.37175690 -122.87601997  42.37184918 -122.87597387
120 Linear Feature 126
111  42.37149803 -122.87563917 51
116  42.37166263 -122.87572481  42.37178042 -122.87568031
120 Linear Feature 125
111  42.37139222 -122.87572627 51
116  42.37155363 -122.87581286  42.37162668 -122.87594529
120 Linear Feature 124
111  42.37145581 -122.87550629 51
112  42.37139222 -122.87572627  42.37129272 -122.87581694
111  42.37139222 -122.87572627 51
111  42.37134394 -122.87575444 1
115  42.37091421 -122.87600224
120 Linear Feature 123
111  42.37140257 -122.87533981 51
116  42.37156791 -122.87543414  42.37168508 -122.87539301
120 Linear Feature 122
111  42.37144816 -122.87528376
112  42.37144816 -122.87528376  42.37146791 -122.87530775 3
111  42.37149389 -122.87529559 3
111  42.37177403 -122.87513571
112  42.37177403 -122.87513571  42.37182466 -122.87510312 3 102
111  42.37178005 -122.87506073 3 102
111  42.37153419 -122.87496248
112  42.37153419 -122.87496248  42.37151443 -122.87495810 3 102
111  42.37147318 -122.87496554
112  42.37147318 -122.87496554  42.37142762 -122.87497876 3 102
111  42.37140445 -122.87506223
112  42.37140445 -122.87506223  42.37138899 -122.87512296 3
111  42.37141207 -122.87520635
114  42.37141207 -122.87520635  42.37142525 -122.87525561 3
120 Linear Feature 121
111  42.37190725 -122.87506749 1
116  42.37180830 -122.87529494  42.37167948 -122.87535274
120 Linear Feature 119
111  42.37179559 -122.87489704 1
112  42.37189426 -122.87502792  42.37192110 -122.87511486
111  42.37189426 -122.87502792 1
111  42.37190725 -122.87506749 1
111  42.37199847 -122.87535490 1
115  42.37202649 -122.87544041
120 Linear Feature 118
111  42.37223355 -122.87534610 5
115  42.37201040 -122.87464920
120 Linear Feature 117
111  42.37190832 -122.87494255 1
116  42.37219150 -122.87476925  42.37229384 -122.87454999
120 Linear Feature 116
111  42.37336965 -122.87807409 1
116  42.37312795 -122.87794358  42.37296299 -122.87800694
120 Linear Feature 115
111  42.37299796 -122.87831011 3
112  42.37288033 -122.87872195  42.37269571 -122.87887384
111  42.37288033 -122.87872195 3
115  42.37285138 -122.87874164
120 Linear Feature 114
111  42.37270387 -122.87818770 1
115  42.37303755 -122.87799533
120 Linear Feature 113
111  42.37293884 -122.87830098 1
115  42.37280117 -122.87787058
120 Linear Feature 112
111  42.37270387 -122.87818770 1
116  42.37293884 -122.87830098  42.37303250 -122.87847338
120 Linear Feature 111
111  42.37280117 -122.87787058 1
116  42.37303755 -122.87799533  42.37319297 -122.87794054
120 Linear Feature 110
111  42.37226153 -122.87508927 1
116  42.37204707 -122.87521978  42.37197125 -122.87538507
120 Linear Feature 109
111  42.37221895 -122.87446522 1
112  42.37221245 -122.87470485  42.37217736 -122.87484118
111  42.37221245 -122.87470485 1
111  42.37219150 -122.87476925 1
111  42.37204707 -122.87521978 1
111  42.37202930 -122.87527521 1
112  42.37202649 -122.87544041  42.37204450 -122.87552184
111  42.37202649 -122.87544041 1
111  42.37209283 -122.87565138 1
111  42.37218711 -122.87594592 1
111  42.37230955 -122.87632846 1
111  42.37239701 -122.87660282 1
111  42.37280117 -122.87787058 1
112  42.37270387 -122.87818770  42.37256614 -122.87830361
111  42.37270387 -122.87818770 1
111  42.37178770 -122.87871904 1
112  42.37170695 -122.87893995  42.37173152 -122.87910624
111  42.37170695 -122.87893995 1
111  42.37176200 -122.87911179 1
112  42.37192266 -122.87920147  42.37203513 -122.87916684
111  42.37192266 -122.87920147 1
111  42.37284501 -122.87866665 1
112  42.37295475 -122.87836147  42.37293146 -122.87813738
111  42.37295475 -122.87836147 1
111  42.37293884 -122.87830098 1
112  42.37303755 -122.87799533  42.37316684 -122.87789145
111  42.37303755 -122.87799533 1
111  42.37312795 -122.87794358 1
116  42.37322506 -122.87761741  42.37318656 -122.87738406
120 Linear Feature 108
111  42.37253396 -122.87520018 1
111  42.37235004 -122.87512530 1
111  42.37226153 -122.87508927 1
111  42.37190832 -122.87494255 1
111  42.37179559 -122.87489704 1
111  42.37159471 -122.87481227 1
112  42.37142673 -122.87485191  42.37133822 -122.87492644
111  42.37142673 -122.87485191
112  42.37142673 -122.87485191  42.37129796 -122.87498219 1
111  42.37134787 -122.87516136 1
111  42.37140257 -122.87533981 51
111  42.37145581 -122.87550629 51
111  42.37149803 -122.87563917 51
111  42.37155363 -122.87581286 51
111  42.37159756 -122.87595054 51
111  42.37161051 -122.87599104 51
111  42.37169013 -122.87624104 51
111  42.37170393 -122.87628441 51
111  42.37177126 -122.87649531 51
111  42.37180901 -122.87661395 51
111  42.37190707 -122.87692098 51
111  42.37203501 -122.87732154 51
112  42.37194808 -122.87757559  42.37180823 -122.87766179
111  42.37194808 -122.87757559 51
111  42.37192566 -122.87758814 1
115  42.37149838 -122.87783402
120 Linear Feature 107
111  42.37262979 -122.87574766 1
111  42.37248589 -122.87530153 1
115  42.37240971 -122.87505699
120 Linear Feature 106
111  42.37302364 -122.87980819 1
116  42.37286588 -122.87977236  42.37278574 -122.87970923
120 Linear Feature 105
111  42.37286364 -122.87527540 1
112  42.37262979 -122.87574766  42.37268798 -122.87616836
111  42.37262979 -122.87574766 1
111  42.37322506 -122.87761741 1
111  42.37336965 -122.87807409 1
111  42.37368596 -122.87906510 1
112  42.37356728 -122.87949400  42.37338526 -122.87965903
111  42.37356728 -122.87949400 1
111  42.37302364 -122.87980819 1
115  42.37288070 -122.87989228
120 Linear Feature 104
111  42.37308401 -122.87788925 3 102
111  42.37312398 -122.87786284
112  42.37312398 -122.87786284  42.37318707 -122.87780240 3 102
111  42.37318049 -122.87770363 3 102
111  42.37259565 -122.87586834 3 102
111  42.37234435 -122.87534008
112  42.37234435 -122.87534008  42.37232926 -122.87531283 3 102
111  42.37229787 -122.87529345 3 102
111  42.37213288 -122.87522672
112  42.37213288 -122.87522672  42.37209410 -122.87527099 3 102
111  42.37208395 -122.87532870
112  42.37208395 -122.87532870  42.37207935 -122.87535231 3 102
111  42.37207866 -122.87539179 3 102
116  42.37208538 -122.87544480  42.37208967 -122.87545710
120 Linear Feature 103
111  42.37412972 -122.86737508 1
111  42.37412079 -122.86737769 1
115  42.37411493 -122.86737942
120 Linear Feature 102
111  42.37356883 -122.86745182 1
111  42.37356079 -122.86744770 1
115  42.37355459 -122.86744450
120 Linear Feature 101
112  42.38096649 -122.87675047  42.38083158 -122.87677142 3 102
111  42.38078247 -122.87694785 3 102
111  42.38067750 -122.87731435 3 102
111  42.38067603 -122.87733232 3 102
111  42.38065821 -122.87755490 3 102
111  42.38094768 -122.87783768 3 102
111  42.38173551 -122.87829671 3 102
111  42.38442966 -122.87970939 3 102
111  42.38524330 -122.88008919 3 102
111  42.38559870 -122.88014417 3 102
111  42.38569751 -122.87996445 3 102
111  42.38570470 -122.87995136 3 102
111  42.38577235 -122.87971296
112  42.38577235 -122.87971296  42.38583079 -122.87940257 3 102
115  42.38567107 -122.87920936
120 Linear Feature 100
111  42.38068132 -122.87664492 1
112  42.38093312 -122.87645075  42.38112001 -122.87646197
111  42.38093312 -122.87645075 1
115  42.38151817 -122.87675728
120 Linear Feature 99
111  42.38019779 -122.87813615 3 102
111  42.38024642 -122.87797476
112  42.38024642 -122.87797476  42.38027971 -122.87781938 3 102
111  42.38022142 -122.87779438 3 102
111  42.37699220 -122.87609930 3 102
111  42.37676176 -122.87603239
112  42.37676176 -122.87603239  42.37665901 -122.87601705 3 102
111  42.37662114 -122.87610417 3 102
111  42.37652504 -122.87632796
112  42.37652504 -122.87632796  42.37647434 -122.87660518 3 102
111  42.37664563 -122.87668868 3 102
115  42.37666398 -122.87669832
120 Linear Feature 98
111  42.38053518 -122.87781284 1
116  42.38030447 -122.87795152  42.38020948 -122.87814450
120 Linear Feature 97
112  42.38058498 -122.87783892  42.38056511 -122.87782477 1
111  42.38052462 -122.87777681 7
116  42.38045274 -122.87743783  42.38048496 -122.87721973
120 Linear Feature 96
111  42.38016756 -122.87761878 1
112  42.38023125 -122.87762143  42.38024161 -122.87762015
111  42.38023125 -122.87762143 7
112  42.38045274 -122.87743783  42.38051717 -122.87726683
111  42.38045274 -122.87743783 7
111  42.38050850 -122.87724406 1
111  42.38068132 -122.87664492 1
112  42.38059393 -122.87627486  42.38045383 -122.87612577
111  42.38059393 -122.87627486 1
115  42.38000853 -122.87596708
120 Linear Feature 95
111  42.37635631 -122.87562142 1
116  42.37648574 -122.87604802  42.37643402 -122.87634282
120 Linear Feature 94
111  42.38021043 -122.87764279 1
112  42.38030447 -122.87795152  42.38027020 -122.87815028
111  42.38030447 -122.87795152 1
111  42.38021372 -122.87826789 1
111  42.38017669 -122.87839132 1
112  42.38000526 -122.87852517  42.37986543 -122.87854656
111  42.38000526 -122.87852517 1
112  42.37994127 -122.87851368  42.37992478 -122.87850518
111  42.37994127 -122.87851368 1
111  42.37978825 -122.87843371 1
111  42.37923654 -122.87814427 1
111  42.37900866 -122.87802481 1
111  42.37811388 -122.87755582 1
111  42.37782911 -122.87740657 1
111  42.37649761 -122.87670864 1
112  42.37638557 -122.87639800  42.37641367 -122.87617108
111  42.37638557 -122.87639800 1
111  42.37648574 -122.87604802 1
116  42.37681147 -122.87585996  42.37704460 -122.87593397
120 Linear Feature 93
111  42.38030447 -122.87795152 1
115  42.38045274 -122.87743783
120 Linear Feature 92
111  42.37660672 -122.87446601 3 102
112  42.37643260 -122.87463778  42.37638365 -122.87477824
111  42.37643260 -122.87463778 3 102
111  42.37632022 -122.87502951 3 102
111  42.37631865 -122.87504753 3 102
111  42.37630083 -122.87527023 3 102
111  42.37658851 -122.87555255 3 102
111  42.37734414 -122.87599179 3 102
111  42.37907903 -122.87690262 3 102
111  42.37988702 -122.87728012 3 102
111  42.38024219 -122.87733484 3 102
111  42.38033993 -122.87715526 3 102
111  42.38034871 -122.87714046 3 102
111  42.38045790 -122.87675884 3 102
116  42.38041720 -122.87646271  42.38033904 -122.87634076
120 Linear Feature 91
111  42.37632253 -122.87436533 1
112  42.37657483 -122.87416793  42.37675027 -122.87419344
111  42.37657483 -122.87416793 1
115  42.37715816 -122.87447384
120 Linear Feature 71
111  42.36743123 -122.87146708 3
111  42.36751400 -122.87118044
112  42.36751400 -122.87118044  42.36752097 -122.87114078 3
111  42.36749988 -122.87112582 3 102
111  42.36672117 -122.87071893 3 102
111  42.36632694 -122.87053959
112  42.36632694 -122.87053959  42.36626459 -122.87051692 3 102
115  42.36621518 -122.87055680
120 Linear Feature 302
111  42.37094045 -122.87330440 5
111  42.37087326 -122.87326927 5
111  42.36743123 -122.87146708 5
115  42.36721080 -122.87134947
120 Linear Feature 303
111  42.36783592 -122.87158509 51
115  42.36755357 -122.87256611
120 Linear Feature 307
111  42.36857053 -122.87256902 51
111  42.36847670 -122.87264720 51
115  42.36788457 -122.87281318
120 Linear Feature 305
111  42.36802585 -122.87222445 51
111  42.36824512 -122.87252505 51
112  42.36857053 -122.87256902  42.36874808 -122.87243821
111  42.36857053 -122.87256902 51
115  42.36889165 -122.87230543
120 Linear Feature 309
111  42.36847670 -122.87264720 51
111  42.36834715 -122.87275796 51
112  42.36828698 -122.87287345  42.36826300 -122.87294401
111  42.36828698 -122.87287345 51
115  42.36815425 -122.87332351
120 Linear Feature 260
111  42.36942150 -122.87426730 20
111  42.36950498 -122.87421649
112  42.36950498 -122.87421649  42.36952077 -122.87421214 20
111  42.36954167 -122.87422037 20
111  42.36997971 -122.87445262 20
111  42.37008300 -122.87450875 20
111  42.37030348 -122.87468519 20
111  42.37038987 -122.87472903 20
111  42.37047616 -122.87476714
112  42.37047616 -122.87476714  42.37054452 -122.87478606 20
111  42.37059660 -122.87472617
112  42.37059660 -122.87472617  42.37065838 -122.87464185 20
111  42.37064238 -122.87456475 20
111  42.37062169 -122.87447702 20
111  42.37046501 -122.87400512
112  42.37046501 -122.87400512  42.37046075 -122.87399364 20
111  42.37045200 -122.87397629
112  42.37045200 -122.87397629  42.37042466 -122.87392531 20
111  42.37039173 -122.87390524 20
111  42.37029836 -122.87385772 20
111  42.37016919 -122.87378936 20
111  42.36987782 -122.87363518 20
111  42.36955381 -122.87346728 20
111  42.36920343 -122.87328354 20
111  42.36888430 -122.87311619 20
111  42.36863677 -122.87298502 20
111  42.36859791 -122.87295382
112  42.36859791 -122.87295382  42.36854447 -122.87290022 20
111  42.36852245 -122.87283353 20
111  42.36834648 -122.87229326
112  42.36834648 -122.87229326  42.36827506 -122.87212386 20
111  42.36814670 -122.87211354 20
111  42.36796685 -122.87209999 20
111  42.36762415 -122.87207273
112  42.36762415 -122.87207273  42.36761446 -122.87207225 20
111  42.36760309 -122.87207461
112  42.36760309 -122.87207461  42.36751786 -122.87209785 20
111  42.36749762 -122.87217920 20
111  42.36741609 -122.87246494
112  42.36741609 -122.87246494  42.36738355 -122.87260459 20
112  42.36753686 -122.87278535  42.36762870 -122.87283857
111  42.36753686 -122.87278535 20
111  42.36754468 -122.87278923 20
111  42.36769972 -122.87287030 20
112  42.36773034 -122.87291212  42.36773716 -122.87294211 20
111  42.36775216 -122.87296115 20
115  42.36778279 -122.87298295
120 Linear Feature 15
111  42.37041920 -122.87510227 51
111  42.37042171 -122.87511002 51
115  42.37042423 -122.87511783
120 Linear Feature 14
111  42.37037437 -122.87512860 51
111  42.37037680 -122.87513605 51
115  42.37037932 -122.87514384
120 Linear Feature 13
111  42.37086430 -122.87467382 1
112  42.37073650 -122.87492724  42.37061016 -122.87500393
111  42.37073650 -122.87492724 1
111  42.37065105 -122.87497707 51
111  42.37042171 -122.87511002 51
115  42.37037680 -122.87513605
120 Linear Feature 12
111  42.37034256 -122.87464729 51
111  42.37033948 -122.87463772 51
115  42.37033636 -122.87462809
120 Linear Feature 11
111  42.37039562 -122.87461830 51
111  42.37039227 -122.87460791 51
115  42.37038906 -122.87459791
120 Linear Feature 10
111  42.37062169 -122.87447702 1
111  42.37051296 -122.87453906 51
111  42.37039227 -122.87460791 51
115  42.37033948 -122.87463772
120 Linear Feature 9
111  42.37034378 -122.87437909 51
111  42.37033631 -122.87437515 51
115  42.37032887 -122.87437131
120 Linear Feature 8
111  42.37045200 -122.87397629 1
111  42.37039620 -122.87416869 51
115  42.37033631 -122.87437515
120 Linear Feature 7
111  42.37003138 -122.87429890 51
111  42.37002337 -122.87429481 51
115  42.37001492 -122.87429048
120 Linear Feature 6
111  42.37004705 -122.87424703 51
111  42.37003846 -122.87424247 51
115  42.37002976 -122.87423782
120 Linear Feature 5
111  42.37016919 -122.87378936 51
111  42.37003846 -122.87424247 51
115  42.37002337 -122.87429481
120 Linear Feature 3
111  42.36975335 -122.87409495 51
111  42.36974628 -122.87409116 51
115  42.36973942 -122.87408746
120 Linear Feature 2
111  42.36976855 -122.87404284 51
111  42.36976138 -122.87403881 51
115  42.36975437 -122.87403492
120 Linear Feature 1
111  42.36974628 -122.87409116 51
111  42.36976138 -122.87403881 51
