A
1000 Generated by WorldEditor

1     39 1 0 KJFK John F Kennedy Int'l
120 Linear Feature 25
111  40.62597807 -073.77185965 51
115  40.62603199 -073.77181153
120 Linear Feature 24
111  40.62588658 -073.77098296 51
115  40.62595650 -073.77098617
120 Linear Feature 23
111  40.62589400 -073.77083367 51
115  40.62596113 -073.77084282
120 Linear Feature 22
111  40.62591483 -073.77068116 51
115  40.62597734 -073.77070251
120 Linear Feature 21
111  40.62595187 -073.77053781 51
115  40.62601437 -073.77057441
120 Linear Feature 19
111  40.65001384 -073.81409578 51
115  40.65007162 -073.81405046
120 Linear Feature 18
111  40.65011014 -073.81431517 51
115  40.65017066 -073.81426622
120 Linear Feature 17
111  40.64857373 -073.81604051 51
115  40.64857373 -073.81593971
120 Linear Feature 16
111  40.64845694 -073.81600646 51
115  40.64848071 -073.81591383
120 Linear Feature 15
111  40.64835152 -073.81593835 51
115  40.64839286 -073.81586343
120 Linear Feature 27
111  40.63160758 -073.78065358 51
115  40.63165668 -073.78058888
120 Linear Feature 26
111  40.63151265 -073.78056587 51
115  40.63155411 -073.78047242
120 Linear Feature 25
111  40.63140463 -073.78051555 51
115  40.63141990 -073.78041060
120 Linear Feature 24
111  40.63129006 -073.78050837 51
115  40.63127696 -073.78043216
120 Linear Feature 23
111  40.63122241 -073.78056444 51
115  40.63117113 -073.78052274
120 Linear Feature 22
111  40.63115367 -073.78084911 51
115  40.63108056 -073.78084767
120 Linear Feature 21
111  40.63121041 -073.78113954 51
115  40.63115367 -073.78118554
120 Linear Feature 20
111  40.63131734 -073.78137389 51
115  40.63125623 -073.78142133
120 Linear Feature 19
111  40.63142461 -073.78160929 51
115  40.63136149 -073.78165800
120 Linear Feature 18
111  40.63163653 -073.78207745 51
115  40.63157521 -073.78212973
120 Linear Feature 17
111  40.63174293 -073.78231509 51
115  40.63168071 -073.78236381
120 Linear Feature 16
111  40.63185115 -073.78255274 51
115  40.63179163 -073.78259908
120 Linear Feature 15
111  40.63189894 -073.78283079 51
115  40.63195305 -073.78278444
120 Linear Feature 14
111  40.63202338 -073.78289733 51
115  40.63197288 -073.78296268
120 Linear Feature 13
111  40.63210995 -073.78298525 51
115  40.63207118 -073.78307081
120 Linear Feature 12
111  40.63220915 -073.78303160 51
115  40.63218660 -073.78312784
120 Linear Feature 11
111  40.63231195 -073.78304942 51
115  40.63231285 -073.78314210
120 Linear Feature 10
111  40.63241790 -073.78302637 51
115  40.63243576 -073.78310479
120 Linear Feature 9
111  40.63252007 -073.78297670 51
115  40.63255082 -073.78304990
120 Linear Feature 8
111  40.63257615 -073.78292744 51
115  40.63261186 -073.78300194
120 Linear Feature 132
111  40.64291960 -073.79860529 51
115  40.64286925 -073.79867164
120 Linear Feature 131
111  40.64311611 -073.79885897 51
115  40.64306592 -073.79892396
120 Linear Feature 130
111  40.64321506 -073.79899542 51
115  40.64316213 -073.79905515
120 Linear Feature 129
111  40.64284993 -073.79915743 51
115  40.64290215 -073.79908947
120 Linear Feature 128
111  40.64294598 -073.79928231 51
115  40.64299948 -073.79922284
120 Linear Feature 127
111  40.64303622 -073.79941654 51
115  40.64308844 -073.79936641
120 Linear Feature 126
111  40.64310842 -073.79956520 51
115  40.64316644 -073.79951338
120 Linear Feature 125
111  40.64330374 -073.79913789 51
115  40.64324959 -073.79919226
120 Linear Feature 124
111  40.64338947 -073.79928910 51
115  40.64332952 -073.79934263
120 Linear Feature 123
111  40.64345974 -073.79944627 51
115  40.64339850 -073.79949384
120 Linear Feature 122
111  40.64330761 -073.79982007 51
115  40.64324637 -073.79986849
120 Linear Feature 121
111  40.64360413 -073.79975125 51
115  40.64353773 -073.79980392
120 Linear Feature 120
111  40.64344426 -073.80011740 51
115  40.64338431 -073.80016837
120 Linear Feature 119
111  40.64374207 -073.80006813 51
115  40.64368019 -073.80011485
120 Linear Feature 118
111  40.64353000 -073.80048440 51
115  40.64358930 -073.80043938
120 Linear Feature 117
111  40.64387694 -073.80037175 51
115  40.64381891 -073.80041910
120 Linear Feature 116
111  40.64372926 -073.80074546 51
115  40.64366777 -073.80079342
120 Linear Feature 115
111  40.64401851 -073.80067971 51
115  40.64395765 -073.80072854
120 Linear Feature 114
111  40.64380567 -073.80110729 51
115  40.64386907 -073.80105333
120 Linear Feature 113
111  40.64415877 -073.80098834 51
115  40.64409757 -073.80104056
120 Linear Feature 112
111  40.64394876 -073.80141076 51
115  40.64400952 -073.80136376
120 Linear Feature 111
111  40.64429899 -073.80129886 51
115  40.64423813 -073.80134943
120 Linear Feature 110
111  40.64415018 -073.80167515 51
115  40.64408806 -073.80172535
120 Linear Feature 109
111  40.64443702 -073.80160836 51
115  40.64437675 -073.80165602
120 Linear Feature 108
111  40.64428953 -073.80198310 51
115  40.64422855 -073.80203076
120 Linear Feature 107
111  40.64458096 -073.80191675 51
115  40.64451856 -073.80196721
120 Linear Feature 106
111  40.64437037 -073.80233915 51
115  40.64442922 -073.80229242
120 Linear Feature 105
111  40.64472174 -073.80222649 51
115  40.64465846 -073.80227592
120 Linear Feature 104
111  40.64485829 -073.80253310 51
115  40.64479851 -073.80258407
120 Linear Feature 103
111  40.64500186 -073.80284049 51
115  40.64493798 -073.80289300
120 Linear Feature 102
111  40.64514097 -073.80315378 51
115  40.64507844 -073.80320135
120 Linear Feature 101
111  40.64527956 -073.80346047 51
115  40.64521897 -073.80351144
120 Linear Feature 100
111  40.64541944 -073.80377396 51
115  40.64535885 -073.80382069
120 Linear Feature 99
111  40.64533598 -073.80447502 51
115  40.64539947 -073.80442074
120 Linear Feature 98
111  40.64547550 -073.80478326 51
115  40.64553790 -073.80473084
120 Linear Feature 97
111  40.64561590 -073.80509268 51
115  40.64567907 -073.80504334
120 Linear Feature 96
111  40.64575512 -073.80540206 51
115  40.64581663 -073.80534781
120 Linear Feature 95
111  40.64589363 -073.80571674 51
115  40.64595708 -073.80566057
120 Linear Feature 94
111  40.64603457 -073.80601738 51
115  40.64609607 -073.80596887
120 Linear Feature 93
111  40.64617647 -073.80632951 51
115  40.64623652 -073.80628036
120 Linear Feature 92
111  40.64631595 -073.80663845 51
115  40.64637697 -073.80659121
120 Linear Feature 91
111  40.64645785 -073.80694611 51
115  40.64651597 -073.80690079
120 Linear Feature 90
111  40.64659784 -073.80725959 51
115  40.64665527 -073.80721016
120 Linear Feature 89
111  40.64673813 -073.80756464 51
115  40.64679415 -073.80751791
120 Linear Feature 88
111  40.64687542 -073.80787242 51
115  40.64693402 -073.80782762
120 Linear Feature 87
111  40.64701606 -073.80818195 51
115  40.64707196 -073.80813443
120 Linear Feature 86
111  40.64706700 -073.80829661 51
115  40.64712489 -073.80825171
120 Linear Feature 85
111  40.64710901 -073.80841999 51
115  40.64716657 -073.80839078
120 Linear Feature 84
111  40.64712456 -073.80854817 51
115  40.64719171 -073.80853596
120 Linear Feature 83
111  40.64711844 -073.80867915 51
115  40.64719569 -073.80869250
120 Linear Feature 82
111  40.64708629 -073.80879662 51
115  40.64715543 -073.80884851
120 Linear Feature 81
111  40.64704958 -073.80885635 51
115  40.64708530 -073.80893526
120 Linear Feature 80
111  40.64699268 -073.80887466 51
115  40.64699433 -073.80897450
120 Linear Feature 79
111  40.64689759 -073.80884455 51
115  40.64686897 -073.80894783
120 Linear Feature 78
111  40.64680469 -073.80878826 51
115  40.64676682 -073.80887008
120 Linear Feature 77
111  40.64672632 -073.80870876 51
115  40.64667965 -073.80877027
120 Linear Feature 76
111  40.64666600 -073.80860489 51
115  40.64660392 -073.80865712
120 Linear Feature 75
111  40.64661140 -073.80848884 51
115  40.64654977 -073.80853990
120 Linear Feature 74
111  40.64650970 -073.80826079 51
115  40.64644718 -073.80831243
120 Linear Feature 73
111  40.64640799 -073.80803739 51
115  40.64634548 -073.80808903
120 Linear Feature 72
111  40.64630673 -073.80781398 51
115  40.64624465 -073.80786446
120 Linear Feature 71
111  40.64620547 -073.80758593 51
115  40.64614163 -073.80763816
120 Linear Feature 70
111  40.64610244 -073.80736253 51
115  40.64603904 -073.80741127
120 Linear Feature 69
111  40.64599854 -073.80713448 51
115  40.64593734 -073.80718729
120 Linear Feature 68
111  40.64589727 -073.80691224 51
115  40.64583519 -073.80696273
120 Linear Feature 67
111  40.64579557 -073.80668594 51
115  40.64573261 -073.80673584
120 Linear Feature 66
111  40.64569254 -073.80646021 51
115  40.64563002 -073.80651012
120 Linear Feature 65
111  40.64559216 -073.80623391 51
115  40.64552832 -073.80628497
120 Linear Feature 64
111  40.64548957 -073.80601167 51
115  40.64542573 -073.80605983
120 Linear Feature 63
111  40.64538604 -073.80578657 51
115  40.64532590 -073.80583769
120 Linear Feature 62
111  40.64528460 -073.80556028 51
115  40.64522296 -073.80561135
120 Linear Feature 61
111  40.64518193 -073.80533770 51
115  40.64512040 -073.80538558
120 Linear Feature 60
111  40.64508222 -073.80510809 51
115  40.64501926 -073.80516170
120 Linear Feature 59
111  40.64497937 -073.80488471 51
115  40.64491641 -073.80493513
120 Linear Feature 58
111  40.64481584 -073.80471291 51
115  40.64488323 -073.80466039
120 Linear Feature 57
111  40.64474376 -073.80450592 51
115  40.64481291 -073.80447735
120 Linear Feature 56
111  40.64471973 -073.80435764 51
115  40.64479122 -073.80434914
120 Linear Feature 55
111  40.64472193 -073.80419795 51
115  40.64479986 -073.80421710
120 Linear Feature 54
111  40.64476332 -073.80404941 51
115  40.64482804 -073.80409351
120 Linear Feature 53
111  40.64482804 -073.80395598 51
115  40.64486942 -073.80403722
120 Linear Feature 52
111  40.64492314 -073.80392291 51
115  40.64492314 -073.80401865
120 Linear Feature 51
111  40.64504421 -073.80394670 51
115  40.64501692 -073.80403954
120 Linear Feature 50
111  40.64515076 -073.80402039 51
115  40.64510850 -073.80409699
120 Linear Feature 49
111  40.64523838 -073.80411556 51
115  40.64518819 -073.80418112
120 Linear Feature 48
111  40.64531323 -073.80422987 51
115  40.64525159 -073.80428383
120 Linear Feature 47
111  40.64555781 -073.80407923 51
115  40.64549839 -073.80412657
120 Linear Feature 46
111  40.64569959 -073.80439145 51
115  40.64564046 -073.80443990
120 Linear Feature 45
111  40.64584077 -073.80470109 51
115  40.64578216 -073.80474954
120 Linear Feature 44
111  40.64590256 -073.80483730 51
115  40.64585515 -073.80490119
120 Linear Feature 43
111  40.64599100 -073.80488856 51
115  40.64597448 -073.80498756
120 Linear Feature 42
111  40.64605546 -073.80486609 51
115  40.64609808 -073.80495315
120 Linear Feature 41
111  40.64624647 -073.80527224 51
115  40.64620385 -073.80519079
120 Linear Feature 40
111  40.64620119 -073.80535368 51
115  40.64612394 -073.80531226
120 Linear Feature 39
111  40.64619266 -073.80545971 51
115  40.64612234 -073.80547515
120 Linear Feature 38
111  40.64623475 -073.80557064 51
115  40.64617775 -073.80561768
120 Linear Feature 37
111  40.64637539 -073.80588309 51
115  40.64631892 -073.80592732
120 Linear Feature 36
111  40.64651604 -073.80618781 51
115  40.64645797 -073.80623556
120 Linear Feature 35
111  40.64665508 -073.80650307 51
115  40.64659968 -073.80654660
120 Linear Feature 34
111  40.63973194 -073.79202265 51
115  40.63972153 -073.79211496
120 Linear Feature 33
111  40.63751497 -073.79037461 51
115  40.63757298 -073.79032828
120 Linear Feature 32
111  40.63764681 -073.79068424 51
115  40.63771118 -073.79063089
120 Linear Feature 31
111  40.63773698 -073.79088952 51
115  40.63780304 -073.79083977
120 Linear Feature 30
111  40.63779275 -073.79102633 51
115  40.63785709 -073.79098789
120 Linear Feature 29
111  40.63783393 -073.79117784 51
115  40.63790085 -073.79114392
120 Linear Feature 28
111  40.63787425 -073.79132595 51
115  40.63793774 -073.79129316
120 Linear Feature 27
111  40.63790600 -073.79147633 51
115  40.63796692 -073.79145258
120 Linear Feature 26
111  40.63793345 -073.79162670 51
115  40.63799094 -073.79160861
120 Linear Feature 25
111  40.63795147 -073.79178386 51
115  40.63801067 -073.79177142
120 Linear Feature 24
111  40.63796949 -073.79219202 51
115  40.63803470 -073.79218637
120 Linear Feature 23
111  40.63797893 -073.79244529 51
115  40.63805100 -073.79244076
120 Linear Feature 22
111  40.63799180 -073.79270081 51
115  40.63806215 -073.79269290
120 Linear Feature 21
111  40.63800467 -073.79295408 51
115  40.63806987 -073.79295181
120 Linear Feature 471
111  40.64315422 -073.79480264 51
115  40.64314436 -073.79470909
120 Linear Feature 470
111  40.64322108 -073.79619238 51
115  40.64321556 -073.79609176
120 Linear Feature 469
111  40.64330047 -073.79478619 51
115  40.64329601 -073.79469817
120 Linear Feature 468
111  40.64344739 -073.79477592 51
115  40.64344071 -073.79467764
120 Linear Feature 467
111  40.64358986 -073.79475978 51
115  40.64358763 -073.79467324
120 Linear Feature 466
111  40.64371452 -073.79475832 51
115  40.64371563 -073.79466590
120 Linear Feature 465
111  40.64388036 -073.79476272 51
115  40.64388259 -073.79467030
120 Linear Feature 464
111  40.64412857 -073.79478325 51
115  40.64413525 -073.79469230
120 Linear Feature 463
111  40.64437678 -073.79481406 51
115  40.64438346 -073.79472164
120 Linear Feature 462
111  40.64436231 -073.79514998 51
115  40.64436231 -073.79507810
120 Linear Feature 461
111  40.64410454 -073.79514265 51
115  40.64410797 -073.79504254
120 Linear Feature 460
111  40.64386172 -073.79512843 51
115  40.64386096 -073.79503325
120 Linear Feature 459
111  40.64370664 -073.79514146 51
115  40.64368839 -073.79504928
120 Linear Feature 458
111  40.64361769 -073.79519055 51
115  40.64358272 -073.79510539
120 Linear Feature 457
111  40.64348845 -073.79518955 51
115  40.64353559 -073.79526169
120 Linear Feature 456
111  40.64341091 -073.79529976 51
115  40.64347021 -073.79535687
120 Linear Feature 455
111  40.64337974 -073.79542900 51
115  40.64345196 -073.79543001
120 Linear Feature 454
111  40.64342231 -073.79557528 51
115  40.64347705 -073.79551316
120 Linear Feature 453
111  40.64353331 -073.79568649 51
115  40.64357208 -073.79560834
120 Linear Feature 452
111  40.64366787 -073.79575763 51
115  40.64368611 -073.79567347
120 Linear Feature 451
111  40.64380851 -073.79576865 51
115  40.64380547 -073.79568148
120 Linear Feature 450
111  40.64371196 -073.79614937 51
115  40.64370968 -073.79605319
120 Linear Feature 449
111  40.64346775 -073.79616943 51
115  40.64346331 -073.79607377
120 Linear Feature 448
111  40.64406120 -073.79612636 51
115  40.64405897 -073.79603541
120 Linear Feature 447
111  40.64395991 -073.79613076 51
115  40.64395657 -073.79603834
120 Linear Feature 446
111  40.64393876 -073.79575817 51
115  40.64393765 -073.79567162
120 Linear Feature 445
111  40.64406120 -073.79575817 51
115  40.64406565 -073.79567162
120 Linear Feature 444
111  40.64418474 -073.79576257 51
115  40.64418697 -073.79567895
120 Linear Feature 443
111  40.64416249 -073.79613369 51
115  40.64416916 -073.79603981
120 Linear Feature 11
111  40.65182732 -073.81881805 51
115  40.65188779 -073.81876966
120 Linear Feature 11
111  40.65168660 -073.81850753 51
115  40.65174707 -073.81845913
120 Linear Feature 11
111  40.65193483 -073.81833456 51
115  40.65199531 -073.81828616
120 Linear Feature 11
111  40.65207081 -073.81863257 51
115  40.65213129 -073.81858418
120 Linear Feature 11
111  40.65224948 -073.81903063 51
115  40.65230996 -073.81898223
120 Linear Feature 11
111  40.65200866 -073.81921852 51
115  40.65206913 -073.81917012
120 Linear Feature 11
111  40.65219549 -073.81962847 51
115  40.65225596 -073.81958008
120 Linear Feature 11
111  40.65239311 -073.81935232 51
115  40.65245359 -073.81930393
120 Linear Feature 11
111  40.65253134 -073.81965267 51
115  40.65259182 -073.81960427
120 Linear Feature 10
111  40.65237799 -073.82002988 51
115  40.65243847 -073.81998718
120 Linear Feature 9
111  40.65293853 -073.82014759 51
115  40.65287482 -073.82011628
120 Linear Feature 8
111  40.65274630 -073.81967074 51
115  40.65278194 -073.81974761
120 Linear Feature 7
111  40.65263939 -073.81981166 51
115  40.65265127 -073.81971202
120 Linear Feature 6
111  40.65379789 -073.82253249 51
115  40.65381753 -073.82244661
120 Linear Feature 5
111  40.65351229 -073.82236426 51
115  40.65355513 -073.82229368
120 Linear Feature 4
111  40.65326506 -073.82199016 51
115  40.65332486 -073.82194663
120 Linear Feature 3
111  40.65255893 -073.82042540 51
115  40.65261707 -073.82038312
120 Linear Feature 3
111  40.65271705 -073.82076928 51
115  40.65277518 -073.82072699
120 Linear Feature 3
111  40.65284670 -073.82106105 51
115  40.65290483 -073.82101877
120 Linear Feature 3
111  40.65292259 -073.82052544 51
115  40.65298073 -073.82048316
120 Linear Feature 3
111  40.65308387 -073.82088390 51
115  40.65314200 -073.82084162
120 Linear Feature 3
111  40.65324356 -073.82123194 51
115  40.65330170 -073.82118966
120 Linear Feature 3
111  40.65300883 -073.82142252 51
115  40.65306697 -073.82138024
120 Linear Feature 3
111  40.65312040 -073.82168604 51
115  40.65318210 -073.82163434
120 Linear Feature 3
111  40.65346669 -073.82172133 51
115  40.65352840 -073.82166964
120 Linear Feature 2
111  40.65365189 -073.82206395 51
115  40.65370406 -073.82198829
120 Linear Feature 1
111  40.65383451 -073.82217399 51
115  40.65385190 -073.82208458
120 Linear Feature 7
111  40.63255345 -073.78357660 51
115  40.63251656 -073.78349775
120 Linear Feature 6
111  40.63265592 -073.78352475 51
115  40.63263133 -073.78342969
120 Linear Feature 5
111  40.63275921 -073.78352043 51
115  40.63276495 -073.78342321
120 Linear Feature 4
111  40.63286415 -073.78354852 51
115  40.63288956 -073.78346426
120 Linear Feature 3
111  40.63295514 -073.78362737 51
115  40.63299859 -073.78355716
120 Linear Feature 2
111  40.63308303 -073.78368571 51
115  40.63301990 -073.78373648
120 Linear Feature 1
111  40.63266166 -073.78275239 51
115  40.63259690 -073.78280532
120 Linear Feature 205
111  40.65006422 -073.77732467 51
115  40.65007444 -073.77722796
120 Linear Feature 204
111  40.64995476 -073.77728266 51
115  40.64998242 -073.77719467
120 Linear Feature 203
111  40.64985973 -073.77722003 51
115  40.64990183 -073.77714314
120 Linear Feature 202
111  40.64977674 -073.77712650 51
115  40.64982786 -073.77705991
120 Linear Feature 201
111  40.64977487 -073.77696568 51
115  40.64971125 -073.77701351
120 Linear Feature 200
111  40.64968640 -073.77677308 51
115  40.64962477 -073.77682352
120 Linear Feature 199
111  40.64960091 -073.77657916 51
115  40.64953778 -073.77662895
120 Linear Feature 198
111  40.64951343 -073.77638853 51
115  40.64944832 -073.77643504
120 Linear Feature 197
111  40.64942466 -073.77619497 51
115  40.64936242 -073.77624405
120 Linear Feature 196
111  40.64932948 -073.77600589 51
115  40.64927577 -073.77605115
120 Linear Feature 195
111  40.64929250 -073.77588867 51
115  40.64923438 -073.77591536
120 Linear Feature 194
111  40.64927929 -073.77577261 51
115  40.64921325 -073.77578537
120 Linear Feature 193
111  40.64928017 -073.77564146 51
115  40.64920972 -073.77563566
120 Linear Feature 192
111  40.64930482 -073.77552424 51
115  40.64924142 -073.77549407
120 Linear Feature 191
111  40.64934445 -073.77547202 51
115  40.64931363 -073.77540122
120 Linear Feature 190
111  40.64940256 -073.77545461 51
115  40.64940961 -073.77535944
120 Linear Feature 189
111  40.64948710 -073.77548363 51
115  40.64951616 -073.77539310
120 Linear Feature 188
111  40.64957515 -073.77553701 51
115  40.64961390 -073.77545925
120 Linear Feature 187
111  40.64964647 -073.77561477 51
115  40.64969931 -073.77554862
120 Linear Feature 186
111  40.64970459 -073.77570762 51
115  40.64976799 -073.77566235
120 Linear Feature 185
111  40.64981378 -073.77595366 51
115  40.64987718 -073.77590376
120 Linear Feature 184
111  40.64992297 -073.77619158 51
115  40.64998461 -073.77614284
120 Linear Feature 183
111  40.65003303 -073.77643298 51
115  40.65009379 -073.77638308
120 Linear Feature 182
111  40.65014046 -073.77668483 51
115  40.65020386 -073.77662680
120 Linear Feature 181
111  40.65019241 -073.77681946 51
115  40.65025845 -073.77679741
120 Linear Feature 180
111  40.65020386 -073.77697962 51
115  40.65027254 -073.77697614
120 Linear Feature 179
111  40.65018097 -073.77712121 51
115  40.65024789 -073.77715371
120 Linear Feature 178
111  40.65013078 -073.77721174 51
115  40.65017216 -073.77729414
120 Linear Feature 177
111  40.65078767 -073.77920421 51
115  40.65072873 -073.77924855
120 Linear Feature 176
111  40.65070002 -073.77900467 51
115  40.65063914 -073.77905053
120 Linear Feature 175
111  40.65060856 -073.77880498 51
115  40.65054936 -073.77885157
120 Linear Feature 174
111  40.65051990 -073.77860566 51
115  40.65046042 -073.77865447
120 Linear Feature 173
111  40.65042899 -073.77841188 51
115  40.65037063 -073.77845441
120 Linear Feature 172
111  40.65034005 -073.77821182 51
115  40.65028057 -073.77825619
120 Linear Feature 171
111  40.65029965 -073.77809274 51
115  40.65023512 -073.77812491
120 Linear Feature 169
111  40.65027954 -073.77798671 51
115  40.65021259 -073.77799158
120 Linear Feature 168
111  40.65028406 -073.77785027 51
115  40.65021218 -073.77784323
120 Linear Feature 167
111  40.65030707 -073.77774145 51
115  40.65023805 -073.77770409
120 Linear Feature 166
111  40.65034979 -073.77768514 51
115  40.65030789 -073.77759959
120 Linear Feature 165
111  40.65040360 -073.77766727 51
115  40.65041305 -073.77757414
120 Linear Feature 164
111  40.65049397 -073.77769651 51
115  40.65052108 -073.77760555
120 Linear Feature 163
111  40.65057678 -073.77775010 51
115  40.65061989 -073.77766463
120 Linear Feature 162
111  40.65064977 -073.77782751 51
115  40.65070239 -073.77775770
120 Linear Feature 161
111  40.65070239 -073.77792506 51
115  40.65076893 -073.77787002
120 Linear Feature 160
111  40.65081238 -073.77816266 51
115  40.65087824 -073.77810807
120 Linear Feature 159
111  40.65092136 -073.77839847 51
115  40.65098620 -073.77834612
120 Linear Feature 158
111  40.65103254 -073.77863337 51
115  40.65109268 -073.77858358
120 Linear Feature 157
111  40.65113515 -073.77887636 51
115  40.65120203 -073.77882276
120 Linear Feature 156
111  40.65124450 -073.77910983 51
115  40.65130776 -073.77905682
120 Linear Feature 155
111  40.65128347 -073.77922412 51
115  40.65135182 -073.77918953
120 Linear Feature 154
111  40.65130097 -073.77934303 51
115  40.65137478 -073.77933005
120 Linear Feature 153
111  40.65129659 -073.77946698 51
115  40.65137314 -073.77947635
120 Linear Feature 152
111  40.65127801 -073.77958372 51
115  40.65134143 -073.77961903
120 Linear Feature 151
111  40.65123536 -073.77964354 51
115  40.65127527 -073.77972641
120 Linear Feature 150
111  40.65117740 -073.77966516 51
115  40.65117139 -073.77975091
120 Linear Feature 149
111  40.65108774 -073.77963273 51
115  40.65106040 -073.77972137
120 Linear Feature 148
111  40.65099315 -073.77956787 51
115  40.65096144 -073.77965651
120 Linear Feature 147
111  40.65092809 -073.77948860 51
115  40.65087997 -073.77955994
120 Linear Feature 146
111  40.65087286 -073.77939708 51
115  40.65081819 -073.77944608
120 Linear Feature 145
111  40.64882287 -073.77621360 51
115  40.64882618 -073.77611333
120 Linear Feature 144
111  40.64891284 -073.77623802 51
115  40.64893930 -073.77614298
120 Linear Feature 143
111  40.64900877 -073.77628772 51
115  40.64904648 -073.77621273
120 Linear Feature 142
111  40.64913711 -073.77647258 51
115  40.64920393 -073.77642200
120 Linear Feature 141
111  40.64923701 -073.77668882 51
115  40.64930184 -073.77664174
120 Linear Feature 140
111  40.64933757 -073.77690943 51
115  40.64940174 -073.77686321
120 Linear Feature 139
111  40.64943746 -073.77712916 51
115  40.64950296 -073.77708731
120 Linear Feature 138
111  40.64948907 -073.77726693 51
115  40.64956118 -073.77724949
120 Linear Feature 137
111  40.64950031 -073.77744045 51
115  40.64957044 -073.77744655
120 Linear Feature 136
111  40.64947385 -073.77759740 51
115  40.64953869 -073.77763926
120 Linear Feature 135
111  40.64985124 -073.77406237 51
115  40.64992203 -073.77408504
120 Linear Feature 134
111  40.64987770 -073.77389582 51
115  40.64995180 -073.77390541
120 Linear Feature 133
111  40.64988101 -073.77373625 51
115  40.64996106 -073.77372840
120 Linear Feature 132
111  40.64986646 -073.77357581 51
115  40.64993857 -073.77354878
120 Linear Feature 131
111  40.65020739 -073.77476961 51
115  40.65023063 -073.77467513
120 Linear Feature 130
111  40.65033331 -073.77482450 51
115  40.65036236 -073.77473514
120 Linear Feature 129
111  40.65043210 -073.77488961 51
115  40.65047569 -073.77481557
120 Linear Feature 128
111  40.65053187 -073.77499557 51
115  40.65058321 -073.77493557
120 Linear Feature 127
111  40.64997454 -073.77540586 51
115  40.64991433 -073.77545643
120 Linear Feature 126
111  40.65006944 -073.77563350 51
115  40.65001397 -073.77567993
120 Linear Feature 125
111  40.65017599 -073.77585866 51
115  40.65011787 -073.77590624
120 Linear Feature 124
111  40.65027658 -073.77608398 51
115  40.65021968 -073.77613194
120 Linear Feature 123
111  40.65038243 -073.77631069 51
115  40.65032024 -073.77635604
120 Linear Feature 122
111  40.65048497 -073.77653566 51
115  40.65042543 -073.77658449
120 Linear Feature 121
111  40.65058619 -073.77676412 51
115  40.65052599 -073.77680946
120 Linear Feature 120
111  40.65068807 -073.77699171 51
115  40.65062853 -073.77703705
120 Linear Feature 119
111  40.65079194 -073.77721493 51
115  40.65073174 -073.77726551
120 Linear Feature 118
111  40.65089580 -073.77744252 51
115  40.65083428 -073.77749222
120 Linear Feature 117
111  40.65099769 -073.77766923 51
115  40.65093616 -073.77771632
120 Linear Feature 116
111  40.65110221 -073.77789159 51
115  40.65103738 -073.77794304
120 Linear Feature 115
111  40.65120013 -073.77812441 51
115  40.65114058 -073.77816713
120 Linear Feature 114
111  40.65130598 -073.77834764 51
115  40.65124445 -073.77839559
120 Linear Feature 113
111  40.65140852 -073.77857086 51
115  40.65134633 -073.77862318
120 Linear Feature 112
111  40.65151106 -073.77880107 51
115  40.65144821 -073.77884641
120 Linear Feature 111
111  40.65161427 -073.77902691 51
115  40.65155076 -073.77907138
120 Linear Feature 110
111  40.65167513 -073.77912894 51
115  40.65163345 -073.77920305
120 Linear Feature 109
111  40.65176312 -073.77918997 51
115  40.65174724 -073.77928066
120 Linear Feature 108
111  40.65192785 -073.77911149 51
115  40.65196820 -073.77917777
120 Linear Feature 107
111  40.65196291 -073.77897982 51
115  40.65202973 -073.77901906
120 Linear Feature 106
111  40.65200658 -073.77881327 51
115  40.65207472 -073.77884379
120 Linear Feature 105
111  40.65203039 -073.77864759 51
115  40.65210449 -073.77865893
120 Linear Feature 104
111  40.65203965 -073.77846796 51
115  40.65211441 -073.77846971
120 Linear Feature 103
111  40.64984732 -073.77828058 51
115  40.64987180 -073.77819339
120 Linear Feature 102
111  40.64993002 -073.77833552 51
115  40.64996839 -073.77825181
120 Linear Feature 101
111  40.65000080 -073.77840353 51
115  40.65005637 -073.77834511
120 Linear Feature 100
111  40.65006564 -073.77851166 51
115  40.65012518 -073.77846195
120 Linear Feature 99
111  40.65016686 -073.77873052 51
115  40.65022640 -073.77868169
120 Linear Feature 98
111  40.65025881 -073.77894415 51
115  40.65032299 -073.77889707
120 Linear Feature 97
111  40.65035805 -073.77916040 51
115  40.65042090 -073.77911157
120 Linear Feature 96
111  40.65045861 -073.77938014 51
115  40.65051947 -073.77933044
120 Linear Feature 95
111  40.65055649 -073.77959686 51
115  40.65061689 -073.77954315
120 Linear Feature 94
111  40.65060234 -073.77971388 51
115  40.65066492 -073.77968127
120 Linear Feature 93
111  40.65061908 -073.77983666 51
115  40.65068676 -073.77983282
120 Linear Feature 92
111  40.65057905 -073.78008796 51
115  40.65064600 -073.78012729
120 Linear Feature 91
111  40.65086606 -073.78071918 51
115  40.65087294 -073.78062682
120 Linear Feature 90
111  40.65097049 -073.78074728 51
115  40.65099947 -073.78065792
120 Linear Feature 89
111  40.65106617 -073.78081574 51
115  40.65111155 -073.78073143
120 Linear Feature 88
111  40.65113506 -073.78089429 51
115  40.65119630 -073.78084673
120 Linear Feature 87
111  40.65115639 -073.78100816 51
115  40.65123074 -073.78099663
120 Linear Feature 86
111  40.65115803 -073.78114868 51
115  40.65122965 -073.78115877
120 Linear Feature 85
111  40.65112905 -073.78128200 51
