I
1050 Generated by WorldEditor 2.1.0r1

1    147 1 0 EPOK Oksywie
1302 city Gedyna
111  54.58781720  018.51461644
111  54.58782225  018.51460007
111  54.58773713  018.51452744
111  54.58771725  018.51453538
111  54.58769578  018.51451742
113  54.58762751  018.51446032
111  54.58778931  018.52347116
112  54.58786004  018.52340402  54.58790601  018.52341013
111  54.58786004  018.52340402
111  54.58844708  018.52392684
111  54.58851191  018.52409569
111  54.58852993  018.52412148
111  54.58864087  018.52422013
111  54.58864762  018.52419762
111  54.58870500  018.52400405
111  54.58871056  018.52398504
111  54.58869816  018.52397364
111  54.58872410  018.52388413
112  54.58900701  018.52410587  54.58912961  018.52450257
111  54.58900701  018.52410587
111  54.58904120  018.52422386
112  54.58917912  018.52438254  54.58928521  018.52442933
111  54.58917912  018.52438254
111  54.58991351  018.52471009
112  54.58991351  018.52471009  54.59010801  018.52480164
111  54.59015045  018.52492370
111  54.59023414  018.52523903
112  54.59023060  018.52574764  54.59016223  018.52600397
111  54.59023060  018.52574764
111  54.59007972  018.52634779
112  54.59001135  018.52680146  54.58998424  018.52701914
111  54.59001135  018.52680146
111  54.58989936  018.52774338
112  54.58983689  018.52794886  54.58979681  018.52800582
111  54.58983689  018.52794886
111  54.58818774  018.53030868
111  54.58792016  018.53031681
111  54.58791898  018.53028427
111  54.58790837  018.53027816
111  54.58781954  018.52519959
111  54.58783212  018.52519449
111  54.58791146  018.52542344
111  54.58791196  018.52555897
111  54.58791213  018.52557754
111  54.58797463  018.52574874
111  54.58798637  018.52573634
111  54.58809288  018.52562023
111  54.58803512  018.52546505
111  54.58802647  018.52545959
111  54.58802386  018.52545282
111  54.58800619  018.52540679
111  54.58795475  018.52533889
111  54.58781509  018.52494529
111  54.58780380  018.52429939
111  54.58782110  018.52428859
111  54.58786553  018.52435324
111  54.58796155  018.52449497
111  54.58796359  018.52449082
111  54.58804180  018.52432035
111  54.58804756  018.52430870
111  54.58798199  018.52421568
111  54.58796968  018.52421419
111  54.58794473  018.52418474
111  54.58785638  018.52408048
111  54.58783623  018.52404516
113  54.58779831  018.52398578
110 1 0.00 153.0000 New Taxiway 53
111  54.57631869  018.51073288
111  54.57620022  018.51082964
111  54.57624020  018.51097289
111  54.57621429  018.51099405
111  54.57610624  018.51108369
111  54.57612039  018.51115690
112  54.57612039  018.51115690  54.57612982  018.51119758
111  54.57611567  018.51120978
111  54.57609328  018.51123418
111  54.57610153  018.51127282
111  54.57613336  018.51125859
113  54.57628542  018.51113656
110 1 0.00 153.0000 New Taxiway 54
111  54.57632066  018.50968703
111  54.57636487  018.50966161
111  54.57635654  018.50960965
111  54.57631253  018.50941605
111  54.57628306  018.50943232
112  54.57628306  018.50943232  54.57624888  018.50945062
112  54.57623945  018.50933266  54.57625359  018.50927369
111  54.57623945  018.50933266
111  54.57626302  018.50923911
111  54.57633611  018.50919641
111  54.57632786  018.50914353
111  54.57588581  018.50937334
112  54.57588581  018.50937334  54.57561586  018.50906422
112  54.57543787  018.50970687  54.57550034  018.51007293
111  54.57543787  018.50970687
111  54.57553924  018.51031901
112  54.57553924  018.51031901  54.57560408  018.51071965
111  54.57550741  018.51104097
111  54.57523158  018.51183411
111  54.57527429  018.51188039
111  54.57554396  018.51113045
112  54.57560290  018.51037189  54.57554631  018.51002819
111  54.57560290  018.51037189
111  54.57558757  018.51026410
112  54.57558757  018.51026410  54.57557814  018.51020106
112  54.57566066  018.51016242  54.57569720  018.51018275
111  54.57566066  018.51016242
111  54.57576324  018.51023973
111  54.57580919  018.51004040
111  54.57578758  018.51002529
111  54.57567363  018.50994481
111  54.57565123  018.51003836
112  54.57565123  018.51003836  54.57563119  018.51011157
111  54.57555575  018.51005667
111  54.57554160  018.50999566
111  54.57558757  018.50976585
111  54.57556518  018.50974755
111  54.57553924  018.50988380
112  54.57553924  018.50988380  54.57553335  018.50990414
111  54.57552274  018.50986957
111  54.57549327  018.50972314
112  54.57549327  018.50972314  54.57546262  018.50955638
112  54.57562883  018.50934081  54.57574907  018.50933268
111  54.57562883  018.50934081
112  54.57562883  018.50934081  54.57564887  018.50934284
111  54.57564298  018.50941809
111  54.57562529  018.50950961
111  54.57564533  018.50951977
111  54.57566891  018.50941199
112  54.57570310  018.50934894  54.57571842  018.50935505
111  54.57570310  018.50934894
112  54.57570310  018.50934894  54.57575850  018.50936725
111  54.57579151  018.50940589
111  54.57577736  018.50950147
111  54.57589576  018.50958352
111  54.57590804  018.50953339
111  54.57592342  018.50955660
111  54.57588689  018.50971688
111  54.57600839  018.50980374
111  54.57594829  018.50941402
111  54.57613454  018.50930826
111  54.57617697  018.50930622
112  54.57620762  018.50940994  54.57620762  018.50941401
114  54.57623945  018.50963975  54.57625242  018.50969873
110 1 0.00 153.0000 New Taxiway 52
111  54.57661638  018.50945826
111  54.57664871  018.50943942
111  54.57664999  018.50944826
111  54.57662565  018.50949911
111  54.57653658  018.50955107
111  54.57657823  018.50973346
111  54.57668084  018.50947853
112  54.57668084  018.50947853  54.57673209  018.50933423
112  54.57656712  018.50902870  54.57648035  018.50905579
111  54.57656712  018.50902870
111  54.57646855  018.50906979
111  54.57647781  018.50910353
111  54.57655228  018.50907380
112  54.57655228  018.50907380  54.57658587  018.50906155
111  54.57661597  018.50910596
111  54.57664929  018.50918746
111  54.57663269  018.50921808
113  54.57657804  018.50925428
110 1 0.00 153.0000 New Taxiway 52
111  54.57609801  018.51056226
111  54.57607665  018.51048150
111  54.57606516  018.51047310
111  54.57599797  018.51042836
112  54.57599797  018.51042836  54.57592134  018.51037345
112  54.57585516  018.51067085  54.57586695  018.51074813
111  54.57585516  018.51067085
111  54.57588581  018.51083761
111  54.57590467  018.51081931
111  54.57588227  018.51069322
112  54.57588227  018.51069322  54.57587284  018.51063627
111  54.57589642  018.51058136
111  54.57594121  018.51051832
111  54.57596007  018.51054476
113  54.57598483  018.51063627
110 1 0.00 153.0000 New Taxiway 51
111  54.57586094  018.51333033
111  54.57584785  018.51331018
111  54.57553547  018.51275905
111  54.57530325  018.51314749
111  54.57532434  018.51318554
112  54.57531888  018.51330260  54.57529176  018.51335141
111  54.57531888  018.51330260
111  54.57535679  018.51337098
112  54.57535679  018.51337098  54.57538744  018.51333031
111  54.57543033  018.51337669
111  54.57545885  018.51342813
111  54.57565099  018.51312105
111  54.57574765  018.51330001
111  54.57519833  018.51419890
111  54.57516061  018.51413992
111  54.57512525  018.51420093
111  54.57509578  018.51415212
111  54.57507220  018.51418669
111  54.57516533  018.51434939
111  54.57524077  018.51421923
111  54.57527849  018.51429244
112  54.57527849  018.51429244  54.57535393  018.51443683
111  54.57527947  018.51460304
111  54.57577744  018.51378672
111  54.57573473  018.51370842
111  54.57573900  018.51368816
111  54.57582186  018.51354920
113  54.57582762  018.51338671
110 1 0.00 153.0000 New Taxiway 45
111  54.57648872  018.51112720
112  54.57637598  018.51119660  54.57628992  018.51120270
111  54.57637598  018.51119660
111  54.57628992  018.51120474
112  54.57628992  018.51120474  54.57622797  018.51121005
111  54.57619090  018.51126371
111  54.57589149  018.51169486
111  54.57570288  018.51184332
111  54.57567342  018.51196339
111  54.57555317  018.51245343
111  54.57570288  018.51264460
111  54.57582665  018.51303304
111  54.57591271  018.51321200
112  54.57591271  018.51321200  54.57593118  018.51325375
111  54.57590819  018.51331191
111  54.57592053  018.51330049
111  54.57598332  018.51323969
111  54.57599741  018.51321537
111  54.57602236  018.51310932
111  54.57601582  018.51304890
112  54.57595986  018.51308185  54.57592260  018.51308360
112  54.57586673  018.51287034  54.57589620  018.51273002
111  54.57586673  018.51287034
111  54.57594336  018.51254698
112  54.57594336  018.51254698  54.57597463  018.51242824
111  54.57604711  018.51244614
111  54.57606896  018.51234669
112  54.57598933  018.51234971  54.57595112  018.51235734
111  54.57591506  018.51247987
111  54.57590446  018.51252258
111  54.57588088  018.51250834
111  54.57593232  018.51228691
111  54.57600230  018.51198568
111  54.57585377  018.51188603
112  54.57585377  018.51188603  54.57586556  018.51184129
111  54.57590092  018.51179654
111  54.57622273  018.51133286
112  54.57622273  018.51133286  54.57628671  018.51124665
112  54.57639575  018.51152235  54.57638986  018.51170335
113  54.57639575  018.51152235
111  54.57597754  018.51200506
111  54.57591310  018.51226882
111  54.57585229  018.51251773
111  54.57587603  018.51253467
111  54.57586721  018.51257462
111  54.57583265  018.51273098
111  54.57581054  018.51271827
111  54.57577371  018.51261235
111  54.57579303  018.51253017
111  54.57586218  018.51223612
113  54.57592515  018.51196834
111  54.57583592  018.51280301
112  54.57583592  018.51280301  54.57583265  018.51281572
112  54.57581546  018.51281290  54.57581300  018.51280019
111  54.57581546  018.51281290
111  54.57579663  018.51274652
111  54.57579663  018.51273805
113  54.57584493  018.51276912
111  54.57575406  018.51261235
111  54.57574178  018.51256433
112  54.57573523  018.51240616  54.57575406  018.51231294
111  54.57573523  018.51240616
111  54.57584493  018.51191468
113  54.57591287  018.51195704
110 1 0.00 153.0000 New Taxiway 43
111  54.58930077  018.51017888
112  54.58920231  018.51007079  54.58918070  018.50996399
111  54.58920231  018.51007079
111  54.58913650  018.51007418
112  54.58913650  018.51007418  54.58910604  018.51018438
113  54.58903598  018.51019516
110 1 0.00 153.0000 New Taxiway 42
111  54.58857853  018.51011148
112  54.58857853  018.51011148  54.58855299  018.51018777
111  54.58849503  018.51019625
111  54.58849503  018.51022846
111  54.58876416  018.51021187
112  54.58866792  018.51010809  54.58864140  018.51001824
113  54.58866792  018.51010809
110 1 0.00 153.0000 New Taxiway 41
111  54.58831563  018.51033036
112  54.58838305  018.51040307  54.58838501  018.51046749
111  54.58838305  018.51040307
111  54.58838992  018.51056582
111  54.58833295  018.51057090
111  54.58833313  018.51060249
111  54.58844035  018.51059566
111  54.58843233  018.51040697
111  54.58843662  018.51037729
111  54.58844864  018.51034391
113  54.58847148  018.51032099
110 1 0.00 153.0000 New Taxiway 36
111  54.58251529  018.51698646
111  54.58246651  018.51693022
111  54.58243431  018.51691634
111  54.58240504  018.51691756
111  54.58239922  018.51691392
111  54.58234862  018.51696468
111  54.58234612  018.51697895
111  54.58232993  018.51699934
111  54.58229759  018.51706067
111  54.58227131  018.51718283
111  54.58226684  018.51725413
111  54.58226938  018.51731966
111  54.58228309  018.51741227
111  54.58229861  018.51746149
111  54.58227913  018.51747407
111  54.58219667  018.51754819
111  54.58220792  018.51757777
111  54.58230260  018.51747336
111  54.58235581  018.51761684
111  54.58238949  018.51767788
111  54.58242675  018.51773064
111  54.58245651  018.51775262
111  54.58249678  018.51777013
111  54.58254897  018.51778079
111  54.58259806  018.51776676
111  54.58264722  018.51772962
111  54.58267565  018.51769630
111  54.58269734  018.51764746
111  54.58270907  018.51757895
111  54.58270692  018.51751917
113  54.58269304  018.51746304
110 1 0.00 153.0000 New Taxiway 35
111  54.57338057  018.51760580
111  54.57320758  018.51789097
111  54.57320478  018.51800400
113  54.57343252  018.51763067
110 1 0.00 153.0000 New Taxiway 34
111  54.57331522  018.51756999
111  54.57318871  018.51776052
111  54.57320220  018.51782332
113  54.57334674  018.51759386
110 1 0.00 153.0000 New Taxiway 33
111  54.57378336  018.51696595
111  54.57380574  018.51701886
111  54.57390984  018.51684821
113  54.57388716  018.51680281
110 1 0.00 153.0000 New Taxiway 32
111  54.57382642  018.51670200
111  54.57372339  018.51688504
111  54.57375492  018.51692086
113  54.57385641  018.51675108
110 1 0.00 153.0000 New Taxiway 31
111  54.57467621  018.51538641
111  54.57463687  018.51533411
111  54.57424628  018.51597476
113  54.57427383  018.51604410
110 1 0.00 153.0000 New Taxiway 30
111  54.57473717  018.51549200
111  54.57470760  018.51543726
111  54.57428472  018.51613253
113  54.57429160  018.51622240
110 1 0.00 153.0000 New Taxiway 29
111  54.57230253  018.51969479
111  54.57226024  018.51978631
111  54.57223564  018.51987119
111  54.57398615  018.51700538
111  54.57405203  018.51702037
111  54.57409532  018.51694949
111  54.57408353  018.51684596
111  54.57411025  018.51680222
111  54.57417378  018.51680961
111  54.57421753  018.51673798
111  54.57420564  018.51664606
111  54.57574431  018.51412707
112  54.57613116  018.51421669  54.57627817  018.51447794
111  54.57613116  018.51421669
111  54.57821133  018.51795621
111  54.57823478  018.51805006
111  54.57826991  018.51824989
111  54.57828793  018.51826475
111  54.57827768  018.51817521
111  54.57824757  018.51801603
111  54.57823091  018.51794970
111  54.57755783  018.51673714
111  54.57614216  018.51418682
111  54.57605438  018.51409286
111  54.57600825  018.51406191
111  54.57597493  018.51404865
111  54.57595443  018.51404202
111  54.57588715  018.51403649
111  54.57581796  018.51405307
111  54.57573210  018.51409286
113  54.57572698  018.51408513
110 1 0.00 153.0000 New Taxiway 28
111  54.57485002  018.52415410
111  54.57481946  018.52418046
111  54.57440500  018.52417403
111  54.57437692  018.52416868
111  54.57441055  018.52421729
111  54.57444689  018.52425357
111  54.57449456  018.52428938
111  54.57454377  018.52432254
111  54.57458913  018.52433978
111  54.57465525  018.52435172
111  54.57473675  018.52434642
111  54.57478750  018.52432785
111  54.57483978  018.52429734
111  54.57487822  018.52426948
111  54.57491436  018.52422439
111  54.57492435  018.52424030
111  54.57820848  018.51884622
111  54.57820015  018.51882743
111  54.57824757  018.51868372
111  54.57826743  018.51860966
113  54.57828665  018.51849358
110 1 0.00 153.0000 New Taxiway 26
111  54.57131006  018.53018195
111  54.57125435  018.53027530
111  54.57162474  018.53094371
113  54.57168045  018.53085036
110 1 0.00 153.0000 New Taxiway 25
111  54.57482400  018.52583499
111  54.57477402  018.52586550
111  54.57473019  018.52589733
111  54.57468867  018.52593845
111  54.57467868  018.52591988
111  54.57201223  018.53029999
111  54.57201962  018.53031431
111  54.57199901  018.53038036
111  54.57196749  018.53049045
113  54.57195961  018.53055163
110 1 0.00 153.0000 New Taxiway 24
111  54.57879890  018.51936305
111  54.57873868  018.51937963
111  54.57870344  018.51940285
111  54.57866884  018.51942717
111  54.57862241  018.51947730
111  54.57861310  018.51946254
111  54.57525538  018.52497073
111  54.57526461  018.52498797
111  54.57524692  018.52505164
111  54.57522770  018.52512061
111  54.57521309  018.52519622
111  54.57520002  018.52528907
111  54.57518849  018.52540845
111  54.57519387  018.52551457
111  54.57520387  018.52561140
111  54.57521924  018.52569497
111  54.57523847  018.52576792
111  54.57526076  018.52583424
111  54.57528767  018.52589791
111  54.57530997  018.52594567
111  54.57534072  018.52599740
111  54.57537532  018.52604648
111  54.57541761  018.52608362
111  54.57546451  018.52611280
111  54.57551679  018.52613668
111  54.57557369  018.52614331
111  54.57564750  018.52613137
111  54.57569517  018.52610617
111  54.57575111  018.52607579
111  54.57556489  018.52610325
111  54.57540413  018.52606206
111  54.57532773  018.52592477
111  54.57525133  018.52547994
113  54.57532773  018.52507904
110 1 0.00 153.0000 New Taxiway 23
111  54.57919307  018.51849249
111  54.57920204  018.51851128
111  54.57917898  018.51857872
111  54.57915912  018.51867268
111  54.57914438  018.51873790
111  54.57913925  018.51880092
111  54.58653300  018.50666583
111  54.58646456  018.50668690
111  54.58636397  018.50674683
113  54.58635659  018.50673250
110 1 0.00 153.0000 New Taxiway 22
111  54.57913605  018.51885509
111  54.57913092  018.51893579
111  54.57913605  018.51903528
111  54.57914630  018.51912151
111  54.57915912  018.51920331
111  54.57917706  018.51927075
111  54.57920140  018.51934371
111  54.57922767  018.51941004
111  54.57925650  018.51946531
111  54.57933211  018.51955044
111  54.57937568  018.51958471 102
111  54.57926955  018.51941940 102
111  54.57919876  018.51927856 102
111  54.57916825  018.51920304 102
113  54.57914462  018.51903139 102
110 1 0.00 153.0000 New Taxiway 21
111  54.57922661  018.51980948 102
111  54.57925048  018.52010927
111  54.57919615  018.52042321
111  54.57922370  018.52035246
111  54.57924869  018.52027397
111  54.57926919  018.52018000
111  54.57927880  018.52006724
111  54.57927880  018.51996001
111  54.57926919  018.51986604
111  54.57925446  018.51978866
111  54.57923331  018.51971570
111  54.57920576  018.51964163
111  54.57918270  018.51959520
111  54.57914617  018.51953993
111  54.57911158  018.51949129
111  54.57907441  018.51945370
111  54.57903405  018.51941501
111  54.57900042  018.51939521 102
113  54.57913751  018.51964629 102
130 Airport Boundary
111  54.59147831  018.50170090
111  54.59143963  018.50152827
111  54.59167302  018.50136025
111  54.59184372  018.50114619
111  54.59204910  018.50038433
111  54.59205977  018.49983883
111  54.59195441  018.49935087
111  54.59179838  018.49902403
111  54.58949520  018.49479365
111  54.58911912  018.49440239
111  54.58887106  018.49434025
111  54.58711334  018.49459802
111  54.58683461  018.49478443
111  54.58658656  018.49507671
111  54.58655055  018.49499847
111  54.58645987  018.49512504
111  54.58641719  018.49500307
111  54.58649454  018.49486499
111  54.58649187  018.49480515
111  54.58638118  018.49480746
111  54.58413535  018.49854482
111  54.58455011  018.49925131
111  54.58450343  018.49929503
111  54.57858346  018.50493965
111  54.57845410  018.50472336
111  54.57759524  018.50554479
111  54.57689108  018.50847380
111  54.57533608  018.50909271
111  54.57534541  018.50947924
111  54.57550678  018.51093793
111  54.57520138  018.51183523
111  54.57528273  018.51191575
111  54.57501600  018.51278544
111  54.57502934  018.51290968
111  54.57540009  018.51349406
111  54.57513203  018.51394271
111  54.57516537  018.51400713
111  54.57502000  018.51424181
111  54.57496533  018.51414748
111  54.57456924  018.51478938
111  54.57452123  018.51480779
111  54.57448655  018.51486531
111  54.57447322  018.51493893
111  54.57437145  018.51511346
111  54.57404113  018.51454031
111  54.57358215  018.51541494
111  54.57357639  018.51560709
111  54.57350149  018.51598146
111  54.57340163  018.51623987
111  54.57300218  018.51682626
111  54.57266035  018.51695216
111  54.57247599  018.51698198
111  54.57231659  018.51704161
111  54.57212071  018.51727351
111  54.57171934  018.51799571
111  54.57175391  018.51823423
111  54.57143896  018.51875433
111  54.57161564  018.51912205
111  54.57167517  018.51958915
111  54.57152154  018.51987074
111  54.57089411  018.52090335
111  54.57094412  018.52098962
111  54.57088670  018.52109346
111  54.57087744  018.52108387
111  54.57024287  018.52214461
111  54.57017565  018.52254490
111  54.57000762  018.52274918
111  54.56962833  018.52359667
111  54.56756228  018.52604519
111  54.56820242  018.52783945
111  54.56629480  018.53010019
111  54.56914823  018.53544426
111  54.57121588  018.53593011
111  54.57134551  018.53593287
111  54.57476316  018.53025976
111  54.57702435  018.53569449
111  54.57732025  018.53535097
111  54.57775977  018.53649848
111  54.57945106  018.53514157
111  54.57946259  018.53509187
111  54.57942610  018.53498253
111  54.57961622  018.53483342
111  54.57966423  018.53484999
111  54.57972568  018.53493945
111  54.57988700  018.53555906
111  54.58034214  018.53524428
111  54.58138301  018.53376971
111  54.58178711  018.53354367
111  54.58217870  018.53455142
111  54.58246741  018.53433956
111  54.58269970  018.53494079
111  54.58298519  018.53587206
111  54.58383961  018.53607984
111  54.58428689  018.53677230
111  54.58593839  018.53489234
111  54.58944781  018.53097381
111  54.58885404  018.52971441
111  54.58980645  018.52837430
111  54.59143915  018.52938797
111  54.59168140  018.52833993
111  54.59026440  018.52776151
111  54.59006197  018.52748088
111  54.59015157  018.52665620
111  54.59053320  018.52579714
111  54.59057938  018.52558241
111  54.59047706  018.52548696
111  54.59026689  018.52508129
111  54.58937090  018.52145902
111  54.58914966  018.52058090
111  54.58905840  018.52003685
111  54.58901692  018.51949280
111  54.58901416  018.51890102
111  54.58947321  018.51137973
111  54.58953129  018.51081181
111  54.58962255  018.51035365
111  54.58976358  018.50982391
111  54.59001247  018.50918917
111  54.59095548  018.50763332
111  54.59109928  018.50732308
111  54.59121542  018.50699377
111  54.59129285  018.50664536
111  54.59133987  018.50613946
111  54.59134816  018.50561924
111  54.59124308  018.50212087
111  54.59126244  018.50192996
113  54.59129009  018.50181065
120 Linear Feature 156
111  54.58670446  018.52123211 4
115  54.58670709  018.52140941
120 Linear Feature 155
111  54.58636913  018.51230544 4
115  54.58643585  018.51248733
120 Linear Feature 154
111  54.58678539  018.50754188 4
115  54.58687512  018.50753258
120 Linear Feature 153
111  54.57913751  018.51964629 4
115  54.57926955  018.51941940
120 Linear Feature 152
111  54.57525107  018.52605004 4
115  54.57530997  018.52594567
120 Linear Feature 151
111  54.57200181  018.53139504 4
115  54.57206661  018.53128513
120 Linear Feature 150
111  54.57397505  018.52344256 4
115  54.57390896  018.52355018
120 Linear Feature 149
111  54.57762238  018.51663611 4
115  54.57755783  018.51673714
120 Linear Feature 148
111  54.58686592  018.53046891 4
115  54.58687512  018.53077520
120 Linear Feature 167
111  54.58821330  018.51244232 5
115  54.58809260  018.51229173
120 Linear Feature 166
111  54.58891522  018.51239445 5
115  54.58880249  018.51222708
120 Linear Feature 165
111  54.58877045  018.51321739 5
115  54.58888567  018.51306587
120 Linear Feature 164
111  54.58806849  018.51338282 5
115  54.58822429  018.51324062
120 Linear Feature 163
111  54.58764995  018.51473355 5
115  54.58770548  018.51452794
120 Linear Feature 162
111  54.58769337  018.51597594 5
115  54.58778525  018.51580344
120 Linear Feature 161
111  54.58776465  018.51721901 5
115  54.58787430  018.51711386
120 Linear Feature 160
111  54.58778323  018.52245448 5
115  54.58784886  018.52224015
120 Linear Feature 159
111  54.58852993  018.52412148 5
115  54.58862027  018.52382408
120 Linear Feature 158
111  54.58786553  018.52435324 5
115  54.58794882  018.52418476
120 Linear Feature 157
111  54.58791196  018.52555897 5
115  54.58802386  018.52545282
120 Linear Feature 187
111  54.58590037  018.50686083 51
111  54.58627701  018.50624170
112  54.58627701  018.50624170  54.58646118  018.50592389 51
112  54.58680946  018.50654795  54.58681431  018.50694523
111  54.58680946  018.50654795 51
111  54.58681000  018.50657841 51
111  54.58681469  018.50684596 51
115  54.58682642  018.50751503
120 Linear Feature 187
111  54.58682727  018.50756106 51
111  54.58683104  018.50777644 51
111  54.58683973  018.50827198 51
111  54.58689798  018.51159540 51
111  54.58690034  018.51173340 51
112  54.58692613  018.51204862  54.58695278  018.51223262
111  54.58692613  018.51204862 51
115  54.58696819  018.51234604
120 B1 B2 B3 C
112  54.58689798  018.51159540  54.58689362  018.51184004 51
111  54.58676787  018.51197730 51
111  54.58656330  018.51220294 51
111  54.58642607  018.51235430 51
111  54.58470391  018.51425381 51
111  54.58459931  018.51436917 51
111  54.58431922  018.51467811 51
111  54.58421868  018.51478901 51
111  54.58393011  018.51510730 51
111  54.58383308  018.51521432 51
111  54.58354720  018.51552964 51
111  54.58344484  018.51564254 51
111  54.58315599  018.51596113 51
111  54.58306726  018.51605900 51
111  54.58277837  018.51637764 51
111  54.58267957  018.51648662 51
111  54.58187319  018.51737603 51
111  54.57981086  018.51965075 51
112  54.57968464  018.51979360  54.57959417  018.51988977 51
111  54.57947766  018.52007060 51
111  54.57933106  018.52031137 51
111  54.57574509  018.52620123 51
111  54.57538355  018.52679504 51
111  54.57353667  018.52982850 51
111  54.57298420  018.53073591 51
111  54.57286435  018.53093276 51
111  54.57251074  018.53151355
112  54.57251074  018.53151355  54.57240674  018.53167032 51
112  54.57208768  018.53143169  54.57203215  018.53132544
111  54.57208768  018.53143169 51
115  54.57204291  018.53135219
120 D
111  54.57676747  018.51017204 51
111  54.57668001  018.51054168 51
111  54.57663505  018.51073167 51
111  54.57658937  018.51092474 51
111  54.57652727  018.51118715 51
111  54.57612194  018.51290012 51
111  54.57610674  018.51296421 51
111  54.57598405  018.51348149
112  54.57598405  018.51348149  54.57594891  018.51363200 51
111  54.57586773  018.51375533 51
111  54.57582747  018.51382124 51
111  54.57578060  018.51389796 51
111  54.57565868  018.51409751 51
111  54.57551558  018.51433175 51
111  54.57541141  018.51450226 51
111  54.57481152  018.51548419 51
111  54.57472200  018.51563072 51
111  54.57463241  018.51577736 51
111  54.57452352  018.51595560 51
111  54.57448174  018.51602399 51
111  54.57444902  018.51607755 51
111  54.57433266  018.51626801 51
111  54.57340141  018.51779231 51
111  54.57331852  018.51792799 51
111  54.57329188  018.51797160 51
111  54.57219927  018.51976004
112  54.57219927  018.51976004  54.57204277  018.52001695 51
115  54.57224677  018.52044104
120 G
112  54.57187845  018.51984923  54.57193314  018.51988551 1
111  54.57199312  018.51998357 1
111  54.57204784  018.52008225 51
111  54.57222765  018.52040654 51
111  54.57224677  018.52044104 51
115  54.57393353  018.52348316
120 G
111  54.57394982  018.52351254 51
111  54.57444337  018.52440270 51
115  54.57462170  018.52472431
120 H
112  54.57598405  018.51348149  54.57594407  018.51367172 51
111  54.57603546  018.51389096 51
111  54.57616796  018.51412977 51
115  54.57758150  018.51667749
120 H
111  54.57759673  018.51670495 51
111  54.57828433  018.51794427 51
115  54.57850357  018.51833941
120 K L
111  54.58685705  018.53057337 51
111  54.58676821  018.53057660
112  54.58676821  018.53057660  54.58650331  018.53058722 51
111  54.58636579  018.53028466 51
111  54.58551200  018.52855302 51
111  54.58535270  018.52828711 51
111  54.58533259  018.52825354 51
111  54.58463385  018.52683499 51
111  54.58449922  018.52656168 51
111  54.58435870  018.52627641 51
111  54.58433706  018.52623248 51
111  54.58417671  018.52590695 51
111  54.58415207  018.52585692 51
111  54.58396473  018.52547660 51
111  54.58395048  018.52544806
112  54.58395048  018.52544806  54.58390947  018.52537021 51
111  54.58389819  018.52525875 51
111  54.58387010  018.52499196 51
111  54.58383469  018.52465567 51
111  54.58378314  018.52416600 51
111  54.58355267  018.52197693
112  54.58355267  018.52197693  54.58352350  018.52171662 51
112  54.58379566  018.52148156  54.58392039  018.52147578
111  54.58379566  018.52148156 51
115  54.58669412  018.52132765
120 Linear Feature 246
111  54.58671569  018.52132669 51
111  54.58691451  018.52131779 51
111  54.58697094  018.52131527
112  54.58697094  018.52131527  54.58709705  018.52131703 51
112  54.58720881  018.52168151  54.58721188  018.52181775
111  54.58720881  018.52168151 51
115  54.58722624  018.52261394
120 Linear Feature 245
112  54.58691451  018.52131779  54.58720979  018.52129479 51
112  54.58719138  018.52074201  54.58718933  018.52066062
111  54.58719138  018.52074201 51
115  54.58717702  018.51986797
120 Linear Feature 212
111  54.57497896  018.52544799 51
111  54.57514815  018.52575688 51
115  54.57527404  018.52598671
120 Linear Feature 210
111  54.57528917  018.52601433 51
111  54.57536777  018.52615783
112  54.57536777  018.52615783  54.57552949  018.52649037 51
115  54.57538355  018.52679504
120 Linear Feature 210
111  54.57921904  018.51952997 51
111  54.57931159  018.51969617
112  54.57931159  018.51969617  54.57945854  018.51999690 51
115  54.57933106  018.52031137
120 Linear Feature 196
111  54.57166329  018.51976874 1
111  54.57187845  018.51984923 1
111  54.57193383  018.51986994 1
111  54.57199312  018.51989212
112  54.57199312  018.51989212  54.57208736  018.51992841 1
115  54.57219927  018.51976004
120 Linear Feature 192
111  54.58688277  018.53057244 51
111  54.58697536  018.53056907
112  54.58697536  018.53056907  54.58738762  018.53055031 51
111  54.58736493  018.52990840 51
115  54.58733128  018.52798735
120 Linear Feature 191
111  54.58731420  018.52720390 51
115  54.58732127  018.52752277
120 Linear Feature 190
111  54.58708087  018.51376158 51
115  54.58708572  018.51406895
120 Linear Feature 194
111  54.58681000  018.50657841 51
112  54.58696588  018.50683132  54.58710643  018.50681669
111  54.58696588  018.50683132 51
111  54.58725304  018.50679578
112  54.58725304  018.50679578  54.58739443  018.50677739 51
111  54.58740263  018.50699232 51
111  54.58740964  018.50721619 51
115  54.58741055  018.50724533
120 Linear Feature 194
111  54.58681469  018.50684596 51
112  54.58696951  018.50706132  54.58711006  018.50704669
111  54.58696951  018.50706132 51
111  54.58725667  018.50702578
112  54.58725667  018.50702578  54.58738753  018.50700905 51
115  54.58740964  018.50721619
120 Linear Feature 207
111  54.57890908  018.51897329 51
111  54.57903947  018.51920746 51
115  54.57920361  018.51950225
120 Linear Feature 242
111  54.58476717  018.51519536 1
115  54.58472089  018.51524758
120 Linear Feature 241
111  54.58498556  018.51514496 1
111  54.58498264  018.51515410 1
115  54.58498869  018.51515378
120 Linear Feature 240
111  54.58502014  018.51511400 1
115  54.58498264  018.51515410
120 Linear Feature 240
