A
1050 Generated by WorldEditor 1.6.0r1

1    131 1 0 KFMH Cape Cod CGAS
111  41.65001585 -070.51186624 51 101
111  41.64992823 -070.51196123 51 101
112  41.64989476 -070.51207961  41.64988759 -070.51213560 51 101
111  41.64992345 -070.51221718 51 101
115  41.65030907 -070.51329928
120 Linear Feature 71
111  41.65080330 -070.51472758 51
112  41.65095443 -070.51466004  41.65101320 -070.51455339
111  41.65095443 -070.51466004
112  41.65095443 -070.51466004  41.65099029 -070.51456672 51
115  41.65096881 -070.51448015
120 Linear Feature 71
111  41.65096745 -070.51501463 51
112  41.65112210 -070.51495332  41.65118088 -070.51484667
111  41.65112210 -070.51495332
112  41.65112210 -070.51495332  41.65115796 -070.51486000 51
115  41.65113482 -070.51476788
120 Linear Feature 71
111  41.65113677 -070.51531291 51
112  41.65128729 -070.51524327  41.65134606 -070.51513662
111  41.65128729 -070.51524327
112  41.65128729 -070.51524327  41.65132315 -070.51514995 51
115  41.65129912 -070.51505520
120 Linear Feature 71
111  41.65130672 -070.51560241 51
112  41.65145580 -070.51553100  41.65151457 -070.51542435
111  41.65145580 -070.51553100
112  41.65145580 -070.51553100  41.65149166 -070.51543768 51
115  41.65146305 -070.51534101
120 Linear Feature 71
111  41.65148421 -070.51590357 51
112  41.65162846 -070.51582318  41.65168723 -070.51571653
111  41.65162846 -070.51582318
112  41.65162846 -070.51582318  41.65166432 -070.51572986 51
115  41.65163638 -070.51564286
120 Linear Feature 71
111  41.65164589 -070.51618631 51
112  41.65179033 -070.51610535  41.65184910 -070.51599870
111  41.65179033 -070.51610535
112  41.65179033 -070.51610535  41.65182619 -070.51601203 51
115  41.65180897 -070.51594343
120 Linear Feature 71
111  41.65181029 -070.51647594 51
112  41.65196216 -070.51639864  41.65202093 -070.51629199
111  41.65196216 -070.51639864
112  41.65196216 -070.51639864  41.65199802 -070.51630532 51
115  41.65197423 -070.51623124
120 Linear Feature 71
111  41.65197376 -070.51676218 51
112  41.65212552 -070.51669326  41.65218429 -070.51658661
111  41.65212552 -070.51669326
112  41.65212552 -070.51669326  41.65216138 -070.51659994 51
115  41.65214373 -070.51652938
120 Linear Feature 71
111  41.65214523 -070.51705941 51
112  41.65229685 -070.51700121  41.65235562 -070.51689456
111  41.65229685 -070.51700121
112  41.65229685 -070.51700121  41.65233271 -070.51690789 51
115  41.65230616 -070.51680930
120 Linear Feature 71
111  41.65230488 -070.51734152 51
112  41.65245921 -070.51728116  41.65251798 -070.51717451
111  41.65245921 -070.51728116
112  41.65245921 -070.51728116  41.65249507 -070.51718785 51
115  41.65247291 -070.51709969
120 Linear Feature 71
111  41.65248309 -070.51763810 51
112  41.65262258 -070.51757045  41.65267637 -070.51747580
111  41.65262258 -070.51757045
112  41.65262258 -070.51757045  41.65265843 -070.51747713 51
115  41.65264427 -070.51739811
120 Linear Feature 70
111  41.64975238 -070.51533097 51
112  41.64976711 -070.51516254  41.64981432 -070.51509322 51
111  41.64984022 -070.51507643 51
111  41.65017319 -070.51472662 51
112  41.65026168 -070.51469835  41.65031367 -070.51470209
111  41.65026168 -070.51469835
112  41.65026168 -070.51469835  41.65029933 -070.51469889 51
115  41.65034431 -070.51475516
120 Linear Feature 70
111  41.64994543 -070.51566176 51
112  41.64995110 -070.51548965  41.64999832 -070.51542033 51
111  41.65001924 -070.51540353 51
111  41.65035220 -070.51505372 51
112  41.65044069 -070.51502546  41.65049269 -070.51502919
111  41.65044069 -070.51502546
112  41.65044069 -070.51502546  41.65047834 -070.51502599 51
115  41.65052368 -070.51506752
120 Linear Feature 70
111  41.65003226 -070.51581604 51
112  41.65004912 -070.51563362  41.65009633 -070.51556430 51
111  41.65010171 -070.51556670 51
111  41.65045294 -070.51521689 51
112  41.65053562 -070.51518196  41.65058761 -070.51518569
111  41.65053562 -070.51518196
112  41.65053562 -070.51518196  41.65057327 -070.51518250 51
115  41.65064034 -070.51527066
120 Linear Feature 70
111  41.65011886 -070.51596671 51
112  41.65013518 -070.51579839  41.65018240 -070.51572907 51
111  41.65018778 -070.51573147 51
111  41.65053900 -070.51538166 51
112  41.65063483 -070.51535793  41.65068683 -070.51536166
111  41.65063483 -070.51535793
112  41.65063483 -070.51535793  41.65067248 -070.51535846 51
115  41.65073207 -070.51543039
120 Linear Feature 70
111  41.65022356 -070.51614889 51
112  41.65022842 -070.51596316  41.65027563 -070.51589384 51
111  41.65030253 -070.51586904 51
111  41.65064300 -070.51552723 51
112  41.65072687 -070.51550670  41.65077887 -070.51551043
111  41.65072687 -070.51550670
112  41.65072687 -070.51550670  41.65076452 -070.51550723 51
115  41.65081063 -070.51556720
120 Linear Feature 70
111  41.65040713 -070.51646829 51
112  41.65040891 -070.51629270  41.65045613 -070.51622338 51
111  41.65048422 -070.51620018 51
111  41.65083186 -070.51585037 51
112  41.65091812 -070.51583144  41.65097012 -070.51583518
111  41.65091812 -070.51583144
112  41.65091812 -070.51583144  41.65095578 -070.51583198 51
115  41.65100396 -070.51590386
120 Linear Feature 70
111  41.65068405 -070.51695145 51
112  41.65067667 -070.51677421  41.65070954 -070.51671289 51
111  41.65075197 -070.51668170 51
111  41.65109364 -070.51633189 51
112  41.65118109 -070.51629216  41.65123309 -070.51629589
111  41.65118109 -070.51629216
112  41.65118109 -070.51629216  41.65121875 -070.51629269 51
115  41.65124903 -070.51633063
120 Linear Feature 70
111  41.65076518 -070.51709250 51
112  41.65077827 -070.51693419  41.65081114 -070.51687286 51
111  41.65084760 -070.51684007 51
111  41.65118209 -070.51649186 51
112  41.65127074 -070.51645693  41.65132274 -070.51646066
111  41.65127074 -070.51645693
112  41.65127074 -070.51645693  41.65130840 -070.51645746 51
115  41.65135894 -070.51652202
120 Linear Feature 70
111  41.65086187 -070.51726062 51
112  41.65086314 -070.51710216  41.65089601 -070.51704083 51
111  41.65093247 -070.51700804 51
111  41.65126696 -070.51665983 51
112  41.65136518 -070.51662810  41.65141717 -070.51663183
111  41.65136518 -070.51662810
112  41.65136518 -070.51662810  41.65141717 -070.51663183 51
115  41.65147052 -070.51671492
120 Linear Feature 70
111  41.65104810 -070.51758573 51
112  41.65104363 -070.51742690  41.65107650 -070.51736558 51
111  41.65111296 -070.51733278 51
111  41.65144745 -070.51698457 51
112  41.65155404 -070.51694964  41.65160604 -070.51695338 51
115  41.65165258 -070.51703176
120 Linear Feature 70
111  41.65123195 -070.51790611 51
112  41.65122197 -070.51774070  41.65125485 -070.51767938 51
111  41.65129369 -070.51765298 51
111  41.65162819 -070.51730477 51
112  41.65173477 -070.51726985  41.65178677 -070.51727358 51
115  41.65184429 -070.51737050
120 Linear Feature 70
111  41.65141251 -070.51821924 51
112  41.65140486 -070.51806545  41.65143773 -070.51800413 51
111  41.65147658 -070.51796813 51
111  41.65181227 -070.51762952 51
112  41.65191885 -070.51758819  41.65197085 -070.51759193 51
115  41.65201452 -070.51766727
120 Linear Feature 70
111  41.65150956 -070.51838582 51
112  41.65149451 -070.51822382  41.65152738 -070.51816250 51
111  41.65156623 -070.51812650 51
111  41.65190192 -070.51778789 51
112  41.65200850 -070.51774657  41.65205333 -070.51775990 51
115  41.65209474 -070.51780713
120 Linear Feature 70
111  41.65160285 -070.51854847 51
112  41.65158918 -070.51838738  41.65162205 -070.51832606 51
111  41.65166090 -070.51829006 51
111  41.65199659 -070.51795145 51
112  41.65210317 -070.51791012  41.65214800 -070.51792345 51
115  41.65216892 -070.51794362
120 Linear Feature 69
111  41.65123798 -070.51494905 51
112  41.65107089 -070.51487389  41.65102607 -070.51484944 51
111  41.65094389 -070.51480723 51
111  41.65080330 -070.51472758 51
115  41.65009147 -070.51434709
120 Linear Feature 68
111  41.65138293 -070.51520147 51
112  41.65123373 -070.51516512  41.65118293 -070.51513846 51
111  41.65109826 -070.51509047 51
111  41.65096745 -070.51501463 51
111  41.65033026 -070.51466788 51
112  41.65029739 -070.51465188  41.65027847 -070.51463855 51
111  41.65026956 -070.51462500 51
112  41.65015893 -070.51454923  41.65009650 -070.51456687
111  41.65015893 -070.51454923
112  41.65015893 -070.51454923  41.65008622 -070.51456389 51
111  41.65005135 -070.51460789 51
111  41.64971965 -070.51494782 51
112  41.64965490 -070.51505447  41.64964096 -070.51511179 51
115  41.64965825 -070.51516728
120 Linear Feature 67
111  41.65156481 -070.51551822 51
112  41.65141360 -070.51546459  41.65137625 -070.51544607 51
111  41.65129600 -070.51540071 51
111  41.65113677 -070.51531291 51
111  41.65048194 -070.51495185 51
112  41.65044807 -070.51493052  41.65043285 -070.51491663
111  41.65044807 -070.51493052
112  41.65044807 -070.51493052  41.65044006 -070.51492360 51
111  41.65042348 -070.51489303 51
112  41.65036694 -070.51485409  41.65032225 -070.51484335
111  41.65036694 -070.51485409
112  41.65036694 -070.51485409  41.65033388 -070.51484557 51
111  41.65030427 -070.51486649 51
111  41.64988546 -070.51528550 51
112  41.64984216 -070.51538233  41.64982805 -070.51544565 51
115  41.64985829 -070.51551513
120 Linear Feature 66
111  41.65173073 -070.51580718 51
112  41.65157802 -070.51575518  41.65153618 -070.51573518 51
111  41.65143259 -070.51567386 51
111  41.65130672 -070.51560241 51
111  41.65063769 -070.51523794 51
112  41.65061528 -070.51522005  41.65060145 -070.51520431 51
115  41.65059501 -070.51519172
120 Linear Feature 65
111  41.65189419 -070.51609184 51
112  41.65174756 -070.51604460  41.65169983 -070.51602423 51
111  41.65161060 -070.51597424 51
111  41.65148421 -070.51590357 51
111  41.65082536 -070.51553517 51
112  41.65079133 -070.51551184  41.65077307 -070.51549628 51
115  41.65075872 -070.51547681
120 Linear Feature 64
111  41.65205567 -070.51637307 51
112  41.65190470 -070.51632566  41.65185739 -070.51630456 51
111  41.65176691 -070.51625345 51
111  41.65164589 -070.51618631 51
111  41.65100405 -070.51583019 51
112  41.65095757 -070.51580131  41.65093599 -070.51577909 51
111  41.65091330 -070.51574599 51
112  41.65082226 -070.51567244  41.65076831 -070.51566355 51
111  41.65072680 -070.51569799 51
111  41.65034330 -070.51608570 51
112  41.65029350 -070.51618568  41.65028686 -070.51624345 51
115  41.65030950 -070.51629843
120 Linear Feature 63
111  41.65223611 -070.51668616 51
112  41.65202233 -070.51659510  41.65197875 -070.51657288 51
111  41.65181029 -070.51647594 51
111  41.65116861 -070.51612625 51
112  41.65112213 -070.51609959  41.65111133 -070.51608959 51
111  41.65109519 -070.51606273 51
112  41.65098433 -070.51598961  41.65093452 -070.51598739 51
111  41.65088887 -070.51603738 51
111  41.65051450 -070.51641953 51
112  41.65047632 -070.51652840  41.65047549 -070.51657728 51
115  41.65049488 -070.51662097
120 Linear Feature 62
111  41.65240538 -070.51698162 51
112  41.65222542 -070.51690245  41.65216910 -070.51687277 51
111  41.65207002 -070.51681767 51
111  41.65197376 -070.51676218 51
111  41.65137912 -070.51644013 51
112  41.65127872 -070.51634734  41.65123568 -070.51629775 51
111  41.65121102 -070.51626444 51
112  41.65108985 -070.51617457  41.65101455 -070.51617297 51
111  41.65097988 -070.51620497 51
111  41.65060575 -070.51658250 51
112  41.65056869 -070.51666728  41.65056391 -070.51669608 51
115  41.65058699 -070.51678125
120 Linear Feature 61
111  41.65257130 -070.51727104 51
112  41.65240472 -070.51720001  41.65237483 -070.51718241 51
111  41.65220629 -070.51709282 51
111  41.65214523 -070.51705941 51
111  41.65161580 -070.51676968 51
112  41.65149268 -070.51669769  41.65145204 -070.51667849 51
115  41.65140303 -070.51659880
120 Linear Feature 59
111  41.65274299 -070.51757003 51
112  41.65264097 -070.51752122  41.65260810 -070.51750256 51
111  41.65250949 -070.51745856 51
111  41.65230488 -070.51734152 51
111  41.65168571 -070.51700663 51
112  41.65161897 -070.51695064  41.65157414 -070.51690798
111  41.65161897 -070.51695064
112  41.65161897 -070.51695064  41.65159095 -070.51692791 51
111  41.65156155 -070.51687334 51
112  41.65144166 -070.51678800  41.65138189 -070.51679734 51
111  41.65136197 -070.51682266 51
111  41.65099341 -070.51720127 51
112  41.65094460 -070.51729058  41.65092568 -070.51736257 51
115  41.65095527 -070.51742301
120 Linear Feature 58
111  41.65292857 -070.51789323 51
112  41.65281131 -070.51781318  41.65275054 -070.51777719 51
111  41.65267086 -070.51774652 51
111  41.65248309 -070.51763810 51
111  41.65186301 -070.51729726 51
112  41.65179727 -070.51725194  41.65175942 -070.51721727 51
111  41.65174378 -070.51719047 51
112  41.65163490 -070.51710529  41.65158311 -070.51710263 51
111  41.65155123 -070.51713729 51
111  41.65116773 -070.51752656 51
112  41.65112191 -070.51762921  41.65111792 -070.51768253 51
115  41.65113754 -070.51774240
120 Linear Feature 57
111  41.65268606 -070.51794869 51
112  41.65279836 -070.51787850  41.65283920 -070.51778385
111  41.65279836 -070.51787850
112  41.65279836 -070.51787850  41.65283322 -070.51778652 51
115  41.65281667 -070.51769917
120 Linear Feature 56
111  41.65269821 -070.51799659 51
111  41.65277388 -070.51799771 51
112  41.65285613 -070.51792516  41.65287406 -070.51784518 51
115  41.65286325 -070.51777948
120 Linear Feature 55
111  41.65283375 -070.51803122 51
111  41.65277388 -070.51799771 51
111  41.65268606 -070.51794869 51
111  41.65200944 -070.51758255 51
112  41.65196163 -070.51754789  41.65194171 -070.51752923 51
111  41.65191309 -070.51749044 51
112  41.65183711 -070.51743058  41.65178930 -070.51741058 51
111  41.65174149 -070.51745857 51
111  41.65134404 -070.51785317 51
112  41.65130320 -070.51795582  41.65129623 -070.51802515 51
115  41.65132875 -070.51807398
120 Linear Feature 54
111  41.65169506 -070.51870924 51
111  41.65160285 -070.51854847 51
111  41.65150956 -070.51838582 51
111  41.65141251 -070.51821924 51
111  41.65132875 -070.51807398 51
111  41.65123195 -070.51790611 51
111  41.65113754 -070.51774240 51
111  41.65104810 -070.51758573 51
111  41.65095527 -070.51742301 51
111  41.65086187 -070.51726062 51
111  41.65076518 -070.51709250 51
111  41.65068405 -070.51695145 51
111  41.65058699 -070.51678125 51
111  41.65049488 -070.51662097 51
111  41.65040713 -070.51646829 51
111  41.65030950 -070.51629843 51
111  41.65022356 -070.51614889 51
111  41.65011886 -070.51596671 51
111  41.65003226 -070.51581604 51
111  41.64994543 -070.51566176 51
111  41.64985829 -070.51551513 51
111  41.64975238 -070.51533097 51
111  41.64965825 -070.51516728 51
111  41.64954214 -070.51496536 51
112  41.64951345 -070.51478620  41.64954095 -070.51471901 51
111  41.64958398 -070.51468222 51
111  41.64991987 -070.51434069 51
112  41.65009147 -070.51434709  41.65017913 -070.51442574
111  41.65009147 -070.51434709
112  41.65009147 -070.51434709  41.65013032 -070.51437109 51
111  41.65014825 -070.51441375 51
111  41.65026956 -070.51462500 51
111  41.65034431 -070.51475516 51
111  41.65042348 -070.51489303 51
111  41.65052368 -070.51506752 51
111  41.65059501 -070.51519172 51
111  41.65064034 -070.51527066 51
111  41.65073207 -070.51543039 51
111  41.65075872 -070.51547681 51
111  41.65081063 -070.51556720 51
111  41.65091330 -070.51574599 51
111  41.65100396 -070.51590386 51
111  41.65109519 -070.51606273 51
111  41.65121102 -070.51626444 51
111  41.65124903 -070.51633063 51
111  41.65135894 -070.51652202 51
111  41.65140303 -070.51659880 51
111  41.65147052 -070.51671492 51
111  41.65156155 -070.51687334 51
111  41.65165258 -070.51703176 51
111  41.65174378 -070.51719047 51
111  41.65184429 -070.51737050 51
111  41.65191309 -070.51749044 51
111  41.65201452 -070.51766727 51
111  41.65209474 -070.51780713 51
111  41.65214533 -070.51789532 51
112  41.65216892 -070.51794362  41.65218249 -070.51797038
111  41.65216892 -070.51794362
112  41.65216892 -070.51794362  41.65218592 -070.51797714 51
112  41.65222402 -070.51803663  41.65223953 -070.51805442
111  41.65222402 -070.51803663
112  41.65222402 -070.51803663  41.65225191 -070.51806862 51
115  41.65228028 -070.51808823
120 Linear Feature 53
111  41.65303774 -070.51808334 51
111  41.65283375 -070.51803122 51
111  41.65269821 -070.51799659 51
111  41.65262643 -070.51797825 51
112  41.65251187 -070.51799047  41.65246788 -070.51801046 51
111  41.65243468 -070.51804379 51
112  41.65228028 -070.51808823  41.65219561 -070.51803935
111  41.65228028 -070.51808823
112  41.65228028 -070.51808823  41.65218482 -070.51801602 51
111  41.65208438 -070.51813267 51
111  41.65172246 -070.51849150 51
112  41.65167846 -070.51859593  41.65167182 -070.51865925 51
111  41.65169506 -070.51870924 51
115  41.65178846 -070.51887156
120 Linear Feature 52
111  41.65249622 -070.51868811 51
112  41.65237120 -070.51860773  41.65229280 -070.51862239
111  41.65237120 -070.51860773
112  41.65237120 -070.51860773  41.65232105 -070.51862162 51
111  41.65229626 -070.51865557 51
111  41.65200504 -070.51896030 51
112  41.65195689 -070.51907917  41.65195108 -070.51915805 51
115  41.65198288 -070.51921234
120 Linear Feature 51
111  41.65266964 -070.51899268 51
112  41.65256777 -070.51890354  41.65250602 -070.51890621 51
111  41.65246916 -070.51894487 51
111  41.65216833 -070.51925549 51
112  41.65211953 -070.51937547  41.65211454 -070.51944746 51
115  41.65213918 -070.51948629
120 Linear Feature 50
111  41.65313538 -070.51825340 51
112  41.65299401 -070.51821962  41.65292129 -070.51822095 51
111  41.65287946 -070.51822762 51
112  41.65273203 -070.51824895  41.65267625 -070.51826361 51
111  41.65263043 -070.51827828 51
111  41.65245213 -070.51833560 51
112  41.65234953 -070.51834627  41.65228777 -070.51833827
111  41.65234953 -070.51834627
112  41.65234953 -070.51834627  41.65229873 -070.51833960 51
115  41.65226742 -070.51829276
120 Linear Feature 49
111  41.65337954 -070.51867860 51
112  41.65329078 -070.51864025  41.65324899 -070.51863189 51
111  41.65317837 -070.51861711 51
111  41.65302784 -070.51858570 51
112  41.65290000 -070.51857570  41.65285269 -070.51858681 51
111  41.65277632 -070.51861014 51
111  41.65263437 -070.51865569 51
112  41.65252231 -070.51866125  41.65245756 -070.51863792
111  41.65252231 -070.51866125
112  41.65252231 -070.51866125  41.65247091 -070.51865094 51
111  41.65241471 -070.51854905 51
112  41.65230151 -070.51845572  41.65223488 -070.51846003
111  41.65230151 -070.51845572
112  41.65230151 -070.51845572  41.65224008 -070.51847128 51
111  41.65222265 -070.51849461 51
111  41.65190555 -070.51882122 51
112  41.65186737 -070.51892010  41.65186322 -070.51898120 51
115  41.65189074 -070.51905082
120 Linear Feature 48
111  41.65358290 -070.51903356 51
112  41.65347618 -070.51897035  41.65340811 -070.51895054 51
111  41.65335748 -070.51894369 51
111  41.65316988 -070.51889814 51
112  41.65308106 -070.51888926  41.65305532 -070.51889148 51
111  41.65299888 -070.51891481 51
111  41.65282290 -070.51897369 51
112  41.65269756 -070.51897147  41.65264858 -070.51894036
111  41.65269756 -070.51897147
112  41.65269756 -070.51897147  41.65263530 -070.51893814 51
111  41.65259323 -070.51885541 51
112  41.65247260 -070.51875483  41.65240773 -070.51876520
111  41.65247260 -070.51875483
112  41.65247260 -070.51875483  41.65239956 -070.51876594 51
111  41.65237299 -070.51880816 51
111  41.65208329 -070.51911144 51
112  41.65203764 -070.51922143  41.65203016 -070.51929364 51
115  41.65206500 -070.51935628
120 Linear Feature 47
111  41.65376364 -070.51934751 51
112  41.65364088 -070.51925849  41.65358001 -070.51923720 51
111  41.65349078 -070.51921961 51
112  41.65332451 -070.51919255  41.65327191 -070.51920055 51
111  41.65321693 -070.51922294 51
111  41.65299221 -070.51929973 51
112  41.65287028 -070.51928534  41.65280573 -070.51924534 51
115  41.65280186 -070.51922020
120 Linear Feature 46
111  41.65312584 -070.51978653 51
111  41.65280186 -070.51922020 51
111  41.65266964 -070.51899268 51
111  41.65259323 -070.51885541 51
111  41.65249622 -070.51868811 51
111  41.65241471 -070.51854905 51
111  41.65226742 -070.51829276 51
112  41.65219272 -070.51826721  41.65214291 -070.51828499 51
111  41.65212216 -070.51831609 51
111  41.65181253 -070.51864049 51
112  41.65177352 -070.51874602  41.65176107 -070.51881823 51
111  41.65178846 -070.51887156 51
111  41.65189074 -070.51905082 51
111  41.65198288 -070.51921234 51
111  41.65206500 -070.51935628 51
111  41.65213918 -070.51948629 51
115  41.65303227 -070.52105172
120 Linear Feature 44
111  41.65010066 -070.52114294 51
111  41.65030565 -070.52091569 51
112  41.65039430 -070.52089437  41.65042817 -070.52091036 51
115  41.65046231 -070.52095225
120 Linear Feature 43
111  41.65055005 -070.52109738 51
112  41.65044012 -070.52102634  41.65038832 -070.52102634 51
111  41.65035346 -070.52107833 51
115  41.65017794 -070.52127205
120 Linear Feature 42
111  41.65183109 -070.52352091 51
112  41.65187387 -070.52337191  41.65187387 -070.52329325 51
111  41.65185566 -070.52325720 51
112  41.65193861 -070.52329992  41.65197746 -070.52330392
111  41.65193861 -070.52329992
112  41.65193861 -070.52329992  41.65199041 -070.52331858 51
115  41.65205855 -070.52327578
120 Linear Feature 41
111  41.65002275 -070.52101278 51
111  41.65017862 -070.52084061 51
112  41.65031728 -070.52078782  41.65038541 -070.52081501 51
111  41.65042964 -070.52089820 51
111  41.65046231 -070.52095225 51
111  41.65055005 -070.52109738 51
115  41.65185566 -070.52325720
120 Linear Feature 40
111  41.64762724 -070.53040760 51 101
112  41.64744273 -070.53035367  41.64735786 -070.53029928 51 101
111  41.64727419 -070.53017451 51 101
111  41.64705121 -070.52980737 51 101
111  41.64677095 -070.52934590 51 101
112  41.64670521 -070.52914755  41.64670640 -070.52903078 51 101
115  41.64677089 -070.52896818
120 Linear Feature 39
111  41.64800368 -070.53034484 51 101
112  41.64768538 -070.53027849  41.64752401 -070.53018731 51 101
111  41.64740209 -070.52996336 51 101
111  41.64720971 -070.52964558 51 101
111  41.64692276 -070.52917154 51 101
112  41.64686060 -070.52897319  41.64686180 -070.52885962 51 101
115  41.64692422 -070.52880245
120 Linear Feature 38
111  41.64840146 -070.53025888 51 101
112  41.64796987 -070.53020971  41.64776068 -070.53010733
111  41.64796987 -070.53020971
112  41.64796987 -070.53020971  41.64774036 -070.53009294 51 101
111  41.64763039 -070.52989458 51 101
111  41.64736684 -070.52946751 51 101
111  41.64708054 -070.52900358 51 101
112  41.64701838 -070.52880363  41.64701480 -070.52869486 51 101
115  41.64709487 -070.52861667
120 Linear Feature 37
111  41.64872994 -070.53016538 51 101
112  41.64831054 -070.53005455  41.64809777 -070.52989938
111  41.64831054 -070.53005455
112  41.64831054 -070.53005455  41.64815753 -070.52994097 51 101
111  41.64808342 -070.52979061 51 101
111  41.64771652 -070.52915527 51 101
111  41.64735547 -070.52853009 51 101
112  41.64733993 -070.52839412  41.64735427 -070.52833333 51 101
115  41.64736775 -070.52832433
120 Linear Feature 36
111  41.64885947 -070.53012200 51 101
112  41.64846961 -070.53002051  41.64828433 -070.52985734
111  41.64846961 -070.53002051
112  41.64846961 -070.53002051  41.64835366 -070.52992133 51 101
111  41.64828911 -070.52979336 51 101
111  41.64784076 -070.52902101 51 101
111  41.64749422 -070.52842406 51 101
112  41.64746912 -070.52826410  41.64748107 -070.52820811 51 101
115  41.64749614 -070.52818680
120 Linear Feature 35
111  41.64896010 -070.53008689 51 101
112  41.64849931 -070.52990589  41.64829730 -070.52967714
111  41.64849931 -070.52990589
112  41.64849931 -070.52990589  41.64835468 -070.52975232 51 101
111  41.64829611 -070.52952517 51 101
112  41.64821124 -070.52933161  41.64817896 -070.52927882 51 101
111  41.64812876 -070.52918284 51 101
111  41.64796244 -070.52888521 51 101
111  41.64761118 -070.52825665 51 101
112  41.64758568 -070.52814201  41.64759365 -070.52808336 51 101
115  41.64762127 -070.52805274
120 Linear Feature 34
111  41.64903143 -070.53006230 51 101
112  41.64860940 -070.52986142  41.64841516 -070.52964893
111  41.64860940 -070.52986142
112  41.64860940 -070.52986142  41.64844404 -070.52968412 51 101
111  41.64839025 -070.52945484 51 101
112  41.64833348 -070.52920822  41.64831555 -070.52915090 51 101
111  41.64825777 -070.52903893 51 101
111  41.64809078 -070.52875979 51 101
111  41.64773780 -070.52816979 51 101
112  41.64771456 -070.52803537  41.64772369 -070.52797983 51 101
115  41.64775137 -070.52791688
120 Linear Feature 33
111  41.64796758 -070.52768176 51 101
112  41.64822060 -070.52768139  41.64830188 -070.52773898
111  41.64822060 -070.52768139
112  41.64822060 -070.52768139  41.64828395 -070.52773258 51 101
111  41.64835447 -070.52779657 51 101
115  41.64842418 -070.52786067
120 Linear Feature 32
111  41.65084329 -070.52925517 51 105
112  41.65043272 -070.52941083  41.65025136 -070.52943493 51 105
111  41.65022563 -070.52944870 51 105
112  41.65000311 -070.52954682  41.64994523 -070.52958297 51 105
111  41.64986548 -070.52965010 51 105
112  41.64964811 -070.52980158  41.64960052 -070.52982568 51 105
111  41.64941787 -070.52990486 51 105
112  41.64903143 -070.53006230  41.64881122 -070.53014477
111  41.64903143 -070.53006230
112  41.64903143 -070.53006230  41.64900603 -070.53007181 51 101
112  41.64896010 -070.53008689  41.64893322 -070.53009662
111  41.64896010 -070.53008689
112  41.64896010 -070.53008689  41.64892791 -070.53009855 51 101
112  41.64885947 -070.53012200  41.64882570 -070.53013370
111  41.64885947 -070.53012200
112  41.64885947 -070.53012200  41.64881716 -070.53013666 51 101
112  41.64872994 -070.53016538  41.64868607 -070.53017955
111  41.64872994 -070.53016538
112  41.64872994 -070.53016538  41.64862102 -070.53020055 51 101
112  41.64840146 -070.53025888  41.64829405 -070.53028449
111  41.64840146 -070.53025888
112  41.64840146 -070.53025888  41.64825088 -070.53029478 51 101
112  41.64800368 -070.53034484  41.64789085 -070.53036664
111  41.64800368 -070.53034484
112  41.64800368 -070.53034484  41.64776877 -070.53039022 51 101
111  41.64762724 -070.53040760 51 101
112  41.64746336 -070.53042406  41.64742446 -070.53042654 51 101
111  41.64732074 -070.53043645 51 101
112  41.64717812 -070.53039431  41.64712070 -070.53033482 51 101
111  41.64709292 -070.53030012 51 101
111  41.64689595 -070.52998063 51 101
111  41.64660393 -070.52950695 51 101
112  41.64654466 -070.52929131  41.64654837 -070.52917729 51 101
111  41.64662245 -070.52912276 51 101
111  41.64677089 -070.52896818 51 101
111  41.64692422 -070.52880245 51 101
111  41.64709487 -070.52861667 51 101
111  41.64736775 -070.52832433 51 101
111  41.64749614 -070.52818680 51 101
111  41.64762127 -070.52805274 51 101
111  41.64775137 -070.52791688 51 101
111  41.64796758 -070.52768176 51 101
115  41.64842036 -070.52719669
120 Linear Feature 31
111  41.65990487 -070.53098975 51 101
111  41.65965024 -070.53191963 51 101
111  41.66089742 -070.53539785 51 101
112  41.66094547 -070.53545316  41.66097142 -070.53545316 51 101
111  41.66100505 -070.53542872 51 101
115  41.66235705 -070.53454657
120 Linear Feature 29
111  41.66140506 -070.52695284 51
111  41.66346478 -070.52725157 51
111  41.66359882 -070.52727101 51
115  41.66369981 -070.52729066
120 Linear Feature 27
111  41.65342652 -070.52920296 51
111  41.65311574 -070.52929424 51
111  41.65164505 -070.52972619 51
111  41.65112645 -070.52987853 51
111  41.65080221 -070.52997088 51
115  41.65069405 -070.53000239
120 Linear Feature 26
111  41.65409759 -070.52637352 51
111  41.65410373 -070.52645130 51
115  41.65408318 -070.52638638
120 Linear Feature 24
111  41.65451561 -070.52839807 51
115  41.65451918 -070.52832220
120 Linear Feature 23
111  41.65453468 -070.52839334 51
111  41.65451918 -070.52832220 51
115  41.65443807 -070.52794977
120 Linear Feature 22
111  41.65496334 -070.52843193 51
111  41.65513668 -070.52918825 51
112  41.65512514 -070.52930555  41.65510092 -070.52934877 51
111  41.65506402 -070.52936729 51
115  41.65497291 -070.52940743
120 Linear Feature 21
111  41.65485311 -070.52830831 51
112  41.65492409 -070.52835047  41.65495132 -070.52838477 51
111  41.65496334 -070.52843193 51
112  41.65497295 -070.52832367  41.65498736 -070.52827330 51
115  41.65503608 -070.52824738
120 Linear Feature 20
111  41.65709200 -070.52686222 51
111  41.65674472 -070.52744689 51
112  41.65662748 -070.52759995  41.65657558 -070.52763983 51
111  41.65651023 -070.52766555 51
111  41.65503608 -070.52824738 51
