I
1050 Generated by WorldEditor 2.1.0r1

1   1774 1 0 CYOD Cold Lake AB
1302 city Cold Lake
1302 country Canada
21  54.39554177 -110.28445145 2 -34.8800 3.00 31L-L PAPI-4L
21  54.39349047 -110.27123993 3 -36.0800 3.00 31R-R PAPI-4L
21  54.39286687 -110.27270548 2 -35.5600 3.00 31R-L PAPI-4L
14  54.40611526 -110.27767581 124.67 0 Cold Lake Tower
1300  54.40909743 -110.28469561 190.12 tie_down jets|turboprops|props North West
1301 D military 
1300  54.40670346 -110.27986594 179.01 tie_down jets|turboprops|props South West
1301 D military 
1300  54.40631705 -110.27563532 178.49 tie_down jets|turboprops|props South East
1301 D military 
1300  54.40908086 -110.26677983 184.76 tie_down heavy|jets|turboprops|props North East
1301 E military 
1300  54.40880052 -110.28386421  97.00 tie_down fighters Apron NW 01
1301 A military 
1300  54.40840549 -110.28422174 189.00 tie_down fighters Apron NW 02
1301 A military 
1300  54.40864127 -110.28363060  97.00 tie_down fighters Apron NW 03
1301 A military 
1300  54.40827110 -110.28400978 189.00 tie_down fighters Apron NW 04
1301 A military 
1300  54.40848307 -110.28342738  97.00 tie_down fighters Apron NW 05
1301 A military 
1300  54.40812056 -110.28381057 189.00 tie_down fighters Apron NW 06
1301 A military 
1300  54.40832542 -110.28322770  97.00 tie_down fighters Apron NW 07
1301 A military 
1300  54.40796148 -110.28360386 189.00 tie_down fighters Apron NW 08
1301 A military 
1300  54.40817013 -110.28302238  97.00 tie_down fighters Apron NW 09
1301 A military 
1300  54.40780504 -110.28340466 189.00 tie_down fighters Apron NW 10
1301 A military 
1300  54.40800865 -110.28281831  97.00 tie_down fighters Apron NW 11
1301 A military 
1300  54.40765328 -110.28320427 189.00 tie_down fighters Apron NW 12
1301 A military 
1300  54.40784878 -110.28262312  97.00 tie_down fighters Apron NW 13
1301 A military 
1300  54.40749573 -110.28300308 189.00 tie_down fighters Apron NW 14
1301 A military 
1300  54.40769783 -110.28242411  97.00 tie_down fighters Apron NW 15
1301 A military 
1300  54.40733734 -110.28279858 189.00 tie_down fighters Apron NW 16
1301 A military 
1300  54.40753627 -110.28221863  97.00 tie_down fighters Apron NW 17
1301 A military 
1300  54.40717893 -110.28259399 189.00 tie_down fighters Apron NW 18
1301 A military 
1300  54.40738263 -110.28201393  97.00 tie_down fighters Apron NW 19
1301 A military 
1300  54.40702696 -110.28239530 189.00 tie_down fighters Apron NW 20
1301 A military 
1300  54.40723282 -110.28182843  97.00 tie_down fighters Apron NW 21
1301 A military 
1300  54.40686662 -110.28218593 189.00 tie_down fighters Apron NW 22
1301 A military 
1300  54.40707423 -110.28163846  97.00 tie_down fighters Apron NW 23
1301 A military 
1300  54.40670448 -110.28197571 189.00 tie_down fighters Apron NW 24
1301 A military 
1300  54.40691562 -110.28141879  97.00 tie_down fighters Apron NW 25
1301 A military 
1300  54.40646306 -110.28096587  97.00 tie_down fighters Apron SW 01
1301 A military 
1300  54.40630332 -110.28076413  97.00 tie_down fighters Apron SW 03
1301 A military 
1300  54.40613326 -110.28055226  97.00 tie_down fighters Apron SW 05
1301 A military 
1300  54.40597109 -110.28034269  97.00 tie_down fighters Apron SW 07
1301 A military 
1300  54.40581559 -110.28014643  97.00 tie_down fighters Apron SW 09
1301 A military 
1300  54.40566502 -110.27995814  97.00 tie_down fighters Apron SW 11
1301 A military 
1300  54.40550560 -110.27975649  97.00 tie_down fighters Apron SW 13
1301 A military 
1300  54.40535335 -110.27955771  97.00 tie_down fighters Apron SW 15
1301 A military 
1300  54.40519207 -110.27935881  97.00 tie_down fighters Apron SW 17
1301 A military 
1300  54.40504258 -110.27916998  97.00 tie_down fighters Apron SW 19
1301 A military 
1300  54.40487990 -110.27896605  97.00 tie_down fighters Apron SW 21
1301 A military 
1300  54.40622725 -110.28145246 -172.53 tie_down fighters Apron SW 02
1301 A military 
1300  54.40606861 -110.28126071 -171.83 tie_down fighters Apron SW 04
1301 A military 
1300  54.40591022 -110.28105960 -172.22 tie_down fighters Apron SW 06
1301 A military 
1300  54.40575766 -110.28086499 -172.40 tie_down fighters Apron SW 08
1301 A military 
1300  54.40560253 -110.28066983 -172.05 tie_down fighters Apron SW 10
1301 A military 
1300  54.40543683 -110.28046655 -172.13 tie_down fighters Apron SW 12
1301 A military 
1300  54.40527661 -110.28025842 -172.13 tie_down fighters Apron SW 14
1301 A military 
1300  54.40512269 -110.28006455 -171.92 tie_down fighters Apron SW 16
1301 A military 
1300  54.40496093 -110.27985092 -172.08 tie_down fighters Apron SW 18
1301 A military 
1300  54.40480956 -110.27966397 -171.75 tie_down fighters Apron SW 20
1301 A military 
1300  54.40465299 -110.27946383 -171.54 tie_down fighters Apron SW 22
1301 A military 
1300  54.40470252 -110.27749605   8.00 tie_down fighters Apron SE 01
1301 A military 
1300  54.40481853 -110.27722132   8.00 tie_down fighters Apron SE 03
1301 A military 
1300  54.40493454 -110.27695079   8.00 tie_down fighters Apron SE 05
1301 A military 
1300  54.40503953 -110.27668424   8.00 tie_down fighters Apron SE 07
1301 A military 
1300  54.40540703 -110.27584545   8.00 tie_down fighters Apron SE 11
1301 A military 
1300  54.40552758 -110.27556832   8.00 tie_down fighters Apron SE 13
1301 A military 
1300  54.40564147 -110.27530194   8.00 tie_down fighters Apron SE 15
1301 A military 
1300  54.40575906 -110.27502521   8.00 tie_down fighters Apron SE 17
1301 A military 
1300  54.40439816 -110.27713560 100.00 tie_down fighters Apron SE 02
1301 A military 
1300  54.40451773 -110.27685658 100.00 tie_down fighters Apron SE 04
1301 A military 
1300  54.40463183 -110.27658632 100.00 tie_down fighters Apron SE 06
1301 A military 
1300  54.40474474 -110.27631798 100.00 tie_down fighters Apron SE 08
1301 A military 
1300  54.40511188 -110.27546965 100.00 tie_down fighters Apron SE 10
1301 A military 
1300  54.40523116 -110.27518822 100.00 tie_down fighters Apron SE 12
1301 A military 
1300  54.40534560 -110.27491586 100.00 tie_down fighters Apron SE 14
1301 A military 
1300  54.40546415 -110.27463655 100.00 tie_down fighters Apron SE 16
1301 A military 
1300  54.40623759 -110.27390649   8.00 tie_down fighters Apron NE 01
1301 A military 
1300  54.40635702 -110.27363004   8.00 tie_down fighters Apron NE 03
1301 A military 
1300  54.40646846 -110.27336723   8.00 tie_down fighters Apron NE 05
1301 A military 
1300  54.40658710 -110.27309505   8.00 tie_down fighters Apron NE 07
1301 A military 
1300  54.40669935 -110.27283010   8.00 tie_down fighters Apron NE 09
1301 A military 
1300  54.40681509 -110.27255858   8.00 tie_down fighters Apron NE 11
1301 A military 
1300  54.40693411 -110.27228051   8.00 tie_down fighters Apron NE 13
1301 A military 
1300  54.40705122 -110.27200484   8.00 tie_down fighters Apron NE 15
1301 A military 
1300  54.40716996 -110.27172878   8.00 tie_down fighters Apron NE 17
1301 A military 
1300  54.40728717 -110.27145471   8.00 tie_down fighters Apron NE 19
1301 A military 
1300  54.40740667 -110.27118058   8.00 tie_down fighters Apron NE 21
1301 A military 
1300  54.40751857 -110.27091775   8.00 tie_down fighters Apron NE 23
1301 A military 
1300  54.40763627 -110.27064578   8.00 tie_down fighters Apron NE 25
1301 A military 
1300  54.40775256 -110.27036638   8.00 tie_down fighters Apron NE 27
1301 A military 
1300  54.40786987 -110.27009647   8.00 tie_down fighters Apron NE 29
1301 A military 
1300  54.40594163 -110.27353077  99.70 tie_down fighters Apron NE 02
1301 A military 
1300  54.40606063 -110.27325166  99.20 tie_down fighters Apron NE 04
1301 A military 
1300  54.40617270 -110.27298775  99.08 tie_down fighters Apron NE 06
1301 A military 
1300  54.40629062 -110.27271529  99.85 tie_down fighters Apron NE 08
1301 A military 
1300  54.40640474 -110.27244707  98.94 tie_down fighters Apron NE 10
1301 A military 
1300  54.40652054 -110.27217456  99.82 tie_down fighters Apron NE 12
1301 A military 
1300  54.40663565 -110.27190611  99.82 tie_down fighters Apron NE 14
1301 A military 
1300  54.40675762 -110.27162491  99.82 tie_down fighters Apron NE 16
1301 A military 
1300  54.40687515 -110.27135224  99.82 tie_down fighters Apron NE 18
1301 A military 
1300  54.40699213 -110.27107743  99.82 tie_down fighters Apron NE 20
1301 A military 
1300  54.40711444 -110.27079160  99.82 tie_down fighters Apron NE 22
1301 A military 
1300  54.40722328 -110.27053864  99.49 tie_down fighters Apron NE 24
1301 A military 
1300  54.40733973 -110.27026183  99.46 tie_down fighters Apron NE 26
1301 A military 
1300  54.40746070 -110.26998483 100.20 tie_down fighters Apron NE 28
1301 A military 
1300  54.40757381 -110.26972105 100.19 tie_down fighters Apron NE 30
1301 A military 
1300  54.39408143 -110.26623086 200.35 tie_down fighters South Ramp 01
1301 B military 
1300  54.39426675 -110.26646285 200.35 tie_down fighters South Ramp 02
1301 B military 
1300  54.39444654 -110.26668790 200.35 tie_down fighters South Ramp 03
1301 B military 
1300  54.39462668 -110.26691341 200.35 tie_down fighters South Ramp 04
1301 B military 
1300  54.39480383 -110.26713517 200.35 tie_down fighters South Ramp 05
1301 B military 
1300  54.39497948 -110.26735505 200.35 tie_down fighters South Ramp 06
1301 B military 
1300  54.39515673 -110.26757693 200.35 tie_down fighters South Ramp 07
1301 B military 
1300  54.39533651 -110.26780198 200.35 tie_down fighters South Ramp 08
1301 B military 
1300  54.39551666 -110.26802749 200.35 tie_down fighters South Ramp 09
1301 B military 
1300  54.39569381 -110.26824925 200.35 tie_down fighters South Ramp 10
1301 B military 
1300  54.39586946 -110.26846913 200.35 tie_down fighters South Ramp 11
1301 B military 
1300  54.39605243 -110.26869817 200.35 tie_down fighters South Ramp 12
1301 B military 
1300  54.39623222 -110.26892323 200.35 tie_down fighters South Ramp 13
1301 B military 
1300  54.39641237 -110.26914874 200.35 tie_down fighters South Ramp 14
1301 B military 
1300  54.39658952 -110.26937050 200.35 tie_down fighters South Ramp 15
1301 B military 
1300  54.39510152 -110.26593331  94.93 tie_down jets|turboprops|props South Ramp S
1301 D military 
1300  54.39574008 -110.26673008  94.93 tie_down jets|turboprops|props South Ramp N
1301 D military 
1300  54.39676517 -110.26959039 200.35 tie_down fighters South Ramp 16
1301 B military 
1300  54.40833847 -110.25285885 324.23 tie_down turboprops|props Medley 01
1301 B general_aviation 
1300  54.40850185 -110.25245650 321.95 tie_down turboprops|props Medley 02
1301 B general_aviation 
1300  54.40866523 -110.25205883 324.97 tie_down turboprops|props Medley 03
1301 B general_aviation 
18  54.40611526 -110.27767581 4 BCN
19  54.40765979 -110.25693030 0 Windsock 22
19  54.39294682 -110.27385516 0 Windsock 31R
19  54.39925037 -110.28297233 0 Windsock 04
19  54.39713855 -110.28784661 0 Windsock 31L
19  54.41517304 -110.30612524 0 Windsock 13R
19  54.41760052 -110.30037974 0 Windsock 13L
50 26000 ATIS
52 12060 CLNC DEL
53 12190 Ground
54 12620 Tower
56 32280 Departure
55 12450 Approach
99
