I
1050 Generated by WorldEditor 2.1.0r1

1    289 0 0 DAUB Biskra / Mohamed Khider
1302 city Biskra
120 Linear Feature 157
112  34.80098551  005.72612633  34.80133799  005.72647625 1
111  34.80159457  005.72611494 1
115  34.80168645  005.72597253
120 Linear Feature 156
112  34.79845256  005.72383536  34.79854277  005.72369703 1
115  34.79842903  005.72356759
120 Linear Feature 155
112  34.79549739  005.72814197  34.79538713  005.72828600 1
115  34.79526299  005.72817169
120 Linear Feature 152
112  34.79534755  005.72474140  34.79522426  005.72462210 1
115  34.79511977  005.72476183
120 Linear Feature 152
112  34.79637637  005.72719647  34.79625359  005.72707639 1
115  34.79613901  005.72720794
120 Linear Feature 152
112  34.79782138  005.72506439  34.79769860  005.72494431 1
115  34.79759222  005.72509002
120 Linear Feature 151
112  34.79669117  005.72609295  34.79681063  005.72621933 1
115  34.79671190  005.72637315
120 Linear Feature 151
112  34.79770257  005.72854947  34.79781504  005.72866974 1
115  34.79771787  005.72881969
120 Linear Feature 151
112  34.79914758  005.72641741  34.79926649  005.72654456 1
115  34.79917013  005.72669313
120 Linear Feature 147
111  34.80001129  005.72515209 1
116  34.80003347  005.72542892  34.79993324  005.72558028
120 Linear Feature 105
111  34.79737386  005.73372075 3 102
111  34.79733997  005.73369335
112  34.79733997  005.73369335  34.79702758  005.73329870 3 102
115  34.79722971  005.73297321
120 Linear Feature 104
111  34.79662832  005.73386016 3 102
112  34.79723640  005.73385609  34.79761895  005.73420803
111  34.79723640  005.73385609 3 102
115  34.79727337  005.73389704
120 Linear Feature 74
111  34.78538088  005.74960359 3 102
112  34.78506379  005.74983077  34.78486464  005.74991670
111  34.78506379  005.74983077 3 102
111  34.78486271  005.74992023
112  34.78486271  005.74992023  34.78468193  005.75000027 3 102
115  34.78484533  005.75039922
120 Linear Feature 73
112  34.80130756  005.72698005  34.80136770  005.72688850 3 102
111  34.80148129  005.72684985 3 102
112  34.80169512  005.72675830  34.80186719  005.72668506 3 102
116  34.80179535  005.72626801  34.80166672  005.72612560
120 Linear Feature 72
112  34.80262394  005.72427225  34.80243350  005.72414001 3 102
111  34.80225642  005.72430887 3 102
111  34.80219962  005.72477068
112  34.80219962  005.72477068  34.80218125  005.72489478 3 102
115  34.80214449  005.72496395
120 Linear Feature 71
111  34.80149180  005.73813223 3
115  34.80143414  005.73737209
120 Linear Feature 70
112  34.80258364  005.74028087  34.80294410  005.74028752 3 102
111  34.80294536  005.74089221 3 102
111  34.80294420  005.74093641
111  34.80294220  005.74101263 3 102
111  34.80293785  005.74117833
111  34.80293582  005.74125578 3 102
111  34.80293157  005.74141770
111  34.80292959  005.74149322 3 102
111  34.80292165  005.74179577
112  34.80292165  005.74179577  34.80289488  005.74245600 3 102
111  34.80249023  005.74266759 3 102
111  34.80113497  005.74326856
111  34.80063307  005.74349113 3 102
111  34.79965713  005.74392389
111  34.79917490  005.74413774 3 102
111  34.79824017  005.74455223
111  34.79778176  005.74475551 3 102
111  34.79671728  005.74522754
111  34.79629207  005.74541610 3 102
111  34.79585162  005.74561141
111  34.79543556  005.74579591 3 102
111  34.79392132  005.74646738
112  34.79392132  005.74646738  34.79335914  005.74670811 3 102
111  34.79299627  005.74636763 3 102
111  34.79210080  005.74548298
112  34.79210080  005.74548298  34.79176562  005.74514411 3 102
111  34.79204391  005.74471057 3 102
111  34.79208821  005.74464545 3 102
111  34.79802571  005.73591623 3 102
111  34.79828415  005.73560351
112  34.79828415  005.73560351  34.79853437  005.73529880 3 102
111  34.79888500  005.73561554 3 102
111  34.79907373  005.73576170 3 102
115  34.79918540  005.73584894
120 Linear Feature 69
111  34.80136405  005.74153550 3 102
115  34.80179413  005.74147177
120 Linear Feature 68
112  34.80174277  005.74069909  34.80171195  005.74028050 3 102
115  34.80207013  005.74027306
120 Linear Feature 67
111  34.78401066  005.75239746 3 102
112  34.78431749  005.75271703  34.78448662  005.75289310
111  34.78431749  005.75271703
112  34.78431749  005.75271703  34.78454412  005.75295296 3 102
112  34.78491110  005.75333347  34.78499500  005.75341955
111  34.78491110  005.75333347
112  34.78491110  005.75333347  34.78505761  005.75348380 3 102
112  34.78534240  005.75367020  34.78540824  005.75374035 3 102
112  34.78712024  005.75549615  34.78743136  005.75580683 3 102
111  34.78766347  005.75546809 3 102
112  34.79327190  005.74716771  34.79343652  005.74692115 3 102
111  34.79357150  005.74686503 3 102
111  34.80111581  005.74351531 3
112  34.80144504  005.74370977  34.80156738  005.74397752
111  34.80144504  005.74370977 3
111  34.80172982  005.74434125
112  34.80172982  005.74434125  34.80214691  005.74525906 3
112  34.80348867  005.74514546  34.80397957  005.74491315
111  34.80348867  005.74514546 3
111  34.80808630  005.74287011
112  34.80808630  005.74287011  34.80883210  005.74248869 3
112  34.80884613  005.74158456  34.80886056  005.74135311
111  34.80884613  005.74158456 3
111  34.80885878  005.74121596
111  34.80887278  005.74080790 3
111  34.80888070  005.74057611
112  34.80888070  005.74057611  34.80888407  005.74051209 3
111  34.80892981  005.74048444 3 102
115  34.80895932  005.74048636
120 Linear Feature 60
111  34.79937345  005.73576720 3 102
111  34.79922414  005.73558081 3 102
111  34.79904559  005.73535792
112  34.79904559  005.73535792  34.79876849  005.73496033 3 102
111  34.79896466  005.73461119 3 102
111  34.79918266  005.73423780 3 102
111  34.79926508  005.73409666 3 102
111  34.80229542  005.72965084 3 102
112  34.80266521  005.72960754  34.80285959  005.72980095
111  34.80266521  005.72960754 3 102
111  34.80315299  005.73009555 3 102
111  34.80415390  005.73110106 3 102
111  34.80517452  005.72961418 3 102
111  34.80417563  005.72860323 3 102
111  34.80364085  005.72805212
112  34.80364085  005.72805212  34.80360793  005.72801370 3 102
112  34.80360381  005.72772969  34.80364360  005.72766787
111  34.80360381  005.72772969 3 102
111  34.80367789  005.72760606 3 102
111  34.80373996  005.72751486 3 102
111  34.80414293  005.72692277
112  34.80414293  005.72692277  34.80452855  005.72634407 3 102
111  34.80410532  005.72575367 3 102
111  34.80331616  005.72496103 3 102
115  34.80294398  005.72458721
120 Linear Feature 59
111  34.79142711  005.74562643
112  34.79142711  005.74562643  34.79160599  005.74534912 3 102
111  34.79202921  005.74562065 3 102
112  34.79259298  005.74619986  34.79278064  005.74640673
111  34.79259298  005.74619986
112  34.79259298  005.74619986  34.79278064  005.74640673 3 102
112  34.79252977  005.74708504  34.79222754  005.74722456
111  34.79252977  005.74708504
112  34.79252977  005.74708504  34.79226019  005.74720467 3 102
111  34.78978399  005.74830993 3 102
111  34.78973658  005.74833099
112  34.78973658  005.74833099  34.78966349  005.74835986 3 102
112  34.78967929  005.74819148  34.78973856  005.74811211
111  34.78967929  005.74819148 3 102
112  34.78970879  005.74814819  34.78972792  005.74812010
111  34.78970879  005.74814819
112  34.78970879  005.74814819  34.78989316  005.74787753 3 102
112  34.79134451  005.74574765  34.79166208  005.74528161
111  34.79134451  005.74574765
114  34.79134451  005.74574765  34.79139693  005.74567072 3 102
120 Linear Feature 58
112  34.78515761  005.75070723  34.78526159  005.75055223 3 102
111  34.78550120  005.75043804 3 102
111  34.78618262  005.75014446 3 102
111  34.78682800  005.74985798 3 102
111  34.78885459  005.74895842 3 102
111  34.78886007  005.74896511 3 102
111  34.78803104  005.75017799 3 102
111  34.78607682  005.75303701 3 102
111  34.78590867  005.75323854
112  34.78590867  005.75323854  34.78563705  005.75350912 3 102
111  34.78529994  005.75326885 3 102
111  34.78506033  005.75306707 3 102
111  34.78449515  005.75249250
112  34.78449515  005.75249250  34.78418375  005.75216514 3 102
115  34.78455825  005.75159725
120 Linear Feature 57
111  34.78972806  005.74398756 3 102
112  34.79031404  005.74395639  34.79063353  005.74421161
111  34.79031404  005.74395639 3 102
111  34.79056025  005.74415458 3 102
111  34.79059822  005.74419337 3 102
111  34.79113073  005.74473739 3 102
111  34.79116521  005.74477261
112  34.79116521  005.74477261  34.79147414  005.74509801 3 102
111  34.79122145  005.74549923 3 102
111  34.79116303  005.74558517 3 102
111  34.78953435  005.74798116 3 102
111  34.78934026  005.74826668
112  34.78934026  005.74826668  34.78913285  005.74857135 3 102
111  34.78873777  005.74877780 3 102
111  34.78676444  005.74965290 3 102
111  34.78612533  005.74993632
112  34.78612533  005.74993632  34.78596895  005.74999845 3 102
116  34.78591133  005.74960160  34.78597059  005.74947733
120 Linear Feature 56
111  34.79770984  005.73434034 3 102
111  34.79775759  005.73440133 3 102
111  34.79798397  005.73469047
112  34.79798397  005.73469047  34.79823254  005.73501777 3 102
111  34.79806079  005.73537037 3 102
111  34.79786051  005.73574122 3 102
111  34.79192062  005.74447231 3 102
111  34.79187743  005.74453581 3 102
112  34.79124728  005.74463250  34.79093517  005.74433183
111  34.79124728  005.74463250 3 102
111  34.79121723  005.74460256 3 102
111  34.79068232  005.74406965 3 102
111  34.79063886  005.74402635 3 102
111  34.79042750  005.74378341
112  34.79042750  005.74378341  34.79018057  005.74350680 3 102
115  34.79036626  005.74305220
120 Linear Feature 55
111  34.80254042  005.72517688 3 102
112  34.80316069  005.72519853  34.80350441  005.72553292
111  34.80316069  005.72519853 3 102
111  34.80374837  005.72573761
112  34.80374837  005.72573761  34.80428151  005.72622735 3 102
111  34.80395139  005.72672328 3 102
111  34.80371936  005.72710888 3 102
111  34.80356883  005.72733100 3 102
111  34.79908758  005.73394335 3 102
111  34.79900382  005.73404167 3 102
111  34.79869409  005.73440522
112  34.79869409  005.73440522  34.79845201  005.73467365 3 102
111  34.79813466  005.73443409 3 102
111  34.79788322  005.73422675 3 102
115  34.79781626  005.73417153
120 Linear Feature 120
111  34.80248770  005.74291728 3 102
111  34.80308187  005.74264776 3 102
115  34.80308428  005.74259502
120 Linear Feature 119
111  34.80169627  005.74328932 3 102
115  34.80199696  005.74316336
120 Linear Feature 118
111  34.80309390  005.74214387 3 102
111  34.80311167  005.74139411
111  34.80311351  005.74131660 3 102
111  34.80311746  005.74114983
111  34.80311925  005.74107427 3 102
111  34.80312337  005.74090057
111  34.80312517  005.74082556
112  34.80312517  005.74082556  34.80313480  005.74041835 3 102
115  34.80348811  005.74030338
120 Linear Feature 124
111  34.80894102  005.73921221 3
115  34.80626442  005.73917383
120 Linear Feature 117
112  34.80368280  005.74030100  34.80382164  005.74030397 3
112  34.80391951  005.74064552  34.80391541  005.74076896
111  34.80391951  005.74064552 3
111  34.80390786  005.74116237
111  34.80389816  005.74158785 3
111  34.80388776  005.74204470
112  34.80388776  005.74204470  34.80388077  005.74228727 3
111  34.80365682  005.74234000 3
111  34.80329993  005.74239892
112  34.80329993  005.74239892  34.80318466  005.74241316 3
115  34.80316060  005.74217038
120 Linear Feature 116
112  34.80522870  005.74032118  34.80530809  005.74032118 3
112  34.80549410  005.74064633  34.80548929  005.74088949
111  34.80549410  005.74064633 3
111  34.80549143  005.74075478
111  34.80548114  005.74117377 3
111  34.80546523  005.74182112
112  34.80546523  005.74182112  34.80545320  005.74208186 3
111  34.80521265  005.74211995 3
111  34.80431296  005.74225177 3
112  34.80402189  005.74195002  34.80399543  005.74163362
111  34.80402189  005.74195002 3
111  34.80403100  005.74158686
111  34.80404159  005.74116507 3
111  34.80405557  005.74060825
112  34.80405557  005.74060825  34.80406519  005.74042662 3
112  34.80425523  005.74031236  34.80428410  005.74031236
111  34.80425523  005.74031236 3
115  34.80429479  005.74031163
120 Linear Feature 115
112  34.80685145  005.74038497  34.80690197  005.74038497 3
112  34.80712026  005.74071663  34.80711545  005.74101839
111  34.80712026  005.74071663 3
111  34.80711012  005.74109742
111  34.80709888  005.74151951 3
111  34.80709140  005.74180063
112  34.80709140  005.74180063  34.80708658  005.74194125 3
111  34.80689414  005.74197055 3
111  34.80583088  005.74203207
112  34.80583088  005.74203207  34.80576352  005.74203207 3
112  34.80560235  005.74174496  34.80560235  005.74161019
111  34.80560235  005.74174496 3
111  34.80561600  005.74117365
111  34.80562615  005.74074891 3
111  34.80562881  005.74063754
112  34.80562881  005.74063754  34.80563603  005.74037386 3
115  34.80588390  005.74034527
120 Linear Feature 114
111  34.80765941  005.74040457 3
111  34.80771684  005.74040901 3
112  34.80791169  005.74072249  34.80790448  005.74096273
111  34.80791169  005.74072249 3
111  34.80788764  005.74173618
112  34.80788764  005.74173618  34.80787561  005.74190025 3
111  34.80769279  005.74191489 3
111  34.80734879  005.74193540 3
112  34.80722611  005.74177719  34.80723092  005.74162485
111  34.80722611  005.74177719 3
111  34.80723063  005.74152230
111  34.80723807  005.74110335 3
111  34.80724535  005.74069319
112  34.80724535  005.74069319  34.80725497  005.74049104 3
111  34.80743058  005.74040315 3
115  34.80748457  005.74040033
120 Linear Feature 113
112  34.80857894  005.74041933  34.80864148  005.74042519 3
112  34.80874643  005.74074592  34.80873680  005.74096566
111  34.80874643  005.74074592 3
111  34.80874482  005.74078697
111  34.80872815  005.74121189 3
111  34.80871275  005.74160434 3
112  34.80826050  005.74257410  34.80781307  005.74286707
111  34.80826050  005.74257410
112  34.80826050  005.74257410  34.80813782  005.74267078 3
112  34.80800551  005.74240124  34.80800792  005.74230749
111  34.80800551  005.74240124 3
111  34.80804400  005.74071370
112  34.80804400  005.74071370  34.80805362  005.74043244 3
115  34.80829571  005.74041170
120 Linear Feature 112
111  34.80597040  005.74235436
112  34.80597040  005.74235436  34.80597762  005.74218151 3
111  34.80614601  005.74216979 3
111  34.80774330  005.74207603 3
112  34.80787320  005.74226647  34.80787080  005.74243639 3
112  34.80786599  005.74263268  34.80785877  005.74279089 3
111  34.80771925  005.74288171 3
111  34.80611714  005.74367566
112  34.80611714  005.74367566  34.80608587  005.74368445 3
112  34.80594394  005.74347351  34.80594875  005.74329773
111  34.80594394  005.74347351 3
111  34.80595059  005.74319224
113  34.80596084  005.74275860 3
120 Linear Feature 111
111  34.80426004  005.74264441
112  34.80426004  005.74264441  34.80426485  005.74242175 3
111  34.80449098  005.74238660 3
111  34.80565527  005.74221960
112  34.80565527  005.74221960  34.80573947  005.74221081 3
112  34.80583809  005.74242175  34.80583328  005.74251843
111  34.80583809  005.74242175 3
111  34.80582946  005.74276448
111  34.80581877  005.74318359 3
111  34.80580682  005.74365221
112  34.80580682  005.74365221  34.80579720  005.74375475 3
112  34.80569136  005.74387193  34.80563843  005.74389830
111  34.80569136  005.74387193 3
111  34.80443084  005.74451351 3
112  34.80422155  005.74432602  34.80423117  005.74406528
111  34.80422155  005.74432602 3
111  34.80423523  005.74372852
113  34.80424482  005.74330958 3
120 Linear Feature 109
111  34.80316046  005.74258268 3
111  34.80396105  005.74246266 3
112  34.80412944  005.74269947  34.80412543  005.74292651
111  34.80412944  005.74269947 3
111  34.80411583  005.74330254
111  34.80410636  005.74372241 3
111  34.80408935  005.74447676
112  34.80408935  005.74447676  34.80407932  005.74467695 3
111  34.80395303  005.74474531 3
111  34.80338371  005.74502606
112  34.80338371  005.74502606  34.80336367  005.74503582 3
112  34.80312511  005.74486493  34.80304493  005.74468183
111  34.80312511  005.74486493 3
111  34.80270154  005.74389267
111  34.80254009  005.74352206 3
111  34.80241146  005.74322681
112  34.80241146  005.74322681  34.80234932  005.74306812 3
115  34.80250066  005.74299195
120 Linear Feature 108
112  34.80204893  005.74319486  34.80208992  005.74317451 3
112  34.80228272  005.74328935  34.80233283  005.74340653
111  34.80228272  005.74328935 3
111  34.80242238  005.74360279
111  34.80258608  005.74397018 3
111  34.80298434  005.74486398 3
112  34.80279189  005.74507149  34.80260145  005.74504708
111  34.80279189  005.74507149
112  34.80279189  005.74507149  34.80214339  005.74495919 3
111  34.80184771  005.74426342 3
111  34.80156305  005.74362869
112  34.80156305  005.74362869  34.80152897  005.74353348 3
112  34.80165927  005.74337236  34.80170939  005.74334306
111  34.80165927  005.74337236 3
115  34.80170854  005.74334775
120 Linear Feature 83
111  34.80093473  005.74100600 3
112  34.80081584  005.74116563  34.80068888  005.74116767
111  34.80081584  005.74116563
112  34.80081584  005.74116563  34.80032805  005.74117987 3
111  34.79977510  005.74125311 3
112  34.79962642  005.74108019  34.79961139  005.74091540
111  34.79962642  005.74108019 3
111  34.79960877  005.74083299
111  34.79957770  005.74039779 3
111  34.79954958  005.74000401
112  34.79954958  005.74000401  34.79954123  005.73982906 3
111  34.79972498  005.73978023 3
111  34.80071060  005.73967851
112  34.80071060  005.73967851  34.80081919  005.73967241 3
115  34.80085905  005.73978600
120 Linear Feature 82
111  34.79821983  005.74199764
112  34.79821983  005.74199764  34.79817807  005.74202409 3
112  34.79804109  005.74186134  34.79803441  005.74172301
111  34.79804109  005.74186134 3
111  34.79799245  005.74111444
111  34.79796557  005.74070170 3
111  34.79793417  005.74021965
112  34.79793417  005.74021965  34.79793083  005.74015862 3
112  34.79804443  005.74002232  34.79810457  005.73999384
111  34.79804443  005.74002232
112  34.79804443  005.74002232  34.79826828  005.73993281 3
111  34.79856898  005.73990229 3
111  34.79926893  005.73982702 3
112  34.79941761  005.73998570  34.79942763  005.74012403
111  34.79941761  005.73998570 3
111  34.79944780  005.74042296
111  34.79947686  005.74084391 3
111  34.79949612  005.74112290
112  34.79949612  005.74112290  34.79950615  005.74127954 3
111  34.79936415  005.74135075 3
112  34.79871598  005.74163759  34.79849213  005.74179626
113  34.79871598  005.74163759 3
120 Linear Feature 81
111  34.79708220  005.74278286
112  34.79708220  005.74278286  34.79705213  005.74279913 3
112  34.79687004  005.74266690  34.79682661  005.74251230
111  34.79687004  005.74266690 3
111  34.79681070  005.74245513
111  34.79670225  005.74206811 3
111  34.79662949  005.74180843
112  34.79662949  005.74180843  34.79657937  005.74162738 3
111  34.79667292  005.74149515 3
111  34.79733445  005.74059600 3
112  34.79764851  005.74026034  34.79781222  005.74013218
111  34.79764851  005.74026034
112  34.79764851  005.74026034  34.79775042  005.74018710 3
112  34.79780721  005.74035391  34.79781389  005.74041291
111  34.79780721  005.74035391 3
111  34.79783133  005.74071608
111  34.79785869  005.74112697 3
111  34.79791747  005.74200984
112  34.79791747  005.74200984  34.79792248  005.74211766 3
112  34.79779552  005.74228040  34.79773371  005.74232516
113  34.79779552  005.74228040 3
120 Linear Feature 80
111  34.79528400  005.74418593
112  34.79528400  005.74418593  34.79517740  005.74352876 3
111  34.79564317  005.74291621 3
111  34.79638099  005.74191603
112  34.79638099  005.74191603  34.79639491  005.74189568 3
112  34.79653134  005.74195671  34.79654943  005.74201435
111  34.79653134  005.74195671 3
111  34.79657691  005.74211896
111  34.79668707  005.74251114 3
111  34.79676800  005.74279925
112  34.79676800  005.74279925  34.79681254  005.74296029 3
111  34.79668169  005.74305692 3
111  34.79552623  005.74385876
114  34.79552623  005.74385876  34.79536558  005.74396658 3
120 Linear Feature 79
112  34.80118673  005.74316737  34.80101411  005.74324705 3
112  34.80086933  005.74307074  34.80082199  005.74291647
111  34.80086933  005.74307074 3
111  34.80086376  005.74305233 3
111  34.80070297  005.74252067
111  34.80057504  005.74209769 3
111  34.80040019  005.74151953
112  34.80040019  005.74151953  34.80037095  005.74141272 3
112  34.80052965  005.74133982  34.80056306  005.74133813
111  34.80052965  005.74133982 3
111  34.80078719  005.74132457
112  34.80078719  005.74132457  34.80082896  005.74132457 3
116  34.80095967  005.74145732  34.80096802  005.74151327
120 Linear Feature 78
111  34.79963424  005.74385772 3
112  34.79941278  005.74376107  34.79931764  005.74361220
111  34.79941278  005.74376107
112  34.79941278  005.74376107  34.79938076  005.74370793 3
111  34.79935739  005.74363495 3
111  34.79907594  005.74270476
111  34.79895782  005.74231435 3
111  34.79884231  005.74193260
112  34.79884231  005.74193260  34.79879869  005.74178821 3
111  34.79893512  005.74169384 3
112  34.79973883  005.74142808  34.80017317  005.74136298
111  34.79973883  005.74142808 3
111  34.80008964  005.74138332 3
112  34.80026004  005.74152573  34.80029178  005.74162948
111  34.80026004  005.74152573 3
111  34.80044995  005.74216869
111  34.80056998  005.74257504 3
111  34.80072715  005.74310715 3
111  34.80074616  005.74317154
112  34.80074616  005.74317154  34.80078296  005.74333432 3
115  34.80063183  005.74341524
120 Linear Feature 77
112  34.79821775  005.74448601  34.79816485  005.74450974 3
112  34.79798795  005.74439133  34.79794480  005.74424724
111  34.79798795  005.74439133 3
111  34.79798329  005.74437608 3
111  34.79786300  005.74398278
111  34.79774556  005.74359965 3
111  34.79753412  005.74291307
112  34.79753412  005.74291307  34.79746869  005.74270625 3
111  34.79759816  005.74260792 3
111  34.79854897  005.74194338 3
112  34.79873877  005.74205300  34.79878888  005.74222762
111  34.79873877  005.74205300 3
111  34.79883326  005.74237044
111  34.79895011  005.74275866 3
111  34.79926835  005.74381539 3
111  34.79927682  005.74384351
112  34.79927682  005.74384351  34.79929491  005.74391810 3
116  34.79913771  005.74407796  34.79904072  005.74411921
120 Linear Feature 76
112  34.79669533  005.74516163  34.79662108  005.74519130 3
112  34.79647869  005.74505479  34.79645664  005.74497709
111  34.79647869  005.74505479 3
111  34.79646783  005.74502079 3
111  34.79628191  005.74443873
111  34.79616082  005.74405960 3
111  34.79610282  005.74387801
112  34.79610282  005.74387801  34.79604597  005.74369436 3
111  34.79617706  005.74359971 3
111  34.79719910  005.74288489 3
112  34.79740444  005.74295976  34.79745200  005.74311798
111  34.79740444  005.74295976 3
111  34.79761889  005.74365274
111  34.79785955  005.74443040 3
111  34.79786964  005.74446289
112  34.79786964  005.74446289  34.79790560  005.74458721 3
115  34.79776755  005.74468610
120 Linear Feature 75
111  34.79588234  005.74552188 3
112  34.79563295  005.74544303  34.79558284  005.74528198
111  34.79563295  005.74544303 3
111  34.79538098  005.74462593
112  34.79538098  005.74462593  34.79528910  005.74429197 3
111  34.79556335  005.74401226 3
111  34.79574572  005.74389868 3
112  34.79599908  005.74399870  34.79606312  005.74420721
111  34.79599908  005.74399870 3
111  34.79603606  005.74411398
111  34.79616057  005.74450940 3
111  34.79633914  005.74507409 3
111  34.79635824  005.74513450
112  34.79635824  005.74513450  34.79639165  005.74525317 3
115  34.79626180  005.74535373
120 Linear Feature 66
111  34.80083023  005.73932309 3
112  34.80068939  005.73951818  34.80054398  005.73953322
111  34.80068939  005.73951818 3
111  34.79854795  005.73974051
112  34.79854795  005.73974051  34.79767637  005.73982488 3
111  34.79723110  005.74049542 3
111  34.79554654  005.74279902
112  34.79554654  005.74279902  34.79492466  005.74364114 3
112  34.79523103  005.74459978  34.79527112  005.74472915
111  34.79523103  005.74459978 3
111  34.79552597  005.74555695
112  34.79552597  005.74555695  34.79555313  005.74566411 3
115  34.79542947  005.74572396
120 Linear Feature 65
111  34.78964304  005.74860973 3 102
111  34.78983957  005.74852173 3 102
111  34.79244255  005.74735626 3 102
111  34.79258240  005.74731874
112  34.79258240  005.74731874  34.79273411  005.74727544 3 102
112  34.79272463  005.74760161  34.79263692  005.74773150
111  34.79272463  005.74760161 3 102
111  34.79106294  005.75006084 3 102
112  34.79081167  005.75012434  34.79069078  005.75000599
111  34.79081167  005.75012434 3 102
111  34.79053739  005.74986096
111  34.79010528  005.74944603 3 102
111  34.78959563  005.74895246
114  34.78959563  005.74895246  34.78939651  005.74875619 3 102
120 Linear Feature 64
111  34.79068154  005.75034726
112  34.79068154  005.75034726  34.79079128  005.75045444 3 102
111  34.79068382  005.75061869 3 102
111  34.79015678  005.75139608 3 102
112  34.78994113  005.75141612  34.78982097  005.75129786
111  34.78994113  005.75141612 3 102
111  34.78941829  005.75089705
111  34.78900525  005.75048698 3 102
111  34.78856825  005.75005313
112  34.78856825  005.75005313  34.78847771  005.74995892 3 102
111  34.78852051  005.74989678 3 102
111  34.78908184  005.74906095 3 102
112  34.78933041  005.74901685  34.78944400  005.74914714
111  34.78933041  005.74901685
112  34.78933041  005.74901685  34.78953784  005.74925001 3 102
111  34.78996912  005.74966628
113  34.79039515  005.75007351 3 102
120 Linear Feature 63
111  34.78771389  005.75137490
112  34.78771389  005.75137490  34.78758906  005.75124795 3 102
111  34.78767000  005.75113604 3 102
111  34.78821353  005.75034926 3 102
111  34.78825849  005.75028417 3 102
112  34.78844087  005.75027457  34.78855198  005.75038147
111  34.78844087  005.75027457 3 102
111  34.78886353  005.75069618
111  34.78927853  005.75110731 3 102
111  34.78981822  005.75164384
112  34.78981822  005.75164384  34.78991836  005.75175074 3 102
111  34.78982234  005.75189272 3 102
111  34.78928597  005.75268279 3 102
112  34.78904316  005.75270451  34.78890598  005.75256587
111  34.78904316  005.75270451 3 102
111  34.78877362  005.75243489
113  34.78836370  005.75202487 3 102
120 Linear Feature 62
111  34.78890116  005.75291995
112  34.78890116  005.75291995  34.78903549  005.75305224 3 102
111  34.78893870  005.75319897 3 102
111  34.78842115  005.75396384 3 102
112  34.78815644  005.75398549  34.78800236  005.75382914
111  34.78815644  005.75398549 3 102
111  34.78765893  005.75348836
111  34.78724823  005.75307799 3 102
111  34.78683492  005.75266500
112  34.78683492  005.75266500  34.78671047  005.75253993 3 102
111  34.78678158  005.75244372 3 102
111  34.78736827  005.75158024 3 102
112  34.78758754  005.75160189  34.78772581  005.75174139
111  34.78758754  005.75160189 3 102
111  34.78821956  005.75223605
113  34.78863024  005.75264811 3 102
120 Linear Feature 61
111  34.78749839  005.75532686
112  34.78749839  005.75532686  34.78740159  005.75546637 3 102
111  34.78728702  005.75535573 3 102
111  34.78576993  005.75379715
112  34.78576993  005.75379715  34.78572940  005.75375402 3 102
112  34.78584771  005.75360971  34.78599389  005.75356402
111  34.78584771  005.75360971
112  34.78584771  005.75360971  34.78609297  005.75352922 3 102
111  34.78622032  005.75329927 3 102
111  34.78647940  005.75288130
112  34.78647940  005.75288130  34.78657091  005.75275462 3 102
111  34.78670574  005.75288645 3 102
111  34.78710726  005.75329003
111  34.78751386  005.75369871 3 102
111  34.78801880  005.75420622
112  34.78801880  005.75420622  34.78816011  005.75434720 3 102
113  34.78806056  005.75449550 3 102
120 Civil
111  34.79551390  005.73472217 3
112  34.79491181  005.73477702  34.79461313  005.73447970
111  34.79491181  005.73477702 3
111  34.79487942  005.73474446 3
111  34.79288744  005.73274203 3
111  34.79144580  005.73483395 3
111  34.79210604  005.73551480 3
111  34.79311500  005.73402651
112  34.79311500  005.73402651  34.79338523  005.73362818 3
111  34.79373843  005.73395435 3
111  34.79473731  005.73494349 3
111  34.79477906  005.73498483
112  34.79477906  005.73498483  34.79506352  005.73528214 3
115  34.79485492  005.73568337
120 Linear Feature 53
111  34.79684306  005.72599078
112  34.79684306  005.72599078  34.79680328  005.72604758 3 102
111  34.79675527  005.72599914 3 102
111  34.79629086  005.72553135
111  34.79588571  005.72512376 3 102
111  34.79540954  005.72464604
112  34.79540954  005.72464604  34.79536016  005.72459426 3 102
111  34.79540268  005.72453746 3 102
111  34.79693416  005.72232449
112  34.79693416  005.72232449  34.79697385  005.72226842 3 102
111  34.79702227  005.72231772 3 102
111  34.79836469  005.72365858
112  34.79836469  005.72365858  34.79841391  005.72370982 3 102
113  34.79837184  005.72376686 3 102
120 Linear Feature 52
111  34.79541777  005.72806712
112  34.79541777  005.72806712  34.79537662  005.72812392 3 102
111  34.79532861  005.72807882 3 102
111  34.79487474  005.72761948
111  34.79446712  005.72720688 3 102
112  34.79397876  005.72671238  34.79396531  005.72669864
111  34.79397876  005.72671238
112  34.79397876  005.72671238  34.79393624  005.72666895 3 102
111  34.79397465  005.72660380 3 102
111  34.79519829  005.72483980
112  34.79519829  005.72483980  34.79523670  005.72478635 3 102
111  34.79528334  005.72483312 3 102
111  34.79575668  005.72530915
111  34.79616538  005.72572018 3 102
111  34.79663044  005.72618788
112  34.79663044  005.72618788  34.79667708  005.72623466 3 102
113  34.79663455  005.72629813 3 102
120 Linear Feature 51
111  34.79620789  005.72728132 3 102
112  34.79630007  005.72727531  34.79634616  005.72732342
111  34.79630007  005.72727531 3 102
111  34.79670453  005.72768635
111  34.79708801  005.72807608 3 102
111  34.79763345  005.72863041 3 102
112  34.79764662  005.72874067  34.79760711  005.72879880
111  34.79764662  005.72874067 3 102
