I
1050 Generated by WorldEditor 2.1.0r1

1    316 0 0 KCJR Culpeper Rgnl
1302 city Culpeper
1300  38.53014526 -077.85811051 118.11 hangar props Hangar 14-8
1301 A none 
1300  38.53024444 -077.85819215 298.18 hangar props Hangar 14-9
1301 A none 
1300  38.53024310 -077.85804526 118.11 hangar props Hangar 14-10
1301 A none 
1300  38.53059220 -077.85842469 298.18 hangar props Hangar 15-1
1301 A none 
1300  38.53058854 -077.85827344 118.11 hangar props Hangar 15-2
1301 A none 
1300  38.53068779 -077.85835647 298.18 hangar props Hangar 15-3
1301 A none 
1300  38.53068445 -077.85820621 118.11 hangar props Hangar 15-4
1301 A none 
1300  38.53078386 -077.85828825 298.18 hangar props Hangar 15-5
1301 A none 
1300  38.53078229 -077.85813849 118.11 hangar props Hangar 15-6
1301 A none 
1300  38.53088224 -077.85822062 298.18 hangar props Hangar 15-7
1301 A none 
1300  38.53087819 -077.85807373 118.11 hangar props Hangar 15-8
1301 A none 
1300  38.53097737 -077.85815537 298.18 hangar props Hangar 15-9
1301 A none 
1300  38.53097603 -077.85800847 118.11 hangar props Hangar 15-10
1301 A none 
1300  38.53043823 -077.85806181 298.18 hangar props Hangar 16-1
1301 A none 
1300  38.53043458 -077.85791057 118.11 hangar props Hangar 16-2
1301 A none 
1300  38.53053383 -077.85799359 298.18 hangar props Hangar 16-3
1301 A none 
1300  38.53053048 -077.85784334 118.11 hangar props Hangar 16-4
1301 A none 
1300  38.53062989 -077.85792537 298.18 hangar props Hangar 16-5
1301 A none 
1300  38.53062832 -077.85777561 118.11 hangar props Hangar 16-6
1301 A none 
1300  38.53072827 -077.85785774 298.18 hangar props Hangar 16-7
1301 A none 
1300  38.53072423 -077.85771085 118.11 hangar props Hangar 16-8
1301 A none 
1300  38.53082340 -077.85779249 298.18 hangar props Hangar 16-9
1301 A none 
1300  38.53082207 -077.85764560 118.11 hangar props Hangar 16-10
1301 A none 
18  38.52734381 -077.86127760 1 Beacon
19  38.52621304 -077.85780654 0 Windsock
50 11932 AWOS
51 12307 Unicom
55 12852 Potomac Approach
99
