I
1050 Generated by WorldEditor 2.1.0r1

1     20 1 0 EPMB Malbork
1302 city Malbork
112  54.03048957  019.14126237  54.03038102  019.14132773 51
115  54.03038494  019.14148391
120 Linear Feature 89
111  54.03093690  019.14064155 51
112  54.03085215  019.14087190  54.03075021  019.14094402
111  54.03085215  019.14087190 51
111  54.03069655  019.14091904 51
115  54.03064812  019.14093365
120 Linear Feature 89
111  54.03090970  019.14040083 51
112  54.03082162  019.14062982  54.03071968  019.14070194
111  54.03082162  019.14062982 51
111  54.03066922  019.14067591 51
111  54.03043374  019.14074701
112  54.03043374  019.14074701  54.03032519  019.14081238 51
115  54.03032606  019.14096569
120 Linear Feature 89
111  54.03087910  019.14013007 51
112  54.03079458  019.14036100  54.03069264  019.14043312
111  54.03079458  019.14036100 51
111  54.03063912  019.14040809 51
115  54.03059632  019.14042100
120 Linear Feature 89
111  54.03085149  019.13988584 51
112  54.03076841  019.14010852  54.03066647  019.14018064
111  54.03076841  019.14010852 51
111  54.03061083  019.14015631 51
111  54.03038053  019.14022572
112  54.03038053  019.14022572  54.03027197  019.14029108 51
115  54.03026772  019.14045220
120 Linear Feature 89
111  54.03082268  019.13963092 51
112  54.03073787  019.13984713  54.03063594  019.13991925
111  54.03073787  019.13984713 51
111  54.03058141  019.13989455 51
111  54.03035000  019.13996433
112  54.03035000  019.13996433  54.03024144  019.14002969 51
115  54.03023717  019.14018329
120 Linear Feature 89
111  54.03079207  019.13936006 51
112  54.03070821  019.13958425  54.03060628  019.13965638
111  54.03070821  019.13958425 51
111  54.03055186  019.13963164 51
111  54.03032034  019.13970145
112  54.03032034  019.13970145  54.03021178  019.13976681 51
115  54.03020765  019.13992351
120 Linear Feature 89
111  54.03076225  019.13909623 51
112  54.03067855  019.13932584  54.03057662  019.13939796
111  54.03067855  019.13932584 51
111  54.03052280  019.13937303 51
111  54.03029068  019.13944303
112  54.03029068  019.13944303  54.03018212  019.13950839 51
115  54.03017794  019.13966204
120 Linear Feature 89
111  54.03073327  019.13883979 51
112  54.03064977  019.13906890  54.03054783  019.13914102
111  54.03064977  019.13906890 51
111  54.03049393  019.13911612 51
111  54.03026189  019.13918610
112  54.03026189  019.13918610  54.03015334  019.13925146 51
115  54.03014820  019.13940022
120 Linear Feature 89
111  54.03070423  019.13858288 51
112  54.03061575  019.13880900  54.03051381  019.13888112
111  54.03061575  019.13880900 51
111  54.03046455  019.13885470 51
111  54.03022787  019.13892619
112  54.03022787  019.13892619  54.03011932  019.13899155 51
115  54.03011904  019.13914365
120 Linear Feature 89
111  54.03067408  019.13830650 51
112  54.03058434  019.13854315  54.03048241  019.13861527
111  54.03058434  019.13854315 51
111  54.03043462  019.13858838 51
111  54.03019646  019.13866035
112  54.03019646  019.13866035  54.03008791  019.13872571 51
115  54.03008930  019.13888184
120 Linear Feature 89
111  54.03064641  019.13806084 51
112  54.03055904  019.13828176  54.03045711  019.13835388
111  54.03055904  019.13828176 51
111  54.03040539  019.13832827 51
111  54.03017117  019.13839896
112  54.03017117  019.13839896  54.03006261  019.13846432 51
115  54.03005871  019.13861260
120 Linear Feature 89
111  54.03059398  019.13759546 51
112  54.03050060  019.13783027  54.03039866  019.13790239
111  54.03050060  019.13783027 51
111  54.03035438  019.13787436 51
111  54.03011272  019.13794747
112  54.03011272  019.13794747  54.03000417  019.13801283 51
115  54.03000737  019.13816076
120 Linear Feature 89
111  54.03056466  019.13733526 51
112  54.03047443  019.13756888  54.03037249  019.13764100
111  54.03047443  019.13756888 51
111  54.03032512  019.13761397 51
111  54.03008655  019.13768608
112  54.03008655  019.13768608  54.02997800  019.13775144 51
115  54.02997820  019.13790402
120 Linear Feature 89
111  54.03053614  019.13708210 51
112  54.03044390  019.13731492  54.03034196  019.13738704
111  54.03044390  019.13731492 51
111  54.03029651  019.13735938 51
111  54.03005602  019.13743212
112  54.03005602  019.13743212  54.02994747  019.13749748 51
115  54.02994907  019.13764762
120 Linear Feature 89
111  54.03050623  019.13681662 51
112  54.03041337  019.13705056  54.03031143  019.13712268
111  54.03041337  019.13705056 51
111  54.03026677  019.13709477 51
111  54.03002549  019.13716776
112  54.03002549  019.13716776  54.02991693  019.13723312 51
115  54.02991844  019.13737804
120 Linear Feature 89
111  54.03047653  019.13655302 51
112  54.03038283  019.13678917  54.03028090  019.13686129
111  54.03038283  019.13678917 51
111  54.03023735  019.13683302 51
111  54.02999495  019.13690637
112  54.02999495  019.13690637  54.02988640  019.13697173 51
115  54.02989010  019.13713129
120 Linear Feature 89
111  54.03044801  019.13629986 51
112  54.03035579  019.13653372  54.03025386  019.13660584
111  54.03035579  019.13653372 51
111  54.03020870  019.13657809 51
111  54.02996791  019.13665092
112  54.02996791  019.13665092  54.02985936  019.13671628 51
115  54.02986033  019.13686932
120 Linear Feature 89
111  54.03041869  019.13603966 51
112  54.03032700  019.13627382  54.03022507  019.13634594
111  54.03032700  019.13627382 51
111  54.03017951  019.13631832 51
111  54.02993913  019.13639102
112  54.02993913  019.13639102  54.02983057  019.13645638 51
115  54.02983092  019.13661055
120 Linear Feature 89
111  54.03038956  019.13578110 51
112  54.03029822  019.13601392  54.03019628  019.13608604
111  54.03029822  019.13601392 51
111  54.03015032  019.13605855 51
111  54.02991034  019.13613111
112  54.02991034  019.13613111  54.02980179  019.13619647 51
115  54.02980147  019.13635145
120 Linear Feature 89
111  54.03036065  019.13552442 51
112  54.03026943  019.13575698  54.03016750  019.13582910
111  54.03026943  019.13575698 51
111  54.03012144  019.13580164 51
111  54.02988155  019.13587418
112  54.02988155  019.13587418  54.02977300  019.13593954 51
115  54.02977200  019.13609217
120 Linear Feature 89
111  54.03033274  019.13527677 51
112  54.03024064  019.13551193  54.03013871  019.13558405
111  54.03024064  019.13551193 51
111  54.03009386  019.13555620 51
111  54.02985276  019.13562913
112  54.02985276  019.13562913  54.02974421  019.13569449 51
115  54.02974459  019.13585097
120 Linear Feature 89
111  54.03030403  019.13502375 51
112  54.03021447  019.13525649  54.03011254  019.13532861
111  54.03021447  019.13525649 51
111  54.03006524  019.13530155 51
111  54.02982659  019.13537368
112  54.02982659  019.13537368  54.02971804  019.13543904 51
115  54.02971539  019.13559406
120 Linear Feature 89
111  54.03027509  019.13476696 51
112  54.03018656  019.13499955  54.03008462  019.13507167
111  54.03018656  019.13499955 51
111  54.03003640  019.13504492 51
111  54.02979868  019.13511675
112  54.02979868  019.13511675  54.02969013  019.13518211 51
115  54.02968652  019.13533746
120 Linear Feature 92
112  54.03048957  019.14126237  54.03037992  019.14126959 51
115  54.03034176  019.14110386
120 Linear Feature 92
112  54.03043374  019.14074701  54.03032409  019.14075423 51
115  54.03028405  019.14059594
120 Linear Feature 92
112  54.03038053  019.14022572  54.03027088  019.14023294 51
115  54.03022433  019.14007029
120 Linear Feature 92
112  54.03035000  019.13996433  54.03024035  019.13997155 51
115  54.03019481  019.13981051
120 Linear Feature 92
112  54.03032034  019.13970145  54.03021069  019.13970867 51
115  54.03016484  019.13954667
120 Linear Feature 92
112  54.03029068  019.13944303  54.03018103  019.13945025 51
115  54.03013570  019.13929026
120 Linear Feature 92
112  54.03026189  019.13918610  54.03015224  019.13919332 51
115  54.03010682  019.13903605
120 Linear Feature 92
112  54.03022787  019.13892619  54.03011822  019.13893341 51
115  54.03007673  019.13877120
120 Linear Feature 92
112  54.03019646  019.13866035  54.03008682  019.13866757 51
115  54.03004698  019.13850939
120 Linear Feature 92
112  54.03017117  019.13839896  54.03006152  019.13840618 51
115  54.03001729  019.13824809
120 Linear Feature 92
112  54.03011272  019.13794747  54.03000307  019.13795469 51
115  54.02996534  019.13779085
120 Linear Feature 92
112  54.03008655  019.13768608  54.02997690  019.13769330 51
115  54.02993531  019.13752651
120 Linear Feature 92
112  54.03005602  019.13743212  54.02994637  019.13743934 51
115  54.02990704  019.13727770
120 Linear Feature 92
112  54.03002549  019.13716776  54.02991584  019.13717498 51
115  54.02987672  019.13701357
120 Linear Feature 92
112  54.02999495  019.13690637  54.02988531  019.13691359 51
115  54.02984664  019.13674888
120 Linear Feature 92
112  54.02996791  019.13665092  54.02985827  019.13665814 51
115  54.02981808  019.13649755
120 Linear Feature 92
112  54.02993913  019.13639102  54.02982948  019.13639824 51
115  54.02978861  019.13623828
120 Linear Feature 92
112  54.02991034  019.13613111  54.02980069  019.13613833 51
115  54.02975856  019.13597394
120 Linear Feature 92
112  54.02988155  019.13587418  54.02977190  019.13588140 51
115  54.02973000  019.13572260
120 Linear Feature 92
112  54.02985276  019.13562913  54.02974312  019.13563635 51
115  54.02970257  019.13548123
120 Linear Feature 92
112  54.02982659  019.13537368  54.02971695  019.13538090 51
115  54.02967312  019.13521956
120 Linear Feature 92
112  54.02979868  019.13511675  54.02968903  019.13512397 51
115  54.02964340  019.13495793
120 Linear Feature 91
112  54.03087745  019.14114517  54.03096468  019.14114620 51
115  54.03100897  019.14127924
120 Linear Feature 91
112  54.03085215  019.14087190  54.03093938  019.14087293 51
115  54.03097735  019.14099946
120 Linear Feature 91
112  54.03082162  019.14062982  54.03090885  019.14063085 51
115  54.03094997  019.14075721
120 Linear Feature 91
112  54.03079458  019.14036100  54.03088181  019.14036203 51
115  54.03091996  019.14049162
120 Linear Feature 91
112  54.03076841  019.14010852  54.03085564  019.14010955 51
115  54.03089119  019.14023706
120 Linear Feature 91
112  54.03073787  019.13984713  54.03082511  019.13984816 51
115  54.03086175  019.13997664
120 Linear Feature 91
112  54.03070821  019.13958425  54.03079545  019.13958529 51
115  54.03083294  019.13972172
120 Linear Feature 91
112  54.03067855  019.13932584  54.03076579  019.13932687 51
115  54.03080376  019.13946352
120 Linear Feature 91
112  54.03064977  019.13906890  54.03073700  019.13906993 51
115  54.03077392  019.13919946
120 Linear Feature 91
112  54.03061575  019.13880900  54.03070298  019.13881003 51
115  54.03074433  019.13893763
120 Linear Feature 91
112  54.03058434  019.13854315  54.03067157  019.13854418 51
115  54.03071550  019.13868260
120 Linear Feature 91
112  54.03055904  019.13828176  54.03064628  019.13828279 51
115  54.03068572  019.13841912
120 Linear Feature 91
112  54.03050060  019.13783027  54.03058783  019.13783130 51
115  54.03063512  019.13796066
120 Linear Feature 91
112  54.03047443  019.13756888  54.03056166  019.13756991 51
115  54.03060562  019.13769882
120 Linear Feature 91
112  54.03044390  019.13731492  54.03053113  019.13731595 51
115  54.03057710  019.13744566
120 Linear Feature 91
112  54.03041337  019.13705056  54.03050060  019.13705159 51
115  54.03054737  019.13718182
120 Linear Feature 91
112  54.03038283  019.13678917  54.03047007  019.13679020 51
115  54.03051766  019.13691810
120 Linear Feature 91
112  54.03035579  019.13653372  54.03044302  019.13653475 51
115  54.03048935  019.13666681
120 Linear Feature 91
112  54.03032700  019.13627382  54.03041424  019.13627485 51
115  54.03045944  019.13640133
120 Linear Feature 91
112  54.03029822  019.13601392  54.03038545  019.13601495 51
115  54.03043034  019.13614301
120 Linear Feature 91
112  54.03026943  019.13575698  54.03035666  019.13575802 51
115  54.03040183  019.13588997
120 Linear Feature 91
112  54.03024064  019.13551193  54.03032788  019.13551296 51
115  54.03037370  019.13564033
120 Linear Feature 91
112  54.03021447  019.13525649  54.03030170  019.13525752 51
115  54.03034521  019.13538740
120 Linear Feature 91
112  54.03018656  019.13499955  54.03027379  019.13500059 51
115  54.03031629  019.13513072
120 Linear Feature 102
111  54.02903179  019.12598426 51
111  54.02878578  019.12605201
112  54.02878578  019.12605201  54.02870076  019.12607356 51
115  54.02865371  019.12589834
120 Linear Feature 101
112  54.02878578  019.12605201  54.02870257  019.12608588 51
115  54.02869185  019.12626542
120 Linear Feature 100
112  54.02903179  019.12598426  54.02913851  019.12591959 51
111  54.02912404  019.12575330 51
111  54.02911842  019.12569789 51
111  54.02909249  019.12544235 51
111  54.02906567  019.12517803 51
111  54.02904124  019.12493719 51
111  54.02901503  019.12467880 51
112  54.02886324  019.12452376  54.02874705  019.12455405
111  54.02886324  019.12452376 51
111  54.02871989  019.12456580 51
111  54.02863818  019.12458970
112  54.02863818  019.12458970  54.02853769  019.12460930 51
115  54.02849986  019.12441764
120 Linear Feature 99
112  54.02903179  019.12598426  54.02914574  019.12598118 51
111  54.02917107  019.12617211 51
111  54.02917451  019.12620600 51
111  54.02920167  019.12647391 51
111  54.02922666  019.12672050 51
112  54.02911467  019.12694732  54.02899848  019.12697761
111  54.02911467  019.12694732 51
111  54.02897220  019.12698910 51
111  54.02888961  019.12701326
112  54.02888961  019.12701326  54.02878912  019.12703286 51
115  54.02875130  019.12683762
120 Linear Feature 96
111  54.02920167  019.12647391 51
112  54.02908935  019.12670096  54.02897315  019.12673125
111  54.02908935  019.12670096 51
111  54.02894656  019.12674283 51
111  54.02886429  019.12676690
112  54.02886429  019.12676690  54.02876379  019.12678650 51
115  54.02872569  019.12659111
120 Linear Feature 96
111  54.02917451  019.12620600 51
112  54.02906041  019.12643304  54.02894421  019.12646334
111  54.02906041  019.12643304 51
111  54.02891863  019.12647461 51
111  54.02883534  019.12649898
112  54.02883534  019.12649898  54.02873485  019.12651858 51
115  54.02869771  019.12632190
120 Linear Feature 96
111  54.02904124  019.12493719 51
112  54.02889218  019.12478244  54.02877599  019.12481273
111  54.02889218  019.12478244 51
111  54.02874688  019.12482507 51
111  54.02866712  019.12484837
112  54.02866712  019.12484837  54.02856663  019.12486798 51
115  54.02852651  019.12467416
120 Linear Feature 96
111  54.02906567  019.12517803 51
112  54.02891751  019.12502879  54.02880131  019.12505909
111  54.02891751  019.12502879 51
111  54.02877253  019.12507133 51
111  54.02869244  019.12509473
112  54.02869244  019.12509473  54.02859195  019.12511433 51
115  54.02855113  019.12492008
120 Linear Feature 96
111  54.02909249  019.12544235 51
112  54.02894283  019.12528747  54.02882664  019.12531777
111  54.02894283  019.12528747 51
111  54.02879941  019.12532954 51
111  54.02871777  019.12535341
112  54.02871777  019.12535341  54.02861728  019.12537301 51
115  54.02857908  019.12518004
120 Linear Feature 96
111  54.02911842  019.12569789 51
112  54.02896635  019.12553999  54.02885015  019.12557028
111  54.02896635  019.12553999 51
111  54.02882562  019.12558124 51
111  54.02874128  019.12560593
112  54.02874128  019.12560593  54.02864079  019.12562553 51
115  54.02860461  019.12542578
120 Linear Feature 98
111  54.02897425  019.12700877 51
115  54.02898317  019.12709442
120 Linear Feature 98
111  54.02894870  019.12676343 51
115  54.02895762  019.12684908
120 Linear Feature 98
111  54.02892078  019.12649521 51
115  54.02892970  019.12658086
120 Linear Feature 98
111  54.02872194  019.12458546 51
115  54.02873085  019.12467111
120 Linear Feature 98
111  54.02874903  019.12484566 51
115  54.02875795  019.12493131
120 Linear Feature 98
111  54.02877467  019.12509193 51
115  54.02878359  019.12517758
120 Linear Feature 98
111  54.02880155  019.12535013 51
115  54.02881047  019.12543578
120 Linear Feature 98
111  54.02882776  019.12560184 51
115  54.02883668  019.12568749
120 Linear Feature 97
112  54.02888961  019.12701326  54.02878661  019.12704747 51
115  54.02879264  019.12723548
120 Linear Feature 97
112  54.02886429  019.12676690  54.02876128  019.12680111 51
115  54.02876729  019.12699150
120 Linear Feature 97
112  54.02883534  019.12649898  54.02873234  019.12653320 51
115  54.02873957  019.12672467
120 Linear Feature 97
112  54.02863818  019.12458970  54.02853517  019.12462391 51
115  54.02854143  019.12481773
120 Linear Feature 97
112  54.02866712  019.12484837  54.02856412  019.12488259 51
115  54.02856836  019.12507693
120 Linear Feature 97
112  54.02869244  019.12509473  54.02858944  019.12512895 51
115  54.02859422  019.12532583
120 Linear Feature 97
112  54.02871777  019.12535341  54.02861476  019.12538763 51
115  54.02862116  019.12558504
120 Linear Feature 97
112  54.02874128  019.12560593  54.02863828  019.12564014 51
115  54.02864678  019.12583171
120 Linear Feature 86
111  54.02863727  019.12350332 51
115  54.02862731  019.12341463
120 Linear Feature 86
111  54.02860035  019.12197716 51
115  54.02859269  019.12189760
120 Linear Feature 85
111  54.02836304  019.12309324 51
112  54.02862220  019.12333890  54.02881680  019.12329383
111  54.02862220  019.12333890 51
111  54.02877576  019.12329383
112  54.02877576  019.12329383  54.02895315  019.12324650 51
112  54.02872171  019.12285469  54.02855358  019.12290877
111  54.02872171  019.12285469 51
111  54.02856947  019.12289525
112  54.02856947  019.12289525  54.02839207  019.12294483 51
115  54.02831902  019.12265725
120 Linear Feature 85
111  54.02827122  019.12218375 51
112  54.02852843  019.12244225  54.02872303  019.12239718
111  54.02852843  019.12244225 51
111  54.02881305  019.12236563
112  54.02881305  019.12236563  54.02899044  019.12231830 51
112  54.02876672  019.12192615  54.02859859  019.12198024
111  54.02876672  019.12192615 51
111  54.02860035  019.12197716 51
111  54.02848739  019.12201179
112  54.02848739  019.12201179  54.02831000  019.12206138 51
115  54.02822883  019.12176387
120 Linear Feature 84
112  54.02593381  019.11614746  54.02590401  019.11588810 1
112  54.02560225  019.11595280  54.02548493  019.11612629 1
114  54.02566901  019.11653892  54.02581427  019.11662450 1
120 Linear Feature 83
111  54.02575583  019.11639169 1
111  54.02573502  019.11621306 1
115  54.02571422  019.11603442
120 Linear Feature 83
111  54.02584008  019.11617872 1
111  54.02573502  019.11621306 1
115  54.02562997  019.11624740
120 Linear Feature 116
111  54.03325787  019.12805524 51
111  54.03361989  019.12818743
112  54.03361989  019.12818743  54.03373416  019.12823050 51
115  54.03372980  019.12842953
120 Linear Feature 116
111  54.03333900  019.12739428 51
111  54.03370101  019.12752647
112  54.03370101  019.12752647  54.03381529  019.12756955 51
115  54.03386152  019.12736606
120 Linear Feature 115
111  54.03329799  019.12772253 51
111  54.03386676  019.12792750
112  54.03386676  019.12792750  54.03395399  019.12795869 51
115  54.03396359  019.12812203
120 Linear Feature 114
112  54.03386676  019.12792750  54.03396097  019.12794532 51
115  54.03400194  019.12781396
120 Linear Feature 113
111  54.03368399  019.12881856 51
111  54.03372980  019.12842953
112  54.03372980  019.12842953  54.03375161  019.12824535 51
115  54.03387461  019.12828100
120 Linear Feature 112
111  54.03390078  019.12703604 51
111  54.03386152  019.12736606
112  54.03386152  019.12736606  54.03383797  019.12757252 51
115  54.03395225  019.12762302
120 Linear Feature 88
112  54.03416051  019.12755252  54.03406858  019.12749930 51
115  54.03406322  019.12733056
120 Linear Feature 88
112  54.03413017  019.12779201  54.03403824  019.12773879 51
115  54.03403435  019.12756369
120 Linear Feature 88
112  54.03409983  019.12803150  54.03400790  019.12797828 51
115  54.03400541  019.12778612
120 Linear Feature 88
112  54.03406950  019.12826786  54.03397756  019.12821464 51
115  54.03397318  019.12804497
120 Linear Feature 88
112  54.03404008  019.12850578  54.03394815  019.12845256 51
115  54.03394313  019.12828865
120 Linear Feature 87
111  54.03437290  019.12762694 51
111  54.03417262  019.12755676 51
111  54.03416051  019.12755252
112  54.03416051  019.12755252  54.03405111  019.12752121 51
115  54.03401709  019.12769222
120 Linear Feature 87
111  54.03434262  019.12786645 51
111  54.03414236  019.12779628 51
111  54.03413017  019.12779201
112  54.03413017  019.12779201  54.03402077  019.12776071 51
115  54.03398676  019.12793586
120 Linear Feature 87
111  54.03431234  019.12810596 51
111  54.03411210  019.12803580 51
111  54.03409983  019.12803150
112  54.03409983  019.12803150  54.03399043  019.12800019 51
115  54.03395696  019.12817530
120 Linear Feature 87
111  54.03428243  019.12834248 51
111  54.03408222  019.12827233 51
111  54.03406950  019.12826786
112  54.03406950  019.12826786  54.03396010  019.12823655 51
115  54.03392766  019.12841297
120 Linear Feature 87
111  54.03425238  019.12858017 51
111  54.03405219  019.12851003 51
111  54.03404008  019.12850578
112  54.03404008  019.12850578  54.03393068  019.12847448 51
115  54.03389867  019.12864608
120 Linear Feature 152
112  54.02863662  019.12573384  54.02865295  019.12582366 1
115  54.02870772  019.12589164
120 Linear Feature 151
112  54.02871423  019.12648085  54.02870293  019.12635468 1
115  54.02874666  019.12625305
120 Linear Feature 149
111  54.02906992  019.12985253 1
112  54.02894212  019.13051197  54.02877882  019.13079212
111  54.02894212  019.13051197 1
111  54.02887808  019.13062317 1
111  54.02780529  019.13248581
112  54.02780529  019.13248581  54.02769224  019.13267828 1
111  54.02753522  019.13272746 1
111  54.02660315  019.13302684
112  54.02660315  019.13302684  54.02629790  019.13319150 1
111  54.02634553  019.13369406 1
115  54.02644872  019.13460415
120 Linear Feature 150
112  54.02660315  019.13302684  54.02629664  019.13306319 1
111  54.02622058  019.13259211 1
115  54.02614961  019.13196617
120 Linear Feature 148
112  54.02887808  019.13062317  54.02897229  019.13047133 1
116  54.02917202  019.13080944  54.02921347  019.13102757
120 Linear Feature 77
111  54.03305299  019.14263660 24
115  54.03299156  019.14253258
120 Linear Feature 76
111  54.03077314  019.14361952 24
115  54.03080216  019.14389864
120 Linear Feature 75
111  54.03093930  019.14241614 24
115  54.03087908  019.14255153
120 Linear Feature 74
111  54.03091338  019.14235883 24
115  54.03084847  019.14250702
120 Linear Feature 73
111  54.02976264  019.13349172 24
115  54.02984152  019.13346022
120 Linear Feature 72
111  54.02906684  019.12752556 24
115  54.02900886  019.12778348
120 Linear Feature 71
111  54.02904928  019.12370481 24
115  54.02905880  019.12380998
120 Linear Feature 70
111  54.02908662  019.12214767 24
115  54.02910314  019.12230171
120 Linear Feature 69
111  54.02244580  019.10401157 24
115  54.02237485  019.10384382
120 Linear Feature 68
111  54.02760943  019.11511938 24
115  54.02748265  019.11515780
120 Linear Feature 63
111  54.03052081  019.14169312 30
111  54.03058364  019.14224972
112  54.03058364  019.14224972  54.03058738  019.14228367 30
112  54.03063462  019.14224478  54.03065442  019.14220385
111  54.03063462  019.14224478 30
111  54.03089974  019.14157718
112  54.03089974  019.14157718  54.03091917  019.14152883 30
112  54.03085776  019.14133873  54.03079635  019.14136011
111  54.03085776  019.14133873 30
111  54.03062899  019.14142257
114  54.03062899  019.14142257  54.03050808  019.14146374 30
120 Linear Feature 61
111  54.03011350  019.13481842
112  54.03011350  019.13481842  54.03016155  019.13480206 30
111  54.03014678  019.13469307 30
111  54.03013214  019.13459334 30
112  54.03009156  019.13449023  54.03005350  019.13443839
111  54.03009156  019.13449023 30
111  54.02977391  019.13408237
112  54.02977391  019.13408237  54.02971848  019.13401160 30
112  54.02966894  019.13417365  54.02967771  019.13426330
111  54.02966894  019.13417365 30
111  54.02972318  019.13467148 30
112  54.02991503  019.13487249  54.03007349  019.13483081
113  54.02991503  019.13487249 30
120 Linear Feature 81
111  54.02655024  019.13300034 19
115  54.02661402  019.13307610
120 Linear Feature 81
111  54.02898267  019.13043008 19
115  54.02904645  019.13050584
120 Linear Feature 81
111  54.02660396  019.13298345 19
115  54.02656030  019.13309300
120 Linear Feature 81
111  54.02903640  019.13041318 19
115  54.02899273  019.13052274
120 Linear Feature 80
111  54.03001770  019.12653505 30
115  54.03016519  019.12536285
120 Linear Feature 79
111  54.03145510  019.12855155 30
115  54.03071224  019.12827929
120 Linear Feature 78
111  54.03395140  019.12705139 30
115  54.03374679  019.12883787
120 Linear Feature 67
111  54.02856391  019.12369956 30
111  54.02846624  019.12279683 30
111  54.02843492  019.12280603 30
115  54.02811099  019.11960278
120 Linear Feature 66
111  54.02876753  019.12576929 30
115  54.02863231  019.12445368
120 Linear Feature 65
111  54.02890795  019.12713542 30
115  54.02882311  019.12631004
120 Linear Feature 64
111  54.03008748  019.15282852 30
115  54.02992770  019.15392283
120 Linear Feature 62
111  54.02971852  019.13467315 30
112  54.02991577  019.13488049  54.03007860  019.13483767
111  54.02991577  019.13488049 30
111  54.03011434  019.13482640
112  54.03011434  019.13482640  54.03016730  019.13480837 30
111  54.03015141  019.13469118 30
111  54.03013685  019.13459201
112  54.03013685  019.13459201  54.03013420  019.13453792 30
111  54.03009449  019.13448383 30
111  54.02977677  019.13407589
112  54.02977677  019.13407589  54.02971852  019.13400152 30
112  54.02966425  019.13417506  54.02967351  019.13426972
111  54.02966425  019.13417506 30
111  54.02971852  019.13467315 30
111  54.03051383  019.14169482 30
111  54.03057673  019.14225196
112  54.03057673  019.14225196  54.03058149  019.14229523 30
112  54.03064027  019.14225196  54.03066251  019.14220598
111  54.03064027  019.14225196 30
111  54.03090080  019.14159204
112  54.03090080  019.14159204  54.03092621  019.14153254 30
112  54.03085632  019.14132699  54.03078642  019.14135133
111  54.03085632  019.14132699 30
111  54.03062756  019.14141084
112  54.03062756  019.14141084  54.03050047  019.14145411 30
115  54.03051383  019.14169482
120 Linear Feature 60
111  54.02474795  019.11677090 30
111  54.02531589  019.11658313 30
111  54.02719770  019.11596099
112  54.02719770  019.11596099  54.02751986  019.11585389 30
115  54.02745948  019.11526907
21  54.02769255  019.15032264 2 259.2100 3.00 New Light Fixture 5
21  54.02542639  019.12090387 2 79.2100 3.00 New Light Fixture 6
14  54.02872043  019.12116652 328.08 0 TOWER
1300  54.03003640  019.13504492 170.00 tie_down jets|turboprops|props|fighters A 1
1301 B military 
1300  54.03006524  019.13530155 170.00 tie_down jets|turboprops|props|fighters A 2
1301 B military 
1300  54.03009386  019.13555620 170.00 tie_down jets|turboprops|props|fighters A 3
1301 B military 
1300  54.03012144  019.13580164 170.00 tie_down jets|turboprops|props|fighters A 4
1301 B military 
1300  54.03015032  019.13605855 170.00 tie_down jets|turboprops|props|fighters A 5
1301 B military 
1300  54.03017951  019.13631832 170.00 tie_down jets|turboprops|props|fighters A 6
1301 B military 
1300  54.03020870  019.13657809 170.00 tie_down jets|turboprops|props|fighters A 7
1301 B military 
1300  54.03023735  019.13683302 170.00 tie_down jets|turboprops|props|fighters A 8
1301 B military 
1300  54.03026677  019.13709477 170.00 tie_down jets|turboprops|props|fighters A 9
1301 B military 
1300  54.03029651  019.13735938 170.00 tie_down jets|turboprops|props|fighters A 10
1301 B military 
1300  54.03032140  019.13759912 170.00 tie_down jets|turboprops|props|fighters A 11
1301 B military 
1300  54.03035438  019.13787436 170.00 tie_down jets|turboprops|props|fighters A 12
1301 B military 
1300  54.03040539  019.13832827 170.00 tie_down jets|turboprops|props|fighters A 13
1301 B military 
1300  54.03043462  019.13858838 170.00 tie_down jets|turboprops|props|fighters A 14
1301 B military 
1300  54.03046455  019.13885470 170.00 tie_down jets|turboprops|props|fighters A 15
1301 B military 
1300  54.03049393  019.13911612 170.00 tie_down jets|turboprops|props|fighters A 16
1301 B military 
1300  54.03052280  019.13937303 170.00 tie_down jets|turboprops|props|fighters A 17
1301 B military 
1300  54.03055186  019.13963164 170.00 tie_down jets|turboprops|props|fighters A 18
1301 B military 
1300  54.03058141  019.13989455 170.00 tie_down jets|turboprops|props|fighters A 19
1301 B military 
1300  54.03061083  019.14015631 170.00 tie_down jets|turboprops|props|fighters A 20
1301 B military 
1300  54.03066922  019.14067591 170.00 tie_down jets|turboprops|props|fighters A 22 Tent
1301 B military 
1300  54.03072707  019.14119061 170.00 tie_down jets|turboprops|props|fighters A 24 Tent
1301 B military 
1300  54.02871989  019.12456580 170.54 misc jets B 1
1301 C none 
1300  54.02874688  019.12482507 170.54 misc jets B 2
1301 C none 
1300  54.02877253  019.12507133 170.54 misc jets B 3
1301 C none 
1300  54.02879941  019.12532954 170.54 misc jets B 4
1301 C none 
1300  54.02882562  019.12558124 170.54 misc jets B 5
1301 C none 
1300  54.02891863  019.12647461 170.54 misc jets B 6
1301 C none 
1300  54.02894656  019.12674283 170.54 misc jets B 7
1301 C none 
1300  54.02897220  019.12698910 170.54 misc jets B 8
1301 C none 
1300  54.02860035  019.12197716 169.58 gate jets C 1
1301 D military 
1300  54.02862220  019.12333890 172.24 gate jets C 2
1301 D military 
1300  54.02624440  019.11604170  79.00 tie_down jets|turboprops|props|fighters D 1
1301 A military 
1300  54.02638060  019.11600560  79.00 tie_down jets|turboprops|props|fighters D 2
1301 A military 
1300  54.02650560  019.11596940  79.00 tie_down jets|turboprops|props|fighters D 3
1301 A military 
1300  54.02663890  019.11591670  79.00 tie_down jets|turboprops|props|fighters D 4
1301 A military 
