I
1050 Generated by WorldEditor 2.2.0r2

1     34 1 0 YSBK Bankstown
112 -33.91877569  150.98665131 -33.91875292  150.98660602
111 -33.91877569  150.98665131
111 -33.91831332  150.98583434
112 -33.91831332  150.98583434 -33.91827362  150.98576353
112 -33.91824491  150.98558165 -33.91824280  150.98547576
111 -33.91824491  150.98558165
111 -33.91825045  150.98481579
112 -33.91825045  150.98481579 -33.91825528  150.98424889
112 -33.91867260  150.98364226 -33.91898871  150.98336450
111 -33.91867260  150.98364226
111 -33.91918817  150.98322605
111 -33.91920405  150.98324902 102
111 -33.91966711  150.98287706 102
111 -33.91985060  150.98272966
112 -33.91985060  150.98272966 -33.91988766  150.98269713 102
112 -33.91982071  150.98262397 -33.91976883  150.98262525
111 -33.91982071  150.98262397 102
111 -33.91970767  150.98262933 102
111 -33.91969928  150.98261831 102
111 -33.91804186  150.98260677
112 -33.91804186  150.98260677 -33.91742355  150.98264106 102
112 -33.91705791  150.98408580 -33.91715590  150.98485260
111 -33.91705791  150.98408580 102
111 -33.91739903  150.98673985
112 -33.91739903  150.98673985 -33.91741173  150.98681945 102
111 -33.91747220  150.98682803 102
113 -33.91796904  150.98682921
111 -33.92064633  150.98885993 102
112 -33.92076863  150.98889510 -33.92083876  150.98883928
111 -33.92076863  150.98889510 102
111 -33.92086070  150.98882292
112 -33.92086070  150.98882292 -33.92102229  150.98868697 102
111 -33.92092985  150.98843801
111 -33.92020043  150.98714049
112 -33.92020043  150.98714049 -33.92014771  150.98705322 102
112 -33.92001658  150.98702255 -33.91993909  150.98701489
111 -33.92001658  150.98702255 102
111 -33.91979127  150.98701703
112 -33.91979127  150.98701703 -33.91970923  150.98701448 102
112 -33.91970666  150.98718788 -33.91973631  150.98724975
113 -33.91970666  150.98718788 102
111 -33.92174326  150.99082101
112 -33.92174326  150.99082101 -33.92177883  150.99088378 102
112 -33.92190332  150.99079896 -33.92193381  150.99073313
111 -33.92190332  150.99079896 102
111 -33.92200894  150.99056963 102
112 -33.92201717  150.99037894 -33.92197982  150.99029902
111 -33.92201717  150.99037894
111 -33.92126036  150.98902983 102
112 -33.92095394  150.98898014 -33.92077406  150.98910322
111 -33.92095394  150.98898014 102
111 -33.92086156  150.98905399
112 -33.92086156  150.98905399 -33.92079857  150.98911523 102
113 -33.92082863  150.98918185 102
111 -33.92267068  150.99247811 102
112 -33.92279716  150.99252442 -33.92287338  150.99246930
111 -33.92279716  150.99252442 102
111 -33.92291836  150.99243348 102
112 -33.92299153  150.99211749 -33.92293055  150.99193837
111 -33.92299153  150.99211749
111 -33.92231620  150.99091885
112 -33.92231620  150.99091885 -33.92225217  150.99080127 102
112 -33.92200953  150.99095090 -33.92194550  150.99109879
111 -33.92200953  150.99095090 102
111 -33.92196380  150.99107307 102
112 -33.92196684  150.99121820 -33.92199846  150.99127623
113 -33.92196684  150.99121820 102
111 -33.92347937  150.99391277
111 -33.92369352  150.99344340
112 -33.92369289  150.99336379 -33.92367304  150.99332835
111 -33.92369289  150.99336379
111 -33.92328140  150.99263604 102
112 -33.92298787  150.99259969 -33.92282232  150.99271874
111 -33.92298787  150.99259969 102
111 -33.92288243  150.99268466 102
112 -33.92287100  150.99283622 -33.92291864  150.99293563
113 -33.92287100  150.99283622 102
111 -33.92390744  150.99467078
112 -33.92401491  150.99466711 -33.92406636  150.99465027
111 -33.92401491  150.99466711
111 -33.92403778  150.99464690
111 -33.92404464  150.99462669
111 -33.92410518  150.99457376
112 -33.92415445  150.99420063 -33.92407518  150.99402793
111 -33.92415445  150.99420063
111 -33.92393180  150.99380049
112 -33.92388073  150.99380875 -33.92385659  150.99386004
111 -33.92388073  150.99380875
111 -33.92370288  150.99421714
112 -33.92370982  150.99432931 -33.92373205  150.99437013
113 -33.92370982  150.99432931
111 -33.92454812  150.99583128
112 -33.92480514  150.99589080 -33.92494874  150.99578939
111 -33.92480514  150.99589080 102
111 -33.92491018  150.99581088 102
112 -33.92496582  150.99566023 -33.92496011  150.99556378
111 -33.92496582  150.99566023
111 -33.92443964  150.99470556
112 -33.92423232  150.99466606 -33.92411341  150.99475700
111 -33.92423232  150.99466606
111 -33.92410632  150.99478184
111 -33.92409870  150.99480756
112 -33.92406288  150.99496189 -33.92410152  150.99504418
113 -33.92406288  150.99496189
111 -33.92511576  150.99663423
112 -33.92521637  150.99666730 -33.92527608  150.99662290
111 -33.92521637  150.99666730
111 -33.92539656  150.99652400
112 -33.92539839  150.99641597 -33.92537237  150.99636122
111 -33.92539839  150.99641597
111 -33.92518358  150.99603219 102
112 -33.92504794  150.99597897 -33.92497172  150.99602582
111 -33.92504794  150.99597897 102
111 -33.92490999  150.99608551 102
111 -33.92490143  150.99609212
112 -33.92487285  150.99619470 -33.92487920  150.99626818
113 -33.92487285  150.99619470
111 -33.91759985  150.98825799
112 -33.91759985  150.98825799 -33.91762399  150.98841950 102
111 -33.91769731  150.98848089
111 -33.91775412  150.98851838
112 -33.91781232  150.98847675 -33.91783481  150.98844220
111 -33.91781232  150.98847675
111 -33.91785243  150.98841630
111 -33.91794774  150.98848157
111 -33.91790972  150.98858656
112 -33.91790972  150.98858656 -33.91790486  150.98860889
111 -33.91791428  150.98862406 102
111 -33.91879396  150.98920451
111 -33.91961150  150.98741684
111 -33.91941789  150.98707400
112 -33.91933227  150.98703114 -33.91927193  150.98702884
111 -33.91933227  150.98703114
111 -33.91897276  150.98703274
111 -33.91894048  150.98700955 102
111 -33.91756480  150.98701040 102
112 -33.91745961  150.98717904 -33.91747862  150.98735038
111 -33.91745961  150.98717904 102
113 -33.91746625  150.98723013 102
111 -33.92063208  150.99199725
111 -33.92034864  150.99187987 102
111 -33.92015460  150.99254165
111 -33.92003553  150.99294773 102
111 -33.91986963  150.99351353 102
112 -33.91990519  150.99363416 -33.91996007  150.99366999
111 -33.91990519  150.99363416 102
111 -33.92084986  150.99403802 102
112 -33.92101670  150.99392030 -33.92107615  150.99376047
111 -33.92101670  150.99392030 102
111 -33.92136223  150.99272556 102
111 -33.92137089  150.99269562
111 -33.92143057  150.99248925 102
111 -33.92167622  150.99163990
112 -33.92167622  150.99163990 -33.92167699  150.99159983 102
112 -33.92166383  150.99155152 -33.92165509  150.99153137
111 -33.92166383  150.99155152
112 -33.92166383  150.99155152 -33.92163403  150.99148282
112 -33.92145907  150.99146927 -33.92136409  150.99143143
111 -33.92145907  150.99146927
111 -33.92133162  150.99141660
112 -33.92133162  150.99141660 -33.92129781  150.99143191
112 -33.92129157  150.99153991 -33.92130083  150.99156064
111 -33.92129157  150.99153991
111 -33.92132758  150.99158061
111 -33.92153218  150.99166691
111 -33.92134791  150.99226225
111 -33.92077949  150.99202904
111 -33.92094834  150.99142401
111 -33.92109575  150.99148556
112 -33.92109575  150.99148556 -33.92113526  150.99148888
111 -33.92114629  150.99146006
111 -33.92117158  150.99137431
112 -33.92116893  150.99134937 -33.92115978  150.99134424
111 -33.92116893  150.99134937
111 -33.92086705  150.99121117 3
113 -33.92085004  150.99126805
111 -33.92145299  150.99106482
112 -33.92145299  150.99106482 -33.92155653  150.99110999
111 -33.92159678  150.99096694 102
111 -33.92133391  150.99050132
112 -33.92133391  150.99050132 -33.92130027  150.99044978 102
112 -33.92116723  150.99045771 -33.92111365  150.99049123
111 -33.92116723  150.99045771
112 -33.92116723  150.99045771 -33.92116113  150.99046153 102
112 -33.92115003  150.99047152 -33.92114470  150.99047693
111 -33.92115003  150.99047152 102
112 -33.92097933  150.99084866 -33.92092734  150.99110052
113 -33.92097933  150.99084866
111 -33.92034032  150.98964955 102
111 -33.92032779  150.98962771 102
112 -33.92019187  150.98959914 -33.92011107  150.98965425
111 -33.92019187  150.98959914 102
111 -33.92010968  150.98966961 102
112 -33.91994846  150.98996484 -33.91986652  150.99018835
111 -33.91994846  150.98996484 102
111 -33.92001867  150.99000924 102
112 -33.92025707  150.98972222 -33.92036302  150.98962807
113 -33.92025707  150.98972222 102
111 -33.92070657  150.98933779 102
111 -33.92068878  150.98931253 102
112 -33.92057445  150.98928938 -33.92051093  150.98932919
111 -33.92057445  150.98928938 102
111 -33.92051994  150.98933456 102
111 -33.92041203  150.98942400
112 -33.92041203  150.98942400 -33.92037201  150.98945845 102
111 -33.92039234  150.98952658 102
113 -33.92041521  150.98957495 102
111 -33.92514567  150.99752770
112 -33.92514567  150.99752770 -33.92524267  150.99754158
112 -33.92528387  150.99735830 -33.92522496  150.99725207
111 -33.92528387  150.99735830
112 -33.92528387  150.99735830 -33.92527292  150.99734313
111 -33.92525286  150.99735884
111 -33.92507264  150.99749615
112 -33.92507264  150.99749615 -33.92506683  150.99750047
112 -33.92507464  150.99751332 -33.92508131  150.99751496
113 -33.92507464  150.99751332
111 -33.91706591  150.98703634
112 -33.91713355  150.98706783 -33.91718159  150.98706526
111 -33.91713355  150.98706783 102
111 -33.91726131  150.98683645 102
112 -33.91727682  150.98674118 -33.91727237  150.98668133
111 -33.91727682  150.98674118 102
111 -33.91715651  150.98573550 102
112 -33.91703548  150.98563020 -33.91694047  150.98564049
111 -33.91703548  150.98563020 102
111 -33.91702352  150.98563178 102
111 -33.91690738  150.98564718
112 -33.91690738  150.98564718 -33.91688298  150.98566244
113 -33.91688304  150.98569426 20
111 -33.91736249  150.98797818
111 -33.91736249  150.98801291
111 -33.91739708  150.98809859
112 -33.91739708  150.98809859 -33.91741683  150.98814297
111 -33.91745857  150.98812715 102
111 -33.91733369  150.98725154 102
111 -33.91731861  150.98714579
112 -33.91731861  150.98714579 -33.91730438  150.98710077 102
112 -33.91721933  150.98714348 -33.91719042  150.98718689
111 -33.91721933  150.98714348 102
111 -33.91716361  150.98722375
112 -33.91716361  150.98722375 -33.91714396  150.98725769
113 -33.91715400  150.98730788
111 -33.91913503  150.99578752
112 -33.91913503  150.99578752 -33.91909076  150.99592423 102
112 -33.91896143  150.99597168 -33.91886530  150.99599931
111 -33.91896143  150.99597168 102
111 -33.91861190  150.99605009
112 -33.91861190  150.99605009 -33.91845879  150.99609121 102
112 -33.91863865  150.99635130 -33.91875855  150.99632796
111 -33.91863865  150.99635130 102
111 -33.91960983  150.99612158
112 -33.91960983  150.99612158 -33.91972832  150.99607913 102
111 -33.91969099  150.99591040 102
112 -33.91936009  150.99550993 -33.91924556  150.99524965
111 -33.91936009  150.99550993
112 -33.91936009  150.99550993 -33.91933618  150.99545529 102
112 -33.91923557  150.99551178 -33.91920678  150.99556639
111 -33.91923557  150.99551178 102
113 -33.91921943  150.99551456 102
112 -33.91921514  150.99435935 -33.91917594  150.99447050
111 -33.91921514  150.99435935 102
111 -33.91916364  150.99454830
112 -33.91916364  150.99454830 -33.91914366  150.99462981 102
112 -33.91931813  150.99468816 -33.91941959  150.99467334
111 -33.91931813  150.99468816 102
111 -33.91941575  150.99436027
114 -33.91941575  150.99436027 -33.91938039  150.99426858 102
111 -33.92385141  150.98780550
112 -33.92385141  150.98780550 -33.92389311  150.98780969 102
111 -33.92391899  150.98778941 102
111 -33.92398432  150.98774001
112 -33.92398432  150.98774001 -33.92403529  150.98769609 102
111 -33.92399585  150.98761573 102
111 -33.92369720  150.98708813 102
112 -33.92358255  150.98700815 -33.92351138  150.98700225
111 -33.92358255  150.98700815 102
111 -33.92343695  150.98700119 102
113 -33.92340972  150.98701727 102
130 Airport Boundary
111 -33.92111773  150.98157840
111 -33.92531249  150.98151516
111 -33.92697831  150.97952744
111 -33.92775684  150.98011008
111 -33.92847981  150.98037501
111 -33.92945300  150.98045924
111 -33.92932470  150.98333173
111 -33.92930808  150.98711572
111 -33.92977219  150.99056004
111 -33.93069672  150.99550336
111 -33.92933627  150.99630060
111 -33.92877461  150.99809063
111 -33.92624757  151.00007313
111 -33.92499250  150.99840128
111 -33.92429296  150.99746216
111 -33.92412655  150.99694249
111 -33.92408260  150.99647305
111 -33.91575473  150.99828154
111 -33.91404780  150.98791806
111 -33.91415351  150.98638034
111 -33.91481527  150.98270272
111 -33.91657949  150.98244631
111 -33.92008048  150.98006398
113 -33.92068458  150.98055205
120 Runway Hold 36
111 -33.91990826  150.98509339 4 103
115 -33.91974007  150.98477606
120 Runway Hold 35
111 -33.92708628  150.99407769 4 103
115 -33.92717331  150.99423340
120 Runway Hold 34
111 -33.92527162  150.99083347 4 103
115 -33.92533428  150.99094413
120 Runway Hold 33
111 -33.92366650  150.98795955 4 103
115 -33.92373696  150.98809094
120 Runway Hold 32
111 -33.92305850  150.98687692 4 103
115 -33.92314017  150.98702755
120 Runway Hold 31
111 -33.92188772  150.98478752 4 103
115 -33.92207315  150.98512451
120 Runway Hold 30
111 -33.91905594  150.98355861 4 103
115 -33.91898190  150.98342801
120 Runway Hold 29
111 -33.91966711  150.98287706 4 103
115 -33.91974362  150.98301001
120 Runway Hold 28
111 -33.92109044  150.98511741 4 103
115 -33.92091081  150.98478855
120 Runway Hold 27
111 -33.92073484  150.98478615 4 103
115 -33.92092852  150.98511305
120 Runway Hold 26
111 -33.92214941  150.98701322 4 103
115 -33.92207171  150.98686896
120 Runway Hold 25
111 -33.92189610  150.98686964 4 103
115 -33.92197540  150.98700870
120 Runway Hold 24
111 -33.92306213  150.98862570 4 103
115 -33.92299418  150.98850599
120 Runway Hold 23
111 -33.92289209  150.98864210 4 103
115 -33.92296205  150.98876562
120 Runway Hold 22
111 -33.92479387  150.99174733 4 103
115 -33.92471616  150.99161531
120 Runway Hold 21
111 -33.92464535  150.99177613 4 103
115 -33.92472063  150.99190673
120 Runway Hold 20
111 -33.92650167  150.99477528 4 103
115 -33.92641619  150.99462094
120 Runway Hold 19
111 -33.92629153  150.99472175 4 103
115 -33.92637939  150.99487394
120 Runway Hold 18
111 -33.92717303  150.99621324 4 103
115 -33.92723151  150.99631202
120 Runway Hold 17
111 -33.92629385  150.99651920 4 103
115 -33.92619147  150.99633381
120 Runway Hold 16
111 -33.92604002  150.99632972 4 103
115 -33.92612686  150.99648799
120 Runway Hold 15
111 -33.92570240  150.99543642 4 103
115 -33.92560388  150.99525900
120 Runway Hold 14
111 -33.92548151  150.99535094 4 103
115 -33.92558775  150.99553663
120 Runway Hold 13
111 -33.92427290  150.99290322 4 103
115 -33.92420593  150.99278874
120 Runway Hold 12
111 -33.92413818  150.99293844 4 103
115 -33.92420485  150.99305157
120 Runway Hold 11
111 -33.92253824  150.98977671 4 103
115 -33.92245035  150.98962415
120 Runway Hold 10
111 -33.92237797  150.98979086 4 103
115 -33.92244551  150.98991359
120 Runway Hold 9
111 -33.92098073  150.98699101 4 103
115 -33.92090939  150.98686456
120 Runway Hold 8
111 -33.92073501  150.98686086 4 103
115 -33.92080246  150.98697606
120 Runway Hold 7
111 -33.92532896  150.99681955 4 103
115 -33.92524434  150.99667494
120 Runway Hold 6
111 -33.92490999  150.99608551 4 103
115 -33.92480514  150.99589080
120 Runway Hold 5
111 -33.92376048  150.99404919 4 103
115 -33.92368106  150.99390892
120 Runway Hold 4
111 -33.92295554  150.99259599 4 103
115 -33.92289301  150.99247918
120 Runway Hold 3
111 -33.92201588  150.99090766 4 103
115 -33.92194039  150.99077201
120 Runway Hold 2
111 -33.92092426  150.98896984 4 103
115 -33.92085726  150.98885195
120 Runway Hold 1
111 -33.91982178  150.98699083 4 103
115 -33.91973870  150.98683515
120 Linear Feature 181
111 -33.91934837  150.98875784 2
115 -33.91930947  150.98884713
120 Linear Feature 180
111 -33.91924000  150.98855804 2
115 -33.91931503  150.98861050
120 Linear Feature 179
111 -33.92458172  150.99694057 1
111 -33.92456390  150.99705010
111 -33.92455714  150.99709166
111 -33.92453190  150.99724681 1
115 -33.92451097  150.99737544
120 Linear Feature 178
111 -33.92445020  150.99691135 1
111 -33.92443342  150.99701888
111 -33.92442723  150.99705850
111 -33.92440621  150.99719320
111 -33.92440541  150.99721850
112 -33.92440541  150.99721850 -33.92440893  150.99727931 1
111 -33.92444860  150.99733421 1
115 -33.92447819  150.99736676
120 Linear Feature 177
111 -33.92486226  150.99700574 1
111 -33.92484485  150.99711038
111 -33.92483669  150.99715942
111 -33.92481123  150.99731249 1
115 -33.92478816  150.99745112
120 Linear Feature 176
111 -33.92501924  150.99744967 3
115 -33.92506123  150.99750650
120 Linear Feature 175
111 -33.91983356  150.99701734 1
115 -33.91976320  150.99703125
120 Linear Feature 174
111 -33.91977350  150.99667106 1
115 -33.91973132  150.99668078
120 Linear Feature 172
111 -33.92338787  150.98213281 1
115 -33.92338787  150.98222969
120 Linear Feature 171
112 -33.91966918  150.99044370 -33.91978727  150.99036092 2
115 -33.91972617  150.99022227
120 Linear Feature 170
112 -33.91865840  150.98981251 -33.91864285  150.98992038 1
115 -33.91870837  150.98997090
120 Linear Feature 169
111 -33.91935390  150.99027293 1
115 -33.91940214  150.99030471
120 Linear Feature 168
111 -33.92336433  150.99441242 1
111 -33.92340382  150.99438296
112 -33.92340382  150.99438296 -33.92354372  150.99428219 1
115 -33.92365383  150.99443244
120 Linear Feature 167
112 -33.92298293  150.99368672 -33.92303921  150.99360490 1
116 -33.92322849  150.99367287 -33.92331380  150.99376438
120 Linear Feature 166
111 -33.92346511  150.99409543 1
112 -33.92346418  150.99419374 -33.92344712  150.99423524
111 -33.92346418  150.99419374 1
111 -33.92336433  150.99441242 52
111 -33.92331670  150.99445120 52
112 -33.92319562  150.99439983 -33.92314127  150.99430517
111 -33.92319562  150.99439983 51
111 -33.92317041  150.99435473 52
111 -33.92301623  150.99407888 51
111 -33.92298235  150.99401826 52
111 -33.92291075  150.99389016
112 -33.92291075  150.99389016 -33.92287457  150.99380026 52
111 -33.92293931  150.99374970
112 -33.92293931  150.99374970 -33.92295072  150.99373933 52
112 -33.92297218  150.99370553 -33.92298094  150.99369099
111 -33.92297218  150.99370553
112 -33.92297218  150.99370553 -33.92297858  150.99369490 1
111 -33.92298293  150.99368672 1
111 -33.92306885  150.99351087
112 -33.92306885  150.99351087 -33.92309193  150.99346108 1
115 -33.92307174  150.99339295
120 Linear Feature 165
111 -33.92136223  150.99272556 2
115 -33.92144635  150.99276105
120 Linear Feature 157
111 -33.92175970  150.98244304 2
115 -33.92175910  150.98273432
120 Linear Feature 156
111 -33.92186785  150.98313589 2
115 -33.92190493  150.98326724
120 Linear Feature 140
112 -33.92660165  150.99615222 -33.92662202  150.99641007 1 101
115 -33.92642928  150.99644127
120 Linear Feature 139
111 -33.92695302  150.99638056 1 101
112 -33.92662420  150.99619238 -33.92648680  150.99596633
111 -33.92662420  150.99619238 1 101
111 -33.92660165  150.99615222 1 101
115 -33.92644995  150.99588205
120 Linear Feature 138
111 -33.92577474  150.99639624 1 101
111 -33.92642928  150.99644127 1 101
111 -33.92648905  150.99644538 1 101
112 -33.92680656  150.99641849 -33.92698473  150.99638050
111 -33.92680656  150.99641849 1 101
111 -33.92695302  150.99638056 1 101
115 -33.92710963  150.99634000
120 Linear Feature 129
111 -33.92573424  150.99829324 2
115 -33.92576666  150.99835286
120 Linear Feature 128
111 -33.92550432  150.99787785 2
115 -33.92554803  150.99795685
120 Linear Feature 127
111 -33.92528612  150.99748999 2
115 -33.92534342  150.99759334
120 Linear Feature 126
111 -33.92488604  150.99692636 2
115 -33.92505318  150.99705473
120 Linear Feature 118
111 -33.91858721  150.98671895 1
111 -33.91859268  150.98670743 1
111 -33.91860755  150.98673988 1
111 -33.91857717  150.98673988 1
115 -33.91858721  150.98671895
120 Linear Feature 117
111 -33.91853215  150.98681926 1
111 -33.91853138  150.98675665
112 -33.91853138  150.98675665 -33.91853138  150.98672799 1
116 -33.91858721  150.98671895 -33.91861254  150.98673671
120 Linear Feature 116
111 -33.91842784  150.98671763 1
111 -33.91843245  150.98670725 1
111 -33.91844900  150.98674012 1
111 -33.91841712  150.98674090 1
115 -33.91842784  150.98671763
120 Linear Feature 115
111 -33.91837324  150.98681780 1
111 -33.91837253  150.98675463
112 -33.91837253  150.98675463 -33.91837253  150.98672400 1
116 -33.91842784  150.98671763 -33.91845261  150.98673164
120 Linear Feature 114
111 -33.91826887  150.98671761 1
111 -33.91827346  150.98670808 1
111 -33.91828957  150.98673767 1
111 -33.91825903  150.98673799 1
115 -33.91826887  150.98671761
120 Linear Feature 113
111 -33.91821226  150.98681635 1
111 -33.91821200  150.98675405
112 -33.91821200  150.98675405 -33.91821200  150.98672238 1
116 -33.91826887  150.98671761 -33.91829235  150.98673448
120 Linear Feature 112
111 -33.91810854  150.98671553 1
111 -33.91811292  150.98670587 1
111 -33.91812956  150.98673567 1
111 -33.91809957  150.98673598 1
115 -33.91810854  150.98671553
120 Linear Feature 111
111 -33.91805360  150.98681619 1
111 -33.91805315  150.98674998
112 -33.91805315  150.98674998 -33.91805470  150.98672101 1
116 -33.91810854  150.98671553 -33.91813309  150.98673048
120 Linear Feature 110
111 -33.91670596  150.99658590 2
115 -33.91678879  150.99656583
120 Linear Feature 109
111 -33.91890775  150.99439085 20
111 -33.91895406  150.99441187 20
111 -33.91899201  150.99428239 20
111 -33.91891418  150.99424751 22
115 -33.91901076  150.99391208
120 Linear Feature 108
111 -33.91677822  150.98554355 3
115 -33.91686631  150.98553467
120 Linear Feature 107
111 -33.91690738  150.98564718 3
115 -33.91674520  150.98566654
120 Linear Feature 106
111 -33.92089660  150.98274553 3
111 -33.92144358  150.98274570 3
115 -33.92147880  150.98287485
120 Linear Feature 105
111 -33.92052971  150.98226351 20
115 -33.92061640  150.98221936
120 Linear Feature 104
111 -33.92053735  150.98236413 2
115 -33.92067596  150.98236660
120 Linear Feature 103
111 -33.92060641  150.98232374 1
116 -33.92047057  150.98256052 -33.92029947  150.98261710
120 Linear Feature 102
111 -33.92085551  150.98256484 1
112 -33.92062769  150.98237932 -33.92055823  150.98222042
111 -33.92062769  150.98237932 1
111 -33.92060641  150.98232374 1
115 -33.92057945  150.98225336
120 Linear Feature 101
111 -33.92511020  150.99105865 1 101
112 -33.92487173  150.99097748 -33.92477364  150.99081018
111 -33.92487173  150.99097748 1 101
115 -33.92472203  150.99071233
120 Linear Feature 100
112 -33.92537800  150.99066658 -33.92541224  150.99079084 1 101
115 -33.92534128  150.99085437
120 Linear Feature 99
112 -33.92549580  150.99087674 -33.92542559  150.99080310 1 101
111 -33.92534128  150.99085437 1 101
111 -33.92511020  150.99105865 1 101
112 -33.92508244  150.99135457 -33.92517553  150.99152791
111 -33.92508244  150.99135457 1 101
115 -33.92522825  150.99161526
120 Linear Feature 98
112 -33.92317376  150.98673429 -33.92320726  150.98689416 1 101
115 -33.92307998  150.98694623
120 Linear Feature 97
112 -33.92325815  150.98688483 -33.92330103  150.98693489 1
115 -33.92335165  150.98694875
120 Linear Feature 96
111 -33.92388912  150.98787599 1 101
116 -33.92387342  150.98798245 -33.92388816  150.98804866
120 Linear Feature 95
112 -33.92377674  150.98780998 -33.92380689  150.98791809 1 101
115 -33.92374534  150.98798792
120 Linear Feature 94
111 -33.92350021  150.98817876 1 101
112 -33.92326076  150.98810286 -33.92316235  150.98793311
111 -33.92326076  150.98810286 1 101
115 -33.92311419  150.98784001
120 Linear Feature 93
111 -33.92361822  150.98873637 1 101
111 -33.92346698  150.98847009
112 -33.92346698  150.98847009 -33.92338166  150.98829675 1 101
111 -33.92350021  150.98817876 1 101
111 -33.92374534  150.98798792 1 101
111 -33.92388912  150.98787599 1 101
111 -33.92402473  150.98777041 1 101
112 -33.92404403  150.98761305 -33.92399378  150.98750898
111 -33.92404403  150.98761305 1 101
111 -33.92373425  150.98705828 1 101
112 -33.92359195  150.98695099 -33.92350695  150.98694613
111 -33.92359195  150.98695099 1 101
111 -33.92335165  150.98694875 1 101
111 -33.92307998  150.98694623 1 101
111 -33.92296030  150.98694512
112 -33.92296030  150.98694512 -33.92281056  150.98694140 1 101
112 -33.92280052  150.98727669 -33.92287647  150.98742206
111 -33.92280052  150.98727669 1 101
115 -33.92295555  150.98755439
120 Linear Feature 92
112 -33.92720799  150.99393124 -33.92724444  150.99405785 1 101
115 -33.92716555  150.99412797
120 Linear Feature 91
111 -33.92686673  150.99436738 1 101
111 -33.92716555  150.99412797 1 101
116 -33.92732829  150.99414583 -33.92740118  150.99422465
120 Linear Feature 90
111 -33.92578319  150.99524398 1 101
112 -33.92580586  150.99474499 -33.92567336  150.99448841
111 -33.92580586  150.99474499 1 101
115 -33.92550268  150.99420703
120 Linear Feature 89
111 -33.92589037  150.99515745 1 101
111 -33.92578319  150.99524398 1 101
115 -33.92531120  150.99562504
120 Linear Feature 88
111 -33.92672012  150.99448552 1 101
111 -33.92620399  150.99490310 1 101
112 -33.92579785  150.99469835 -33.92564502  150.99443695
111 -33.92579785  150.99469835 1 101
115 -33.92551367  150.99419068
120 Linear Feature 87
112 -33.92458733  150.99206161 -33.92451657  150.99215153 1 101
112 -33.92430273  150.99202853 -33.92422941  150.99189675
111 -33.92430273  150.99202853 1 101
115 -33.92399964  150.99149006
120 Linear Feature 86
111 -33.92475201  150.99170029 1 101
111 -33.92458733  150.99206161 1 101
111 -33.92454322  150.99215839
112 -33.92454322  150.99215839 -33.92449051  150.99228004 1 101
112 -33.92454775  150.99246660 -33.92458839  150.99254251
111 -33.92454775  150.99246660 1 101
115 -33.92485741  150.99302045
120 Linear Feature 85
112 -33.92432033  150.99265443 -33.92443418  150.99256063 1 101
112 -33.92467903  150.99273826 -33.92476625  150.99289360
111 -33.92467903  150.99273826 1 101
115 -33.92496631  150.99324980
120 Linear Feature 84
111 -33.92401917  150.99331225 1 101
111 -33.92432033  150.99265443 1 101
111 -33.92437054  150.99254476
112 -33.92437054  150.99254476 -33.92443888  150.99237035 1 101
112 -33.92436851  150.99218045 -33.92432719  150.99210284
111 -33.92436851  150.99218045 1 101
115 -33.92407179  150.99165285
120 Linear Feature 83
112 -33.92247986  150.98969395 -33.92261725  150.98951350 1 101
112 -33.92298284  150.98971166 -33.92308781  150.98990235
111 -33.92298284  150.98971166 1 101
115 -33.92329368  150.99026215
120 Linear Feature 82
111 -33.92227243  150.99016625 1 101
111 -33.92247986  150.98969395 1 101
111 -33.92262433  150.98936499
112 -33.92262433  150.98936499 -33.92267615  150.98924603 1 101
112 -33.92261130  150.98904410 -33.92257333  150.98896390
111 -33.92261130  150.98904410 1 101
115 -33.92230677  150.98849998
120 Linear Feature 81
112 -33.92284299  150.98889624 -33.92272271  150.98900786 1 101
112 -33.92251192  150.98883235 -33.92245082  150.98871685
111 -33.92251192  150.98883235 1 101
115 -33.92221950  150.98830845
120 Linear Feature 80
111 -33.92301929  150.98857241 1 101
111 -33.92298981  150.98859825 1 101
112 -33.92295452  150.98865315 -33.92293729  150.98869080
111 -33.92295452  150.98865315 1 101
111 -33.92284299  150.98889624 1 101
111 -33.92278128  150.98903076
112 -33.92278128  150.98903076 -33.92273847  150.98913976 1 101
112 -33.92279791  150.98934168 -33.92283998  150.98942108
111 -33.92279791  150.98934168 1 101
115 -33.92310517  150.98988989
120 Linear Feature 79
112 -33.92180466  150.98692728 -33.92164900  150.98699394 1 101
112 -33.92167419  150.98733515 -33.92176166  150.98749870
111 -33.92167419  150.98733515 1 101
115 -33.92197283  150.98787109
120 Linear Feature 78
111 -33.92209388  150.98692765 1 101
111 -33.92180466  150.98692728 1 101
115 -33.92160013  150.98692702
120 Linear Feature 77
111 -33.92045261  150.98692122 1 101
111 -33.92125455  150.98692434
112 -33.92125455  150.98692434 -33.92142822  150.98693209 1 101
111 -33.92152426  150.98710082 1 101
115 -33.92171572  150.98744188
120 Linear Feature 76
112 -33.92211026  150.98467637 -33.92211103  150.98489217 1 101
116 -33.92194703  150.98495924 -33.92186367  150.98496110
120 Linear Feature 75
111 -33.92224382  150.98507529 1 101
112 -33.92200260  150.98495924 -33.92183897  150.98495273
111 -33.92200260  150.98495924 1 101
111 -33.92194703  150.98495924 1 101
115 -33.92187139  150.98495924
120 Linear Feature 74
112 -33.91835405  150.98450685 -33.91838724  150.98490309 1 101
