I
1050 Generated by WorldEditor 2.1.0r1

1    212 1 0 EGUP Sculthorp
1302 city Fakenhams
111  52.85209815  000.76670682
111  52.85229679  000.76663032
111  52.85228293  000.76652067
113  52.85252315  000.76678331
111  52.85245386  000.76582454
111  52.85229063  000.76564604
111  52.85214127  000.76568939
111  52.85200730  000.76552620
111  52.85221518  000.76544715
111  52.85242922  000.76542930
111  52.85252469  000.76554150
111  52.85259091  000.76588829
111  52.85263402  000.76630903
113  52.85248774  000.76613053
111  52.85116586  000.76489602
111  52.85095336  000.76466041
111  52.85093303  000.76458391
111  52.85131369  000.76365678
111  52.85132108  000.76366902
111  52.85135619  000.76395358
111  52.85146891  000.76408210
111  52.85149662  000.76406680
113  52.85149662  000.76410046
111  52.85323434  000.76744272
111  52.85327498  000.76771188
111  52.85309212  000.76777209
111  52.85292744  000.76760032
111  52.85289429  000.76731345
113  52.85306218  000.76725855
111  52.85317660  000.76693272
111  52.85314345  000.76666355
111  52.85330920  000.76660157
111  52.85346532  000.76676272
111  52.85351772  000.76706376
113  52.85335197  000.76713282
111  52.85387676  000.77505689
111  52.85388568  000.77507657
111  52.85387899  000.77515773
111  52.85387973  000.77525243
111  52.85388568  000.77538155
111  52.85389756  000.77548116
111  52.85391538  000.77559553
111  52.85393914  000.77569022
111  52.85395622  000.77575909
111  52.85393840  000.77578000
111  52.85390572  000.77578738
111  52.85362948  000.77554880
111  52.85359977  000.77549961
111  52.85358343  000.77544304
111  52.85359012  000.77538155
111  52.85362799  000.77500401
113  52.85364656  000.77499417
111  52.85364656  000.77496712
111  52.85363542  000.77493391
111  52.85367032  000.77456129
111  52.85368591  000.77450349
111  52.85370151  000.77446783
111  52.85372601  000.77444200
111  52.85375201  000.77442602
111  52.85402009  000.77436207
111  52.85406613  000.77436084
112  52.85408321  000.77438420  52.85408321  000.77438666
111  52.85408692  000.77442602
111  52.85406464  000.77445799
111  52.85401637  000.77454530
111  52.85397924  000.77463139
111  52.85394508  000.77472731
111  52.85392058  000.77483430
111  52.85389978  000.77494621
111  52.85388790  000.77501262
113  52.85387602  000.77503107
111  52.85557595  000.77203674
111  52.85556517  000.77212600
111  52.85555901  000.77218210
111  52.85554053  000.77223820
111  52.85516634  000.77212600
111  52.85519252  000.77184803
113  52.85556979  000.77196534
111  52.85606254  000.77312565
111  52.85610412  000.77315115
111  52.85612722  000.77321491
111  52.85613338  000.77333221
111  52.85605331  000.77412276
111  52.85602867  000.77418396
111  52.85549279  000.77449252
111  52.85546199  000.77447977
111  52.85550049  000.77441602
111  52.85554361  000.77432167
111  52.85558365  000.77422731
111  52.85561444  000.77413296
111  52.85564062  000.77403350
111  52.85565756  000.77393405
111  52.85567296  000.77380909
111  52.85567912  000.77369433
111  52.85567912  000.77360253
111  52.85567450  000.77349542
111  52.85566064  000.77337811
111  52.85564524  000.77326591
111  52.85559442  000.77308485
111  52.85558211  000.77304150
113  52.85564678  000.77301089
111  52.85442561  000.77404888
111  52.85439424  000.77398156
111  52.85435453  000.77385938
111  52.85432296  000.77372563
111  52.85431641  000.77358523
111  52.85431955  000.77345691
111  52.85434320  000.77332623
111  52.85438018  000.77320036
111  52.85443027  000.77309849
111  52.85449368  000.77300143
111  52.85455222  000.77294408
111  52.85457732  000.77293005
111  52.85473716  000.77332212
111  52.85469759  000.77379287
113  52.85445017  000.77408649
111  52.85426116  000.77571049
111  52.85422978  000.77564317
111  52.85419007  000.77552099
111  52.85415850  000.77538725
111  52.85415196  000.77524684
111  52.85415509  000.77511852
111  52.85417875  000.77498784
111  52.85421572  000.77486198
111  52.85426581  000.77476011
111  52.85432922  000.77466305
111  52.85438776  000.77460570
111  52.85441286  000.77459166
111  52.85457911  000.77500145
111  52.85453207  000.77546156
113  52.85428572  000.77574810
111  52.85410224  000.77735986
111  52.85407087  000.77729254
111  52.85403115  000.77717036
111  52.85399958  000.77703662
111  52.85399304  000.77689621
111  52.85399617  000.77676789
111  52.85401983  000.77663722
111  52.85405681  000.77651135
111  52.85410690  000.77640948
111  52.85417031  000.77631242
111  52.85422884  000.77625507
111  52.85425395  000.77624104
111  52.85441977  000.77666995
111  52.85436781  000.77713006
113  52.85412680  000.77739747
111  52.85512668  000.77481377
111  52.85515875  000.77488018
111  52.85519975  000.77500119
111  52.85523272  000.77513401
111  52.85524074  000.77527421
111  52.85523896  000.77540260
111  52.85521668  000.77553394
111  52.85518103  000.77566086
111  52.85513202  000.77576416
111  52.85506964  000.77586304
111  52.85501172  000.77592207
111  52.85498677  000.77593683
111  52.85482726  000.77556346
111  52.85487627  000.77503809
113  52.85510172  000.77477688
111  52.85529298  000.77315520
111  52.85532506  000.77322161
111  52.85536605  000.77334262
111  52.85539902  000.77347544
111  52.85540704  000.77361564
111  52.85540526  000.77374403
111  52.85538298  000.77387537
111  52.85534734  000.77400229
111  52.85529833  000.77410559
111  52.85523595  000.77420447
111  52.85517803  000.77426350
111  52.85515307  000.77427826
111  52.85499356  000.77390489
111  52.85504257  000.77337951
113  52.85526803  000.77311830
21  52.85096693  000.77850728 2 233.5600 3.00 24 PAPI 4L
21  52.84088328  000.75310707 2 53.5600 3.00 06 PAPI 4L
1300  52.85191734  000.75450631 332.50 tie_down jets|turboprops|props|fighters Wiskey N1
1301 B military 
1300  52.85167978  000.75434135 332.50 tie_down jets|turboprops|props|fighters Wiskey N2
1301 B military 
1300  52.85141922  000.75422714 332.50 tie_down jets|turboprops|props|fighters Wiskey N3
1301 B military 
1300  52.85111652  000.75411294 332.50 tie_down jets|turboprops|props|fighters Wiskey N4
1301 B military 
1300  52.84809812  000.75505144 285.06 tie_down jets|turboprops|props|fighters Wiskey 5N
1301 C military 
1300  52.84716057  000.75456472 285.06 tie_down jets|turboprops|props|fighters Wiskey 5S
1301 C military 
1300  52.84519806  000.75378861 285.06 tie_down jets|turboprops|props|fighters Wiskey 7N
1301 C military 
1300  52.84421283  000.75342030 285.06 tie_down jets|turboprops|props|fighters Wiskey 7S
1301 C military 
1300  52.84364871  000.75190761  19.34 tie_down jets|turboprops|props|fighters Wiskey 10
1301 D military 
1300  52.84228310  000.75103981 201.88 tie_down jets|turboprops|props|fighters Wiskey 11
1301 D military 
1300  52.85382333  000.77714851  99.42 tie_down jets|turboprops|props|fighters November 1
1301 D military 
1300  52.85400449  000.77520668  99.42 tie_down jets|turboprops|props|fighters November 2
1301 D military 
1300  52.85528211  000.77593289  96.73 tie_down jets|turboprops|props|fighters November 3
1301 D military 
1300  52.85428099  000.77310695 280.88 tie_down jets|turboprops|props|fighters November 4
1301 D military 
1300  52.85550140  000.77399105  96.73 tie_down jets|turboprops|props|fighters November 5
1301 D military 
1300  52.85571116  000.77171766 282.24 tie_down jets|turboprops|props|fighters November 6
1301 D military 
1300  52.85281573  000.77164639 343.82 tie_down jets|turboprops|props|fighters November 7E
1301 D military 
1300  52.85241528  000.76967307 343.82 tie_down jets|turboprops|props|fighters November 7W
1301 D military 
1300  52.85305210  000.76802652  38.31 tie_down jets|turboprops|props|fighters November 8E
1301 C military 
1300  52.85359667  000.76663290  38.31 tie_down jets|turboprops|props|fighters November 8W
1301 C military 
1300  52.85205054  000.76683372  38.31 tie_down jets|turboprops|props|fighters November 9E
1301 B military 
1300  52.85250509  000.76573196  38.31 tie_down jets|turboprops|props|fighters November 9W
1301 B military 
1300  52.85307560  000.76432366  38.31 tie_down jets|turboprops|props|fighters November 10E
1301 B military 
1300  52.85353104  000.76325344  38.31 tie_down jets|turboprops|props|fighters November 10W
1301 B military 
1300  52.85513261  000.76441617  97.36 tie_down jets|turboprops|props|fighters November 11
1301 D military 
1300  52.85534236  000.76219017 282.24 tie_down jets|turboprops|props|fighters November 13
1301 D military 
1300  52.85664858  000.76264800 282.24 tie_down jets|turboprops|props|fighters November 14
1301 D military 
1300  52.85546631  000.76061145 282.24 tie_down jets|turboprops|props|fighters November 15
1301 D military 
1300  52.85678206  000.76094298 282.24 tie_down jets|turboprops|props|fighters November 16
1301 D military 
1300  52.85027651  000.78117410  56.98 tie_down jets|turboprops|props|fighters Sierra 1
1301 D military 
1300  52.84941841  000.77927987 230.56 tie_down jets|turboprops|props|fighters Sierra 2
1301 D military 
1300  52.84853743  000.78106045  56.98 tie_down jets|turboprops|props|fighters Sierra 3
1301 D military 
1300  52.84771365  000.77914727 233.46 tie_down jets|turboprops|props|fighters Sierra 4
1301 D military 
1300  52.84307991  000.76503609  56.98 tie_down jets|turboprops|props|fighters Sierra 5
1301 D military 
1300  52.84226330  000.76314529 233.41 tie_down jets|turboprops|props|fighters Sierra 6
1301 D military 
1300  52.84095562  000.76468899 318.97 tie_down jets|turboprops|props|fighters Sierra 7E
1301 C military 
1300  52.84031006  000.76339196 318.97 tie_down jets|turboprops|props|fighters Sierra 7W
1301 C military 
99
