I
1050 Generated by WorldEditor

1   1023 1 0 KATL Hartsfield Jackson Atlanta Intl
1302 city Atlanta
111  33.64258623 -084.42618568 20
111  33.64258623 -084.42595868 20
111  33.64238861 -084.42596516 20
111  33.64238645 -084.42615455 20
111  33.64222122 -084.42636469 20
115  33.64222446 -084.42678627
120 Linear Feature 79
111  33.64349577 -084.42678457 51
115  33.64349693 -084.42611476
120 Linear Feature 70
111  33.63891889 -084.42093704 20
111  33.63893165 -084.42055381 20
111  33.63868296 -084.42028556 20
111  33.63868229 -084.42010112 20
111  33.63857567 -084.42010756 20
111  33.63857836 -084.42027911 20
111  33.63833033 -084.42057428 20
115  33.63832870 -084.42093485
120 Linear Feature 77
111  33.64395672 -084.42678505 52
115  33.64395803 -084.42607088
120 Linear Feature 76
111  33.64421189 -084.42678104 20
111  33.64421189 -084.42638717 20
111  33.64408426 -084.42619259 20
111  33.64408721 -084.42598268 20
111  33.64388791 -084.42598268 20
111  33.64388988 -084.42618316 20
111  33.64373673 -084.42635533 20
115  33.64373673 -084.42678812
120 Linear Feature 85
111  33.64152940 -084.42678523 20
111  33.64152703 -084.42638285 20
111  33.64131202 -084.42616882 20
111  33.64130964 -084.42598190 20
111  33.64117066 -084.42598048 20
111  33.64116947 -084.42617881 20
111  33.64094852 -084.42642138 20
115  33.64094496 -084.42678951
120 Linear Feature 56
111  33.63948513 -084.41895944 51
115  33.63916597 -084.41836090
120 Linear Feature 57
111  33.63946919 -084.41816045 20
111  33.63957914 -084.41838568 20
111  33.63985128 -084.41846382 20
111  33.63993241 -084.41861886 20
111  33.64001355 -084.41856127 20
111  33.63993536 -084.41841421 20
115  33.64002166 -084.41803147
120 Linear Feature 58
111  33.63991873 -084.41848823 51
115  33.63968025 -084.41801427
120 Linear Feature 63
111  33.64016704 -084.42085884 22
112  33.64013107 -084.42085958  33.64013107 -084.42085884 22
112  33.64012923 -084.42048620  33.64012030 -084.42040794 22
115  33.64008550 -084.42015173
120 Linear Feature 62
111  33.64016519 -084.42064984 20
112  33.64015215 -084.42041877  33.64014699 -084.42037625 20
115  33.64011527 -084.42014501
120 Linear Feature 61
111  33.64069165 -084.42094994 20
111  33.64065127 -084.42095018 20
111  33.64065127 -084.42064187 20
111  33.64045507 -084.42043101 20
111  33.64045507 -084.42027420 20
111  33.64036803 -084.42027508 20
111  33.64036582 -084.42044164 20
111  33.64016519 -084.42064984 20
111  33.64016593 -084.42087842 20
112  33.64017995 -084.42092538  33.64019617 -084.42094575 20
111  33.64021978 -084.42094930 20
115  33.64065127 -084.42095018
120 Linear Feature 68
111  33.63926051 -084.42093268 51
115  33.63927051 -084.42022680
120 Linear Feature 74
111  33.63764185 -084.42046059 20
111  33.63736230 -084.42016469 20
111  33.63735567 -084.41999460 20
111  33.63724724 -084.42000080 20
111  33.63725609 -084.42018773 20
111  33.63699572 -084.42050400 20
115  33.63699862 -084.42092562
120 Linear Feature 12
111  33.63761577 -084.42470653 20
111  33.63761577 -084.42514625 20
111  33.63773912 -084.42534061 20
111  33.63773779 -084.42549037 20
111  33.63787441 -084.42549037 20
111  33.63787441 -084.42534221 20
111  33.63799512 -084.42514625 20
115  33.63799910 -084.42470176
120 Linear Feature 14
111  33.63915219 -084.42465803 20
111  33.63919439 -084.42518523 20
111  33.63933186 -084.42533586 20
111  33.63934633 -084.42552704 20
111  33.63947897 -084.42550387 20
111  33.63946450 -084.42533731 20
111  33.63957664 -084.42514468 20
115  33.63954287 -084.42470872
120 Linear Feature 50
111  33.63865689 -084.42469200 20
111  33.63865570 -084.42512472 20
111  33.63878017 -084.42532887 20
111  33.63878017 -084.42549276 20
111  33.63891782 -084.42548414 20
111  33.63891902 -084.42532312 20
111  33.63903990 -084.42512473 20
115  33.63904230 -084.42468049
120 Linear Feature 78
111  33.64368903 -084.42678592 20
111  33.64368827 -084.42634298 20
111  33.64356819 -084.42617048 20
111  33.64356657 -084.42597848 20
111  33.64342945 -084.42597848 20
111  33.64342945 -084.42617730 20
111  33.64330613 -084.42633908 20
115  33.64330207 -084.42678739
120 Linear Feature 2
111  33.64347067 -084.44005983 20
111  33.64346828 -084.43974624 20
111  33.64339790 -084.43970217 20
111  33.64339790 -084.43962303 20
111  33.64334324 -084.43962213 20
111  33.64334324 -084.43942876 20
111  33.64325040 -084.43942966 20
111  33.64325190 -084.43961943 20
111  33.64319724 -084.43962303 20
111  33.64319575 -084.43970487 20
111  33.64311788 -084.43975343 20
115  33.64312093 -084.44005877
120 Linear Feature 4
111  33.64267704 -084.44005539 20
111  33.64267540 -084.43977044 20
111  33.64260868 -084.43972394 20
111  33.64260621 -084.43963886 20
111  33.64254774 -084.43964084 20
111  33.64254280 -084.43942913 20
111  33.64245303 -084.43942913 20
111  33.64245385 -084.43964282 20
111  33.64238879 -084.43964629 20
111  33.64238961 -084.43972493 20
111  33.64232207 -084.43976846 20
115  33.64232043 -084.44005941
120 Linear Feature 99
111  33.64297776 -084.42539366 51
115  33.64297370 -084.42470390
120 Linear Feature 98
111  33.64316609 -084.42469878 20
111  33.64316842 -084.42516886 20
111  33.64304443 -084.42538017 20
111  33.64304520 -084.42554680 20
111  33.64290416 -084.42554587 20
111  33.64290726 -084.42536807 20
111  33.64278327 -084.42516980 20
115  33.64278482 -084.42469785
120 Linear Feature 97
111  33.64349341 -084.42538194 51
115  33.64349737 -084.42470279
120 Linear Feature 96
111  33.64368992 -084.42470035 20
111  33.64368914 -084.42520581 20
111  33.64356360 -084.42536313 20
111  33.64356282 -084.42554372 20
111  33.64342876 -084.42553813 20
111  33.64342566 -084.42536313 20
111  33.64330399 -084.42520395 20
115  33.64330477 -084.42470035
120 Linear Feature 95
111  33.64401914 -084.42536843 51
115  33.64401761 -084.42470259
120 Linear Feature 92
111  33.63799658 -084.42678555 20
111  33.63799588 -084.42629729 20
111  33.63787423 -084.42612185 20
111  33.63787132 -084.42597290 20
111  33.63773915 -084.42597639 20
111  33.63773973 -084.42612815 20
111  33.63761397 -084.42629808 20
115  33.63761397 -084.42678482
120 Linear Feature 91
111  33.63832457 -084.42678284 51
115  33.63832553 -084.42609988
120 Linear Feature 90
111  33.63852998 -084.42636836 20
111  33.63839180 -084.42612999 20
111  33.63839180 -084.42597389 20
111  33.63825874 -084.42597513 20
111  33.63825874 -084.42613866 20
111  33.63813393 -084.42629353 20
115  33.63813393 -084.42678538
120 Linear Feature 89
111  33.63884862 -084.42678328 52
115  33.63884862 -084.42609778
120 Linear Feature 88
111  33.63903849 -084.42678461 20
111  33.63903962 -084.42636214 20
111  33.63891746 -084.42616916 20
111  33.63891591 -084.42602303 20
111  33.63871442 -084.42602396 20
111  33.63871829 -084.42616823 20
111  33.63852998 -084.42636836 20
115  33.63853075 -084.42678444
120 Linear Feature 87
111  33.63963940 -084.42678628 20
111  33.63963998 -084.42632891 20
111  33.63948919 -084.42616177 20
111  33.63948802 -084.42594777 20
111  33.63935294 -084.42594847 20
111  33.63935411 -084.42616107 20
111  33.63920331 -084.42633031 20
115  33.63920389 -084.42678558
120 Linear Feature 86
111  33.64027776 -084.42678698 20
111  33.64027673 -084.42636202 20
111  33.64012314 -084.42614983 20
111  33.64012689 -084.42598088 20
111  33.63998998 -084.42598426 20
111  33.63998998 -084.42615321 20
111  33.63983995 -084.42632891 20
115  33.63983901 -084.42678619
120 Linear Feature 111
111  33.64104897 -084.42328297 52
115  33.64149598 -084.42327753
120 Linear Feature 110
111  33.64096321 -084.42335055 51
115  33.64150202 -084.42335009
120 Linear Feature 109
111  33.64104800 -084.42390317 52
115  33.64153072 -084.42390193
120 Linear Feature 108
111  33.64096437 -084.42396836 51
115  33.64154310 -084.42397379
120 Linear Feature 107
111  33.64143757 -084.42304574 20
111  33.64117809 -084.42305069 20
111  33.64098663 -084.42328908 20
111  33.64084253 -084.42329861 20
111  33.64084707 -084.42343217 20
111  33.64099911 -084.42343081 20
111  33.64117951 -084.42364887 20
111  33.64100138 -084.42382740 20
111  33.64085048 -084.42382876 20
111  33.64085092 -084.42405523 20
111  33.64103655 -084.42405091 20
111  33.64115795 -084.42420218 20
115  33.64132474 -084.42420355
120 Linear Feature 106
111  33.64117317 -084.42487986 51
115  33.64161961 -084.42434983
120 Linear Feature 105
111  33.64122801 -084.42432615 20
111  33.64114859 -084.42442527 20
111  33.64114756 -084.42480687 20
111  33.64107432 -084.42489359 20
111  33.64107948 -084.42499519 20
111  33.64117644 -084.42499271 20
111  33.64124039 -084.42492457 20
111  33.64155616 -084.42492168 20
115  33.64174416 -084.42470779
120 Linear Feature 104
111  33.64198152 -084.42546594 52
115  33.64198152 -084.42459529
120 Linear Feature 103
111  33.64193331 -084.42536182 51
115  33.64193705 -084.42456088
120 Linear Feature 102
111  33.64220213 -084.42468277 20
111  33.64220213 -084.42516759 20
111  33.64204711 -084.42533743 20
111  33.64204824 -084.42549280 20
111  33.64186670 -084.42549144 20
111  33.64186103 -084.42532789 20
111  33.64174076 -084.42514254 20
111  33.64174416 -084.42470779 20
115  33.64189062 -084.42452479
120 Linear Feature 101
111  33.64245433 -084.42533488 51
115  33.64245508 -084.42470671
120 Linear Feature 100
111  33.64264819 -084.42469936 20
111  33.64265030 -084.42517664 20
111  33.64252444 -084.42538396 20
111  33.64252328 -084.42549866 20
111  33.64249242 -084.42555601 20
111  33.64241090 -084.42555741 20
111  33.64238645 -084.42551335 20
111  33.64238761 -084.42538606 20
111  33.64226243 -084.42518045 20
115  33.64226243 -084.42469229
120 Linear Feature 118
111  33.63832750 -084.42537333 51
115  33.63832666 -084.42470749
120 Linear Feature 117
111  33.63851742 -084.42469814 20
111  33.63851571 -084.42513842 20
111  33.63839551 -084.42533706 20
111  33.63839722 -084.42550293 20
111  33.63825827 -084.42549986 20
111  33.63825827 -084.42532784 20
111  33.63813296 -084.42513535 20
115  33.63813552 -084.42469712
120 Linear Feature 128
111  33.64118724 -084.42896525 51
115  33.64110062 -084.42851075
120 Linear Feature 127
111  33.64126345 -084.42850501 20
111  33.64130883 -084.42874289 20
111  33.64121497 -084.42892129 20
111  33.64123354 -084.42901793 20
111  33.64122219 -084.42902165 20
111  33.64123766 -084.42911829 20
111  33.64118609 -084.42913192 20
111  33.64116649 -084.42903528 20
111  33.64115721 -084.42903899 20
111  33.64113348 -084.42892749 20
111  33.64099321 -084.42883581 20
115  33.64096948 -084.42870200
120 Linear Feature 126
111  33.64154722 -084.42899931 51
115  33.64145239 -084.42850540
120 Linear Feature 125
111  33.64162373 -084.42850556 20
111  33.64166968 -084.42876574 20
111  33.64157778 -084.42895271 20
111  33.64158903 -084.42901241 20
111  33.64157778 -084.42901466 20
111  33.64159372 -084.42911265 20
111  33.64154496 -084.42912730 20
111  33.64152527 -084.42902818 20
111  33.64151214 -084.42903156 20
111  33.64149808 -084.42896510 20
111  33.64135367 -084.42887162 20
115  33.64128334 -084.42850331
120 Linear Feature 124
111  33.64189833 -084.42901888 51
115  33.64189607 -084.42850129
120 Linear Feature 123
111  33.64210361 -084.42850311 20
111  33.64210258 -084.42880046 20
111  33.64193660 -084.42899554 20
111  33.64193473 -084.42909015 20
111  33.64192440 -084.42909000 20
111  33.64192403 -084.42918749 20
111  33.64186944 -084.42918905 20
111  33.64186941 -084.42908923 20
111  33.64185502 -084.42908902 20
111  33.64184940 -084.42899441 20
111  33.64168436 -084.42878717 20
115  33.64163560 -084.42850220
120 Linear Feature 122
111  33.64254283 -084.42891721 51
111  33.64249522 -084.42873886 51
115  33.64243668 -084.42850614
120 Linear Feature 121
111  33.64255627 -084.42849917 20
111  33.64262022 -084.42874200 20
111  33.64254645 -084.42883116 20
111  33.64258837 -084.42900251 20
111  33.64253946 -084.42902069 20
111  33.64249870 -084.42885284 20
111  33.64239972 -084.42882626 20
111  33.64237236 -084.42874933 20
111  33.64235373 -084.42882696 20
111  33.64224951 -084.42885844 20
111  33.64220642 -084.42903398 20
111  33.64215169 -084.42901509 20
111  33.64219661 -084.42884509 20
111  33.64211700 -084.42874270 20
115  33.64217548 -084.42849729
120 Linear Feature 120
111  33.64397079 -084.42882531 20
111  33.64381424 -084.42902775 20
111  33.64370769 -084.42899418 20
111  33.64360347 -084.42913056 20
111  33.64356097 -084.42908440 20
111  33.64366286 -084.42894942 20
111  33.64363242 -084.42882154 20
111  33.64365675 -084.42878692 20
111  33.64355108 -084.42881693 20
111  33.64350689 -084.42899464 20
111  33.64345309 -084.42897694 20
111  33.64349024 -084.42879692 20
111  33.64341530 -084.42870307 20
111  33.64339929 -084.42880308 20
111  33.64331603 -084.42886462 20
111  33.64331411 -084.42904849 20
111  33.64325519 -084.42904695 20
111  33.64325583 -084.42886462 20
111  33.64316168 -084.42879539 20
111  33.64315848 -084.42867537 20
111  33.64311557 -084.42883770 20
111  33.64301053 -084.42887540 20
111  33.64296954 -084.42904541 20
111  33.64291382 -084.42902618 20
111  33.64295481 -084.42884693 20
111  33.64287944 -084.42875039 20
111  33.64289003 -084.42871034 20
111  33.64279158 -084.42877773 20
111  33.64279158 -084.42894113 20
111  33.64273177 -084.42893986 20
111  33.64272806 -084.42875484 20
111  33.64262687 -084.42868587 20
115  33.64258460 -084.42850432
120 Linear Feature 138
111  33.63933158 -084.42893764 51
115  33.63918202 -084.42850986
120 Linear Feature 137
111  33.63936656 -084.42850074 20
111  33.63942696 -084.42867306 20
111  33.63935145 -084.42885808 20
111  33.63941790 -084.42903947 20
111  33.63933333 -084.42908119 20
111  33.63926537 -084.42889798 20
111  33.63910681 -084.42883813 20
115  33.63900109 -084.42850255
120 Linear Feature 136
111  33.63963932 -084.42889821 51
115  33.63955130 -084.42850906
120 Linear Feature 135
111  33.63940180 -084.42849797 20
111  33.63945750 -084.42876558 20
111  33.63958334 -084.42886594 20
111  33.63961635 -084.42901832 20
111  33.63970505 -084.42898735 20
111  33.63967204 -084.42883868 20
111  33.63973806 -084.42867266 20
115  33.63969577 -084.42850293
120 Linear Feature 134
111  33.63999910 -084.42893402 51
115  33.63990250 -084.42850796
120 Linear Feature 131
111  33.64013197 -084.42850054 20
111  33.64013352 -084.42877327 20
111  33.64026681 -084.42890824 20
111  33.64026448 -084.42899760 20
111  33.64034508 -084.42899388 20
111  33.64034508 -084.42889428 20
111  33.64046675 -084.42877327 20
115  33.64046442 -084.42850240
120 Linear Feature 129
111  33.64049780 -084.42850095 20
111  33.64049625 -084.42871318 20
111  33.64061869 -084.42884350 20
111  33.64061792 -084.42894868 20
111  33.64070781 -084.42894310 20
111  33.64070781 -084.42883884 20
115  33.64082793 -084.42870201
120 Linear Feature 162
111  33.64179952 -084.43014852 51
115  33.64179643 -084.42976275
120 Linear Feature 161
111  33.64193953 -084.43016244 20
111  33.64193721 -084.42994183 20
111  33.64184344 -084.42983106 20
111  33.64183724 -084.42968492 20
111  33.64175354 -084.42968771 20
111  33.64175819 -084.42984316 20
111  33.64165435 -084.42991856 20
115  33.64165590 -084.43015965
120 Linear Feature 160
111  33.64208151 -084.43014801 51
115  33.64207841 -084.42983564
120 Linear Feature 159
111  33.64219980 -084.43016056 20
111  33.64219747 -084.42996415 20
111  33.64211300 -084.42991016 20
111  33.64210758 -084.42972119 20
111  33.64203908 -084.42972182 20
111  33.64204063 -084.42989654 20
111  33.64195747 -084.42995144 20
115  33.64195772 -084.43015777
120 Linear Feature 158
111  33.64235042 -084.43014627 51
115  33.64235116 -084.42978641
120 Linear Feature 157
111  33.64247532 -084.43016067 20
111  33.64247391 -084.42991781 20
111  33.64238162 -084.42986872 20
111  33.64237880 -084.42969017 20
111  33.64232033 -084.42969017 20
111  33.64231962 -084.42987465 20
111  33.64222381 -084.42994319 20
115  33.64222381 -084.43015983
120 Linear Feature 156
111  33.64261892 -084.43014689 51
115  33.64261696 -084.42983738
120 Linear Feature 155
111  33.64274406 -084.43016321 20
111  33.64274125 -084.42997535 20
111  33.64264895 -084.42991611 20
111  33.64264473 -084.42973163 20
111  33.64258696 -084.42972994 20
111  33.64258555 -084.42991273 20
111  33.64249115 -084.42997619 20
115  33.64249115 -084.43016321
120 Linear Feature 154
111  33.64289197 -084.43016236 51
115  33.64288701 -084.42983660
120 Linear Feature 153
111  33.64301121 -084.43016370 20
111  33.64300966 -084.42997938 20
111  33.64291976 -084.42991329 20
111  33.64291666 -084.42973084 20
111  33.64285622 -084.42973270 20
111  33.64285777 -084.42991236 20
111  33.64276632 -084.42997194 20
115  33.64276865 -084.43016463
120 Linear Feature 150
111  33.64378459 -084.43013598 51
115  33.64353641 -084.42965600
120 Linear Feature 147
111  33.64399841 -084.42950833 20
111  33.64380909 -084.42940806 20
111  33.64372173 -084.42948337 20
111  33.64358999 -084.42942160 20
111  33.64356815 -084.42947830 20
111  33.64370341 -084.42954600 20
111  33.64371539 -084.42967801 20
115  33.64386193 -084.42974825
120 Linear Feature 144
111  33.63812895 -084.42894892 51
115  33.63802008 -084.42849996
120 Linear Feature 142
111  33.63890338 -084.42898591 51
115  33.63880716 -084.42850065
120 Linear Feature 141
111  33.63862397 -084.42852730 20
111  33.63869430 -084.42884717 20
111  33.63884999 -084.42891110 20
111  33.63887592 -084.42905657 20
111  33.63895694 -084.42903933 20
111  33.63894016 -084.42890264 20
111  33.63904725 -084.42874016 20
115  33.63897750 -084.42850407
120 Linear Feature 140
111  33.63823177 -084.42851362 20
111  33.63830798 -084.42881902 20
111  33.63846233 -084.42890441 20
111  33.63850076 -084.42908981 20
111  33.63859298 -084.42906596 20
111  33.63855007 -084.42886210 20
111  33.63864038 -084.42868209 20
115  33.63859362 -084.42851285
120 Linear Feature 139
111  33.63729151 -084.42851158 20
111  33.63728919 -084.42888856 20
111  33.63738528 -084.42901794 20
111  33.63738993 -084.42917525 20
111  33.63748292 -084.42917525 20
111  33.63747827 -084.42900677 20
111  33.63757430 -084.42890515 20
111  33.63757500 -084.42876299 20
111  33.63763878 -084.42888156 20
111  33.63776846 -084.42891398 20
111  33.63784838 -084.42905003 20
111  33.63791507 -084.42899536 20
111  33.63784997 -084.42885740 20
111  33.63787655 -084.42867033 20
111  33.63791497 -084.42880725 20
111  33.63807189 -084.42890957 20
111  33.63811159 -084.42908804 20
111  33.63820318 -084.42906034 20
111  33.63816091 -084.42886187 20
111  33.63825057 -084.42869571 20
115  33.63820766 -084.42851416
120 Linear Feature 173
111  33.63905780 -084.43013935 51
115  33.63894346 -084.42971715
120 Linear Feature 172
111  33.63936394 -084.43014990 51
115  33.63936208 -084.42970666
120 Linear Feature 171
111  33.63950745 -084.42997868 20
111  33.63950631 -084.42989282 20
111  33.63940987 -084.42977835 20
111  33.63940874 -084.42961617 20
111  33.63931910 -084.42961617 20
111  33.63932024 -084.42977971 20
111  33.63922039 -084.42989964 20
111  33.63922153 -084.43005363 20
111  33.63915799 -084.42983967 20
111  33.63900947 -084.42976945 20
111  33.63894945 -084.42957235 20
111  33.63886412 -084.42960614 20
111  33.63891851 -084.42979423 20
111  33.63882755 -084.42997218 20
115  33.63888006 -084.43015802
120 Linear Feature 170
111  33.63992158 -084.43015721 20
111  33.63984216 -084.42986693 20
111  33.63968331 -084.42977562 20
111  33.63964020 -084.42960118 20
111  33.63955283 -084.42962980 20
111  33.63959821 -084.42980424 20
111  33.63950745 -084.42999095 20
115  33.63950858 -084.43016130
120 Linear Feature 168
111  33.64037786 -084.43015811 20
111  33.64031878 -084.42984950 20
111  33.64023158 -084.42981346 20
111  33.64021376 -084.42974475 20
111  33.64016125 -084.42975376 20
111  33.64013687 -084.42963325 20
111  33.64007311 -084.42964789 20
111  33.64009655 -084.42977179 20
111  33.64003654 -084.42979318 20
111  33.64005342 -084.42986977 20
111  33.63998121 -084.42994186 20
115  33.64001650 -084.43015638
120 Linear Feature 167
111  33.64060126 -084.43014684 51
115  33.64045117 -084.42969807
120 Linear Feature 166
111  33.64079409 -084.43015894 20
111  33.64066928 -084.42979717 20
111  33.64058161 -084.42978850 20
111  33.64055376 -084.42971788 20
111  33.64049600 -084.42973770 20
111  33.64045573 -084.42961989 20
111  33.64039520 -084.42964958 20
111  33.64043442 -084.42977040 20
111  33.64038242 -084.42979908 20
111  33.64040373 -084.42986358 20
111  33.64034576 -084.42995369 20
115  33.64041907 -084.43015847
120 Linear Feature 165
111  33.64111255 -084.43014724 51
115  33.64120965 -084.42976269
120 Linear Feature 164
111  33.64130422 -084.43015745 20
111  33.64130112 -084.42997873 20
111  33.64123990 -084.42982979 20
111  33.64126779 -084.42971437 20
111  33.64118178 -084.42967900 20
111  33.64115698 -084.42976836 20
111  33.64102911 -084.42987913 20
115  33.64096641 -084.43012626
120 Linear Feature 163
111  33.64163800 -084.43015804 20
111  33.64163491 -084.42984458 20
111  33.64151423 -084.42980494 20
111  33.64151320 -084.42963891 20
111  33.64142656 -084.42963768 20
111  33.64142449 -084.42979874 20
111  33.64132135 -084.42986936 20
115  33.64131928 -084.43015184
120 Linear Feature 190
111  33.64195186 -084.43212587 51
115  33.64195205 -084.43171449
120 Linear Feature 187
111  33.64159336 -084.43217466 51
115  33.64159342 -084.43172828
120 Linear Feature 186
111  33.64142838 -084.43193215 20
111  33.64143495 -084.43199635 20
111  33.64149242 -084.43202937 20
111  33.64149421 -084.43210540 20
111  33.64154653 -084.43210560 20
111  33.64154747 -084.43225315 20
111  33.64163842 -084.43225090 20
111  33.64164030 -084.43209321 20
111  33.64168625 -084.43209096 20
111  33.64168343 -084.43201662 20
111  33.64176032 -084.43197269 20
115  33.64176126 -084.43171364
120 Linear Feature 185
111  33.64102705 -084.43171589 20
111  33.64108331 -084.43200536 20
111  33.64122471 -084.43204086 20
111  33.64124864 -084.43216911 20
111  33.64131304 -084.43215065 20
111  33.64129148 -084.43202000 20
111  33.64142744 -084.43192989 20
115  33.64142650 -084.43171251
120 Linear Feature 184
111  33.64215233 -084.43171891 20
111  33.64215063 -084.43196876 20
111  33.64222820 -084.43204965 20
111  33.64223076 -084.43213668 20
111  33.64227082 -084.43213566 20
111  33.64227253 -084.43225136 20
111  33.64236289 -084.43225239 20
111  33.64236800 -084.43213975 20
111  33.64241318 -084.43213771 20
111  33.64241403 -084.43206808 20
111  33.64248905 -084.43201381 20
115  33.64248990 -084.43171891
120 Linear Feature 182
111  33.64305776 -084.43210897 51
115  33.64304924 -084.43171755
120 Linear Feature 181
111  33.64322037 -084.43171625 20
111  33.64321831 -084.43194175 20
111  33.64309763 -084.43201361 20
111  33.64309556 -084.43216476 20
111  33.64302336 -084.43216229 20
111  33.64302336 -084.43202972 20
111  33.64290268 -084.43195909 20
111  33.64277356 -084.43203647 20
111  33.64277169 -084.43211306 20
111  33.64272668 -084.43211194 20
111  33.64272668 -084.43225161 20
111  33.64264041 -084.43225048 20
111  33.64263666 -084.43211419 20
111  33.64258790 -084.43210856 20
111  33.64256445 -084.43201733 20
115  33.64250913 -084.43198691
120 Linear Feature 180
111  33.64391092 -084.43199329 20
111  33.64390239 -084.43211989 20
111  33.64382335 -084.43217667 20
111  33.64381405 -084.43223439 20
111  33.64377143 -084.43222880 20
111  33.64375825 -084.43235633 20
111  33.64367533 -084.43234237 20
111  33.64367921 -084.43222322 20
111  33.64362054 -084.43220879 20
111  33.64363372 -084.43204402 20
115  33.64354537 -084.43203378
120 Linear Feature 179
111  33.63745195 -084.43013715 51
115  33.63744628 -084.42958410
120 Linear Feature 178
111  33.63763856 -084.43015410 20
111  33.63763575 -084.42980158 20
111  33.63749884 -084.42965742 20
111  33.63749697 -084.42945469 20
111  33.63740226 -084.42945018 20
111  33.63740226 -084.42965516 20
111  33.63725786 -084.42980271 20
115  33.63726254 -084.43010793
120 Linear Feature 177
111  33.63801451 -084.43015452 20
111  33.63801038 -084.42987577 20
111  33.63788145 -084.42973949 20
111  33.63787939 -084.42952887 20
111  33.63779068 -084.42952639 20
111  33.63779377 -084.42973949 20
111  33.63766175 -084.42986710 20
115  33.63766278 -084.43015452
120 Linear Feature 176
111  33.63840126 -084.43015591 20
111  33.63839559 -084.42990242 20
111  33.63831844 -084.42974025 20
111  33.63824355 -084.42974161 20
111  33.63824469 -084.42961078 20
111  33.63818909 -084.42960670 20
111  33.63818796 -084.42974298 20
111  33.63810853 -084.42974161 20
111  33.63803365 -084.42989970 20
115  33.63803365 -084.43015727
120 Linear Feature 175
111  33.63861469 -084.43014404 51
115  33.63861403 -084.42964344
120 Linear Feature 174
111  33.63881500 -084.43015637 20
111  33.63881430 -084.42987797 20
111  33.63865860 -084.42971804 20
111  33.63865720 -084.42947010 20
111  33.63857406 -084.42947095 20
111  33.63857054 -084.42970958 20
111  33.63841555 -084.42987712 20
115  33.63841978 -084.43015721
120 Linear Feature 208
111  33.63761471 -084.43171331 20
111  33.63777242 -084.43209762 20
111  33.63793808 -084.43216031 20
111  33.63795283 -084.43219847 20
111  33.63800729 -084.43222027 20
111  33.63802204 -084.43215895 20
111  33.63801069 -084.43211534 20
111  33.63807083 -084.43193272 20
115  33.63798233 -084.43171467
120 Linear Feature 207
111  33.63829281 -084.43217144 51
115  33.63826255 -084.43172232
120 Linear Feature 206
111  33.63809803 -084.43171278 20
111  33.63811505 -084.43203032 20
111  33.63824666 -084.43215433 20
111  33.63824779 -084.43219385 20
111  33.63829318 -084.43224700 20
111  33.63833402 -084.43219521 20
111  33.63833289 -084.43215433 20
111  33.63844522 -084.43199488 20
115  33.63842933 -084.43171142
120 Linear Feature 205
111  33.63864735 -084.43219344 51
115  33.63866844 -084.43171085
120 Linear Feature 195
111  33.63926599 -084.43171303 20
111  33.63926702 -084.43203391 20
111  33.63938151 -084.43216152 20
111  33.63937842 -084.43220860 20
111  33.63942793 -084.43226187 20
111  33.63947228 -084.43222223 20
111  33.63947228 -084.43218258 20
111  33.63959502 -084.43202772 20
115  33.63959399 -084.43171922
120 Linear Feature 193
111  33.64002395 -084.43171461 20
111  33.64003162 -084.43203612 20
111  33.64015608 -084.43217435 20
111  33.64015693 -084.43221428 20
111  33.64019870 -084.43226343 20
111  33.64024133 -084.43221735 20
111  33.64023792 -084.43217640 20
111  33.64036067 -084.43202691 20
115  33.64035726 -084.43171051
120 Linear Feature 192
111  33.64057486 -084.43218865 51
115  33.64057597 -084.43175140
120 Linear Feature 191
111  33.64041259 -084.43171460 20
111  33.64040578 -084.43202260 20
111  33.64053285 -084.43216843 20
111  33.64053399 -084.43221340 20
111  33.64057484 -084.43226110 20
111  33.64061568 -084.43221476 20
111  33.64061682 -084.43217524 20
111  33.64074503 -084.43203078 20
115  33.64074276 -084.43171188
120 Linear Feature 224
111  33.64317342 -084.43349445 20
111  33.64317201 -084.43317711 20
111  33.64309678 -084.43315450 20
111  33.64309136 -084.43307816 20
111  33.64303866 -084.43307258 20
111  33.64302936 -084.43297763 20
111  33.64295729 -084.43298042 20
111  33.64295497 -084.43306699 20
111  33.64292009 -084.43307630 20
111  33.64292087 -084.43315077 20
111  33.64284492 -084.43321128 20
115  33.64284570 -084.43348784
120 Linear Feature 223
111  33.64355989 -084.43324259 20
111  33.64345633 -084.43316304 20
111  33.64345492 -084.43311057 20
111  33.64341054 -084.43311142 20
111  33.64340702 -084.43297433 20
111  33.64331895 -084.43297856 20
111  33.64332107 -084.43310888 20
111  33.64327457 -084.43311396 20
111  33.64327387 -084.43317489 20
111  33.64319808 -084.43322281 20
111  33.64318892 -084.43334636 20
115  33.64318892 -084.43349445
120 Linear Feature 222
111  33.64396785 -084.43343083 20
111  33.64387502 -084.43310757 20
111  33.64377375 -084.43310982 20
111  33.64370160 -084.43292928 20
111  33.64361001 -084.43296736 20
111  33.64365651 -084.43310868 20
111  33.64359522 -084.43314930 20
111  33.64355999 -084.43322377 20
111  33.64355994 -084.43324343 20
115  33.64355929 -084.43349119
120 Linear Feature 221
111  33.64057004 -084.43347067 51
115  33.64057122 -084.43305008
120 Linear Feature 220
111  33.64073533 -084.43349253 20
111  33.64073439 -084.43322672 20
111  33.64061261 -084.43308231 20
