I
1050 Generated by WorldEditor 1.7.1r2

1    564 1 0 KMRB Eastern Wv Shepherd Field
1302 city Martinsburg
1300  39.39686962 -077.98270136 254.57 tie_down turboprops|props GA Ramp 16
1301 A general_aviation 
1300  39.39674797 -077.98264722 254.57 tie_down turboprops|props GA Ramp 17
1301 A general_aviation 
1300  39.39662550 -077.98259270 254.57 tie_down turboprops|props GA Ramp 18
1301 A general_aviation 
1300  39.39651289 -077.98254258 254.57 tie_down turboprops|props GA Ramp 19
1301 A general_aviation 
1300  39.39638998 -077.98248787 254.57 tie_down turboprops|props GA Ramp 20
1301 A general_aviation 
1300  39.39627505 -077.98243671 254.57 tie_down turboprops|props GA Ramp 21
1301 A general_aviation 
1300  39.40728652 -077.97561289 337.78 tie_down turboprops|props GA Grass Apron 01
1301 A general_aviation 
1300  39.40733079 -077.97546859 337.78 tie_down turboprops|props GA Grass Apron 02
1301 A general_aviation 
1300  39.40757018 -077.97510360 337.78 tie_down turboprops|props GA Grass Apron 03
1301 A general_aviation 
1300  39.40761117 -077.97495293 337.78 tie_down turboprops|props GA Grass Apron 04
1301 A general_aviation 
1300  39.40765544 -077.97479590 337.78 tie_down turboprops|props GA Grass Apron 05
1301 A general_aviation 
1300  39.40721110 -077.97489776 159.41 tie_down turboprops|props GA Grass Apron 06
1301 A general_aviation 
1300  39.40724717 -077.97474922 159.41 tie_down turboprops|props GA Grass Apron 07
1301 A general_aviation 
1300  39.40728324 -077.97460280 159.41 tie_down turboprops|props GA Grass Apron 08
1301 A general_aviation 
1300  39.40732259 -077.97446062 159.41 tie_down turboprops|props GA Grass Apron 09
1301 A general_aviation 
1300  39.40736359 -077.97431844 159.41 tie_down turboprops|props GA Grass Apron 10
1301 A general_aviation 
1300  39.40739802 -077.97417202 159.41 tie_down turboprops|props GA Grass Apron 11
1301 A general_aviation 
1300  39.39826054 -077.98197521 338.61 hangar turboprops|props GA Hangar South 11
1301 A none 
1300  39.39826339 -077.98177261 160.74 hangar turboprops|props GA Hangar South 12
1301 A none 
1300  39.39836871 -077.98162526 340.96 hangar turboprops|props GA Hangar South 13
1301 A none 
1300  39.39835353 -077.98143985 160.74 hangar turboprops|props GA Hangar South 14
1301 A none 
1300  39.39846075 -077.98130601 341.15 hangar turboprops|props GA Hangar South 15
1301 A none 
1300  39.39843988 -077.98111200 160.74 hangar turboprops|props GA Hangar South 16
1301 A none 
1300  39.39848637 -077.98202432 160.74 hangar turboprops|props GA Hangar South 21
1301 A none 
1300  39.39859169 -077.98187698 340.96 hangar turboprops|props GA Hangar South 22
1301 A none 
1300  39.39857651 -077.98169156 160.74 hangar turboprops|props GA Hangar South 23
1301 A none 
1300  39.39868373 -077.98155772 341.15 hangar turboprops|props GA Hangar South 24
1301 A none 
1300  39.39866286 -077.98136372 160.74 hangar turboprops|props GA Hangar South 25
1301 A none 
1300  39.39872074 -077.98204765 160.74 hangar turboprops|props GA Hangar South 31
1301 A none 
1300  39.39882606 -077.98190030 340.96 hangar turboprops|props GA Hangar South 32
1301 A none 
1300  39.39881088 -077.98171489 160.74 hangar turboprops|props GA Hangar South 33
1301 A none 
1300  39.39891810 -077.98158105 341.15 hangar turboprops|props GA Hangar South 34
1301 A none 
1300  39.39889722 -077.98138705 160.74 hangar turboprops|props GA Hangar South 35
1301 A none 
1300  39.39909364 -077.98160438 160.74 hangar turboprops|props GA Hangar South 40
1301 A none 
1300  39.40805851 -077.97510946 194.00 hangar turboprops|props GA Hangar North 11
1301 A none 
1300  39.40809647 -077.97498174  13.15 hangar turboprops|props GA Hangar North 12
1301 A none 
1300  39.40801866 -077.97488472 194.00 hangar turboprops|props GA Hangar North 13
1301 A none 
1300  39.40830806 -077.97498911 104.00 hangar turboprops|props GA Hangar North 21
1301 A none 
1300  39.40838872 -077.97507753 284.00 hangar turboprops|props GA Hangar North 22
1301 A none 
1300  39.40841623 -077.97494858 104.00 hangar turboprops|props GA Hangar North 23
1301 A none 
1300  39.40850258 -077.97503946 284.00 hangar turboprops|props GA Hangar North 24
1301 A none 
1300  39.40840674 -077.97469192 284.00 hangar turboprops|props GA Hangar North 30
1301 A none 
1300  39.40833843 -077.97425473 194.00 hangar turboprops|props GA Hangar North 40
1301 A none 
1300  39.40843806 -077.97416877  14.00 hangar turboprops|props GA Hangar North 41
1301 A none 
1300  39.40831639 -077.97411627 194.00 hangar turboprops|props GA Hangar North 42
1301 A none 
1300  39.40841364 -077.97402964  14.00 hangar turboprops|props GA Hangar North 43
1301 A none 
1300  39.40829329 -077.97397119 194.00 hangar turboprops|props GA Hangar North 44
1301 A none 
1300  39.40838687 -077.97387714  14.00 hangar turboprops|props GA Hangar North 45
1301 A none 
1300  39.40827016 -077.97382587 194.00 hangar turboprops|props GA Hangar North 46
1301 A none 
1300  39.40836118 -077.97373075  14.00 hangar turboprops|props GA Hangar North 47
1301 A none 
1300  39.40824734 -077.97368246 194.00 hangar turboprops|props GA Hangar North 48
1301 A none 
1300  39.40833546 -077.97358425  14.00 hangar turboprops|props GA Hangar North 59
1301 A none 
1300  39.40830706 -077.97342240  14.00 hangar turboprops|props GA Hangar North 51
1301 A none 
1300  39.40820179 -077.97332386 194.00 hangar turboprops|props GA Hangar North 52
1301 A none 
1300  39.40826347 -077.97317404  14.00 hangar turboprops|props GA Hangar North 53
1301 A none 
18  39.40013082 -077.98107293 1 BCN
19  39.39861903 -077.99407769 1 WS
19  39.40604320 -077.97377659 1 WS
19  39.40316261 -077.97728080 0 WS
51 12295 Unicom
51 12400 CTAF
50 11992 ASOS
53 12180 Martinsburg Ground
54 12430 Martinsburg Tower
55 12682 Potomac Approach
52 13207 Potomac Clearence Delivery
99
