I
1050 Generated by WorldEditor 2.1.0r1

1    992 1 0 LIRV Viterbo
1302 city Viterbo
112  42.43606907  012.06831534  42.43608837  012.06823138 3
115  42.43613296  012.06817968
120 Linear Feature 415
112  42.43551180  012.06893781  42.43553109  012.06885385 3
115  42.43557763  012.06880209
120 Linear Feature 415
112  42.43521549  012.06845162  42.43523479  012.06836766 3
115  42.43527873  012.06831396
120 Linear Feature 415
112  42.43577277  012.06782915  42.43579206  012.06774519 3
115  42.43583406  012.06769156
120 Linear Feature 415
112  42.43547646  012.06734665  42.43549576  012.06726269 3
115  42.43553673  012.06720770
120 Linear Feature 415
112  42.43491918  012.06796911  42.43493848  012.06788515 3
115  42.43498140  012.06783010
120 Linear Feature 415
112  42.43461744  012.06747555  42.43463674  012.06739160 3
115  42.43468093  012.06734411
120 Linear Feature 415
112  42.43517471  012.06685310  42.43519401  012.06676914 3
115  42.43523626  012.06672171
120 Linear Feature 415
112  42.43487569  012.06637060  42.43489498  012.06628664 3
115  42.43493893  012.06623146
120 Linear Feature 415
112  42.43431841  012.06699305  42.43433771  012.06690909 3
115  42.43438360  012.06685386
120 Linear Feature 415
112  42.43608756  012.06879820  42.43606662  012.06889930 3
115  42.43603001  012.06893928
120 Linear Feature 415
112  42.43664484  012.06817573  42.43662389  012.06827683 3
115  42.43658533  012.06831687
120 Linear Feature 415
112  42.43634853  012.06768954  42.43632758  012.06779064 3
115  42.43628486  012.06782874
120 Linear Feature 415
112  42.43579125  012.06831201  42.43577031  012.06841310 3
115  42.43572953  012.06845115
120 Linear Feature 415
112  42.43549494  012.06782950  42.43547400  012.06793060 3
115  42.43543063  012.06796303
120 Linear Feature 415
112  42.43605222  012.06720704  42.43603128  012.06730813 3
115  42.43598596  012.06734062
120 Linear Feature 415
112  42.43575048  012.06671349  42.43572953  012.06681458 3
115  42.43568863  012.06685676
120 Linear Feature 415
112  42.43519320  012.06733595  42.43517226  012.06743704 3
115  42.43513331  012.06747917
120 Linear Feature 415
112  42.43489417  012.06685345  42.43487323  012.06695454 3
115  42.43483283  012.06699318
120 Linear Feature 415
112  42.43545145  012.06623099  42.43543051  012.06633209 3
115  42.43538816  012.06637078
120 Linear Feature 415
112  42.43514791  012.06574539  42.43512696  012.06584649 3
115  42.43509083  012.06588053
120 Linear Feature 415
112  42.43459415  012.06636565  42.43457321  012.06646675 3
115  42.43453551  012.06650293
120 Linear Feature 416
111  42.43298035  012.06458382 3
116  42.43287013  012.06463802  42.43280472  012.06464363
120 Linear Feature 416
111  42.43353567  012.06396144 3
116  42.43342740  012.06401558  42.43336200  012.06402120
120 Linear Feature 416
111  42.43323677  012.06347120 3
116  42.43312838  012.06352573  42.43306297  012.06353135
120 Linear Feature 416
111  42.43268145  012.06409358 3
116  42.43257110  012.06414816  42.43250570  012.06415378
120 Linear Feature 416
111  42.43238097  012.06361187 3
116  42.43226936  012.06366568  42.43220395  012.06367129
120 Linear Feature 416
111  42.43293630  012.06298950 3
116  42.43282663  012.06304325  42.43276123  012.06304886
120 Linear Feature 416
111  42.43264054  012.06250140 3
116  42.43253576  012.06255340  42.43247036  012.06255902
120 Linear Feature 416
111  42.43208522  012.06312377 3
116  42.43197849  012.06317583  42.43191308  012.06318144
120 Linear Feature 416
111  42.43178475  012.06263994 3
116  42.43167402  012.06268966  42.43160862  012.06269528
120 Linear Feature 416
111  42.43234007  012.06201757 3
116  42.43223130  012.06206724  42.43216590  012.06207285
120 Linear Feature 416
111  42.43204589  012.06152734 3
116  42.43193548  012.06158389  42.43187007  012.06158951
120 Linear Feature 416
111  42.43149056  012.06214971 3
116  42.43138173  012.06220412  42.43131632  012.06220973
120 Linear Feature 416
111  42.43326754  012.06444605 3
116  42.43338180  012.06438289  42.43345118  012.06438112
120 Linear Feature 416
111  42.43382287  012.06382366 3
116  42.43393486  012.06376152  42.43400424  012.06375975
120 Linear Feature 416
111  42.43352397  012.06333343 3
116  42.43363587  012.06327788  42.43370525  012.06327611
120 Linear Feature 416
111  42.43296864  012.06395581 3
116  42.43307859  012.06390032  42.43314797  012.06389855
120 Linear Feature 416
111  42.43266817  012.06347410 3
116  42.43277957  012.06341047  42.43284894  012.06340870
120 Linear Feature 416
111  42.43322349  012.06285172 3
116  42.43333684  012.06278803  42.43340622  012.06278626
120 Linear Feature 416
111  42.43292774  012.06236362 3
116  42.43303510  012.06230555  42.43310448  012.06230378
120 Linear Feature 416
111  42.43237241  012.06298600 3
116  42.43247782  012.06292799  42.43254720  012.06292622
120 Linear Feature 416
111  42.43207194  012.06250216 3
116  42.43218695  012.06243814  42.43225633  012.06243637
120 Linear Feature 416
111  42.43262727  012.06187979 3
116  42.43274423  012.06181571  42.43281360  012.06181393
120 Linear Feature 416
111  42.43233309  012.06138957 3
116  42.43243976  012.06132955  42.43250914  012.06132777
120 Linear Feature 416
111  42.43177527  012.06200964 3
116  42.43189047  012.06195112  42.43195985  012.06194934
120 Linear Feature 415
112  42.43299057  012.06482277  42.43300986  012.06473881 3
115  42.43304799  012.06469039
120 Linear Feature 415
112  42.43354363  012.06420139  42.43356293  012.06411743 3
115  42.43360332  012.06406801
120 Linear Feature 415
112  42.43324464  012.06371136  42.43326393  012.06362740 3
115  42.43330442  012.06357778
120 Linear Feature 415
112  42.43268736  012.06433379  42.43270666  012.06424984 3
115  42.43274909  012.06420016
120 Linear Feature 415
112  42.43238834  012.06384394  42.43240763  012.06375999 3
115  42.43244862  012.06371845
120 Linear Feature 415
112  42.43294561  012.06322151  42.43296491  012.06313755 3
115  42.43300394  012.06309607
120 Linear Feature 415
112  42.43264387  012.06273902  42.43266316  012.06265507 3
115  42.43270819  012.06260797
120 Linear Feature 415
112  42.43208659  012.06336146  42.43210589  012.06327750 3
115  42.43215286  012.06323034
120 Linear Feature 415
112  42.43179572  012.06287161  42.43181502  012.06278765 3
115  42.43185239  012.06274651
120 Linear Feature 415
112  42.43235300  012.06224918  42.43237229  012.06216522 3
115  42.43240772  012.06212414
120 Linear Feature 415
112  42.43204853  012.06176302  42.43206783  012.06167906 3
115  42.43211354  012.06163391
120 Linear Feature 415
112  42.43149126  012.06238544  42.43151055  012.06230149 3
115  42.43155821  012.06225628
120 Linear Feature 415
112  42.43326312  012.06419419  42.43324218  012.06429528 3
115  42.43319990  012.06433947
120 Linear Feature 415
112  42.43382040  012.06357175  42.43379945  012.06367284 3
115  42.43375522  012.06371709
120 Linear Feature 415
112  42.43352137  012.06308190  42.43350043  012.06318299 3
115  42.43345632  012.06322686
120 Linear Feature 415
112  42.43296410  012.06370434  42.43294315  012.06380543 3
115  42.43290100  012.06384924
120 Linear Feature 415
112  42.43266235  012.06322185  42.43264141  012.06332295 3
115  42.43260052  012.06336753
120 Linear Feature 415
112  42.43321963  012.06259942  42.43319868  012.06270051 3
115  42.43315585  012.06274515
120 Linear Feature 415
112  42.43292876  012.06210957  42.43290781  012.06221067 3
115  42.43286009  012.06225705
120 Linear Feature 415
112  42.43237148  012.06273201  42.43235054  012.06283310 3
115  42.43230477  012.06287943
120 Linear Feature 415
112  42.43206702  012.06224584  42.43204608  012.06234693 3
115  42.43200430  012.06239559
120 Linear Feature 415
112  42.43262430  012.06162341  42.43260335  012.06172450 3
115  42.43255962  012.06177322
120 Linear Feature 415
112  42.43232719  012.06114482  42.43230625  012.06124591 3
115  42.43226544  012.06128300
120 Linear Feature 415
112  42.43177527  012.06175780  42.43175433  012.06185890 3
115  42.43171375  012.06189614
120 Linear Feature 413
111  42.43847987  012.06626203 3
112  42.43844453  012.06670191  42.43827305  012.06691298
111  42.43844453  012.06670191 3
111  42.43838565  012.06676756 3
111  42.43708446  012.06821841
112  42.43708446  012.06821841  42.43695225  012.06836030 3
115  42.43683602  012.06818650
120 Linear Feature 412
111  42.43739952  012.06139776 3
115  42.43735411  012.06141242
120 Linear Feature 411
111  42.43747047  012.06153682 3
115  42.43750084  012.06152787
120 Linear Feature 410
111  42.43906040  012.06381560 3
111  42.43886405  012.06415310 3
111  42.43879678  012.06425164 3
111  42.43864497  012.06444380
112  42.43864497  012.06444380  42.43858861  012.06450908 3
111  42.43847043  012.06446597 3
115  42.43838135  012.06442162
120 Linear Feature 409
111  42.43875636  012.06465514 3
111  42.43890253  012.06436187 3
111  42.43895742  012.06425175 3
115  42.43915221  012.06392508
120 Linear Feature 408
112  42.44052884  012.06721270  42.44048194  012.06751276 3
112  42.44100118  012.06746694  42.44118881  012.06712992 3
116  42.44069683  012.06692150  42.44050812  012.06705454
120 Linear Feature 407
112  42.43007458  012.05548893  42.43011777  012.05517325 3
112  42.42960595  012.05520872  42.42942007  012.05552794 3
116  42.42989524  012.05577268  42.43009683  012.05566450
120 Linear Feature 406
111  42.43216185  012.05583987 3
111  42.43165957  012.05635279 3
111  42.43157838  012.05643662 3
111  42.43143666  012.05658297
112  42.43143666  012.05658297  42.43131623  012.05669648 3
111  42.43117747  012.05660958 3
115  42.43100992  012.05648366
120 Linear Feature 397
111  42.43243620  012.05632125 1
111  42.43224613  012.05612120
112  42.43224613  012.05612120  42.43211261  012.05597861 1
111  42.43198537  012.05613184 1
111  42.43190476  012.05620732 1
111  42.43172263  012.05641454
111  42.43169554  012.05644537 1
111  42.43164303  012.05650511
111  42.43161245  012.05653990 1
111  42.43134448  012.05684480 1
111  42.43132563  012.05686821
112  42.43132563  012.05686821  42.43124709  012.05696398 1
111  42.43116697  012.05688098 1
115  42.43092978  012.05661708
120 Linear Feature 405
111  42.43166050  012.05718597 3
111  42.43156494  012.05705118 3
112  42.43155185  012.05679225  42.43160552  012.05668761
111  42.43155185  012.05679225
112  42.43155185  012.05679225  42.43156921  012.05675841 3
112  42.43160468  012.05669471  42.43162170  012.05666466
111  42.43160468  012.05669471
112  42.43160468  012.05669471  42.43164030  012.05663184 3
111  42.43166966  012.05658475 3
111  42.43174297  012.05648898 3
111  42.43185816  012.05637547
112  42.43185816  012.05637547  42.43211996  012.05618571 3
115  42.43231108  012.05637370
120 Linear Feature 404
111  42.43014849  012.05828750 3
115  42.42995486  012.05853012
120 Linear Feature 403
111  42.43085481  012.05679973 3
111  42.43094026  012.05693521
112  42.43094026  012.05693521  42.43100298  012.05709901 3
111  42.43092481  012.05723449 3
111  42.43080936  012.05743031 3
111  42.43020848  012.05820868 3
115  42.43020069  012.05820419
120 Linear Feature 402
111  42.43004485  012.05864096 3
111  42.43089774  012.05755856 3
111  42.43098026  012.05747465
112  42.43098026  012.05747465  42.43117388  012.05728991 3
111  42.43128388  012.05735888 3
115  42.43146296  012.05745248
120 Linear Feature 401
111  42.43394599  012.06444222 3
111  42.43412063  012.06425159
112  42.43412063  012.06425159  42.43423215  012.06412815 3
111  42.43433583  012.06427713 3
111  42.43485420  012.06512208 3
112  42.43481964  012.06543068  42.43470497  012.06556051
111  42.43481964  012.06543068 3
115  42.43469059  012.06557408
120 Linear Feature 400
111  42.43493068  012.06240423 3
112  42.43493274  012.06285754  42.43475838  012.06308102
111  42.43493274  012.06285754 3
111  42.43486322  012.06293593 3
111  42.43425886  012.06361735
112  42.43425886  012.06361735  42.43413162  012.06374080 3
115  42.43400591  012.06358666
120 Linear Feature 399
111  42.43440494  012.06424308 3
112  42.43442065  012.06388340  42.43454946  012.06371952
111  42.43442065  012.06388340 3
111  42.43502542  012.06321297 3
111  42.43526733  012.06294480
112  42.43526733  012.06294480  42.43532545  012.06288734 3
115  42.43541184  012.06292352
120 Linear Feature 390
111  42.44102799  012.06057935 21
115  42.44086777  012.06040481
120 Linear Feature 390
111  42.44117133  012.06067387 21
115  42.44089112  012.06037073
120 Linear Feature 389
111  42.44158079  012.06116192 20
115  42.44146973  012.06104593
120 Linear Feature 388
111  42.44155476  012.06118987 20
111  42.44150172  012.06112741 20
115  42.44145027  012.06106681
120 Linear Feature 387
111  42.44099788  012.06058153 20
115  42.44085694  012.06043097
120 Linear Feature 386
111  42.44117418  012.06062483 20
115  42.44093871  012.06036519
120 Linear Feature 385
111  42.42867632  012.06020653 20
111  42.42890774  012.06058346 20
115  42.43013718  012.05921312
120 Linear Feature 384
111  42.43085008  012.06148755 20
115  42.43079585  012.06154965
120 Linear Feature 383
111  42.43107178  012.06016814 20
115  42.43111854  012.06025433
120 Linear Feature 379
111  42.43538101  012.06184758 19
115  42.43537228  012.06173525
120 Linear Feature 378
111  42.43541810  012.06178550 19
115  42.43533629  012.06179881
120 Linear Feature 377
111  42.43951581  012.06331161 19
115  42.43943664  012.06329884
120 Linear Feature 376
111  42.43948188  012.06325031 19
115  42.43947057  012.06336014
120 Linear Feature 375
111  42.43955225  012.06623888 19
115  42.43947044  012.06625367
120 Linear Feature 374
111  42.43950680  012.06619331 19
115  42.43951407  012.06630170
120 Linear Feature 373
111  42.43567984  012.06979865 19
115  42.43563313  012.06979010
120 Linear Feature 372
111  42.43566028  012.06976187 19
115  42.43565396  012.06982688
14  42.44127576  012.05826676  29.53 0 ATC Tower
1300  42.44197237  012.06059673  19.87 tie_down jets|turboprops|props|fighters GA Apron Asphalt 1
1301 A general_aviation 
1300  42.44185701  012.06074999  19.87 tie_down jets|turboprops|props|fighters GA Apron Asphalt 2
1301 A general_aviation 
1300  42.44299931  012.06145177 144.88 tie_down jets|turboprops|props|fighters GA Apron Grass N1
1301 A general_aviation 
1300  42.44282342  012.06122225 144.88 tie_down jets|turboprops|props|fighters GA Apron Grass N2
1301 A general_aviation 
1300  42.44263776  012.06098391 144.88 tie_down jets|turboprops|props|fighters GA Apron Grass N3
1301 A general_aviation 
1300  42.44247164  012.06078970 144.88 tie_down jets|turboprops|props|fighters GA Apron Grass N4
1301 A general_aviation 
1300  42.44088210  012.05953620  34.00 tie_down jets|turboprops|props|fighters GA Apron Grass S1
1301 A general_aviation 
1300  42.44080972  012.05969252  34.00 tie_down jets|turboprops|props|fighters GA Apron Grass S2
1301 A general_aviation 
1300  42.44073055  012.05983965  34.00 tie_down jets|turboprops|props|fighters GA Apron Grass S3
1301 A general_aviation 
1300  42.42893175  012.06030036  52.62 tie_down jets|turboprops|props|fighters South Ramp 0
1301 D military 
1300  42.42922192  012.06001734  52.62 tie_down jets|turboprops|props|fighters South Ramp 1
1301 B military 
1300  42.42942694  012.05976041  52.62 tie_down jets|turboprops|props|fighters South Ramp 2
1301 B military 
1300  42.42964243  012.05952144  52.62 tie_down jets|turboprops|props|fighters South Ramp 3
1301 B military 
1300  42.42985439  012.05928358  52.62 tie_down jets|turboprops|props|fighters South Ramp 4
1301 B military 
19  42.44021550  012.05778837 1 WS
54 12715 Tower
53 12210 Ground
99
