I
1050 Generated by WorldEditor 2.1.0r1

1    154 1 0 ULOO Pskov
1302 city Pskov
112  57.77153578  028.38518726  57.77158840  028.38495358
112  57.77163907  028.38432618  57.77171144  028.38400526
114  57.77193712  028.38344410  57.77210006  028.38290555
110 4 0.00 18.0000 New Taxiway 57
111  57.77558843  028.39075773
112  57.77566528  028.39114546  57.77567921  028.39122385
112  57.77549805  028.39121514  57.77538657  028.39118901
112  57.77477805  028.39092769  57.77473625  028.39087543
112  57.77432747  028.39075348  57.77421134  028.39068380
112  57.77404412  028.39045732  57.77395586  028.39044861
112  57.77389547  028.39070993  57.77390941  028.39077961
112  57.77405341  028.39106706  57.77408592  028.39115417
112  57.77430889  028.39159840  57.77439250  028.39167680
112  57.77456902  028.39196424  57.77465728  028.39202522
112  57.77494063  028.39215588  57.77501495  028.39220814
112  57.77556773  028.39234751  57.77557237  028.39234751
112  57.77586502  028.39273948  57.77591147  028.39275690
112  57.77607869  028.39287014  57.77611121  028.39289627
111  57.77616370  028.39290521
112  57.77616370  028.39290521  57.77614757  028.39287497
112  57.77596746  028.39199783  57.77595402  028.39189701
111  57.77580349  028.39110052
114  57.77573897  028.39088376  57.77571209  028.39084847
110 5 0.00 18.0000 New Taxiway 56
111  57.79226266  028.40443249
112  57.79203243  028.40403848  57.79201220  028.40400637
112  57.79195776  028.40380207  57.79193909  028.40378164
112  57.79178508  028.40367657  57.79176641  028.40364739
112  57.79168863  028.40359193  57.79166840  028.40359485
112  57.79159218  028.40372035  57.79158129  028.40376121
111  57.79151322  028.40383689
111  57.79178455  028.40434201
111  57.79183386  028.40444682
112  57.79193131  028.40427780  57.79194375  028.40421359
112  57.79205421  028.40414063  57.79211021  028.40423403
113  57.79224866  028.40447627
110 5 0.00 18.0000 New Taxiway 55
111  57.77559503  028.39070547
111  57.77558843  028.39075773
112  57.77573897  028.39088376  57.77576585  028.39091905
111  57.77580349  028.39110052
112  57.77596746  028.39199783  57.77598091  028.39209865
112  57.77616370  028.39290521  57.77617983  028.39293546
112  57.77622822  028.39316231  57.77623090  028.39317239
111  57.77628567  028.39344413
111  57.77633037  028.39345973
111  57.77634926  028.39341434
111  57.77632628  028.39334890
111  57.77614931  028.39270195
111  57.77600594  028.39208021
111  57.77584017  028.39108038
111  57.77587602  028.39107198
111  57.77603955  028.39205500
111  57.77618291  028.39267675
111  57.77635541  028.39332790
112  57.77637607  028.39328329  57.77638144  028.39328329
112  57.77634918  028.39312702  57.77635456  028.39310181
112  57.77638413  028.39304636  57.77637069  028.39300099
112  57.77626316  028.39267837  57.77624039  028.39254226
112  57.77614488  028.39210873  57.77613368  028.39204152
112  57.77596209  028.39118622  57.77595313  028.39115261
112  57.77600510  028.39104507  57.77605214  028.39103667
113  57.77605797  028.39098731
110 5 0.00 18.0000 New Taxiway 54
111  57.78096901  028.38700307
111  57.78181644  028.38639978
111  57.78176000  028.38614241
111  57.78030340  028.38714486
111  57.78014846  028.38748098
111  57.78015219  028.38759652
111  57.78045978  028.38807339
112  57.78041347  028.38738498  57.78061284  028.38722112
113  57.78041347  028.38738498
110 5 0.00 18.0000 New Taxiway 53
111  57.78448214  028.38417916
111  57.78446403  028.38419194
111  57.78452634  028.38447296
111  57.78455319  028.38445461
111  57.78455592  028.38438445
112  57.78482286  028.38414634  57.78484713  028.38413233
112  57.78484153  028.38422338  57.78484340  028.38425139
111  57.78494794  028.38484318
111  57.78497781  028.38482216
112  57.78488820  028.38428641  57.78487140  028.38415334
111  57.78490314  028.38409381
112  57.78553411  028.38363509  57.78556584  028.38362459
111  57.78561095  028.38367744
111  57.78559407  028.38359716
111  57.78557971  028.38360708
111  57.78556056  028.38351597
111  57.78554092  028.38352872
111  57.78552122  028.38343505
113  57.78550536  028.38344638
110 5 0.00 18.0000 New Taxiway 52
111  57.79108679  028.38099586
111  57.79069413  028.37994051
111  57.79065524  028.37996240
111  57.79073562  028.38031506
111  57.79068758  028.38035034
114  57.79081189  028.38046301  57.79086789  028.38056808
110 5 0.00 18.0000 New Taxiway 51
111  57.79148953  028.38174484
112  57.79147176  028.38147747  57.79151470  028.38142493
111  57.79147176  028.38147747
111  57.79112952  028.38052893
111  57.79126434  028.38036111
111  57.79161696  028.38130235
111  57.79165007  028.38130706
112  57.79165567  028.38124402  57.79166127  028.38119849
112  57.79167621  028.38117397  57.79167621  028.38116697
112  57.79166314  028.38111794  57.79165941  028.38110043
112  57.79138686  028.38029141  57.79124498  028.37990966
111  57.79103217  028.37999371
112  57.79090709  028.38004275  57.79089776  028.38004975
111  57.79085296  028.37997620
111  57.79078707  028.37977995
113  57.79077174  028.37979454
110 5 0.00 18.0000 New Taxiway 50
111  57.79513024  028.39184502
111  57.79513024  028.39190806
112  57.79530951  028.39256356  57.79537111  028.39280525
112  57.79527404  028.39275271  57.79525537  028.39270367
112  57.79504443  028.39210121  57.79500149  028.39199263
112  57.79493242  028.39184552  57.79491188  028.39179298
112  57.79490442  028.39188055  57.79493802  028.39194710
112  57.79532818  028.39305393  57.79534684  028.39310297
111  57.79534653  028.39325902
111  57.79539813  028.39318782
111  57.79544194  028.39293795
113  57.79532415  028.39246285
110 5 0.00 18.0000 New Taxiway 49
112  57.79560725  028.39277523  57.79564506  028.39282591
111  57.79560725  028.39277523
111  57.79524790  028.39181049
111  57.79520099  028.39175992
111  57.79539934  028.39238261
113  57.79549479  028.39274984
110 5 0.00 18.0000 New Taxiway 48
111  57.79535018  028.39356776
112  57.79535018  028.39356776  57.79543263  028.39352398
112  57.79549245  028.39399441  57.79543334  028.39426003
111  57.79549245  028.39399441
112  57.79549245  028.39399441  57.79538356  028.39378425
111  57.79524155  028.39371969
111  57.79520297  028.39377365
112  57.79547845  028.39406738  57.79562157  028.39437095
111  57.79547845  028.39406738
111  57.79550060  028.39432441
111  57.79562750  028.39408532
111  57.79552873  028.39344559
113  57.79540261  028.39349444
110 5 0.00 18.0000 New Taxiway 47
111  57.79618376  028.39113525
111  57.79626118  028.39133120
111  57.79632696  028.39151046
111  57.79667957  028.39113585
111  57.79668735  028.39095341
111  57.79666697  028.39037204
111  57.79673075  028.39033993
112  57.79677275  028.38998089  57.79681476  028.38990208
111  57.79677275  028.38998089
112  57.79675253  028.38993127  57.79673231  028.38995754
111  57.79674631  028.38987581
112  57.79674631  028.38987581  57.79671364  028.38992251
111  57.79661563  028.38993419
112  57.79638384  028.38992835  57.79636984  028.38996046
112  57.79624228  028.39004511  57.79620339  028.39004511
111  57.79622983  028.39004511
111  57.79622828  028.39028447
112  57.79626406  028.39038080  57.79627961  028.39045377
114  57.79634339  028.39092081  57.79638540  028.39115141
130 Airport Boundary
111  57.79460556  028.41588209
111  57.79479511  028.41589755
111  57.79644468  028.40970928
111  57.80179409  028.38988745
111  57.80174640  028.38935049
111  57.80137282  028.38858230
111  57.80101116  028.38747854
111  57.80064552  028.38608390
111  57.79944528  028.37896168
111  57.79918298  028.37785793
111  57.79900413  028.37744776
111  57.79884914  028.37703014
111  57.79896439  028.37640370
111  57.79791518  028.36993057
111  57.79788608  028.36995046
111  57.79803870  028.37228602
111  57.79658887  028.37266186
111  57.79601657  028.36596841
111  57.79579719  028.36475142
111  57.79555873  028.36389240
111  57.79473367  028.36170012
111  57.79457152  028.36162851
111  57.79360814  028.36287223
111  57.79291185  028.36077851
111  57.79093264  028.36028640
111  57.79090880  028.35963326
111  57.79024112  028.35972273
111  57.78642578  028.36075141
111  57.78591071  028.36098394
111  57.78535272  028.36120757
111  57.78423674  028.36204850
111  57.78363582  028.36241525
111  57.77927681  028.36407002
111  57.76227951  028.37751906
111  57.76156890  028.37801073
111  57.76119691  028.37819846
111  57.76103476  028.37847558
111  57.76226043  028.38060319
111  57.76228428  028.38155972
111  57.76135906  028.38459017
111  57.76124937  028.38585957
113  57.79006094  028.41200781
120 Linear Feature 66
111  57.79326081  028.39675363 4
115  57.79310465  028.39665318
120 Linear Feature 65
111  57.79406775  028.39743930 4
115  57.79395480  028.39722320
120 Linear Feature 104
112  57.78559237  028.38316033  57.78556125  028.38295314 1
115  57.78565302  028.38284576
120 Linear Feature 103
111  57.78541159  028.38301866 1
112  57.78559237  028.38316033  57.78563941  028.38338724
111  57.78559237  028.38316033 1
111  57.78564226  028.38340247 8
111  57.78614568  028.38584545 8
115  57.78843734  028.38942585
120 Linear Feature 102
111  57.78240041  028.37925116 8
115  57.78089205  028.38595965
120 Linear Feature 101
111  57.78516698  028.37384833 8
111  57.78424105  028.37667061 8
115  57.78252362  028.37892903
120 Linear Feature 100
111  57.78871199  028.37343166 8
115  57.78534805  028.37374328
120 Linear Feature 99
111  57.79177762  028.38925428 8
111  57.79231257  028.39065130 8
115  57.79439052  028.39406578
120 Linear Feature 98
111  57.78869161  028.38954666 8
115  57.79153031  028.38901220
120 Linear Feature 97
111  57.78804645  028.39240593 8
115  57.78850881  028.38975846
120 Linear Feature 96
111  57.77575331  028.38989087 8
111  57.78085849  028.38624281 8
111  57.78169778  028.38567830 8
111  57.78541159  028.38301866 1
111  57.78565302  028.38284576 8
115  57.79015650  028.37962059
120 Linear Feature 95
111  57.77901406  028.38823731 8
115  57.77848449  028.39132270
120 Linear Feature 94
111  57.79260811  028.39994633 8
111  57.79323176  028.39639074
112  57.79323176  028.39639074  57.79328284  028.39605787 1
111  57.79309735  028.39594188 8
115  57.77920761  028.38747100
120 Linear Feature 75
111  57.79723742  028.39446007 1
111  57.79733919  028.39478116
112  57.79733919  028.39478116  57.79739695  028.39496270 1
112  57.79745003  028.39521172  57.79752133  028.39541362 1
116  57.79762245  028.39495631  57.79752911  028.39468143
120 Linear Feature 72
111  57.79703177  028.39173700 1
115  57.79705370  028.39171264
120 Linear Feature 72
111  57.79697420  028.39180097 1
115  57.79699613  028.39177661
120 Linear Feature 72
111  57.79676032  028.39203864 1
115  57.79678224  028.39201427
120 Linear Feature 72
111  57.79670596  028.39209904 1
115  57.79672788  028.39207468
120 Linear Feature 72
111  57.79649164  028.39233719 1
115  57.79651356  028.39231283
120 Linear Feature 72
111  57.79643927  028.39239538 1
115  57.79646120  028.39237102
120 Linear Feature 71
111  57.79670456  028.39366127 1
115  57.79669059  028.39362150
120 Linear Feature 71
111  57.79673924  028.39376004 1
115  57.79672528  028.39372027
120 Linear Feature 71
111  57.79696592  028.39440560 1
115  57.79695196  028.39436583
120 Linear Feature 71
111  57.79693021  028.39430388 1
115  57.79691624  028.39426411
120 Linear Feature 67
111  57.79234334  028.40038209 1
111  57.79261258  028.39992188 1
111  57.79586035  028.39384979 1
111  57.79613850  028.39318426
112  57.79613850  028.39318426  57.79619451  028.39303715 1
111  57.79615904  028.39287252 1
111  57.79603583  028.39211241
112  57.79603583  028.39211241  57.79601498  028.39197172 1
111  57.79608997  028.39187773 1
111  57.79612520  028.39183948 1
111  57.79619826  028.39176019 1
111  57.79643781  028.39150017 1
111  57.79672965  028.39118652
112  57.79672965  028.39118652  57.79679250  028.39112405 1
111  57.79684961  028.39122284 1
111  57.79701681  028.39175362
111  57.79704229  028.39184213
112  57.79704229  028.39184213  57.79710540  028.39206700 1
111  57.79693188  028.39228405 1
111  57.79663478  028.39261399 1
111  57.79644634  028.39282325 1
111  57.79642352  028.39284859 1
111  57.79620011  028.39309669
112  57.79620011  028.39309669  57.79616588  028.39313464 1
115  57.79613850  028.39318426
120 Linear Feature 70
111  57.79586035  028.39384979 1
112  57.79609877  028.39391865  57.79618159  028.39415177
111  57.79609877  028.39391865 1
111  57.79615028  028.39407154 1
111  57.79636149  028.39469852
112  57.79636149  028.39469852  57.79644492  028.39493220 1
111  57.79658671  028.39477848 1
111  57.79694066  028.39433365
111  57.79698823  028.39427677
112  57.79698823  028.39427677  57.79714894  028.39407629 1
111  57.79703623  028.39371721 1
111  57.79683444  028.39313401 1
111  57.79678387  028.39298786
112  57.79678387  028.39298786  57.79668066  028.39268650 1
115  57.79644634  028.39282325
120 Linear Feature 69
111  57.79615028  028.39407154 1
112  57.79636525  028.39413825  57.79648318  028.39400480
111  57.79636525  028.39413825 1
111  57.79671624  028.39369454
111  57.79676496  028.39363148
112  57.79676496  028.39363148  57.79691531  028.39343384 1
115  57.79683444  028.39313401
120 Linear Feature 68
111  57.79612520  028.39183948 1
112  57.79632023  028.39187128  57.79637065  028.39203851
111  57.79632023  028.39187128 1
111  57.79647567  028.39235493
111  57.79650482  028.39244402
112  57.79650482  028.39244402  57.79656154  028.39264842 1
115  57.79642352  028.39284859
120 Linear Feature 68
111  57.79643817  028.39150302 1
112  57.79659391  028.39157228  57.79664433  028.39173952
111  57.79659391  028.39157228 1
111  57.79674282  028.39205808
111  57.79676676  028.39215170
112  57.79676676  028.39215170  57.79683518  028.39237637 1
115  57.79663478  028.39261399
120 wing L
111  57.78897359  028.39125191 20
111  57.78897992  028.39141635 20
111  57.78890577  028.39137099 20
113  57.78889944  028.39120654 20
120 Wing R
111  57.78899551  028.39112423 20
111  57.78905534  028.39100030 20
111  57.78898119  028.39095493 20
113  57.78892137  028.39107886 20
120 main left
111  57.78906144  028.39130664 20
111  57.78906888  028.39126370 20
111  57.78902505  028.39123694 20
113  57.78901761  028.39127988 20
120 front
111  57.78894729  028.39118887 20
111  57.78895071  028.39116850 20
111  57.78895474  028.39114594 20
111  57.78893621  028.39113441 20
111  57.78893238  028.39115651 20
113  57.78892877  028.39117735 20
120 main rigth
111  57.78907654  028.39122120 20
111  57.78908398  028.39117826 20
111  57.78904015  028.39115150 20
113  57.78903271  028.39119444 20
120 base
111  57.78913885  028.39118948 20
115  57.78916054  028.39106343
120 hold
111  57.78875982  028.39124759 20
115  57.78882014  028.39089508
120 out
111  57.78893238  028.39115651 22
115  57.78847054  028.39087255
120 center
111  57.78907284  028.39124249 20
115  57.78895071  028.39116850
120 wing L
111  57.79015017  028.39047784 20
111  57.79007204  028.39055333 20
111  57.79006517  028.39040758 20
113  57.79014331  028.39033209 20
120 Wing R
111  57.79022137  028.39046555 20
111  57.79030562  028.39052013 20
111  57.79029875  028.39037438 20
113  57.79021451  028.39031981 20
120 main left
111  57.79015783  028.39065091 20
111  57.79018180  028.39064690 20
111  57.79017771  028.39056077 20
113  57.79015374  028.39056478 20
120 front
111  57.79017075  028.39040773 20
111  57.79018208  028.39040563 20
111  57.79019472  028.39040372 20
111  57.79019310  028.39036723 20
111  57.79018077  028.39036930 20
113  57.79016913  028.39037124 20
120 main rigth
111  57.79020564  028.39064343 20
111  57.79022961  028.39063941 20
111  57.79022553  028.39055329 20
113  57.79020156  028.39055730 20
120 base
111  57.79024565  028.39073849 20
115  57.79031596  028.39072644
120 hold
111  57.79006236  028.39001362 20
115  57.79025965  028.38998094
120 out
111  57.79018077  028.39036930 22
115  57.79013868  028.38946091
120 center
111  57.79019375  028.39064541 20
115  57.79018208  028.39040563
120 main left
111  57.79209758  028.39214384 20
111  57.79211559  028.39217377 20
111  57.79214616  028.39210904 20
113  57.79212814  028.39207911 20
120 front
111  57.79220067  028.39199444 20
111  57.79220927  028.39200845 20
111  57.79221869  028.39202438 20
111  57.79223171  028.39199711 20
111  57.79222244  028.39198170 20
113  57.79221370  028.39196717 20
120 main rigth
111  57.79213332  028.39220390 20
111  57.79215133  028.39223384 20
111  57.79218190  028.39216911 20
113  57.79216388  028.39213918 20
120 out
111  57.79222244  028.39198170 22
115  57.79254547  028.39130040
120 center
111  57.79212438  028.39218904 20
115  57.79220927  028.39200845
120 wing L
111  57.79298496  028.39331970 20
111  57.79290206  028.39326499 20
111  57.79295381  028.39315552 20
113  57.79303672  028.39321023 20
120 Wing R
111  57.79303862  028.39340836 20
111  57.79307534  028.39356074 20
111  57.79312709  028.39345126 20
113  57.79309038  028.39329889 20
120 main left
111  57.79292317  028.39344901 20
111  57.79294118  028.39347894 20
111  57.79297175  028.39341422 20
113  57.79295373  028.39338428 20
120 front
111  57.79302626  028.39329961 20
111  57.79303486  028.39331362 20
111  57.79304428  028.39332955 20
111  57.79305730  028.39330227 20
111  57.79304803  028.39328687 20
113  57.79303928  028.39327234 20
120 main rigth
111  57.79295890  028.39350908 20
111  57.79297692  028.39353901 20
111  57.79300749  028.39347429 20
113  57.79298947  028.39344435 20
120 base
111  57.79294955  028.39362893 20
115  57.79300251  028.39371655
120 hold
111  57.79307234  028.39295364 20
115  57.79322059  028.39319805
120 out
111  57.79304803  028.39328687 22
115  57.79337106  028.39260556
120 center
111  57.79294997  028.39349422 20
115  57.79303486  028.39331362
120 wing L
111  57.79259626  028.38781203 20
111  57.79267098  028.38789883 20
111  57.79260792  028.38798492 20
113  57.79253319  028.38789812 20
120 Wing R
111  57.79255398  028.38770383 20
111  57.79253555  028.38754024 20
111  57.79247248  028.38762633 20
113  57.79249092  028.38778993 20
120 main left
111  57.79267140  028.38771060 20
111  57.79265722  028.38767412 20
111  57.79261997  028.38772503 20
113  57.79263415  028.38776152 20
120 front
111  57.79255362  028.38781503 20
111  57.79254683  028.38779789 20
111  57.79253945  028.38777854 20
111  57.79252361  028.38779994 20
111  57.79253091  028.38781871 20
113  57.79253779  028.38783642 20
120 main rigth
111  57.79264336  028.38763755 20
111  57.79262919  028.38760106 20
111  57.79259193  028.38765198 20
113  57.79260611  028.38768847 20
120 base
111  57.79266620  028.38752425 20
115  57.79262449  028.38741736
120 hold
111  57.79235201  028.38820234 20
115  57.79227843  028.38801280
120 out
111  57.79253091  028.38781871 22
115  57.79180417  028.38880300
120 center
111  57.79265039  028.38765566 20
115  57.79254683  028.38779789
120 wing L
111  57.79158192  028.38691141 20
111  57.79165984  028.38683515 20
111  57.79166711  028.38698083 20
113  57.79158919  028.38705709 20
120 Wing R
111  57.79151075  028.38692439 20
111  57.79142636  028.38687064 20
111  57.79143363  028.38701633 20
113  57.79151803  028.38707008 20
120 main left
111  57.79157378  028.38673840 20
111  57.79154982  028.38674265 20
111  57.79155415  028.38682874 20
113  57.79157811  028.38682449 20
120 front
111  57.79156153  028.38698172 20
111  57.79155021  028.38698393 20
111  57.79153757  028.38698597 20
111  57.79153930  028.38702244 20
111  57.79155163  028.38702025 20
113  57.79156326  028.38701819 20
120 main rigth
111  57.79152599  028.38674636 20
111  57.79150203  028.38675061 20
111  57.79150636  028.38683670 20
113  57.79153031  028.38683245 20
120 base
111  57.79148572  028.38665169 20
115  57.79141544  028.38666442
120 hold
111  57.79166475  028.38728116 20
115  57.79146835  028.38731739
120 out
111  57.79155163  028.38702025 22
115  57.79163926  028.38856370
120 center
111  57.79153788  028.38674426 20
115  57.79155021  028.38698393
120 wing L
111  57.79053333  028.38794542 20
111  57.79061033  028.38786595 20
111  57.79061932  028.38801130 20
113  57.79054232  028.38809076 20
120 Wing R
111  57.79046233  028.38796135 20
111  57.79037733  028.38791112 20
111  57.79038631  028.38805646 20
113  57.79047132  028.38810670 20
120 main left
111  57.79052316  028.38777280 20
111  57.79049925  028.38777804 20
111  57.79050459  028.38786393 20
113  57.79052849  028.38785869 20
120 front
111  57.79051378  028.38801656 20
111  57.79050248  028.38801924 20
111  57.79048987  028.38802180 20
111  57.79049203  028.38805819 20
111  57.79050433  028.38805549 20
113  57.79051593  028.38805295 20
120 main rigth
111  57.79047547  028.38778274 20
111  57.79045156  028.38778798 20
111  57.79045690  028.38787386 20
113  57.79048081  028.38786862 20
120 base
111  57.79043409  028.38768976 20
115  57.79036398  028.38770541
120 hold
111  57.79061727  028.38831906 20
115  57.79041976  028.38835800
120 hold
111  57.79061025  028.38820888 20
115  57.79041307  028.38824570
120 out
111  57.79050433  028.38805549 22
115  57.79055963  028.38896139
120 center
111  57.79048733  028.38778015 20
115  57.79050248  028.38801924
120 wing L
111  57.78948280  028.38810989 20
111  57.78956098  028.38803460 20
111  57.78956775  028.38818036 20
113  57.78948956  028.38825566 20
120 Wing R
111  57.78941159  028.38812200 20
111  57.78932738  028.38806723 20
111  57.78933415  028.38821299 20
113  57.78941835  028.38826777 20
120 main left
111  57.78947526  028.38793681 20
111  57.78945129  028.38794076 20
111  57.78945531  028.38802690 20
113  57.78947929  028.38802294 20
120 front
111  57.78946217  028.38817995 20
111  57.78945083  028.38818203 20
111  57.78943819  028.38818391 20
111  57.78943979  028.38822040 20
111  57.78945213  028.38821836 20
113  57.78946376  028.38821644 20
120 main rigth
111  57.78942744  028.38794417 20
111  57.78940347  028.38794813 20
111  57.78940749  028.38803426 20
113  57.78943147  028.38803031 20
120 base
111  57.78938750  028.38784902 20
115  57.78931718  028.38786089
120 hold
111  57.78956323  028.38847647 20
115  57.78936670  028.38851304
120 out
111  57.78945213  028.38821836 22
115  57.78949358  028.38912683
120 center
111  57.78943933  028.38794222 20
115  57.78945083  028.38818203
120 wing L
111  57.78841178  028.38770546 20
111  57.78849561  028.38775493 20
111  57.78844584  028.38786757 20
113  57.78836200  028.38781810 20
120 Wing R
111  57.78835657  028.38762022 20
111  57.78831716  028.38747025 20
111  57.78826739  028.38758289 20
113  57.78830679  028.38773286 20
120 main left
111  57.78847124  028.38757236 20
111  57.78845270  028.38754358 20
111  57.78842330  028.38761018 20
113  57.78844184  028.38763896 20
120 front
111  57.78837086  028.38772812 20
111  57.78836202  028.38771466 20
111  57.78835232  028.38769934 20
111  57.78833979  028.38772740 20
111  57.78834933  028.38774222 20
113  57.78835833  028.38775619 20
120 main rigth
111  57.78843445  028.38751458 20
111  57.78841591  028.38748579 20
111  57.78838651  028.38755239 20
113  57.78840505  028.38758117 20
120 base
111  57.78844166  028.38739422 20
115  57.78838717  028.38730998
120 hold
111  57.78833099  028.38807440 20
115  57.78817741  028.38784007
120 out
111  57.78834933  028.38774222 22
115  57.78803861  028.38844331
120 center
111  57.78844364  028.38752887 20
115  57.78836202  028.38771466
120 wing L
111  57.78758130  028.38641819 20
111  57.78766488  028.38646917 20
111  57.78761453  028.38658091 20
113  57.78753095  028.38652993 20
120 Wing R
111  57.78752653  028.38633196 20
111  57.78748790  028.38618130 20
111  57.78743755  028.38629303 20
113  57.78747618  028.38644370 20
120 main left
111  57.78764144  028.38628618 20
111  57.78762305  028.38625706 20
111  57.78759331  028.38632312 20
113  57.78761171  028.38635224 20
120 front
111  57.78754027  028.38644011 20
111  57.78753150  028.38642650 20
111  57.78752188  028.38641100 20
111  57.78750920  028.38643884 20
111  57.78751867  028.38645382 20
113  57.78752760  028.38646795 20
120 main rigth
111  57.78760495  028.38622773 20
111  57.78758656  028.38619862 20
111  57.78755682  028.38626468 20
113  57.78757521  028.38629379 20
120 base
111  57.78761278  028.38610751 20
115  57.78755872  028.38602230
120 hold
111  57.78749857  028.38678494 20
115  57.78734507  028.38654961
120 out
111  57.78751867  028.38645382 22
115  57.78720437  028.38714926
120 center
111  57.78761407  028.38624218 20
115  57.78753150  028.38642650
120 wing L
111  57.78769507  028.38325394 20
111  57.78763097  028.38336672 20
111  57.78760306  028.38323010 20
113  57.78766717  028.38311732 20
120 Wing R
111  57.78776175  028.38320550 20
111  57.78785074  028.38321464 20
111  57.78782283  028.38307802 20
113  57.78773384  028.38306887 20
120 main left
111  57.78772773  028.38341643 20
111  57.78775020  028.38340024 20
111  57.78773368  028.38331952 20
113  57.78771121  028.38333571 20
120 front
111  57.78770462  028.38317593 20
111  57.78771521  028.38316808 20
111  57.78772708  028.38315974 20
111  57.78772019  028.38312549 20
111  57.78770863  028.38313382 20
113  57.78769773  028.38314168 20
120 main rigth
111  57.78777262  028.38338463 20
111  57.78779508  028.38336844 20
111  57.78777857  028.38328772 20
113  57.78775610  028.38330391 20
120 base
111  57.78782499  028.38345546 20
115  57.78789085  028.38340771
120 hold
111  57.78748346  028.38246520 20
115  57.78764861  028.38234612
120 out
111  57.78770863  028.38313382 22
115  57.78753538  028.38228196
120 center
111  57.78776147  028.38339265 20
115  57.78771521  028.38316808
120 wing L
111  57.78871458  028.38251687 20
111  57.78865047  028.38262965 20
111  57.78862257  028.38249303 20
113  57.78868667  028.38238024 20
120 Wing R
111  57.78878126  028.38246842 20
111  57.78887025  028.38247757 20
111  57.78884234  028.38234094 20
113  57.78875335  028.38233180 20
120 main left
111  57.78874724  028.38267936 20
111  57.78876970  028.38266317 20
111  57.78875319  028.38258245 20
113  57.78873072  028.38259864 20
120 front
111  57.78872413  028.38243886 20
111  57.78873471  028.38243101 20
111  57.78874659  028.38242267 20
111  57.78873970  028.38238842 20
111  57.78872814  028.38239675 20
113  57.78871723  028.38240461 20
120 main rigth
111  57.78879213  028.38264756 20
111  57.78881459  028.38263137 20
111  57.78879807  028.38255065 20
113  57.78877561  028.38256684 20
120 base
111  57.78884449  028.38271840 20
115  57.78891035  028.38267064
120 hold
111  57.78857152  028.38211026 20
115  57.78873860  028.38199495
120 out
111  57.78872814  028.38239675 22
115  57.78855489  028.38154487
120 center
111  57.78878098  028.38265559 20
115  57.78873471  028.38243101
120 wing L
111  57.78876476  028.37958729 20
111  57.78882939  028.37947559 20
111  57.78885665  028.37961268 20
113  57.78879201  028.37972438 20
120 Wing R
111  57.78869785  028.37963461 20
111  57.78860890  028.37962398 20
111  57.78863616  028.37976106 20
113  57.78872510  028.37977170 20
120 main left
111  57.78873287  028.37942426 20
111  57.78871033  028.37944007 20
111  57.78872646  028.37952107 20
113  57.78874900  028.37950525 20
120 front
111  57.78875484  028.37966514 20
111  57.78874421  028.37967281 20
111  57.78873230  028.37968095 20
111  57.78873902  028.37971532 20
111  57.78875062  028.37970718 20
113  57.78876157  028.37969950 20
120 main rigth
111  57.78868783  028.37945530 20
111  57.78866529  028.37947111 20
111  57.78868142  028.37955211 20
113  57.78870397  028.37953629 20
120 base
111  57.78863580  028.37938359 20
115  57.78856972  028.37943024
120 hold
111  57.78889661  028.37997029 20
115  57.78872522  028.38009191
120 out
111  57.78875062  028.37970718 22
115  57.78891980  028.38056193
120 center
111  57.78869902  028.37944746 20
115  57.78874421  028.37967281
120 wing L
111  57.78776221  028.38033671 20
111  57.78782685  028.38022501 20
111  57.78785411  028.38036209 20
113  57.78778947  028.38047380 20
120 Wing R
111  57.78769531  028.38038403 20
111  57.78760636  028.38037339 20
111  57.78763362  028.38051048 20
113  57.78772256  028.38052112 20
120 main left
111  57.78773033  028.38017368 20
111  57.78770779  028.38018949 20
111  57.78772392  028.38027049 20
113  57.78774646  028.38025467 20
120 front
111  57.78775229  028.38041456 20
111  57.78774167  028.38042223 20
111  57.78772975  028.38043037 20
111  57.78773648  028.38046473 20
111  57.78774808  028.38045659 20
113  57.78775902  028.38044892 20
120 main rigth
111  57.78768529  028.38020472 20
111  57.78766275  028.38022053 20
111  57.78767888  028.38030153 20
113  57.78770142  028.38028571 20
120 base
111  57.78763326  028.38013301 20
115  57.78755242  028.38018973
120 hold
111  57.78790256  028.38075505 20
115  57.78773625  028.38087302
120 out
111  57.78774808  028.38045659 22
115  57.78785500  028.38099676
120 center
111  57.78769648  028.38019689 20
115  57.78774167  028.38042223
120 wing L
111  57.78675419  028.38105156 20
111  57.78681883  028.38093986 20
111  57.78684609  028.38107695 20
113  57.78678145  028.38118864 20
120 Wing R
111  57.78668729  028.38109888 20
111  57.78659834  028.38108824 20
111  57.78662560  028.38122532 20
113  57.78671454  028.38123596 20
120 main left
111  57.78672231  028.38088854 20
111  57.78669977  028.38090435 20
111  57.78671590  028.38098534 20
113  57.78673844  028.38096953 20
120 front
111  57.78674427  028.38112940 20
111  57.78673365  028.38113708 20
111  57.78672173  028.38114522 20
111  57.78672846  028.38117958 20
111  57.78674006  028.38117144 20
113  57.78675100  028.38116377 20
120 main rigth
111  57.78667727  028.38091958 20
111  57.78665473  028.38093539 20
111  57.78667086  028.38101638 20
113  57.78669340  028.38100057 20
120 base
111  57.78662524  028.38084787 20
115  57.78655916  028.38089452
120 hold
111  57.78689996  028.38148018 20
115  57.78673516  028.38159708
120 out
111  57.78674006  028.38117144 22
115  57.78684670  028.38171018
120 center
111  57.78668846  028.38091174 20
115  57.78673365  028.38113708
