I
1050 Generated by WorldEditor 2.1.0r1

1     14 1 0 LGLM Limnos
1302 city Myrina
112  39.90723337  025.22327953  39.90729339  025.22332152
111  39.90723337  025.22327953 51
115  39.90733585  025.22335397
120 Linear Feature 352
112  39.90760408  025.22296553  39.90761100  025.22282564 1
112  39.90740277  025.22279057  39.90730637  025.22285271 1
114  39.90738719  025.22310534  39.90747667  025.22318310 1
120 Linear Feature 350
111  39.90726954  025.22296636 51
112  39.90731096  025.22309250  39.90737098  025.22313449
111  39.90731096  025.22309250 51
115  39.90741344  025.22316693
120 Linear Feature 349
111  39.90800824  025.22286083 51
112  39.90786582  025.22293791  39.90778237  025.22289210
111  39.90786582  025.22293791 51
111  39.90758034  025.22273942
112  39.90758034  025.22273942  39.90749835  025.22268408 51
111  39.90745004  025.22277187 51
111  39.90740173  025.22290928
112  39.90740173  025.22290928  39.90737098  025.22299135 51
111  39.90745443  025.22306578 51
115  39.90760230  025.22315548
120 Linear Feature 348
112  39.90786582  025.22293791  39.90794048  025.22301234 51
115  39.90789321  025.22314205
120 Linear Feature 283
111  39.92436859  025.23649344 1
115  39.92440397  025.23644253
120 Linear Feature 283
111  39.92367319  025.23564235 1
115  39.92370857  025.23559145
120 Linear Feature 283
111  39.92336331  025.23607346 1
115  39.92339869  025.23602256
120 Linear Feature 283
111  39.92159431  025.23393545 1
115  39.92163579  025.23398476
120 Linear Feature 283
111  39.92185539  025.23447630 1
115  39.92189077  025.23442540
120 Linear Feature 283
111  39.92187735  025.23377318 1
115  39.92191273  025.23372228
120 Linear Feature 283
111  39.92203717  025.23407702 1
115  39.92207255  025.23402612
120 Linear Feature 283
111  39.92288995  025.23457175 1
115  39.92292533  025.23452085
120 Linear Feature 283
111  39.92265937  025.23489627 1
115  39.92269475  025.23484537
120 Linear Feature 283
111  39.92243733  025.23520488 1
115  39.92247271  025.23515398
120 Linear Feature 293
111  39.92045310  025.23725427 1
111  39.92028474  025.23703284 1
112  39.92026863  025.23634756  39.92047945  025.23597915
111  39.92026863  025.23634756 1
111  39.92109533  025.23519850
112  39.92109533  025.23519850  39.92136470  025.23492171 1
111  39.92161259  025.23518122 1
111  39.92166146  025.23524052 1
111  39.92175109  025.23534926 1
111  39.92225512  025.23596078 1
111  39.92244898  025.23619598 1
111  39.92306582  025.23694437 1
111  39.92314979  025.23704625
112  39.92314979  025.23704625  39.92343527  025.23739176 1
111  39.92319371  025.23776974 1
111  39.92235998  025.23891938
112  39.92235998  025.23891938  39.92216526  025.23924772 1
115  39.92238119  025.23959468
120 Linear Feature 292
112  39.92026863  025.23634756  39.92002198  025.23663893 1
115  39.91973309  025.23636070
120 Linear Feature 292
112  39.92235998  025.23891938  39.92211332  025.23921076 1
115  39.92183504  025.23893038
120 Linear Feature 291
111  39.92306582  025.23694437 1
112  39.92328427  025.23691569  39.92337035  025.23680115
111  39.92328427  025.23691569 1
111  39.92343896  025.23670044 1
111  39.92361159  025.23646024 1
111  39.92375114  025.23626607 1
111  39.92380779  025.23618723
112  39.92380779  025.23618723  39.92392023  025.23604062 1
111  39.92404496  025.23619640 1
111  39.92433484  025.23655376
112  39.92433484  025.23655376  39.92431200  025.23685843 1
112  39.92400456  025.23662019  39.92397645  025.23643464
111  39.92400456  025.23662019 1
115  39.92396064  025.23661561
120 Linear Feature 290
111  39.92238423  025.23603681 1
111  39.92245876  025.23593197 1
111  39.92258787  025.23575037 1
111  39.92262562  025.23569725 1
111  39.92281146  025.23543584 1
111  39.92293496  025.23526211 1
111  39.92304123  025.23511262 1
112  39.92301805  025.23481514  39.92290215  025.23467038
111  39.92301805  025.23481514 1
111  39.92285121  025.23461754 1
111  39.92256543  025.23427905
112  39.92256543  025.23427905  39.92246295  025.23416770 1
111  39.92233973  025.23429178 1
111  39.92230512  025.23434018 1
111  39.92215978  025.23454347 1
111  39.92210673  025.23461768 1
111  39.92188706  025.23492496 1
111  39.92184429  025.23498478 1
111  39.92176459  025.23509626 1
115  39.92166146  025.23524052
120 Linear Feature 282
111  39.92210673  025.23461768 1
112  39.92233485  025.23460357  39.92243733  025.23471492
111  39.92233485  025.23460357 1
111  39.92262063  025.23494206 1
111  39.92278747  025.23513966
112  39.92278747  025.23513966  39.92290337  025.23528442 1
115  39.92281146  025.23543584
120 Linear Feature 282
111  39.92188706  025.23492496 1
112  39.92211281  025.23491218  39.92221529  025.23502353
111  39.92211281  025.23491218 1
111  39.92239859  025.23525067 1
111  39.92256543  025.23544827
112  39.92256543  025.23544827  39.92268133  025.23559303 1
115  39.92258787  025.23575037
120 Linear Feature 288
112  39.92245876  025.23593197  39.92239288  025.23607356 1
115  39.92244898  025.23619598
120 Linear Feature 288
112  39.92176459  025.23509626  39.92169871  025.23523784 1
115  39.92175109  025.23534926
120 Linear Feature 287
112  39.92245876  025.23593197  39.92234574  025.23602997 1
115  39.92225512  025.23596078
120 Linear Feature 287
112  39.92176459  025.23509626  39.92170603  025.23515989 1
115  39.92163161  025.23514399
120 Linear Feature 286
111  39.92109533  025.23519850 1
112  39.92115389  025.23505215  39.92117829  025.23495671
111  39.92115389  025.23505215 1
111  39.92127708  025.23458956 1
111  39.92131615  025.23444289
112  39.92131615  025.23444289  39.92138691  025.23417724 1
112  39.92173705  025.23455266  39.92175169  025.23489308
111  39.92173705  025.23455266 1
111  39.92177098  025.23458942 1
111  39.92181391  025.23464651
112  39.92181391  025.23464651  39.92192737  025.23479127 1
115  39.92184429  025.23498478
120 Linear Feature 285
111  39.92147719  025.23501716 1
111  39.92134177  025.23485967
112  39.92134177  025.23485967  39.92125393  025.23475150 1
115  39.92127708  025.23458956
120 Linear Feature 284
111  39.92230512  025.23434018 1
112  39.92227629  025.23406588  39.92218113  025.23394816
111  39.92227629  025.23406588 1
111  39.92195787  025.23368092
112  39.92195787  025.23368092  39.92176389  025.23370478 1
112  39.92198593  025.23412156  39.92222871  025.23412156
111  39.92198593  025.23412156 1
111  39.92199741  025.23413490 1
111  39.92214209  025.23430291
112  39.92214209  025.23430291  39.92221895  025.23439517 1
115  39.92215978  025.23454347
120 Linear Feature 281
111  39.92262562  025.23569725 1
112  39.92286649  025.23570320  39.92296165  025.23580819
111  39.92286649  025.23570320 1
111  39.92328143  025.23619709 1
111  39.92340377  025.23634270
112  39.92340377  025.23634270  39.92353261  025.23650687 1
115  39.92343896  025.23670044
120 Linear Feature 281
111  39.92293496  025.23526211 1
112  39.92317393  025.23526987  39.92326909  025.23537486
111  39.92317393  025.23526987 1
111  39.92358888  025.23576376 1
111  39.92371122  025.23590937
112  39.92371122  025.23590937  39.92384005  025.23607354 1
115  39.92375114  025.23626607
120 Linear Feature 280
112  39.92327776  025.23769369  39.92340586  025.23758870 1
111  39.92354860  025.23763324 1
111  39.92389630  025.23714009 1
112  39.92385360  025.23700487  39.92381457  025.23693647
111  39.92385360  025.23700487 1
111  39.92386092  025.23696669
112  39.92386092  025.23696669  39.92378772  025.23684420 1
115  39.92365597  025.23685693
120 Linear Feature 279
111  39.92130431  025.23463860 2
111  39.92167641  025.23410888 2
112  39.92188747  025.23423932  39.92195091  025.23437612
111  39.92188747  025.23423932 2
111  39.92192895  025.23423932
112  39.92192895  025.23423932  39.92204485  025.23443975 2
115  39.92198385  025.23466882
120 Linear Feature 278
111  39.92347991  025.23754841 2
111  39.92399332  025.23683785 2
112  39.92393177  025.23664042  39.92387565  025.23654815
111  39.92393177  025.23664042 2
111  39.92393253  025.23660797
112  39.92393253  025.23660797  39.92388576  025.23641443 2
115  39.92361159  025.23646024
120 Linear Feature 10
111  39.92721039  025.24800685 1
111  39.92751385  025.24763851 1
111  39.92899271  025.24558968
112  39.92899271  025.24558968  39.92994595  025.24423870 1
115  39.92919148  025.24274797
120 Linear Feature 9
111  39.92921442  025.24265715 20
115  39.92911926  025.24273543
120 Linear Feature 8
111  39.92902543  025.24238711 1
115  39.92891283  025.24239458
120 Linear Feature 7
111  39.92897390  025.24230000 1
115  39.92896436  025.24246178
120 Linear Feature 6
111  39.92747507  025.24778395 1
115  39.92729724  025.24779403
120 Linear Feature 5
111  39.92739886  025.24766873 1
115  39.92739113  025.24789918
120 Linear Feature 277
111  39.92390286  025.23678112 20
112  39.92400475  025.23690711  39.92404516  025.23698271
111  39.92400475  025.23690711
112  39.92400475  025.23690711  39.92411368  025.23710870 20
115  39.92404674  025.23732848
120 Linear Feature 276
111  39.92378838  025.23559786 20
115  39.92318769  025.23644382
120 Linear Feature 275
111  39.92343814  025.23517716 20
111  39.92378838  025.23559786 20
111  39.92442639  025.23636420
112  39.92442639  025.23636420  39.92461612  025.23658870 20
116  39.92400475  025.23690711  39.92367272  025.23671927
120 Linear Feature 274
111  39.92298602  025.23457048 20
111  39.92346027  025.23514634 20
111  39.92343814  025.23517716 20
115  39.92283551  025.23601619
120 Linear Feature 273
111  39.92236126  025.23544032 20
111  39.92298602  025.23457048 20
115  39.92301237  025.23453123
120 Linear Feature 273
111  39.92207293  025.23509021 20
115  39.92272404  025.23418113
120 Linear Feature 272
111  39.92174963  025.23469763 20
111  39.92207293  025.23509021 20
111  39.92236126  025.23544032 20
111  39.92283551  025.23601619 20
111  39.92318769  025.23644382 20
111  39.92345733  025.23677124
112  39.92345733  025.23677124  39.92372817  025.23711485 20
115  39.92361105  025.23773335
120 Linear Feature 271
111  39.92195019  025.23442105 20
111  39.92177080  025.23420181
112  39.92177080  025.23420181  39.92153363  025.23391738 20
116  39.92212619  025.23353324  39.92252440  025.23370122
120 Linear Feature 270
112  39.92104612  025.23467713  39.92140041  025.23446906 20
111  39.92173127  025.23472294 20
111  39.92174963  025.23469763 20
111  39.92195019  025.23442105 20
115  39.92237170  025.23383976
120 Linear Feature 326
111  39.91478693  025.22683275 22
111  39.91480211  025.22619289 22
111  39.91485776  025.22439535 22
111  39.91484258  025.22327065 22
115  39.91476416  025.22249226
120 Linear Feature 302
111  39.90515080  025.22238954 20
115  39.90518979  025.22243222
120 Linear Feature 295
111  39.91203008  025.23172455 20
115  39.91199078  025.23168099
120 Linear Feature 294
111  39.90778766  025.22675650 20
115  39.90774844  025.22670630
120 Linear Feature 269
111  39.92056669  025.23554306 22
111  39.91999531  025.23484728 22
111  39.91471301  025.22841483
112  39.91471301  025.22841483  39.91453909  025.22819724 20
111  39.91458477  025.22793384 20
115  39.91461288  025.22777351
120 Linear Feature 268
111  39.91511064  025.22894459 20
115  39.91514952  025.22889125
120 Linear Feature 267
111  39.91434956  025.22789769 20
115  39.91430399  025.22795583
120 Linear Feature 266
111  39.91999531  025.23484728 20
112  39.92011129  025.23485953  39.92015873  025.23479998
111  39.92011129  025.23485953 20
111  39.92013956  025.23482070 22
111  39.92168012  025.23270401
112  39.92168012  025.23270401  39.92176620  025.23260093 20
111  39.92184702  025.23269714 22
111  39.92261118  025.23364640 20
111  39.92266393  025.23371192 20
115  39.92280096  025.23384478
120 Linear Feature 265
111  39.92267271  025.23810773 22
115  39.92089307  025.23595447
120 Linear Feature 264
111  39.92296961  025.23845364 22
111  39.92333515  025.23890194 22
111  39.92379707  025.23946844
112  39.92379707  025.23946844  39.92403951  025.23976624 20
111  39.92436979  025.23965629 22
115  39.92499521  025.23944783
120 Linear Feature 263
111  39.92333515  025.23890194 20
112  39.92333917  025.23873687  39.92339363  025.23866127
111  39.92333917  025.23873687 20
111  39.92337887  025.23868187 22
111  39.92509359  025.23630643
112  39.92509359  025.23630643  39.92519753  025.23615562 20
111  39.92508480  025.23601245 22
115  39.92398387  025.23468952
120 Linear Feature 262
111  39.92362131  025.23505662 20
111  39.92345391  025.23485749 20
115  39.92364423  025.23459406
120 Linear Feature 261
111  39.92276472  025.23374797 20
111  39.92288461  025.23385319 20
111  39.92295135  025.23392428 20
111  39.92369428  025.23447500 20
115  39.92391979  025.23459852
120 Linear Feature 261
111  39.92270762  025.23381796 20
111  39.92284016  025.23392591 20
111  39.92366931  025.23453785 20
115  39.92389663  025.23467777
120 Linear Feature 260
111  39.92205541  025.23289320 20
115  39.92200311  025.23295645
21  39.92434096  025.24602333 2 223.0600 3.00 New Light Fixture 10
21  39.90998249  025.22690694 2 43.0600 3.00 New Light Fixture 9
14  39.92261785  025.23273276 265.75 0 Tower Viewpoint
1300  39.92199741  025.23413490  42.20 gate jets|turboprops|props 1
1301 C airline 
1300  39.92177098  025.23458942  42.20 gate jets|turboprops|props 2
1301 C airline 
1300  39.92285121  025.23461754  42.20 gate jets|turboprops|props 3
1301 C airline 
1300  39.92262063  025.23494206  42.20 gate jets|turboprops|props 4
1301 C airline 
1300  39.92239859  025.23525067  42.20 gate jets|turboprops|props 5
1301 C airline 
1300  39.92358888  025.23576376  42.20 gate jets|turboprops|props 6
1301 D airline 
1300  39.92328143  025.23619709  42.20 gate jets|turboprops|props 7
1301 D airline 
1300  39.92396064  025.23661561 183.98 gate jets|turboprops|props 8
1301 D airline 
1300  39.92386092  025.23696669 279.40 gate jets|turboprops|props 9
1301 D airline 
1300  39.92192895  025.23423932 358.64 gate heavy|jets 10
1301 E airline 
1300  39.92393253  025.23660797 -90.59 gate heavy|jets 11
1301 E airline 
1300  39.92856162  025.24208175 229.74 tie_down turboprops|props|helos|fighters Old Ramp
1301 B military 
1300  39.92563464  025.24085117  24.54 tie_down turboprops|props|helos|fighters New Ramp
1301 B military 
1300  39.92856541  025.24544991  65.41 tie_down jets|turboprops|props|fighters Pad N01 [X]
1301 A military 
1300  39.92936089  025.24597115 217.04 tie_down jets|turboprops|props|fighters Pad N02 [X]
1301 A military 
1300  39.92993078  025.24479965 195.43 tie_down jets|turboprops|props|fighters Pad N03 [X]
1301 A military 
1300  39.92915114  025.24381911 353.85 tie_down jets|turboprops|props|fighters Pad N04 [X]
1301 A military 
1300  39.92993870  025.24369525 174.21 tie_down jets|turboprops|props|fighters Pad N05 [X]
1301 A military 
1300  39.92960626  025.24272502 154.17 tie_down jets|turboprops|props|fighters Pad N06 [X]
1301 A military 
1300  39.92807862  025.24094456 114.09 tie_down jets|turboprops|props|fighters Pad N07
1301 A military 
1300  39.92717233  025.24075361  88.78 tie_down jets|turboprops|props|fighters Pad N08
1301 A military 
1300  39.92627791  025.24105809  64.86 tie_down jets|turboprops|props|fighters Pad N09
1301 A military 
1300  39.92614049  025.24207282 224.02 tie_down jets|turboprops|props|fighters Pad N10
1301 A military 
1300  39.92528851  025.24103353  43.38 tie_down jets|turboprops|props|fighters Pad N11
1301 A military 
1300  39.92491529  025.24159402  25.02 tie_down jets|turboprops|props|fighters Pad N12
1301 B military 
1300  39.90882382  025.22109647 124.53 hangar jets|turboprops|props|fighters HAS S01
1301 A none 
1300  39.91013724  025.22228322 203.39 hangar jets|turboprops|props|fighters HAS S02
1301 A none 
1300  39.91085452  025.22120748 132.61 hangar jets|turboprops|props|fighters HAS S03
1301 A none 
1300  39.91215722  025.22146669 113.10 hangar jets|turboprops|props|fighters HAS S04
1301 A none 
1300  39.91226359  025.22347090 302.79 hangar jets|turboprops|props|fighters HAS S05
1301 A none 
1300  39.91331730  025.22285594 141.35 tie_down jets|turboprops|props|fighters Pad S06
1301 A military 
1300  39.91413938  025.22364502 166.53 hangar jets|turboprops|props|fighters HAS S07
1301 A none 
1300  39.91398020  025.22465319 186.55 tie_down jets|turboprops|props|fighters Pad S08
1301 A military 
1300  39.91382190  025.22570662 203.16 tie_down jets|turboprops|props|fighters Pad S09
1301 A military 
1300  39.91261483  025.22569802  46.27 tie_down jets|turboprops|props|fighters Pad S10
1301 A military 
19  39.92481884  025.24802663 0 New Windsock 8
19  39.90924538  025.22502992 0 New Windsock 7
55 12850 Limnos Approach
55 36230 Limnos Approach
54 12850 Tower
53 12210 Ground
53 25780 Mil Ground
99
