I
1050 Generated by WorldEditor 2.1.0r1

1    442 1 0 YPTN Tindal (Military)
1302 city 
120 Linear Feature 85
111 -14.51334954  132.36552704 51
112 -14.51317401  132.36554908 -14.51310519  132.36562869
111 -14.51317401  132.36554908 51
111 -14.51314473  132.36558579 51
111 -14.51297444  132.36579930
112 -14.51297444  132.36579930 -14.51293865  132.36585048 51
115 -14.51297090  132.36590712
120 Linear Feature 85
111 -14.51355913  132.36571580 51
112 -14.51337909  132.36573674 -14.51331027  132.36581636
111 -14.51337909  132.36573674 51
111 -14.51335106  132.36577187 51
111 -14.51317951  132.36598696
112 -14.51317951  132.36598696 -14.51314373  132.36603814 51
115 -14.51318061  132.36609421
120 Linear Feature 84
111 -14.51330928  132.36525268 51
111 -14.51327444  132.36529190 51
111 -14.51321849  132.36535489 51
115 -14.51311108  132.36547583
120 Linear Feature 83
111 -14.51276969  132.36624433 51
115 -14.51280579  132.36620416
120 Linear Feature 83
111 -14.51255369  132.36586843 51
115 -14.51251767  132.36590867
120 Linear Feature 83
111 -14.51266693  132.36615274 51
115 -14.51270277  132.36611289
120 Linear Feature 83
111 -14.51265661  132.36595983 51
115 -14.51262085  132.36599974
120 Linear Feature 83
111 -14.51256521  132.36606207 51
115 -14.51260078  132.36602254
120 Linear Feature 83
111 -14.51275849  132.36605030 51
115 -14.51272300  132.36608990
120 Linear Feature 83
111 -14.51246359  132.36597149 51
115 -14.51249889  132.36593227
120 Linear Feature 83
111 -14.51286028  132.36614069 51
115 -14.51282505  132.36617998
120 Linear Feature 82
111 -14.51274719  132.36622427 51
111 -14.51276969  132.36624433 51
115 -14.51279356  132.36626560
120 Linear Feature 82
111 -14.51257623  132.36588845 51
111 -14.51255369  132.36586843 51
115 -14.51252979  132.36584720
120 Linear Feature 82
111 -14.51264443  132.36613268 51
111 -14.51266693  132.36615274 51
115 -14.51269080  132.36617401
120 Linear Feature 82
111 -14.51267915  132.36597985 51
111 -14.51265661  132.36595983 51
115 -14.51263271  132.36593860
120 Linear Feature 82
111 -14.51254271  132.36604201 51
111 -14.51256521  132.36606207 51
115 -14.51258908  132.36608334
120 Linear Feature 82
111 -14.51278103  132.36607032 51
111 -14.51275849  132.36605030 51
115 -14.51273459  132.36602908
120 Linear Feature 82
111 -14.51244108  132.36595143 51
111 -14.51246359  132.36597149 51
115 -14.51248745  132.36599276
120 Linear Feature 82
111 -14.51288282  132.36616071 51
111 -14.51286028  132.36614069 51
115 -14.51283638  132.36611947
120 Linear Feature 61
111 -14.51387223  132.36554153 3
111 -14.51396826  132.36562486 3
111 -14.51374162  132.36589865 3
111 -14.51357260  132.36616054
112 -14.51357260  132.36616054 -14.51352842  132.36623593 3
111 -14.51354763  132.36634704 3
111 -14.51364312  132.36682012 3
111 -14.51365135  132.36686090
112 -14.51365135  132.36686090 -14.51367248  132.36693827 3
112 -14.51385686  132.36689264 -14.51390296  132.36683312
111 -14.51385686  132.36689264 3
111 -14.51389912  132.36684106 3
111 -14.51405470  132.36698192 3
111 -14.51292724  132.36832113 3
115 -14.51261685  132.36881279
120 Linear Feature 59
111 -14.51239955  132.36861474 3
111 -14.51276328  132.36817968 3
111 -14.51344956  132.36735883
112 -14.51344956  132.36735883 -14.51352959  132.36725632 3
111 -14.51347837  132.36711413 3
111 -14.51343515  132.36700005 3
111 -14.51340141  132.36689759 3
111 -14.51325109  132.36644122 3
111 -14.51320147  132.36634202 3
115 -14.51317857  132.36637450
120 Linear Feature 58
111 -14.51994108  132.38948844 3
111 -14.51988583  132.38888697 3
111 -14.51985785  132.38858238 3
111 -14.51981944  132.38840216
112 -14.51981944  132.38840216 -14.51979703  132.38831288 3
111 -14.51967859  132.38829304 3
111 -14.51948011  132.38829469 3
111 -14.51866541  132.38837075 3
111 -14.51847334  132.38841208
112 -14.51847334  132.38841208 -14.51838051  132.38843523 3
111 -14.51835970  132.38854766 3
111 -14.51835650  132.38871300 3
111 -14.51838439  132.38903100 3
111 -14.51843813  132.38964385 3
111 -14.51846694  132.38977281 3
112 -14.51856458  132.38990343 -14.51864140  132.38994477
111 -14.51856458  132.38990343
112 -14.51856458  132.38990343 -14.51859179  132.38991831 3
111 -14.51863340  132.38991666 3
111 -14.51876305  132.38992493 3
111 -14.51967379  132.38983399 3
111 -14.51981304  132.38979762 3
112 -14.51986586  132.38977282 -14.51989467  132.38975463
111 -14.51986586  132.38977282
112 -14.51986586  132.38977282 -14.51992348  132.38973479 3
113 -14.51993148  132.38967031 3
120 Linear Feature 57
111 -14.52009573  132.39118549 3
111 -14.52000903  132.39023892 3
111 -14.51997169  132.39008874 3
112 -14.51988099  132.38998540 -14.51981163  132.38995647
111 -14.51988099  132.38998540
112 -14.51988099  132.38998540 -14.51985298  132.38997576 3
111 -14.51982230  132.38997300 3
111 -14.51968625  132.38996749 3
111 -14.51876324  132.39006256 3
111 -14.51862186  132.39009838 3
112 -14.51857918  132.39011767 -14.51855383  132.39013145
111 -14.51857918  132.39011767
112 -14.51857918  132.39011767 -14.51852049  132.39015488 3
111 -14.51851515  132.39022652 3
111 -14.51850715  132.39040150 3
111 -14.51859518  132.39133291 3
111 -14.51863520  132.39150376
112 -14.51863520  132.39150376 -14.51865921  132.39158781 3
111 -14.51876724  132.39160021 3
111 -14.51888062  132.39160985 3
111 -14.51984497  132.39151754 3
111 -14.51997702  132.39148172 3
112 -14.52002237  132.39146243 -14.52003971  132.39145003
111 -14.52002237  132.39146243
112 -14.52002237  132.39146243 -14.52008640  132.39141834 3
113 -14.52009040  132.39133429 3
120 Linear Feature 56
111 -14.52022604  132.39116253 3
111 -14.52026579  132.39133239
112 -14.52026579  132.39133239 -14.52029284  132.39144014 3
111 -14.52042195  132.39144427 3
111 -14.52049686  132.39143634
112 -14.52049686  132.39143634 -14.52061786  132.39142443 3
111 -14.52062555  132.39129348 3
111 -14.52063323  132.39114269 3
111 -14.52055064  132.39022010 3
111 -14.52051222  132.39004550 3
112 -14.52049110  132.38999193 -14.52047367  132.38996373
111 -14.52049110  132.38999193
112 -14.52049110  132.38999193 -14.52045422  132.38992354 3
111 -14.52036817  132.38992447 3
111 -14.52028386  132.38993330
112 -14.52028386  132.38993330 -14.52016478  132.38994322 3
111 -14.52014743  132.39008103 3
113 -14.52014153  132.39024391 3
120 Linear Feature 55
111 -14.52194452  132.38791690 3
111 -14.52221557  132.38786833
112 -14.52221557  132.38786833 -14.52228748  132.38785119 3
111 -14.52228472  132.38778262 3
111 -14.52227919  132.38746548 3
111 -14.52222940  132.38692835 3
111 -14.52217685  132.38663407
112 -14.52217685  132.38663407 -14.52216302  132.38657979 3
111 -14.52210218  132.38657407 3
111 -14.52198878  132.38656265 3
111 -14.52162092  132.38660550 3
111 -14.52152892  132.38663287
112 -14.52152892  132.38663287 -14.52146647  132.38665212 3
111 -14.52146327  132.38672264 3
111 -14.52146327  132.38700549 3
111 -14.52151306  132.38757405 3
111 -14.52156561  132.38783976
112 -14.52156561  132.38783976 -14.52158220  132.38791705 3
113 -14.52166518  132.38791976 3
120 Linear Feature 55
111 -14.51870612  132.38823019 3
111 -14.51897717  132.38818162
112 -14.51897717  132.38818162 -14.51904908  132.38816448 3
111 -14.51904632  132.38809591 3
111 -14.51904078  132.38777878 3
111 -14.51899100  132.38724165 3
111 -14.51893845  132.38694738
112 -14.51893845  132.38694738 -14.51892462  132.38689309 3
111 -14.51886377  132.38688738 3
111 -14.51875037  132.38687595 3
111 -14.51838252  132.38691881 3
111 -14.51829052  132.38694617
112 -14.51829052  132.38694617 -14.51822807  132.38696542 3
111 -14.51822487  132.38703595 3
111 -14.51822487  132.38731879 3
111 -14.51827465  132.38788734 3
111 -14.51832720  132.38815305
112 -14.51832720  132.38815305 -14.51834380  132.38823033 3
113 -14.51842677  132.38823304 3
120 Linear Feature 54
111 -14.51482885  132.38502060 3
111 -14.51486457  132.38531067
112 -14.51486457  132.38531067 -14.51487610  132.38537257 3
111 -14.51495446  132.38538209 3
111 -14.51525832  132.38539439 3
111 -14.51574118  132.38537178 3
111 -14.51598319  132.38534916
112 -14.51598319  132.38534916 -14.51611534  132.38533289 3
111 -14.51613032  132.38525393 3
111 -14.51613992  132.38514401 3
111 -14.51612148  132.38478212 3
111 -14.51609843  132.38465633
112 -14.51609843  132.38465633 -14.51608461  132.38460554 3
111 -14.51601469  132.38459642 3
111 -14.51573581  132.38458451 3
111 -14.51518725  132.38461070 3
111 -14.51493602  132.38464403
112 -14.51493602  132.38464403 -14.51485074  132.38465594 3
113 -14.51483461  132.38473689 3
120 Linear Feature 54
111 -14.51456288  132.37853905 3
111 -14.51460437  132.37882713
112 -14.51460437  132.37882713 -14.51461589  132.37888903 3
111 -14.51469426  132.37889856 3
111 -14.51498467  132.37891284 3
111 -14.51542720  132.37889617 3
111 -14.51573835  132.37886761
112 -14.51573835  132.37886761 -14.51585129  132.37885332 3
111 -14.51586051  132.37877237 3
111 -14.51587203  132.37866047 3
111 -14.51585359  132.37829859 3
111 -14.51583055  132.37817478
112 -14.51583055  132.37817478 -14.51581672  132.37813193 3
111 -14.51575449  132.37811288 3
111 -14.51547560  132.37810098 3
111 -14.51492704  132.37812717 3
111 -14.51467582  132.37816050
112 -14.51467582  132.37816050 -14.51459054  132.37817240 3
113 -14.51457440  132.37825335 3
120 Linear Feature 53
111 -14.52530139  132.38336456
112 -14.52530139  132.38336456 -14.52522708  132.38273266 3
111 -14.52472850  132.38223180 3
111 -14.51487242  132.37340392 3
111 -14.51464193  132.37323726
112 -14.51464193  132.37323726 -14.51453821  132.37316584 3
112 -14.51437687  132.37337059 -14.51436766  132.37348725
111 -14.51437687  132.37337059 3
111 -14.51436305  132.37364439 3
111 -14.51437645  132.37397743 3
111 -14.51452208  132.37759656 3
111 -14.51456219  132.37788987
112 -14.51456219  132.37788987 -14.51457832  132.37797082 3
111 -14.51465576  132.37797749 3
111 -14.51492543  132.37798701 3
111 -14.51573443  132.37795368
112 -14.51573443  132.37795368 -14.51598382  132.37793987 3
111 -14.51600179  132.37820843 3
111 -14.51601470  132.37876793
112 -14.51601470  132.37876793 -14.51601470  132.37898935 3
111 -14.51578744  132.37902030 3
111 -14.51497613  132.37905125 3
111 -14.51469955  132.37908934
112 -14.51469955  132.37908934 -14.51463732  132.37910124 3
111 -14.51461427  132.37916791 3
111 -14.51460275  132.37947741 3
111 -14.51478944  132.38408670 3
111 -14.51482632  132.38436525
112 -14.51482632  132.38436525 -14.51484245  132.38444858 3
111 -14.51491621  132.38445334 3
111 -14.51519971  132.38446525 3
111 -14.51599718  132.38442954
112 -14.51599718  132.38442954 -14.51624749  132.38442144 3
111 -14.51626455  132.38467952 3
111 -14.51628252  132.38525854
112 -14.51628252  132.38525854 -14.51628252  132.38547758 3
111 -14.51605711  132.38549615 3
111 -14.51522736  132.38553663 3
111 -14.51496461  132.38556996
112 -14.51496461  132.38556996 -14.51488855  132.38557948 3
111 -14.51488394  132.38565805 3
111 -14.51486320  132.38595565 3
111 -14.51494848  132.38808650
112 -14.51494848  132.38808650 -14.51497706  132.38859266 3
111 -14.51546246  132.38854838 3
111 -14.51780188  132.38831982 3
111 -14.51806694  132.38826744
112 -14.51806694  132.38826744 -14.51814069  132.38824744 3
111 -14.51814300  132.38817221 3
111 -14.51814300  132.38788412 3
111 -14.51806463  132.38703415
112 -14.51806463  132.38703415 -14.51805080  132.38681035 3
111 -14.51829742  132.38677702 3
111 -14.51883076  132.38672750
112 -14.51883076  132.38672750 -14.51907277  132.38670845 3
111 -14.51909951  132.38693892 3
111 -14.51918018  132.38777222 3
111 -14.51922397  132.38805555
112 -14.51922397  132.38805555 -14.51924241  132.38815078 3
111 -14.51933460  132.38814364 3
111 -14.51951438  132.38815078 3
111 -14.52099179  132.38801507 3
111 -14.52131216  132.38795555
112 -14.52131216  132.38795555 -14.52138500  132.38793698 3
111 -14.52138131  132.38784841 3
111 -14.52138592  132.38757699 3
111 -14.52130755  132.38675796
112 -14.52130755  132.38675796 -14.52128773  132.38650701 3
111 -14.52152190  132.38646511 3
111 -14.52208797  132.38641558
112 -14.52208797  132.38641558 -14.52230417  132.38639558 3
111 -14.52234243  132.38663891 3
111 -14.52241619  132.38745556 3
111 -14.52246689  132.38774603
112 -14.52246689  132.38774603 -14.52248764  132.38782937 3
111 -14.52256831  132.38783175 3
111 -14.52287024  132.38782936 3
111 -14.52537331  132.38758651
112 -14.52537331  132.38758651 -14.52574208  132.38750794 3
113 -14.52572825  132.38712223 3
120 New Taxiway 52
111 -14.52942344  132.38642719
112 -14.52942344  132.38642719 -14.52973652  132.38671291 3
112 -14.52916223  132.38721887 -14.52884915  132.38725062
111 -14.52916223  132.38721887 3
111 -14.52630230  132.38749268 3
112 -14.52586245  132.38712165 -14.52581828  132.38673474
111 -14.52586245  132.38712165 3
113 -14.52537651  132.38280816 3
120 Linear Feature 51
111 -14.52482583  132.38043070 3
111 -14.52508687  132.38150933 3
111 -14.52518846  132.38192911
112 -14.52518846  132.38192911 -14.52534058  132.38256640 3
111 -14.52571396  132.38292513 3
111 -14.52950831  132.38632914
112 -14.52950831  132.38632914 -14.52976798  132.38655721 3
116 -14.53018564  132.38609515 -14.53024123  132.38579427
120 Linear Feature 50
111 -14.52445321  132.38040293
112 -14.52445321  132.38040293 -14.52437062  132.38044261 3
111 -14.52430724  132.38051205 3
111 -14.52416507  132.38067904 3
111 -14.52402682  132.38084142
112 -14.52402682  132.38084142 -14.52377904  132.38113903 3
111 -14.52400761  132.38139300 3
111 -14.52453580  132.38187117 3
111 -14.52472980  132.38201402
112 -14.52472980  132.38201402 -14.52486232  132.38210331 3
112 -14.52499869  132.38182553 -14.52497949  132.38166681
111 -14.52499869  132.38182553 3
111 -14.52497372  132.38161919 3
111 -14.52495187  132.38155196 3
111 -14.52483717  132.38119912 3
113 -14.52461418  132.38069427 3
120 Linear Feature 49
111 -14.51779545  132.37413858 3
112 -14.51536430  132.37295483 -14.51404795  132.37277131
111 -14.51536430  132.37295483 3
111 -14.51533664  132.37295007 3
111 -14.51509463  132.37294531
112 -14.51509463  132.37294531 -14.51494021  132.37294054 3
112 -14.51494943  132.37326196 -14.51506236  132.37339290
111 -14.51494943  132.37326196 3
111 -14.51514303  132.37346909 3
111 -14.52334138  132.38080935 3
112 -14.52393142  132.38075221 -14.52420339  132.38042602
111 -14.52393142  132.38075221 3
111 -14.52406605  132.38059200 3
111 -14.52421952  132.38040936
112 -14.52421952  132.38040936 -14.52443157  132.38014745 3
115 -14.52417112  132.37984508
120 Linear Feature 48
111 -14.51547585  132.37206154 3
112 -14.51492039  132.37209249 -14.51468299  132.37236152
111 -14.51492039  132.37209249 3
111 -14.51477022  132.37226598 3
111 -14.51460923  132.37245199
112 -14.51460923  132.37245199 -14.51451012  132.37257103 3
111 -14.51451934  132.37272579 3
111 -14.51538384  132.37281934 3
115 -14.51645541  132.37293530
120 Linear Feature 47
111 -14.51197183  132.37062998 3
111 -14.51396387  132.37240437
112 -14.51396387  132.37240437 -14.51425198  132.37264007 3
111 -14.51450551  132.37236628 3
111 -14.51466713  132.37217496 3
111 -14.51482128  132.37199249
112 -14.51482128  132.37199249 -14.51503332  132.37174250 3
115 -14.51478440  132.37144252
120 Linear Feature 46
111 -14.51383700  132.37295647 3
112 -14.51396112  132.37296805 -14.51402834  132.37295813 3
112 -14.51403789  132.37265755 -14.51388615  132.37252462
111 -14.51403789  132.37265755 3
115 -14.51188165  132.37073454
120 Linear Feature 45
111 -14.51396617  132.37993729 3
111 -14.51405637  132.37993153
112 -14.51405637  132.37993153 -14.51447210  132.37991233 3
111 -14.51446772  132.37946859 3
111 -14.51424469  132.37398312 3
111 -14.51421093  132.37315291
112 -14.51421093  132.37315291 -14.51420817  132.37306435 3
115 -14.51409126  132.37309655
120 Linear Feature 44
112 -14.51476447  132.38738653 -14.51478464  132.38734586 3
111 -14.51479203  132.38731960 3
111 -14.51450968  132.38041718 3
112 -14.51405099  132.38001128 -14.51364463  132.38002981
111 -14.51405099  132.38001128 3
115 -14.51395837  132.38001368
120 Linear Feature 43
111 -14.51479485  132.38849625 3
111 -14.51483620  132.38853184 3
111 -14.51481991  132.38808752 3
111 -14.51479779  132.38748427 3
115 -14.51477455  132.38751639
120 Linear Feature 42
111 -14.51289460  132.38070598 3
115 -14.51291399  132.38067417
120 Linear Feature 41
111 -14.51327861  132.38027421 3
115 -14.51312989  132.38050823
120 Linear Feature 40
111 -14.51308140  132.38042815 3
115 -14.51325412  132.38017254
120 Linear Feature 39
111 -14.51181230  132.38455909 3
115 -14.51181422  132.38460076
120 Linear Feature 38
111 -14.51177605  132.38393597 3
111 -14.51178609  132.38421026 3
115 -14.51179569  132.38425391
120 Linear Feature 37
111 -14.51174383  132.38305954 3
111 -14.51173999  132.38315279 3
115 -14.51174991  132.38335771
120 Linear Feature 36
111 -14.51166534  132.38329895 3
115 -14.51166356  132.38303147
120 Linear Feature 35
111 -14.51170136  132.38427653 3
115 -14.51169413  132.38400124
120 Linear Feature 34
111 -14.51314911  132.38652159 3
115 -14.51312470  132.38648807
120 Linear Feature 33
111 -14.51339282  132.38669265 3
115 -14.51355381  132.38690422
120 Linear Feature 32
111 -14.51353188  132.38700015 3
111 -14.51336247  132.38678443 3
115 -14.51333046  132.38675963
120 Linear Feature 102
111 -14.52897945  132.39141836 3
112 -14.52896845  132.39121795 -14.52894863  132.39112923 3
111 -14.52882971  132.39114117 3
112 -14.52856545  132.39123330 -14.52848122  132.39127596 3
111 -14.52849774  132.39136638 3
112 -14.52849774  132.39174345 -14.52849113  132.39191065
111 -14.52849774  132.39174345
112 -14.52849774  132.39174345 -14.52849278  132.39183558 3
111 -14.52858858  132.39186288 3
111 -14.52883136  132.39194478
112 -14.52883136  132.39194478 -14.52894367  132.39197378 3
111 -14.52897670  132.39185776 3
115 -14.52898204  132.39166006
120 Linear Feature 31
111 -14.52564067  132.38934681 3
111 -14.52578553  132.38932737
112 -14.52578553  132.38932737 -14.52585929  132.38931547 3
111 -14.52592613  132.38928451 3
111 -14.52626955  132.38905833
112 -14.52626955  132.38905833 -14.52633870  132.38900356 3
111 -14.52629951  132.38892975 3
112 -14.52600219  132.38819881 -14.52586159  132.38776547
111 -14.52600219  132.38819881 3
111 -14.52592878  132.38799600
112 -14.52592878  132.38799600 -14.52582045  132.38767458 3
111 -14.52542828  132.38771309 3
111 -14.52272700  132.38797739 3
112 -14.52233979  132.38856785 -14.52243659  132.38908927
111 -14.52233979  132.38856785
112 -14.52233979  132.38856785 -14.52259101  132.38955355 3
111 -14.52345303  132.38997736 3
112 -14.52362359  132.39010831 -14.52371348  132.39018926
111 -14.52362359  132.39010831
112 -14.52362359  132.39010831 -14.52385868  132.39031544 3
111 -14.52412143  132.39016545 3
112 -14.52481289  132.39002974 -14.52523928  132.39004878
111 -14.52481289  132.39002974
112 -14.52481289  132.39002974 -14.52494657  132.39003688 3
111 -14.52495348  132.38989402 3
111 -14.52496501  132.38957498
112 -14.52496501  132.38957498 -14.52497423  132.38942498 3
111 -14.52511713  132.38939879 3
115 -14.52540781  132.38937054
120 Linear Feature 30
111 -14.52541612  132.38945790 3
111 -14.52514709  132.38948928 3
112 -14.52504798  132.38962023 -14.52504107  132.38973689
111 -14.52504798  132.38962023 3
111 -14.52504107  132.38992737 3
112 -14.52513787  132.39005594 -14.52523468  132.39007261
111 -14.52513787  132.39005594
112 -14.52513787  132.39005594 -14.52553200  132.39009404 3
112 -14.52630412  132.38970594 -14.52655305  132.38948451 3
111 -14.52644702  132.38919404 3
112 -14.52627647  132.38917499 -14.52615892  132.38924642
111 -14.52627647  132.38917499 3
111 -14.52592152  132.38939166 3
112 -14.52585468  132.38941070 -14.52582472  132.38941309
111 -14.52585468  132.38941070 3
115 -14.52564898  132.38943433
120 Linear Feature 29
111 -14.52874844  132.39335604 3
111 -14.52901960  132.39333337
112 -14.52901960  132.39333337 -14.52915212  132.39332544 3
111 -14.52919630  132.39342068 3
111 -14.52927505  132.39364489 3
112 -14.52942486  132.39371235 -14.52953242  132.39367465
111 -14.52942486  132.39371235
112 -14.52942486  132.39371235 -14.53061266  132.39309807 3
112 -14.52981669  132.39024800 -14.52860969  132.38913032
111 -14.52981669  132.39024800
112 -14.52981669  132.39024800 -14.52967840  132.39013491 3
111 -14.52898502  132.38959323
112 -14.52898502  132.38959323 -14.52876030  132.38941664 3
111 -14.52851445  132.38956942 3
112 -14.52804964  132.38993649 -14.52792671  132.39007935
111 -14.52804964  132.38993649
112 -14.52804964  132.38993649 -14.52776345  132.39028173 3
111 -14.52805156  132.39057935 3
112 -14.52841038  132.39106403 -14.52856075  132.39137498
111 -14.52841038  132.39106403
112 -14.52841038  132.39106403 -14.52844949  132.39117884 3
111 -14.52855863  132.39113293 3
111 -14.52882945  132.39104761
112 -14.52882945  132.39104761 -14.52903112  132.39099007 3
111 -14.52906569  132.39121230 3
115 -14.52906555  132.39141782
120 Linear Feature 28
111 -14.52852235  132.39346435 3
111 -14.52829933  132.39348615
112 -14.52829933  132.39348615 -14.52817641  132.39349409 3
111 -14.52816488  132.39359131 3
112 -14.52813223  132.39378774 -14.52812455  132.39389687 3
111 -14.52822058  132.39391671
112 -14.52822058  132.39391671 -14.52843954  132.39397624 3
112 -14.52915020  132.39382346 -14.52939798  132.39370441
111 -14.52915020  132.39382346
112 -14.52915020  132.39382346 -14.52921743  132.39377981 3
111 -14.52919630  132.39369647 3
112 -14.52913100  132.39350203 -14.52909066  132.39342068 3
111 -14.52899847  132.39342465 3
115 -14.52875566  132.39344407
120 Linear Feature 27
111 -14.52906680  132.39165953 3
111 -14.52906275  132.39184596
112 -14.52906275  132.39184596 -14.52906505  132.39209120 3
111 -14.52883867  132.39203881 3
111 -14.52858001  132.39196262
112 -14.52858001  132.39196262 -14.52844646  132.39192876 3
111 -14.52841406  132.39203055 3
112 -14.52806782  132.39252837 -14.52782018  132.39278928
111 -14.52806782  132.39252837
112 -14.52806782  132.39252837 -14.52769213  132.39290172 3
111 -14.52758483  132.39327454 3
112 -14.52789598  132.39384359 -14.52831303  132.39398036
111 -14.52789598  132.39384359
112 -14.52789598  132.39384359 -14.52800892  132.39387454 3
111 -14.52804415  132.39375277 3
111 -14.52807704  132.39357241
112 -14.52807704  132.39357241 -14.52810469  132.39340812 3
111 -14.52823018  132.39340073 3
115 -14.52851521  132.39337607
120 Linear Feature 26
111 -14.52658276  132.39299492 3
111 -14.52658162  132.39276726
112 -14.52658162  132.39276726 -14.52658322  132.39259861 3
111 -14.52672087  132.39257711 3
111 -14.52694175  132.39255396
112 -14.52694175  132.39255396 -14.52698016  132.39255066 3
111 -14.52702338  132.39257380 3
111 -14.52752756  132.39287142
112 -14.52752756  132.39287142 -14.52763640  132.39292433 3
111 -14.52769083  132.39284993 3
112 -14.52815635  132.39228903 -14.52839929  132.39201462
111 -14.52815635  132.39228903
112 -14.52815635  132.39228903 -14.52864347  132.39166700 3
112 -14.52807061  132.39072045 -14.52780652  132.39049392
111 -14.52807061  132.39072045 3
112 -14.52785488  132.39055187 -14.52776499  132.39050616 3
111 -14.52770553  132.39060616 3
111 -14.52752920  132.39083735
112 -14.52752920  132.39083735 -14.52741716  132.39097955 3
111 -14.52727471  132.39087703 3
115 -14.52707802  132.39071520
120 Linear Feature 25
111 -14.52667118  132.39323549 3
111 -14.52667719  132.39342274
112 -14.52667719  132.39342274 -14.52668180  132.39354417 3
111 -14.52680396  132.39354179 3
112 -14.52707132  132.39354417 -14.52722805  132.39355845
111 -14.52707132  132.39354417
112 -14.52707132  132.39354417 -14.52742012  132.39355515 3
111 -14.52751505  132.39322027 3
111 -14.52755073  132.39311560
112 -14.52755073  132.39311560 -14.52758531  132.39301321 3
111 -14.52749542  132.39295918 3
111 -14.52701127  132.39267366
112 -14.52701127  132.39267366 -14.52696050  132.39265038 3
111 -14.52690768  132.39265131 3
111 -14.52682292  132.39265224 3
111 -14.52673387  132.39267227
112 -14.52673387  132.39267227 -14.52667119  132.39268607 3
111 -14.52667028  132.39278940 3
115 -14.52666817  132.39299421
120 Linear Feature 24
111 -14.52471621  132.39136995 3
111 -14.52471815  132.39165442
112 -14.52471815  132.39165442 -14.52471815  132.39178537 3
111 -14.52457602  132.39182704 3
111 -14.52433515  132.39187864 3
112 -14.52425179  132.39203935 -14.52427945  132.39217268
111 -14.52425179  132.39203935
112 -14.52425179  132.39203935 -14.52437856  132.39258220 3
111 -14.52477038  132.39303696 3
111 -14.52543187  132.39377981
112 -14.52543187  132.39377981 -14.52571306  132.39408219 3
111 -14.52602883  132.39384172 3
112 -14.52637897  132.39363709 -14.52654704  132.39357592
111 -14.52637897  132.39363709 3
111 -14.52652719  132.39357196 3
112 -14.52658353  132.39345918 -14.52658353  132.39336990
111 -14.52658353  132.39345918 3
115 -14.52658580  132.39323664
120 Linear Feature 23
111 -14.52462647  132.39112969 3
111 -14.52461862  132.39093441
112 -14.52461862  132.39093441 -14.52460596  132.39080886 3
111 -14.52447393  132.39083668 3
111 -14.52422864  132.39090239
112 -14.52422864  132.39090239 -14.52412864  132.39093337 3
111 -14.52414407  132.39104614
112 -14.52414407  132.39104614 -14.52415847  132.39125778 3
112 -14.52418206  132.39169952 -14.52422689  132.39193225
111 -14.52418206  132.39169952
112 -14.52418206  132.39169952 -14.52420608  132.39180659 3
111 -14.52432545  132.39179020 3
111 -14.52453085  132.39174118
112 -14.52453085  132.39174118 -14.52463056  132.39171246 3
111 -14.52462823  132.39162750 3
115 -14.52463105  132.39137151
120 Linear Feature 22
111 -14.52689343  132.39056667 3
111 -14.52670958  132.39041736
112 -14.52670958  132.39041736 -14.52658359  132.39031418 3
111 -14.52668154  132.39016855 3
111 -14.52690281  132.38991339
112 -14.52690281  132.38991339 -14.52696196  132.38983680 3
111 -14.52690456  132.38976187 3
112 -14.52635656  132.38977807 -14.52605255  132.39000816
111 -14.52635656  132.38977807
112 -14.52635656  132.38977807 -14.52545237  132.39041959 3
112 -14.52433604  132.39017617 -14.52379449  132.39037445
111 -14.52433604  132.39017617
112 -14.52433604  132.39017617 -14.52397427  132.39032016 3
112 -14.52420188  132.39081044 -14.52443731  132.39075487 3
111 -14.52450426  132.39073899
112 -14.52450426  132.39073899 -14.52468121  132.39069911 3
111 -14.52470636  132.39089273 3
115 -14.52471144  132.39112790
120 Linear Feature 21
111 -14.52713059  132.39064556 3
112 -14.52727158  132.39075953 -14.52733687  132.39080878
111 -14.52727158  132.39075953
112 -14.52727158  132.39075953 -14.52729091  132.39077411 3
112 -14.52732459  132.39079712 -14.52733986  132.39080691
111 -14.52732459  132.39079712
112 -14.52732459  132.39079712 -14.52739144  132.39083998 3
111 -14.52746519  132.39076855 3
111 -14.52764727  132.39052808
112 -14.52764727  132.39052808 -14.52770028  132.39044236 3
111 -14.52762192  132.39036855 3
111 -14.52711024  132.38996141
112 -14.52711024  132.38996141 -14.52704340  132.38990903 3
111 -14.52696734  132.38998522 3
111 -14.52677374  132.39019950
112 -14.52677374  132.39019950 -14.52671150  132.39028284 3
111 -14.52678295  132.39035903 3
115 -14.52694610  132.39049690
120 Linear Feature 20
111 -14.52793951  132.38923709 3
111 -14.52773721  132.38939081
112 -14.52773721  132.38939081 -14.52765078  132.38946025 3
111 -14.52772569  132.38955549 3
112 -14.52793504  132.38977375 -14.52800227  132.38982930 3
111 -14.52807717  132.38977970 3
111 -14.52863418  132.38935906
112 -14.52863418  132.38935906 -14.52870717  132.38929359 3
111 -14.52864762  132.38919835 3
111 -14.52847284  132.38895033
112 -14.52847284  132.38895033 -14.52841906  132.38888684 3
111 -14.52833071  132.38895231 3
115 -14.52812933  132.38909576
120 Linear Feature 19
111 -14.52807957  132.38902437 3
111 -14.52829033  132.38886750
112 -14.52829033  132.38886750 -14.52843662  132.38876333 3
111 -14.52854642  132.38888568 3
