I
1050 Generated by WorldEditor 2.1.0r1

1    333 1 0 LIPL Ghedi Airbase
1302 city Ghedi
111  45.43864382  010.26705756 1
111  45.43859066  010.26712684
112  45.43859066  010.26712684  45.43854566  010.26717819 1
115  45.43849620  010.26712387
120 old t
111  45.44213421  010.26310064 1
112  45.44227166  010.26299182  45.44233399  010.26290132 1
112  45.44243725  010.26302702  45.44247267  010.26311155 1
112  45.44237634  010.26318776  45.44232902  010.26314244
111  45.44237634  010.26318776 1
111  45.44231992  010.26313682 1
111  45.44229867  010.26311763
112  45.44229867  010.26311763  45.44228260  010.26310424 1
115  45.44225363  010.26309887
120 old t
111  45.44139501  010.26523210 1
112  45.44152592  010.26535624  45.44161094  010.26539365 1
112  45.44157995  010.26558208  45.44154351  010.26566572 1
112  45.44145179  010.26557870  45.44145834  010.26549798
111  45.44145179  010.26557870 1
111  45.44145767  010.26548388 1
111  45.44145988  010.26544816
112  45.44145988  010.26544816  45.44146085  010.26542166 1
115  45.44145091  010.26538252
120 old t
111  45.43682787  010.27127451 1
112  45.43697366  010.27135842  45.43706223  010.27137059 1
112  45.43705857  010.27156404  45.43703473  010.27165644 1
112  45.43693258  010.27159761  45.43692755  010.27151667
111  45.43693258  010.27159761 1
111  45.43692490  010.27150306 1
111  45.43692200  010.27146744
112  45.43692200  010.27146744  45.43691921  010.27144121 1
115  45.43690392  010.27140574
120 old t
111  45.43811568  010.27121199 1
112  45.43826575  010.27127885  45.43835472  010.27128079 1
112  45.43836203  010.27147403  45.43834350  010.27156887 1
112  45.43823835  010.27152198  45.43822875  010.27144189
111  45.43823835  010.27152198 1
111  45.43822534  010.27142863 1
111  45.43822043  010.27139346
112  45.43822043  010.27139346  45.43821616  010.27136764 1
115  45.43819892  010.27133404
120 old t
111  45.43808929  010.27010450 1
112  45.43821214  010.27024435  45.43829457  010.27029212 1
112  45.43825223  010.27047599  45.43821084  010.27055482 1
112  45.43812476  010.27045679  45.43813619  010.27037718
111  45.43812476  010.27045679 1
111  45.43813638  010.27036306 1
111  45.43814076  010.27032775
112  45.43814076  010.27032775  45.43814334  010.27030148 1
115  45.43813582  010.27026126
120 old t
111  45.43910132  010.26915040 1
112  45.43925853  010.26914634  45.43934338  010.26910816 1
112  45.43939312  010.26928824  45.43939654  010.26938657 1
112  45.43928638  010.26938937  45.43925954  010.26931768
111  45.43928638  010.26938937 1
111  45.43925335  010.26930664 1
111  45.43924091  010.26927547
112  45.43924091  010.26927547  45.43923114  010.26925289 1
115  45.43920734  010.26922877
120 old t
111  45.43864382  010.26705756 1
112  45.43869725  010.26684681  45.43870250  010.26672022 1
112  45.43883828  010.26671826  45.43890396  010.26674878 1
112  45.43886649  010.26689646  45.43880992  010.26690661
111  45.43886649  010.26689646 1
111  45.43880048  010.26691090 1
111  45.43877561  010.26691634
112  45.43877561  010.26691634  45.43875732  010.26692130 1
115  45.43873301  010.26694438
120 old j
112  45.44206220  010.26310307  45.44199771  010.26312030 1
115  45.44196821  010.26326342
120 old j
112  45.44129650  010.26495259  45.44125617  010.26487883 1
115  45.44118496  010.26490017
120 old j
112  45.43675117  010.27113620  45.43670122  010.27107557 1
115  45.43664175  010.27111484
120 old j
112  45.43747942  010.27029011  45.43742620  010.27023542 1
115  45.43736784  010.27026832
120 old j
112  45.43804078  010.26993116  45.43800509  010.26985269 1
115  45.43793456  010.26986586
120 old j
112  45.43888045  010.26900141  45.43881784  010.26897345 1
115  45.43876912  010.26904638
120 old j
112  45.43859066  010.26712684  45.43855846  010.26718902 1
115  45.43857780  010.26725835
120 hold o
111  45.43831253  010.26581840 1
115  45.43831152  010.26580887
120 old c
111  45.43840700  010.26564641 1
111  45.43824507  010.26585187 1
111  45.43815587  010.26596505 1
111  45.43801389  010.26614478
112  45.43801389  010.26614478  45.43796526  010.26620476 1
115  45.43789023  010.26612608
120 old t
111  45.43815587  010.26596505 1
112  45.43820930  010.26575431  45.43821455  010.26562772 1
112  45.43835034  010.26562575  45.43841601  010.26565628 1
112  45.43837854  010.26580395  45.43832198  010.26581411
111  45.43837854  010.26580395 1
111  45.43831253  010.26581840 1
111  45.43828766  010.26582384
112  45.43828766  010.26582384  45.43826937  010.26582879 1
115  45.43824507  010.26585187
120 hold o
111  45.44146915  010.26155613 1
115  45.44146649  010.26156498
120 hold o
111  45.44084798  010.26403485 1
115  45.44084150  010.26403211
120 hold o
111  45.43969773  010.26508100 1
115  45.43969125  010.26507826
120 hold o
111  45.43682223  010.27031301 1
115  45.43681551  010.27031403
120 hold o
111  45.43748892  010.26933636 1
115  45.43748225  010.26933476
120 hold o
111  45.43832334  010.26771571 1
115  45.43832435  010.26772524
120 hold o
111  45.43776823  010.26660495 1
115  45.43776924  010.26661448
120 old c
111  45.44132526  010.26163131 1
111  45.44153886  010.26157836 1
111  45.44165652  010.26154918 1
111  45.44172511  010.26153218
112  45.44172511  010.26153218  45.44177307  010.26151618 1
115  45.44176582  010.26140115
120 old c
111  45.44077884  010.26383992 1
111  45.44084061  010.26413611 1
111  45.44087463  010.26429927 1
111  45.44100564  010.26487543
112  45.44100564  010.26487543  45.44102237  010.26494147 1
115  45.44109342  010.26495021
120 old c
111  45.43962859  010.26488606 1
111  45.43969035  010.26518226 1
111  45.43972438  010.26534541 1
111  45.43974421  010.26544051
112  45.43974421  010.26544051  45.43976094  010.26550655 1
115  45.43984720  010.26549245
120 old c
111  45.43670581  010.27017096 1
111  45.43684406  010.27040896 1
111  45.43692022  010.27054006 1
111  45.43695729  010.27060389
112  45.43695729  010.27060389  45.43699055  010.27065567 1
115  45.43706225  010.27061376
120 old c
111  45.43740370  010.26915482 1
111  45.43749021  010.26943814 1
111  45.43753787  010.26959421 1
111  45.43764689  010.26993339
112  45.43764689  010.26993339  45.43766731  010.26999259 1
115  45.43779115  010.26995802
120 old c
111  45.43822890  010.26788774 1
111  45.43839079  010.26768221 1
111  45.43847997  010.26756900 1
111  45.43858154  010.26743320
112  45.43858154  010.26743320  45.43861637  010.26738355 1
115  45.43859410  010.26728521
120 old c
111  45.43767379  010.26677697 1
111  45.43783569  010.26657145 1
111  45.43792486  010.26645824 1
111  45.43797684  010.26639225
112  45.43797684  010.26639225  45.43801167  010.26634261 1
115  45.43796117  010.26624208
120 old t
111  45.44165652  010.26154918 1
112  45.44153317  010.26168815  45.44148189  010.26179178 1
112  45.44136577  010.26169144  45.44132125  010.26161616 1
112  45.44140771  010.26151881  45.44145954  010.26155268
111  45.44140771  010.26151881 1
111  45.44146915  010.26155613 1
111  45.44149230  010.26157019
112  45.44149230  010.26157019  45.44150967  010.26157971 1
115  45.44153886  010.26157836
120 old t
111  45.44087463  010.26429927 1
112  45.44076344  010.26414083  45.44068525  010.26408031 1
112  45.44074166  010.26390426  45.44078894  010.26383248 1
112  45.44086684  010.26394353  45.44084927  010.26402084
111  45.44086684  010.26394353 1
111  45.44084798  010.26403485 1
111  45.44084088  010.26406925
112  45.44084088  010.26406925  45.44083627  010.26409495 1
115  45.44084061  010.26413611
120 old t
111  45.43972438  010.26534541 1
112  45.43961318  010.26518698  45.43953499  010.26512645 1
112  45.43959141  010.26495041  45.43963869  010.26487863 1
112  45.43971659  010.26498968  45.43969902  010.26506698
111  45.43971659  010.26498968 1
111  45.43969773  010.26508100 1
111  45.43969063  010.26511539
112  45.43969063  010.26511539  45.43968601  010.26514109 1
115  45.43969035  010.26518226
120 old t
111  45.43692022  010.27054006 1
112  45.43677278  010.27045716  45.43668427  010.27044414 1
112  45.43668885  010.27025073  45.43671313  010.27015856 1
112  45.43681500  010.27021838  45.43681964  010.27029937
111  45.43681500  010.27021838 1
111  45.43682223  010.27031301 1
111  45.43682495  010.27034865
112  45.43682495  010.27034865  45.43682763  010.27037490 1
115  45.43684406  010.27040896
120 old t
111  45.43753787  010.26959421 1
112  45.43741402  010.26945617  45.43733125  010.26940960 1
112  45.43737227  010.26922512  45.43741309  010.26914570 1
112  45.43749987  010.26924246  45.43748901  010.26932223
111  45.43749987  010.26924246 1
111  45.43748892  010.26933636 1
111  45.43748480  010.26937173
112  45.43748480  010.26937173  45.43748240  010.26939804 1
115  45.43749021  010.26943814
120 old t
111  45.43847997  010.26756900 1
112  45.43842658  010.26777976  45.43842136  010.26790635 1
112  45.43828557  010.26790837  45.43821989  010.26787787 1
112  45.43825733  010.26773018  45.43831390  010.26772001
111  45.43825733  010.26773018 1
111  45.43832334  010.26771571 1
111  45.43834821  010.26771026
112  45.43834821  010.26771026  45.43836649  010.26770530 1
115  45.43839079  010.26768221
120 old t
111  45.43792486  010.26645824 1
112  45.43787147  010.26666900  45.43786625  010.26679559 1
112  45.43773046  010.26679761  45.43766478  010.26676711 1
112  45.43770222  010.26661942  45.43775879  010.26660925
111  45.43770222  010.26661942 1
111  45.43776823  010.26660495 1
111  45.43779310  010.26659950
112  45.43779310  010.26659950  45.43781138  010.26659454 1
115  45.43783569  010.26657145
120 old j
112  45.44172511  010.26153218  45.44177808  010.26152654 1
115  45.44179390  010.26162445
120 old j
112  45.44100564  010.26487543  45.44101361  010.26495357 1
115  45.44096792  010.26500481
120 old j
112  45.43974421  010.26544051  45.43975218  010.26551865 1
115  45.43970425  010.26555465
120 old j
112  45.43858154  010.26743320  45.43862191  010.26739368 1
115  45.43868290  010.26743043
120 old j
112  45.43764689  010.26993339  45.43766344  010.27000289 1
115  45.43761108  010.27007373
120 old j
112  45.43695729  010.27060389  45.43698864  010.27067338 1
115  45.43695469  010.27074193
120 hold
111  45.44600564  010.26005069 1
115  45.44599728  010.26005841
120 hold
111  45.44388690  010.26120211 1
115  45.44389217  010.26119006
120 hold
111  45.44657153  010.26445303 1
115  45.44658002  010.26444561
120 hold
111  45.44750584  010.26976641 1
115  45.44750065  010.26977853
120 end
111  45.44597385  010.25999528 1
111  45.44596974  010.25999907 1
115  45.44596549  010.26000300
120 end
111  45.44393219  010.26123305 1
111  45.44393478  010.26122713 1
115  45.44393746  010.26122100
120 end
111  45.44660234  010.26450956 1
111  45.44660651  010.26450592 1
115  45.44661083  010.26450215
120 end
111  45.44746033  010.26973613 1
111  45.44745778  010.26974209 1
115  45.44745514  010.26974826
120 new
111  45.44596974  010.25999907 51
111  45.44599728  010.26005841 51
111  45.44605326  010.26017900
112  45.44605326  010.26017900  45.44608904  010.26030338 51
112  45.44600400  010.26029797  45.44596898  010.26029571 51
112  45.44592303  010.26020780  45.44592650  010.26013077
111  45.44592303  010.26020780 51
111  45.44593235  010.26003293 51
112  45.44591517  010.25987589  45.44589477  010.25981207
111  45.44591517  010.25987589 51
111  45.44569740  010.25921545
112  45.44569740  010.25921545  45.44568143  010.25916167 51
111  45.44566810  010.25909446 51
111  45.44563951  010.25893164 51
111  45.44563556  010.25890917 51
111  45.44556594  010.25851270
112  45.44556594  010.25851270  45.44554243  010.25837741 51
115  45.44546228  010.25839246
120 new
111  45.44393478  010.26122713 51
111  45.44389217  010.26119006 51
111  45.44380559  010.26111472
112  45.44380559  010.26111472  45.44373616  010.26102374 51
112  45.44381477  010.26097721  45.44384716  010.26095807 51
112  45.44391494  010.26100988  45.44393472  010.26108173
111  45.44391494  010.26100988 51
111  45.44395856  010.26117386 51
112  45.44402086  010.26130567  45.44405833  010.26135112
111  45.44402086  010.26130567 51
111  45.44422381  010.26154801
112  45.44422381  010.26154801  45.44425690  010.26158400 51
115  45.44432187  010.26157185
120 new
111  45.44660651  010.26450592 51
111  45.44658002  010.26444561 51
111  45.44652619  010.26432306
112  45.44652619  010.26432306  45.44649261  010.26419743 51
112  45.44657752  010.26420589  45.44661249  010.26420940 51
112  45.44665688  010.26429893  45.44665205  010.26437581
111  45.44665688  010.26429893 51
111  45.44664449  010.26447342 51
112  45.44665889  010.26463102  45.44667816  010.26469555
111  45.44665889  010.26463102 51
111  45.44692005  010.26547992 51
116  45.44689849  010.26566152  45.44685074  010.26577027
120 new
111  45.44745750  010.26974277 51
111  45.44750037  010.26977921 51
111  45.44758745  010.26985322
112  45.44758745  010.26985322  45.44765686  010.26994230 51
112  45.44757939  010.26998951  45.44754714  010.27000913
111  45.44757939  010.26998951
112  45.44757939  010.26998951  45.44754717  010.27000911 51
112  45.44747972  010.26995875  45.44745960  010.26988787
111  45.44747972  010.26995875 51
111  45.44743490  010.26979541 51
112  45.44737148  010.26966422  45.44733358  010.26961920
111  45.44737148  010.26966422 51
111  45.44686070  010.26906424
112  45.44686070  010.26906424  45.44679536  010.26899263 51
111  45.44671504  010.26892920 51
111  45.44600181  010.26837468 51
115  45.44597837  010.26835645
120 Linear Feature 55
112  45.43971081  010.25974986  45.43967685  010.25972007 51
111  45.43967236  010.25966725 51
111  45.43964449  010.25945875
112  45.43964449  010.25945875  45.43963752  010.25941407 51
111  45.43961227  010.25940414 51
111  45.43958321  010.25938731 51
111  45.43936582  010.25926141
112  45.43936582  010.25926141  45.43932315  010.25923659 51
111  45.43930138  010.25926638 51
111  45.43917947  010.25939421
112  45.43917947  010.25939421  45.43914986  010.25942275 51
115  45.43911387  010.25940738
120 Linear Feature 54
112  45.43958321  010.25938731  45.43953967  010.25937118 51
111  45.43951300  010.25940166 51
111  45.43939369  010.25952204
112  45.43939369  010.25952204  45.43936669  010.25954934 51
115  45.43932405  010.25952797
120 Linear Feature 53
111  45.42546300  010.28016808 1
111  45.42545789  010.28016709 1
115  45.42545192  010.28016593
120 Linear Feature 53
111  45.42531545  010.27995870 1
111  45.42531033  010.27995771 1
115  45.42530436  010.27995655
120 Linear Feature 53
111  45.42517019  010.27975328 1
111  45.42516507  010.27975229 1
115  45.42515910  010.27975113
120 Linear Feature 52
112  45.42543369  010.28057692  45.42542107  010.28054835 51
111  45.42542532  010.28052071 51
111  45.42545789  010.28016709 51
111  45.42546412  010.28009948
112  45.42546412  010.28009948  45.42546737  010.28004560 51
111  45.42545071  010.28002722 51
111  45.42530535  010.27981998 51
111  45.42516048  010.27961344 51
111  45.42514858  010.27959648
112  45.42514858  010.27959648  45.42513116  010.27957290 51
111  45.42511190  010.27958636 51
111  45.42488169  010.27973470
112  45.42488169  010.27973470  45.42486253  010.27974587 51
115  45.42483949  010.27972896
120 Linear Feature 52
112  45.42528460  010.28036415  45.42527560  010.28034420 51
111  45.42527776  010.28031133 51
111  45.42531033  010.27995771 51
111  45.42531656  010.27989010
112  45.42531656  010.27989010  45.42531946  010.27984771 51
115  45.42530535  010.27981998
120 Linear Feature 52
112  45.42513840  010.28015552  45.42513061  010.28013815 51
111  45.42513250  010.28010591 51
111  45.42516507  010.27975229 51
111  45.42517130  010.27968469
112  45.42517130  010.27968469  45.42517420  010.27964229 51
115  45.42516048  010.27961344
120 Linear Feature 58
111  45.44203517  010.25939012 1
116  45.44192098  010.25977143  45.44175294  010.25988582
120 Linear Feature 57
112  45.43833494  010.26658112  45.43825657  010.26669281 1
115  45.43830307  010.26680556
120 Linear Feature 27
112  45.44474511  010.26125820  45.44480184  010.26123613 51
115  45.44483053  010.26128830
120 Linear Feature 27
112  45.44437926  010.26171330  45.44432614  010.26159042 51
115  45.44424742  010.26162626
120 Linear Feature 25
111  45.43265997  010.26700083 51
111  45.43229527  010.26751607
112  45.43229527  010.26751607  45.43217823  010.26769327 51
111  45.43228377  010.26796429 51
115  45.43234752  010.26809086
120 Linear Feature 24
111  45.43356071  010.26955110 51
112  45.43327430  010.26955998  45.43313887  010.26942239
111  45.43327430  010.26955998
112  45.43327430  010.26955998  45.43337588  010.26976549 51
111  45.43325443  010.26998519 51
112  45.43355070  010.26999812  45.43368864  010.27012679
111  45.43355070  010.26999812
114  45.43355070  010.26999812  45.43342656  010.26976403 51
120 Linear Feature 23
112  45.43706230  010.26477231  45.43701354  010.26468739 51
115  45.43706744  010.26457046
120 Linear Feature 22
112  45.43734273  010.26378664  45.43747094  010.26394104 51
115  45.43764223  010.26375378
120 Linear Feature 21
111  45.43673844  010.26121070 51
111  45.43631559  010.26181759
112  45.43631559  010.26181759  45.43617947  010.26205544 51
111  45.43628052  010.26226149 51
115  45.43633960  010.26236986
120 Linear Feature 20
111  45.43895355  010.25806300 51
111  45.43856231  010.25862702
112  45.43856231  010.25862702  45.43838775  010.25888437 51
116  45.43860595  010.25911598  45.43871128  010.25918246
120 Linear Feature 19
112  45.43998591  010.25990769  45.44017100  010.26007068 51
115  45.44002735  010.26036492
120 Linear Feature 18
112  45.44128277  010.25858119  45.44142573  010.25843642 51
115  45.44154567  010.25855538
120 Linear Feature 17
112  45.44288729  010.25944516  45.44287525  010.25938725 51
115  45.44291221  010.25936455
120 Linear Feature 16
112  45.44360666  010.25794693  45.44357155  010.25799518 51
115  45.44359420  010.25806078
120 Linear Feature 15
112  45.44382876  010.25898361  45.44391027  010.25891211 51
115  45.44388770  010.25882700
120 Linear Feature 14
112  45.44387767  010.25896395  45.44392657  010.25895680 51
115  45.44395765  010.25900961
120 Linear Feature 13
112  45.44399052  010.25891390  45.44393535  010.25890675 51
115  45.44390467  010.25887131
120 Linear Feature 12
112  45.44404570  010.25889603  45.44397172  010.25893892 51
115  45.44398638  010.25908462
120 Linear Feature 11
112  45.44542958  010.26263172  45.44538464  010.26267193 51
115  45.44539097  010.26275138
120 Linear Feature 10
112  45.44613081  010.26622662  45.44603676  010.26626509 51
115  45.44603360  010.26637428
120 Linear Feature 9
111  45.44596890  010.26820297 51
116  45.44600181  010.26837468  45.44606494  010.26844398
120 Linear Feature 8
111  45.44588985  010.26840883 51
116  45.44600181  010.26837468  45.44607465  010.26841732
120 Linear Feature 7
111  45.43699035  010.27638018 51
116  45.43696316  010.27653268  45.43698908  010.27661965
120 Linear Feature 7
111  45.43662451  010.27667350 51
116  45.43667258  010.27641884  45.43664332  010.27626991
120 Linear Feature 6
112  45.43325477  010.28000294  45.43316908  010.27989126 51
115  45.43307996  010.28012472
120 Linear Feature 5
112  45.42960137  010.28853085  45.42939446  010.28892753 51
115  45.42915810  010.28870997
120 Linear Feature 4
112  45.42744539  010.28762290  45.42737433  010.28770182 51
115  45.42728513  010.28761956
120 Linear Feature 3
112  45.42779374  010.28708774  45.42782927  010.28705201 51
115  45.42786303  010.28708283
120 Linear Feature 2
112  45.42571197  010.28067514  45.42566320  010.28073470 51
116  45.42545617  010.28060899  45.42534383  010.28053702
120 Linear Feature 30
111  45.43215364  010.28359706 3
115  45.43205154  010.28384869
120 Linear Feature 29
111  45.43202212  010.28421353 3
111  45.43203183  010.28419548 3
115  45.43212440  010.28396984
120 Linear Feature 28
111  45.43066788  010.28650659 3
115  45.43079037  010.28629917
120 Linear Feature 1
111  45.42249774  010.27871163 3 102
111  45.42265312  010.27863402 3 102
111  45.42297559  010.27848682
112  45.42297559  010.27848682  45.42299342  010.27848184 3 102
111  45.42300874  010.27848532 3 102
111  45.42346946  010.27863390 3 102
115  45.42362738  010.27868483
120 Linear Feature 148
111  45.42367238  010.27841832 3 102
111  45.42351130  010.27836560 3 102
115  45.42303243  010.27820888
120 Linear Feature 125
112  45.44462459  010.26223712  45.44460523  010.26222207 3 102
111  45.44459203  010.26218946 3 102
111  45.44443627  010.26172537
112  45.44443627  010.26172537  45.44439843  010.26160872 3 102
111  45.44446003  010.26155604 3 102
111  45.44470996  010.26137040
112  45.44470996  010.26137040  45.44477244  010.26133152 3 102
111  45.44481908  010.26141431 3 102
111  45.44546040  010.26309477
112  45.44546040  010.26309477  45.44549091  010.26317645 3 102
111  45.44551489  010.26329706 3 102
111  45.44607121  010.26699365
112  45.44607121  010.26699365  45.44615029  010.26758271 3 102
111  45.44595411  010.26808822 3 102
111  45.44543252  010.26943854
112  45.44543252  010.26943854  45.44539147  010.26953174 3 102
111  45.44529566  010.26962060 3 102
111  45.44508456  010.26980481 3
111  45.44257966  010.27180752 3
111  45.44141345  010.27274887 9
111  45.44126081  010.27287207 3
111  45.44009754  010.27381104 3
111  45.43911976  010.27450503 9
111  45.43706998  010.27615863 3
111  45.43683463  010.27634569
112  45.43683463  010.27634569  45.43674338  010.27641071 3
111  45.43668408  010.27629152 3 102
111  45.43663867  010.27617936 9
111  45.43517405  010.27256197
112  45.43517405  010.27256197  45.43508585  010.27234093 9
111  45.43491705  010.27205488 9
111  45.43459275  010.27153316 9
111  45.43448062  010.27135277 3 102
112  45.43445477  010.27128125  45.43444717  010.27123141
111  45.43445477  010.27128125 3 102
112  45.43450647  010.27082401  45.43460684  010.27068099
111  45.43450647  010.27082401 3 102
115  45.43460070  010.27069022
120 Linear Feature 124
112  45.44346209  010.26232366  45.44347001  010.26229356 3 102
111  45.44349201  010.26226847 3 102
111  45.44424795  010.26171157 3 102
112  45.44433067  010.26175547  45.44435531  010.26182571
111  45.44433067  010.26175547 3 102
111  45.44450931  010.26228228 3 102
115  45.44451019  010.26230987
120 Linear Feature 123
111  45.44396373  010.26134167 3 102
111  45.44412379  010.26152951
112  45.44412379  010.26152951  45.44414495  010.26155369 3 102
112  45.44411123  010.26163858  45.44407448  010.26166567
111  45.44411123  010.26163858 3 102
111  45.44343150  010.26214179
112  45.44343150  010.26214179  45.44341960  010.26214706 3 102
115  45.44341249  010.26214540
120 Linear Feature 122
111  45.44354935  010.26002496 3 102
111  45.44316538  010.26005928
112  45.44316538  010.26005928  45.44315524  010.26005928 3 102
111  45.44315017  010.26004483 3 102
111  45.44298416  010.25956620
112  45.44298416  010.25956620  45.44294488  010.25944158 3 102
111  45.44302218  010.25939643 3 102
111  45.44370015  010.25912008
112  45.44370015  010.25912008  45.44391178  010.25905687 3 102
111  45.44399415  010.25926638 3 102
111  45.44468732  010.26107075
112  45.44468732  010.26107075  45.44472787  010.26117912 3 102
111  45.44465311  010.26124775 3 102
111  45.44433630  010.26147713
112  45.44433630  010.26147713  45.44428688  010.26150784 3 102
111  45.44424252  010.26146630 3 102
115  45.44403470  010.26122427
120 Linear Feature 121
111  45.44286758  010.26075283 3 102
111  45.44313877  010.26022725
112  45.44313877  010.26022725  45.44315017  010.26020918 3 102
111  45.44318439  010.26020557 3 102
115  45.44355695  010.26017668
120 Linear Feature 120
112  45.43795914  010.26605408  45.43792011  010.26606347 3
111  45.43789831  010.26602374 3
111  45.43724290  010.26495100
112  45.43724290  010.26495100  45.43716686  010.26481230 3
111  45.43718815  010.26459342 3
111  45.44112399  010.25899314 3
111  45.44126987  010.25878557 3 102
112  45.44162216  010.25877654  45.44179577  010.25897702
111  45.44162216  010.25877654 3 102
111  45.44175289  010.25896240 3 102
111  45.44212525  010.25949175
112  45.44212525  010.25949175  45.44228365  010.25971210 3 102
111  45.44248641  010.25962360 3 102
111  45.44276773  010.25950259 3 102
112  45.44287164  010.25958567  45.44290839  010.25969223
111  45.44287164  010.25958567 3 102
111  45.44305793  010.26010584
112  45.44305793  010.26010584  45.44306300  010.26012028 3 102
111  45.44305033  010.26015280 3 102
111  45.44278547  010.26065309 3 102
115  45.44276520  010.26067116
120 Linear Feature 119
111  45.43515306  010.26949573 3 102
111  45.43474965  010.26890652
112  45.43474965  010.26890652  45.43473469  010.26888246 3 102
111  45.43472588  010.26885510 3 102
111  45.43465724  010.26857293
112  45.43465724  010.26857293  45.43465061  010.26853782 3 102
111  45.43465372  010.26850772 3 102
111  45.43469420  010.26817163
112  45.43469420  010.26817163  45.43470229  010.26813811 3 102
111  45.43471796  010.26810642 3 102
111  45.43473381  010.26807632 3
111  45.43694463  010.26495027 3
112  45.43716893  010.26505321  45.43725004  010.26518504
111  45.43716893  010.26505321 3
111  45.43790900  010.26626247
112  45.43790900  010.26626247  45.43791964  010.26628414 3
115  45.43791356  010.26629931
120 Linear Feature 118
111  45.43445760  010.27048139 3 102
111  45.43438292  010.27057453
112  45.43438292  010.27057453  45.43421777  010.27075179 3 102
111  45.43398876  010.27057713 3 102
111  45.43368024  010.27008817
112  45.43368024  010.27008817  45.43355951  010.26990044 3 102
111  45.43366111  010.26958146 3 102
111  45.43383849  010.26934199 3 102
111  45.43405810  010.26904549
112  45.43405810  010.26904549  45.43407007  010.26903062 3 102
111  45.43410686  010.26901556 3 102
111  45.43420848  010.26898625 3 102
111  45.43431659  010.26896446
112  45.43431659  010.26896446  45.43434808  010.26895829 3 102
111  45.43438174  010.26897778 3 102
111  45.43455445  010.26906545 3 102
112  45.43460088  010.26910615  45.43461963  010.26913391
111  45.43460088  010.26910615 3 102
111  45.43472963  010.26929931
112  45.43472963  010.26929931  45.43474249  010.26932041 3 102
111  45.43475204  010.26935391 3 102
111  45.43479448  010.26956806
112  45.43479448  010.26956806  45.43480279  010.26961335 3 102
111  45.43480029  010.26967649 3 102
115  45.43477137  010.27003669
120 Linear Feature 117
111  45.43204360  010.26831063 3 102
112  45.43239944  010.26834184  45.43255819  010.26858367
111  45.43239944  010.26834184 3 102
111  45.43299538  010.26929852 3 102
111  45.43313483  010.26952239
112  45.43313483  010.26952239  45.43328082  010.26976162 3 102
111  45.43310746  010.27001125 3
111  45.43297627  010.27019719 3
111  45.42590953  010.28021298 3
111  45.42579727  010.28037208 3 102
112  45.42547793  010.28038941  45.42530610  010.28018358
111  45.42547793  010.28038941
112  45.42547793  010.28038941  45.42546957  010.28037677 3 102
111  45.42547793  010.28035691 3 102
111  45.42559502  010.27999941
112  45.42559502  010.27999941  45.42560415  010.27997341 3 102
111  45.42558590  010.27993441 3 102
111  45.42520877  010.27940574
112  45.42520877  010.27940574  45.42517684  010.27936024 3 102
111  45.42509928  010.27936891 3 102
111  45.42481088  010.27941946
112  45.42481088  010.27941946  45.42480175  010.27942091 3 102
111  45.42479363  010.27941223 3 102
111  45.42468110  010.27924757
112  45.42468110  010.27924757  45.42456705  010.27904824 3 102
115  45.42463092  010.27887924
120 Linear Feature 116
111  45.43609150  010.26264238 3 102
112  45.43646660  010.26266947  45.43665669  010.26293675
111  45.43646660  010.26266947 3 102
111  45.43706845  010.26352563 3 102
111  45.43717498  010.26367718
112  45.43717498  010.26367718  45.43735011  010.26393398 3 102
111  45.43717702  010.26421817 3 102
111  45.43714307  010.26427193 3
111  45.43461139  010.26786946 3
111  45.43370687  010.26915295 3
111  45.43355522  010.26936814 3 102
112  45.43324982  010.26933202  45.43311549  010.26912074
111  45.43324982  010.26933202 3 102
111  45.43312686  010.26913543 3 102
111  45.43251229  010.26815283
112  45.43251229  010.26815283  45.43234502  010.26786029 3 102
115  45.43245526  010.26772486
120 Linear Feature 115
112  45.43843606  010.25923020  45.43846040  010.25920203 3 102
111  45.43849385  010.25920420 3 102
111  45.43860030  010.25922413
112  45.43860030  010.25922413  45.43864440  010.25923280 3 102
111  45.43871283  010.25927138 3 102
112  45.43975145  010.25986519  45.43990656  010.25995838 3 102
112  45.43986550  010.26042217  45.43975145  010.26058687
111  45.43986550  010.26042217 3
111  45.43763467  010.26357758
112  45.43763467  010.26357758  45.43746891  010.26379863 3 102
111  45.43726819  010.26354507 3 102
111  45.43716165  010.26339453 3 102
111  45.43654586  010.26252436
112  45.43654586  010.26252436  45.43646375  010.26240300 3 102
112  45.43648960  010.26209960  45.43651241  010.26204109 3 102
115  45.43653522  010.26200425
120 Linear Feature 114
111  45.44005480  010.25700212 3 102
112  45.44030621  010.25705074  45.44042848  010.25720938
111  45.44030621  010.25705074 3 102
111  45.44096538  010.25799612 3 102
111  45.44110710  010.25819939
112  45.44110710  010.25819939  45.44120975  010.25843779 3
111  45.44114512  010.25858228 3
111  45.44099456  010.25880020 3
111  45.44033409  010.25975621
112  45.44033409  010.25975621  45.44020104  010.25994765 3 102
111  45.44009586  010.25987179 3 102
111  45.43987662  010.25975620
112  45.43987662  010.25975620  45.43986829  010.25975155 3 102
111  45.43986705  010.25972639 3 102
111  45.43983734  010.25947627
112  45.43983734  010.25947627  45.43983194  010.25944043 3 102
111  45.43980819  010.25942931 3 102
111  45.43923034  010.25909757
112  45.43923034  010.25909757  45.43921400  010.25909016 3 102
111  45.43919485  010.25910423 3 102
111  45.43903899  010.25926135
